Site Name ,WLR101,,,,
Site Number ,101,,,,
Logger ,Capacitive Water Level,,,,
Logger Serial Number ,43859,,,,
,,,,
,,,,
Scan No ,Date and Time,       Capacitive Water Level,        ,,,,,
97,22/01/2017 , 22:45:00,2470,22.69
98,22/01/2017 , 22:50:00,2470,22.69
99,22/01/2017 , 22:55:00,2470,22.69
100,22/01/2017 , 23:00:00,2470,22.69
101,22/01/2017 , 23:05:00,2470,22.69
102,22/01/2017 , 23:10:00,2470,22.69
103,22/01/2017 , 23:15:00,2470,22.69
104,22/01/2017 , 23:20:00,2470,22.69
105,22/01/2017 , 23:25:00,2469,22.64
106,22/01/2017 , 23:30:00,2469,22.64
107,22/01/2017 , 23:35:00,2468,22.58
108,22/01/2017 , 23:40:00,2468,22.58
109,22/01/2017 , 23:45:00,2467,22.52
110,22/01/2017 , 23:50:00,2466,22.46
111,22/01/2017 , 23:55:00,2466,22.46
112,22/01/2017 , 24:00:00,2466,22.46
113,23/01/2017 , 00:05:00,2466,22.46
114,23/01/2017 , 00:10:00,2466,22.46
115,23/01/2017 , 00:15:00,2466,22.46
116,23/01/2017 , 00:20:00,2466,22.46
117,23/01/2017 , 00:25:00,2466,22.46
118,23/01/2017 , 00:30:00,2466,22.46
119,23/01/2017 , 00:35:00,2466,22.46
120,23/01/2017 , 00:40:00,2466,22.46
121,23/01/2017 , 00:45:00,2466,22.46
122,23/01/2017 , 00:50:00,2466,22.46
123,23/01/2017 , 00:55:00,2465,22.41
124,23/01/2017 , 01:00:00,2465,22.41
125,23/01/2017 , 01:05:00,2465,22.41
126,23/01/2017 , 01:10:00,2465,22.41
127,23/01/2017 , 01:15:00,2465,22.41
128,23/01/2017 , 01:20:00,2465,22.41
129,23/01/2017 , 01:25:00,2465,22.41
130,23/01/2017 , 01:30:00,2465,22.41
131,23/01/2017 , 01:35:00,2465,22.41
132,23/01/2017 , 01:40:00,2465,22.41
133,23/01/2017 , 01:45:00,2465,22.41
134,23/01/2017 , 01:50:00,2465,22.41
135,23/01/2017 , 01:55:00,2465,22.41
136,23/01/2017 , 02:00:00,2465,22.41
137,23/01/2017 , 02:05:00,2465,22.41
138,23/01/2017 , 02:10:00,2465,22.41
139,23/01/2017 , 02:15:00,2465,22.41
140,23/01/2017 , 02:20:00,2465,22.41
141,23/01/2017 , 02:25:00,2465,22.41
142,23/01/2017 , 02:30:00,2465,22.41
143,23/01/2017 , 02:35:00,2465,22.41
144,23/01/2017 , 02:40:00,2465,22.41
145,23/01/2017 , 02:45:00,2465,22.41
146,23/01/2017 , 02:50:00,2465,22.41
147,23/01/2017 , 02:55:00,2465,22.41
148,23/01/2017 , 03:00:00,2465,22.41
149,23/01/2017 , 03:05:00,2465,22.41
150,23/01/2017 , 03:10:00,2465,22.41
151,23/01/2017 , 03:15:00,2465,22.41
152,23/01/2017 , 03:20:00,2464,22.35
153,23/01/2017 , 03:25:00,2464,22.35
154,23/01/2017 , 03:30:00,2464,22.35
155,23/01/2017 , 03:35:00,2464,22.35
156,23/01/2017 , 03:40:00,2464,22.35
157,23/01/2017 , 03:45:00,2464,22.35
158,23/01/2017 , 03:50:00,2464,22.35
159,23/01/2017 , 03:55:00,2464,22.35
160,23/01/2017 , 04:00:00,2464,22.35
161,23/01/2017 , 04:05:00,2464,22.35
162,23/01/2017 , 04:10:00,2464,22.35
163,23/01/2017 , 04:15:00,2464,22.35
164,23/01/2017 , 04:20:00,2463,22.29
165,23/01/2017 , 04:25:00,2464,22.35
166,23/01/2017 , 04:30:00,2464,22.35
167,23/01/2017 , 04:35:00,2464,22.35
168,23/01/2017 , 04:40:00,2464,22.35
169,23/01/2017 , 04:45:00,2464,22.35
170,23/01/2017 , 04:50:00,2464,22.35
171,23/01/2017 , 04:55:00,2464,22.35
172,23/01/2017 , 05:00:00,2464,22.35
173,23/01/2017 , 05:05:00,2464,22.35
174,23/01/2017 , 05:10:00,2465,22.41
175,23/01/2017 , 05:15:00,2464,22.35
176,23/01/2017 , 05:20:00,2464,22.35
177,23/01/2017 , 05:25:00,2464,22.35
178,23/01/2017 , 05:30:00,2464,22.35
179,23/01/2017 , 05:35:00,2464,22.35
180,23/01/2017 , 05:40:00,2464,22.35
181,23/01/2017 , 05:45:00,2464,22.35
182,23/01/2017 , 05:50:00,2464,22.35
183,23/01/2017 , 05:55:00,2464,22.35
184,23/01/2017 , 06:00:00,2464,22.35
185,23/01/2017 , 06:05:00,2464,22.35
186,23/01/2017 , 06:10:00,2464,22.35
187,23/01/2017 , 06:15:00,2464,22.35
188,23/01/2017 , 06:20:00,2464,22.35
189,23/01/2017 , 06:25:00,2464,22.35
190,23/01/2017 , 06:30:00,2464,22.35
191,23/01/2017 , 06:35:00,2464,22.35
192,23/01/2017 , 06:40:00,2464,22.35
193,23/01/2017 , 06:45:00,2464,22.35
194,23/01/2017 , 06:50:00,2464,22.35
195,23/01/2017 , 06:55:00,2464,22.35
196,23/01/2017 , 07:00:00,2464,22.35
197,23/01/2017 , 07:05:00,2464,22.35
198,23/01/2017 , 07:10:00,2464,22.35
199,23/01/2017 , 07:15:00,2464,22.35
200,23/01/2017 , 07:20:00,2464,22.35
201,23/01/2017 , 07:25:00,2465,22.41
202,23/01/2017 , 07:30:00,2465,22.41
203,23/01/2017 , 07:35:00,2465,22.41
204,23/01/2017 , 07:40:00,2465,22.41
205,23/01/2017 , 07:45:00,2465,22.41
206,23/01/2017 , 07:50:00,2466,22.46
207,23/01/2017 , 07:55:00,2467,22.52
208,23/01/2017 , 08:00:00,2467,22.52
209,23/01/2017 , 08:05:00,2467,22.52
210,23/01/2017 , 08:10:00,2467,22.52
211,23/01/2017 , 08:15:00,2467,22.52
212,23/01/2017 , 08:20:00,2466,22.46
213,23/01/2017 , 08:25:00,2467,22.52
214,23/01/2017 , 08:30:00,2464,22.35
215,23/01/2017 , 08:35:00,2464,22.35
216,23/01/2017 , 08:40:00,2463,22.29
217,23/01/2017 , 08:45:00,2464,22.35
218,23/01/2017 , 08:50:00,2464,22.35
219,23/01/2017 , 08:55:00,2464,22.35
220,23/01/2017 , 09:00:00,2464,22.35
221,23/01/2017 , 09:05:00,2463,22.29
222,23/01/2017 , 09:10:00,2463,22.29
223,23/01/2017 , 09:15:00,2463,22.29
224,23/01/2017 , 09:20:00,2463,22.29
225,23/01/2017 , 09:25:00,2462,22.23
226,23/01/2017 , 09:30:00,2463,22.29
227,23/01/2017 , 09:35:00,2463,22.29
228,23/01/2017 , 09:40:00,2463,22.29
229,23/01/2017 , 09:45:00,2463,22.29
230,23/01/2017 , 09:50:00,2463,22.29
231,23/01/2017 , 09:55:00,2463,22.29
232,23/01/2017 , 10:00:00,2463,22.29
233,23/01/2017 , 10:05:00,2463,22.29
234,23/01/2017 , 10:10:00,2463,22.29
235,23/01/2017 , 10:15:00,2463,22.29
236,23/01/2017 , 10:20:00,2463,22.29
237,23/01/2017 , 10:25:00,2462,22.23
238,23/01/2017 , 10:30:00,2462,22.23
239,23/01/2017 , 10:35:00,2462,22.23
240,23/01/2017 , 10:40:00,2462,22.23
241,23/01/2017 , 10:45:00,2462,22.23
242,23/01/2017 , 10:50:00,2462,22.23
243,23/01/2017 , 10:55:00,2462,22.23
244,23/01/2017 , 11:00:00,2461,22.18
245,23/01/2017 , 11:05:00,2462,22.23
246,23/01/2017 , 11:10:00,2461,22.18
247,23/01/2017 , 11:15:00,2462,22.23
248,23/01/2017 , 11:20:00,2462,22.23
249,23/01/2017 , 11:25:00,2461,22.18
250,23/01/2017 , 11:30:00,2460,22.12
251,23/01/2017 , 11:35:00,2460,22.12
252,23/01/2017 , 11:40:00,2460,22.12
253,23/01/2017 , 11:45:00,2460,22.12
254,23/01/2017 , 11:50:00,2460,22.12
255,23/01/2017 , 11:55:00,2460,22.12
256,23/01/2017 , 12:00:00,2460,22.12
257,23/01/2017 , 12:05:00,2460,22.12
258,23/01/2017 , 12:10:00,2461,22.18
259,23/01/2017 , 12:15:00,2461,22.18
260,23/01/2017 , 12:20:00,2460,22.12
261,23/01/2017 , 12:25:00,2461,22.18
262,23/01/2017 , 12:30:00,2460,22.12
263,23/01/2017 , 12:35:00,2461,22.18
264,23/01/2017 , 12:40:00,2461,22.18
265,23/01/2017 , 12:45:00,2461,22.18
266,23/01/2017 , 12:50:00,2461,22.18
267,23/01/2017 , 12:55:00,2461,22.18
268,23/01/2017 , 13:00:00,2461,22.18
269,23/01/2017 , 13:05:00,2461,22.18
270,23/01/2017 , 13:10:00,2462,22.23
271,23/01/2017 , 13:15:00,2462,22.23
272,23/01/2017 , 13:20:00,2462,22.23
273,23/01/2017 , 13:25:00,2462,22.23
274,23/01/2017 , 13:30:00,2462,22.23
275,23/01/2017 , 13:35:00,2462,22.23
276,23/01/2017 , 13:40:00,2462,22.23
277,23/01/2017 , 13:45:00,2462,22.23
278,23/01/2017 , 13:50:00,2462,22.23
279,23/01/2017 , 13:55:00,2462,22.23
280,23/01/2017 , 14:00:00,2462,22.23
281,23/01/2017 , 14:05:00,2462,22.23
282,23/01/2017 , 14:10:00,2463,22.29
283,23/01/2017 , 14:15:00,2462,22.23
284,23/01/2017 , 14:20:00,2462,22.23
285,23/01/2017 , 14:25:00,2462,22.23
286,23/01/2017 , 14:30:00,2462,22.23
287,23/01/2017 , 14:35:00,2462,22.23
288,23/01/2017 , 14:40:00,2461,22.18
289,23/01/2017 , 14:45:00,2460,22.12
290,23/01/2017 , 14:50:00,2460,22.12
291,23/01/2017 , 14:55:00,2461,22.18
292,23/01/2017 , 15:00:00,2462,22.23
293,23/01/2017 , 15:05:00,2461,22.18
294,23/01/2017 , 15:10:00,2462,22.23
295,23/01/2017 , 15:15:00,2462,22.23
296,23/01/2017 , 15:20:00,2462,22.23
297,23/01/2017 , 15:25:00,2462,22.23
298,23/01/2017 , 15:30:00,2462,22.23
299,23/01/2017 , 15:35:00,2462,22.23
300,23/01/2017 , 15:40:00,2462,22.23
301,23/01/2017 , 15:45:00,2462,22.23
302,23/01/2017 , 15:50:00,2462,22.23
303,23/01/2017 , 15:55:00,2462,22.23
304,23/01/2017 , 16:00:00,2462,22.23
305,23/01/2017 , 16:05:00,2462,22.23
306,23/01/2017 , 16:10:00,2461,22.18
307,23/01/2017 , 16:15:00,2461,22.18
308,23/01/2017 , 16:20:00,2461,22.18
309,23/01/2017 , 16:25:00,2461,22.18
310,23/01/2017 , 16:30:00,2461,22.18
311,23/01/2017 , 16:35:00,2460,22.12
312,23/01/2017 , 16:40:00,2459,22.06
313,23/01/2017 , 16:45:00,2458,22.01
314,23/01/2017 , 16:50:00,2458,22.01
315,23/01/2017 , 16:55:00,2457,21.95
316,23/01/2017 , 17:00:00,2457,21.95
317,23/01/2017 , 17:05:00,2457,21.95
318,23/01/2017 , 17:10:00,2457,21.95
319,23/01/2017 , 17:15:00,2456,21.89
320,23/01/2017 , 17:20:00,2456,21.89
321,23/01/2017 , 17:25:00,2456,21.89
322,23/01/2017 , 17:30:00,2463,22.29
323,23/01/2017 , 17:35:00,2465,22.41
324,23/01/2017 , 17:40:00,2465,22.41
325,23/01/2017 , 17:45:00,2471,22.75
326,23/01/2017 , 17:50:00,2455,21.83
327,23/01/2017 , 17:55:00,2460,22.12
328,23/01/2017 , 18:00:00,2458,22.01
329,23/01/2017 , 18:05:00,2458,22.01
330,23/01/2017 , 18:10:00,2454,21.78
331,23/01/2017 , 18:15:00,2454,21.78
332,23/01/2017 , 18:20:00,2454,21.78
333,23/01/2017 , 18:25:00,2454,21.78
334,23/01/2017 , 18:30:00,2454,21.78
335,23/01/2017 , 18:35:00,2454,21.78
336,23/01/2017 , 18:40:00,2454,21.78
337,23/01/2017 , 18:45:00,2454,21.78
338,23/01/2017 , 18:50:00,2454,21.78
339,23/01/2017 , 18:55:00,2454,21.78
340,23/01/2017 , 19:00:00,2454,21.78
341,23/01/2017 , 19:05:00,2454,21.78
342,23/01/2017 , 19:10:00,2454,21.78
343,23/01/2017 , 19:15:00,2454,21.78
344,23/01/2017 , 19:20:00,2454,21.78
345,23/01/2017 , 19:25:00,2454,21.78
346,23/01/2017 , 19:30:00,2454,21.78
347,23/01/2017 , 19:35:00,2454,21.78
348,23/01/2017 , 19:40:00,2454,21.78
349,23/01/2017 , 19:45:00,2454,21.78
350,23/01/2017 , 19:50:00,2454,21.78
351,23/01/2017 , 19:55:00,2454,21.78
352,23/01/2017 , 20:00:00,2454,21.78
353,23/01/2017 , 20:05:00,2455,21.83
354,23/01/2017 , 20:10:00,2454,21.78
355,23/01/2017 , 20:15:00,2454,21.78
356,23/01/2017 , 20:20:00,2454,21.78
357,23/01/2017 , 20:25:00,2454,21.78
358,23/01/2017 , 20:30:00,2454,21.78
359,23/01/2017 , 20:35:00,2454,21.78
360,23/01/2017 , 20:40:00,2455,21.83
361,23/01/2017 , 20:45:00,2455,21.83
362,23/01/2017 , 20:50:00,2454,21.78
363,23/01/2017 , 20:55:00,2454,21.78
364,23/01/2017 , 21:00:00,2454,21.78
365,23/01/2017 , 21:05:00,2454,21.78
366,23/01/2017 , 21:10:00,2455,21.83
367,23/01/2017 , 21:15:00,2454,21.78
368,23/01/2017 , 21:20:00,2454,21.78
369,23/01/2017 , 21:25:00,2454,21.78
370,23/01/2017 , 21:30:00,2454,21.78
371,23/01/2017 , 21:35:00,2454,21.78
372,23/01/2017 , 21:40:00,2454,21.78
373,23/01/2017 , 21:45:00,2454,21.78
374,23/01/2017 , 21:50:00,2454,21.78
375,23/01/2017 , 21:55:00,2455,21.83
376,23/01/2017 , 22:00:00,2454,21.78
377,23/01/2017 , 22:05:00,2454,21.78
378,23/01/2017 , 22:10:00,2455,21.83
379,23/01/2017 , 22:15:00,2455,21.83
380,23/01/2017 , 22:20:00,2455,21.83
381,23/01/2017 , 22:25:00,2456,21.89
382,23/01/2017 , 22:30:00,2456,21.89
383,23/01/2017 , 22:35:00,2456,21.89
384,23/01/2017 , 22:40:00,2456,21.89
385,23/01/2017 , 22:45:00,2457,21.95
386,23/01/2017 , 22:50:00,2458,22.01
387,23/01/2017 , 22:55:00,2457,21.95
388,23/01/2017 , 23:00:00,2457,21.95
389,23/01/2017 , 23:05:00,2458,22.01
390,23/01/2017 , 23:10:00,2458,22.01
391,23/01/2017 , 23:15:00,2458,22.01
392,23/01/2017 , 23:20:00,2458,22.01
393,23/01/2017 , 23:25:00,2459,22.06
394,23/01/2017 , 23:30:00,2459,22.06
395,23/01/2017 , 23:35:00,2459,22.06
396,23/01/2017 , 23:40:00,2459,22.06
397,23/01/2017 , 23:45:00,2459,22.06
398,23/01/2017 , 23:50:00,2459,22.06
399,23/01/2017 , 23:55:00,2458,22.01
400,23/01/2017 , 24:00:00,2459,22.06
401,24/01/2017 , 00:05:00,2459,22.06
402,24/01/2017 , 00:10:00,2458,22.01
403,24/01/2017 , 00:15:00,2459,22.06
404,24/01/2017 , 00:20:00,2459,22.06
405,24/01/2017 , 00:25:00,2459,22.06
406,24/01/2017 , 00:30:00,2459,22.06
407,24/01/2017 , 00:35:00,2458,22.01
408,24/01/2017 , 00:40:00,2458,22.01
409,24/01/2017 , 00:45:00,2458,22.01
410,24/01/2017 , 00:50:00,2458,22.01
411,24/01/2017 , 00:55:00,2458,22.01
412,24/01/2017 , 01:00:00,2458,22.01
413,24/01/2017 , 01:05:00,2458,22.01
414,24/01/2017 , 01:10:00,2458,22.01
415,24/01/2017 , 01:15:00,2458,22.01
416,24/01/2017 , 01:20:00,2458,22.01
417,24/01/2017 , 01:25:00,2458,22.01
418,24/01/2017 , 01:30:00,2457,21.95
419,24/01/2017 , 01:35:00,2458,22.01
420,24/01/2017 , 01:40:00,2458,22.01
421,24/01/2017 , 01:45:00,2457,21.95
422,24/01/2017 , 01:50:00,2458,22.01
423,24/01/2017 , 01:55:00,2458,22.01
424,24/01/2017 , 02:00:00,2458,22.01
425,24/01/2017 , 02:05:00,2458,22.01
426,24/01/2017 , 02:10:00,2458,22.01
427,24/01/2017 , 02:15:00,2458,22.01
428,24/01/2017 , 02:20:00,2458,22.01
429,24/01/2017 , 02:25:00,2458,22.01
430,24/01/2017 , 02:30:00,2458,22.01
431,24/01/2017 , 02:35:00,2458,22.01
432,24/01/2017 , 02:40:00,2458,22.01
433,24/01/2017 , 02:45:00,2458,22.01
434,24/01/2017 , 02:50:00,2458,22.01
435,24/01/2017 , 02:55:00,2458,22.01
436,24/01/2017 , 03:00:00,2458,22.01
437,24/01/2017 , 03:05:00,2458,22.01
438,24/01/2017 , 03:10:00,2458,22.01
439,24/01/2017 , 03:15:00,2459,22.06
440,24/01/2017 , 03:20:00,2459,22.06
441,24/01/2017 , 03:25:00,2459,22.06
442,24/01/2017 , 03:30:00,2459,22.06
443,24/01/2017 , 03:35:00,2459,22.06
444,24/01/2017 , 03:40:00,2459,22.06
445,24/01/2017 , 03:45:00,2459,22.06
446,24/01/2017 , 03:50:00,2459,22.06
447,24/01/2017 , 03:55:00,2459,22.06
448,24/01/2017 , 04:00:00,2460,22.12
449,24/01/2017 , 04:05:00,2460,22.12
450,24/01/2017 , 04:10:00,2460,22.12
451,24/01/2017 , 04:15:00,2460,22.12
452,24/01/2017 , 04:20:00,2460,22.12
453,24/01/2017 , 04:25:00,2459,22.06
454,24/01/2017 , 04:30:00,2459,22.06
455,24/01/2017 , 04:35:00,2460,22.12
456,24/01/2017 , 04:40:00,2460,22.12
457,24/01/2017 , 04:45:00,2460,22.12
458,24/01/2017 , 04:50:00,2459,22.06
459,24/01/2017 , 04:55:00,2459,22.06
460,24/01/2017 , 05:00:00,2459,22.06
461,24/01/2017 , 05:05:00,2459,22.06
462,24/01/2017 , 05:10:00,2459,22.06
463,24/01/2017 , 05:15:00,2459,22.06
464,24/01/2017 , 05:20:00,2460,22.12
465,24/01/2017 , 05:25:00,2460,22.12
466,24/01/2017 , 05:30:00,2459,22.06
467,24/01/2017 , 05:35:00,2459,22.06
468,24/01/2017 , 05:40:00,2459,22.06
469,24/01/2017 , 05:45:00,2460,22.12
470,24/01/2017 , 05:50:00,2459,22.06
471,24/01/2017 , 05:55:00,2459,22.06
472,24/01/2017 , 06:00:00,2459,22.06
473,24/01/2017 , 06:05:00,2459,22.06
474,24/01/2017 , 06:10:00,2460,22.12
475,24/01/2017 , 06:15:00,2459,22.06
476,24/01/2017 , 06:20:00,2459,22.06
477,24/01/2017 , 06:25:00,2460,22.12
478,24/01/2017 , 06:30:00,2459,22.06
479,24/01/2017 , 06:35:00,2459,22.06
480,24/01/2017 , 06:40:00,2459,22.06
481,24/01/2017 , 06:45:00,2459,22.06
482,24/01/2017 , 06:50:00,2459,22.06
483,24/01/2017 , 06:55:00,2460,22.12
484,24/01/2017 , 07:00:00,2460,22.12
485,24/01/2017 , 07:05:00,2460,22.12
486,24/01/2017 , 07:10:00,2460,22.12
487,24/01/2017 , 07:15:00,2460,22.12
488,24/01/2017 , 07:20:00,2460,22.12
489,24/01/2017 , 07:25:00,2460,22.12
490,24/01/2017 , 07:30:00,2459,22.06
491,24/01/2017 , 07:35:00,2459,22.06
492,24/01/2017 , 07:40:00,2460,22.12
493,24/01/2017 , 07:45:00,2460,22.12
494,24/01/2017 , 07:50:00,2461,22.18
495,24/01/2017 , 07:55:00,2460,22.12
496,24/01/2017 , 08:00:00,2460,22.12
497,24/01/2017 , 08:05:00,2460,22.12
498,24/01/2017 , 08:10:00,2460,22.12
499,24/01/2017 , 08:15:00,2460,22.12
500,24/01/2017 , 08:20:00,2459,22.06
501,24/01/2017 , 08:25:00,2459,22.06
502,24/01/2017 , 08:30:00,2460,22.12
503,24/01/2017 , 08:35:00,2459,22.06
504,24/01/2017 , 08:40:00,2459,22.06
505,24/01/2017 , 08:45:00,2459,22.06
506,24/01/2017 , 08:50:00,2460,22.12
507,24/01/2017 , 08:55:00,2460,22.12
508,24/01/2017 , 09:00:00,2460,22.12
509,24/01/2017 , 09:05:00,2460,22.12
510,24/01/2017 , 09:10:00,2460,22.12
511,24/01/2017 , 09:15:00,2459,22.06
512,24/01/2017 , 09:20:00,2459,22.06
513,24/01/2017 , 09:25:00,2459,22.06
514,24/01/2017 , 09:30:00,2459,22.06
515,24/01/2017 , 09:35:00,2459,22.06
516,24/01/2017 , 09:40:00,2459,22.06
517,24/01/2017 , 09:45:00,2459,22.06
518,24/01/2017 , 09:50:00,2459,22.06
519,24/01/2017 , 09:55:00,2459,22.06
520,24/01/2017 , 10:00:00,2459,22.06
521,24/01/2017 , 10:05:00,2459,22.06
522,24/01/2017 , 10:10:00,2458,22.01
523,24/01/2017 , 10:15:00,2458,22.01
524,24/01/2017 , 10:20:00,2458,22.01
525,24/01/2017 , 10:25:00,2459,22.06
526,24/01/2017 , 10:30:00,2458,22.01
527,24/01/2017 , 10:35:00,2458,22.01
528,24/01/2017 , 10:40:00,2458,22.01
529,24/01/2017 , 10:45:00,2458,22.01
530,24/01/2017 , 10:50:00,2458,22.01
531,24/01/2017 , 10:55:00,2458,22.01
532,24/01/2017 , 11:00:00,2457,21.95
533,24/01/2017 , 11:05:00,2457,21.95
534,24/01/2017 , 11:10:00,2458,22.01
535,24/01/2017 , 11:15:00,2457,21.95
536,24/01/2017 , 11:20:00,2457,21.95
537,24/01/2017 , 11:25:00,2457,21.95
538,24/01/2017 , 11:30:00,2458,22.01
539,24/01/2017 , 11:35:00,2458,22.01
540,24/01/2017 , 11:40:00,2457,21.95
541,24/01/2017 , 11:45:00,2458,22.01
542,24/01/2017 , 11:50:00,2458,22.01
543,24/01/2017 , 11:55:00,2458,22.01
544,24/01/2017 , 12:00:00,2458,22.01
545,24/01/2017 , 12:05:00,2458,22.01
546,24/01/2017 , 12:10:00,2458,22.01
547,24/01/2017 , 12:15:00,2458,22.01
548,24/01/2017 , 12:20:00,2458,22.01
549,24/01/2017 , 12:25:00,2458,22.01
550,24/01/2017 , 12:30:00,2458,22.01
551,24/01/2017 , 12:35:00,2458,22.01
552,24/01/2017 , 12:40:00,2459,22.06
553,24/01/2017 , 12:45:00,2459,22.06
554,24/01/2017 , 12:50:00,2458,22.01
555,24/01/2017 , 12:55:00,2458,22.01
556,24/01/2017 , 13:00:00,2458,22.01
557,24/01/2017 , 13:05:00,2459,22.06
558,24/01/2017 , 13:10:00,2459,22.06
559,24/01/2017 , 13:15:00,2459,22.06
560,24/01/2017 , 13:20:00,2459,22.06
561,24/01/2017 , 13:25:00,2459,22.06
562,24/01/2017 , 13:30:00,2459,22.06
563,24/01/2017 , 13:35:00,2459,22.06
564,24/01/2017 , 13:40:00,2458,22.01
565,24/01/2017 , 13:45:00,2459,22.06
566,24/01/2017 , 13:50:00,2459,22.06
567,24/01/2017 , 13:55:00,2459,22.06
568,24/01/2017 , 14:00:00,2459,22.06
569,24/01/2017 , 14:05:00,2459,22.06
570,24/01/2017 , 14:10:00,2459,22.06
571,24/01/2017 , 14:15:00,2459,22.06
572,24/01/2017 , 14:20:00,2459,22.06
573,24/01/2017 , 14:25:00,2458,22.01
