1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: 9F0000003370BA41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 900 second(s)
Mission Start Time:  Wed Oct 07 11:00:01 IST 2015
Mission Sample Count:  2014
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Wed Oct 07 11:00:01 IST 2015
Total Mission Samples:  2014
Total Device Samples:  35805
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  0.6 %RH
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
10/18/15 5:00:01 AM,C,9.1
10/18/15 5:15:01 AM,C,8.097
10/18/15 5:30:01 AM,C,8.097
10/18/15 5:45:01 AM,C,8.097
10/18/15 6:00:01 AM,C,8.097
10/18/15 6:15:01 AM,C,8.097
10/18/15 6:30:01 AM,C,7.595
10/18/15 6:45:01 AM,C,8.599
10/18/15 7:00:01 AM,C,9.1
10/18/15 7:15:01 AM,C,11.106
10/18/15 7:30:01 AM,C,13.612
10/18/15 7:45:01 AM,C,14.614
10/18/15 8:00:01 AM,C,15.616
10/18/15 8:15:01 AM,C,15.616
10/18/15 8:30:01 AM,C,15.616
10/18/15 8:45:01 AM,C,16.117
10/18/15 9:00:01 AM,C,17.119
10/18/15 9:15:01 AM,C,17.619
10/18/15 9:30:01 AM,C,18.621
10/18/15 9:45:01 AM,C,18.621
10/18/15 10:00:01 AM,C,18.621
10/18/15 10:15:01 AM,C,18.621
10/18/15 10:30:01 AM,C,18.621
10/18/15 10:45:01 AM,C,20.623
10/18/15 11:00:01 AM,C,19.121
10/18/15 11:15:01 AM,C,17.619
10/18/15 11:30:01 AM,C,18.621
10/18/15 11:45:01 AM,C,18.12
10/18/15 12:00:01 PM,C,18.12
10/18/15 12:15:01 PM,C,20.123
10/18/15 12:30:01 PM,C,20.623
10/18/15 12:45:01 PM,C,21.123
10/18/15 1:00:01 PM,C,21.624
10/18/15 1:15:01 PM,C,21.123
10/18/15 1:30:01 PM,C,21.624
10/18/15 1:45:01 PM,C,21.624
10/18/15 2:00:01 PM,C,23.125
10/18/15 2:15:01 PM,C,21.624
10/18/15 2:30:01 PM,C,20.123
10/18/15 2:45:01 PM,C,21.123
10/18/15 3:00:01 PM,C,18.12
10/18/15 3:15:01 PM,C,19.121
10/18/15 3:30:01 PM,C,18.621
10/18/15 3:45:01 PM,C,18.12
10/18/15 4:00:01 PM,C,19.121
10/18/15 4:15:01 PM,C,20.123
10/18/15 4:30:01 PM,C,18.621
10/18/15 4:45:01 PM,C,16.618
10/18/15 5:00:01 PM,C,16.618
10/18/15 5:15:01 PM,C,16.117
10/18/15 5:30:01 PM,C,15.616
10/18/15 5:45:01 PM,C,15.115
10/18/15 6:00:01 PM,C,15.115
10/18/15 6:15:01 PM,C,15.115
10/18/15 6:30:01 PM,C,14.614
10/18/15 6:45:01 PM,C,14.614
10/18/15 7:00:01 PM,C,14.113
10/18/15 7:15:01 PM,C,14.113
10/18/15 7:30:01 PM,C,14.113
10/18/15 7:45:01 PM,C,13.612
10/18/15 8:00:01 PM,C,13.612
10/18/15 8:15:01 PM,C,13.612
10/18/15 8:30:01 PM,C,13.612
10/18/15 8:45:01 PM,C,13.612
10/18/15 9:00:01 PM,C,13.612
10/18/15 9:15:01 PM,C,13.111
10/18/15 9:30:01 PM,C,13.111
10/18/15 9:45:01 PM,C,13.111
10/18/15 10:00:01 PM,C,12.61
10/18/15 10:15:01 PM,C,12.61
10/18/15 10:30:01 PM,C,12.61
10/18/15 10:45:01 PM,C,12.61
10/18/15 11:00:01 PM,C,12.61
10/18/15 11:15:01 PM,C,12.109
10/18/15 11:30:01 PM,C,12.109
10/18/15 11:45:01 PM,C,12.109
10/19/15 12:00:01 AM,C,12.109
10/19/15 12:15:01 AM,C,12.109
10/19/15 12:30:01 AM,C,12.109
10/19/15 12:45:01 AM,C,12.109
10/19/15 1:00:01 AM,C,12.109
10/19/15 1:15:01 AM,C,12.109
10/19/15 1:30:01 AM,C,12.109
10/19/15 1:45:01 AM,C,12.61
10/19/15 2:00:01 AM,C,12.61
10/19/15 2:15:01 AM,C,12.61
10/19/15 2:30:01 AM,C,12.61
10/19/15 2:45:01 AM,C,12.61
10/19/15 3:00:01 AM,C,12.61
10/19/15 3:15:01 AM,C,12.61
10/19/15 3:30:01 AM,C,12.61
10/19/15 3:45:01 AM,C,13.111
10/19/15 4:00:01 AM,C,13.111
10/19/15 4:15:01 AM,C,12.61
10/19/15 4:30:01 AM,C,13.111
10/19/15 4:45:01 AM,C,13.111
10/19/15 5:00:01 AM,C,13.111
10/19/15 5:15:01 AM,C,12.61
10/19/15 5:30:01 AM,C,12.61
10/19/15 5:45:01 AM,C,12.61
10/19/15 6:00:01 AM,C,12.61
10/19/15 6:15:01 AM,C,12.61
10/19/15 6:30:01 AM,C,13.111
10/19/15 6:45:01 AM,C,13.111
10/19/15 7:00:01 AM,C,13.111
10/19/15 7:15:01 AM,C,13.111
10/19/15 7:30:01 AM,C,13.111
10/19/15 7:45:01 AM,C,13.612
10/19/15 8:00:01 AM,C,14.614
10/19/15 8:15:01 AM,C,15.115
10/19/15 8:30:01 AM,C,15.616
10/19/15 8:45:01 AM,C,16.117
10/19/15 9:00:01 AM,C,17.619
10/19/15 9:15:01 AM,C,17.619
10/19/15 9:30:01 AM,C,18.621
10/19/15 9:45:01 AM,C,18.12
10/19/15 10:00:01 AM,C,18.621
10/19/15 10:15:01 AM,C,18.12
10/19/15 10:30:01 AM,C,18.621
10/19/15 10:45:01 AM,C,18.621
10/19/15 11:00:01 AM,C,18.12
10/19/15 11:15:01 AM,C,19.121
10/19/15 11:30:01 AM,C,19.622
10/19/15 11:45:01 AM,C,18.621
10/19/15 12:00:01 PM,C,20.123
10/19/15 12:15:01 PM,C,19.121
10/19/15 12:30:01 PM,C,19.121
10/19/15 12:45:01 PM,C,18.621
10/19/15 1:00:01 PM,C,19.121
10/19/15 1:15:01 PM,C,20.623
10/19/15 1:30:01 PM,C,19.622
10/19/15 1:45:01 PM,C,19.622
10/19/15 2:00:01 PM,C,19.121
10/19/15 2:15:01 PM,C,18.12
10/19/15 2:30:01 PM,C,21.123
10/19/15 2:45:01 PM,C,19.622
10/19/15 3:00:01 PM,C,21.123
10/19/15 3:15:01 PM,C,19.622
10/19/15 3:30:01 PM,C,20.123
10/19/15 3:45:01 PM,C,20.623
10/19/15 4:00:01 PM,C,19.121
10/19/15 4:15:01 PM,C,18.12
10/19/15 4:30:01 PM,C,16.618
10/19/15 4:45:01 PM,C,21.123
10/19/15 5:00:01 PM,C,19.121
10/19/15 5:15:01 PM,C,16.618
10/19/15 5:30:01 PM,C,16.117
10/19/15 5:45:01 PM,C,15.115
10/19/15 6:00:01 PM,C,14.614
10/19/15 6:15:01 PM,C,14.614
10/19/15 6:30:01 PM,C,14.614
10/19/15 6:45:01 PM,C,14.614
10/19/15 7:00:01 PM,C,14.113
10/19/15 7:15:01 PM,C,14.614
10/19/15 7:30:01 PM,C,14.614
10/19/15 7:45:01 PM,C,14.113
10/19/15 8:00:01 PM,C,14.113
10/19/15 8:15:01 PM,C,14.113
10/19/15 8:30:01 PM,C,14.614
10/19/15 8:45:01 PM,C,14.614
10/19/15 9:00:01 PM,C,14.614
10/19/15 9:15:01 PM,C,14.614
10/19/15 9:30:01 PM,C,14.614
10/19/15 9:45:01 PM,C,14.614
10/19/15 10:00:01 PM,C,14.113
10/19/15 10:15:01 PM,C,14.614
10/19/15 10:30:01 PM,C,14.113
10/19/15 10:45:01 PM,C,13.612
10/19/15 11:00:01 PM,C,13.111
10/19/15 11:15:01 PM,C,13.612
10/19/15 11:30:01 PM,C,13.612
10/19/15 11:45:01 PM,C,13.612
10/20/15 12:00:01 AM,C,13.612
10/20/15 12:15:01 AM,C,13.612
10/20/15 12:30:01 AM,C,13.612
10/20/15 12:45:01 AM,C,13.612
10/20/15 1:00:01 AM,C,13.612
10/20/15 1:15:01 AM,C,13.612
10/20/15 1:30:01 AM,C,13.612
10/20/15 1:45:01 AM,C,13.111
10/20/15 2:00:01 AM,C,13.111
10/20/15 2:15:01 AM,C,13.111
10/20/15 2:30:01 AM,C,13.111
10/20/15 2:45:01 AM,C,13.111
10/20/15 3:00:01 AM,C,13.111
10/20/15 3:15:01 AM,C,13.111
10/20/15 3:30:01 AM,C,13.111
10/20/15 3:45:01 AM,C,13.111
10/20/15 4:00:01 AM,C,13.111
10/20/15 4:15:01 AM,C,13.111
10/20/15 4:30:01 AM,C,13.111
10/20/15 4:45:01 AM,C,13.111
10/20/15 5:00:01 AM,C,13.111
10/20/15 5:15:01 AM,C,13.111
10/20/15 5:30:01 AM,C,13.111
10/20/15 5:45:01 AM,C,13.111
10/20/15 6:00:01 AM,C,12.61
10/20/15 6:15:01 AM,C,13.111
10/20/15 6:30:01 AM,C,13.111
10/20/15 6:45:01 AM,C,13.111
10/20/15 7:00:01 AM,C,13.111
10/20/15 7:15:01 AM,C,13.111
10/20/15 7:30:01 AM,C,13.612
10/20/15 7:45:01 AM,C,13.612
10/20/15 8:00:01 AM,C,13.612
10/20/15 8:15:01 AM,C,14.614
10/20/15 8:30:01 AM,C,14.614
10/20/15 8:45:01 AM,C,15.616
10/20/15 9:00:01 AM,C,16.117
10/20/15 9:15:01 AM,C,16.618
10/20/15 9:30:01 AM,C,17.119
10/20/15 9:45:01 AM,C,17.619
10/20/15 10:00:01 AM,C,18.12
10/20/15 10:15:01 AM,C,18.12
10/20/15 10:30:01 AM,C,18.621
10/20/15 10:45:01 AM,C,19.622
10/20/15 11:00:01 AM,C,20.123
10/20/15 11:15:01 AM,C,20.123
10/20/15 11:30:01 AM,C,20.123
10/20/15 11:45:01 AM,C,19.121
10/20/15 12:00:01 PM,C,20.623
10/20/15 12:15:01 PM,C,20.123
10/20/15 12:30:01 PM,C,19.622
10/20/15 12:45:01 PM,C,21.123
10/20/15 1:00:01 PM,C,20.623
10/20/15 1:15:01 PM,C,20.123
10/20/15 1:30:01 PM,C,19.121
10/20/15 1:45:01 PM,C,21.624
10/20/15 2:00:01 PM,C,20.123
10/20/15 2:15:01 PM,C,18.621
10/20/15 2:30:01 PM,C,18.12
10/20/15 2:45:01 PM,C,18.12
10/20/15 3:00:01 PM,C,19.622
10/20/15 3:15:01 PM,C,18.621
10/20/15 3:30:01 PM,C,17.619
10/20/15 3:45:01 PM,C,16.618
10/20/15 4:00:01 PM,C,17.119
10/20/15 4:15:01 PM,C,17.619
10/20/15 4:30:01 PM,C,17.119
10/20/15 4:45:01 PM,C,16.618
10/20/15 5:00:01 PM,C,15.616
10/20/15 5:15:01 PM,C,14.614
10/20/15 5:30:01 PM,C,14.614
10/20/15 5:45:01 PM,C,14.113
10/20/15 6:00:01 PM,C,13.612
10/20/15 6:15:01 PM,C,13.111
10/20/15 6:30:01 PM,C,13.612
10/20/15 6:45:01 PM,C,12.61
10/20/15 7:00:01 PM,C,12.61
10/20/15 7:15:01 PM,C,12.61
10/20/15 7:30:01 PM,C,12.109
10/20/15 7:45:01 PM,C,12.109
10/20/15 8:00:01 PM,C,12.61
10/20/15 8:15:01 PM,C,12.109
10/20/15 8:30:01 PM,C,11.607
10/20/15 8:45:01 PM,C,11.106
10/20/15 9:00:01 PM,C,11.106
10/20/15 9:15:01 PM,C,10.605
10/20/15 9:30:01 PM,C,11.607
10/20/15 9:45:01 PM,C,11.607
10/20/15 10:00:01 PM,C,11.106
10/20/15 10:15:01 PM,C,11.106
10/20/15 10:30:01 PM,C,11.106
10/20/15 10:45:01 PM,C,10.605
10/20/15 11:00:01 PM,C,11.106
10/20/15 11:15:01 PM,C,10.605
10/20/15 11:30:01 PM,C,10.605
10/20/15 11:45:01 PM,C,11.607
10/21/15 12:00:01 AM,C,11.607
10/21/15 12:15:01 AM,C,12.109
10/21/15 12:30:01 AM,C,12.109
10/21/15 12:45:01 AM,C,11.607
10/21/15 1:00:01 AM,C,11.607
10/21/15 1:15:01 AM,C,11.106
10/21/15 1:30:01 AM,C,11.607
10/21/15 1:45:01 AM,C,12.109
10/21/15 2:00:01 AM,C,12.109
10/21/15 2:15:01 AM,C,11.607
10/21/15 2:30:01 AM,C,11.106
10/21/15 2:45:01 AM,C,11.106
10/21/15 3:00:01 AM,C,11.106
10/21/15 3:15:01 AM,C,9.602
10/21/15 3:30:01 AM,C,10.605
10/21/15 3:45:01 AM,C,11.106
10/21/15 4:00:01 AM,C,11.106
10/21/15 4:15:01 AM,C,11.607
10/21/15 4:30:01 AM,C,12.109
10/21/15 4:45:01 AM,C,12.109
10/21/15 5:00:01 AM,C,12.61
10/21/15 5:15:01 AM,C,12.109
10/21/15 5:30:01 AM,C,12.61
10/21/15 5:45:01 AM,C,12.61
10/21/15 6:00:01 AM,C,12.61
10/21/15 6:15:01 AM,C,12.61
10/21/15 6:30:01 AM,C,12.61
10/21/15 6:45:01 AM,C,13.111
10/21/15 7:00:01 AM,C,13.111
10/21/15 7:15:01 AM,C,13.111
10/21/15 7:30:01 AM,C,13.111
10/21/15 7:45:01 AM,C,13.111
10/21/15 8:00:01 AM,C,13.612
10/21/15 8:15:01 AM,C,13.612
10/21/15 8:30:01 AM,C,14.113
10/21/15 8:45:01 AM,C,14.614
10/21/15 9:00:01 AM,C,14.614
10/21/15 9:15:01 AM,C,15.616
10/21/15 9:30:01 AM,C,16.117
10/21/15 9:45:01 AM,C,16.117
10/21/15 10:00:01 AM,C,16.117
10/21/15 10:15:01 AM,C,16.618
10/21/15 10:30:01 AM,C,16.618
10/21/15 10:45:01 AM,C,17.119
10/21/15 11:00:01 AM,C,17.619
10/21/15 11:15:01 AM,C,17.619
10/21/15 11:30:01 AM,C,19.622
10/21/15 11:45:01 AM,C,19.121
10/21/15 12:00:01 PM,C,19.121
10/21/15 12:15:01 PM,C,19.622
10/21/15 12:30:01 PM,C,19.622
10/21/15 12:45:01 PM,C,20.123
10/21/15 1:00:01 PM,C,20.123
10/21/15 1:15:01 PM,C,18.12
10/21/15 1:30:01 PM,C,19.622
10/21/15 1:45:01 PM,C,20.123
10/21/15 2:00:01 PM,C,20.123
10/21/15 2:15:01 PM,C,21.123
10/21/15 2:30:01 PM,C,20.123
10/21/15 2:45:01 PM,C,19.121
10/21/15 3:00:01 PM,C,19.622
10/21/15 3:15:01 PM,C,18.621
10/21/15 3:30:01 PM,C,18.12
10/21/15 3:45:01 PM,C,19.121
10/21/15 4:00:01 PM,C,17.119
10/21/15 4:15:01 PM,C,19.121
10/21/15 4:30:01 PM,C,17.119
10/21/15 4:45:01 PM,C,15.616
10/21/15 5:00:01 PM,C,17.619
10/21/15 5:15:01 PM,C,15.616
10/21/15 5:30:01 PM,C,14.614
10/21/15 5:45:01 PM,C,14.113
10/21/15 6:00:01 PM,C,14.113
10/21/15 6:15:01 PM,C,13.111
10/21/15 6:30:01 PM,C,13.612
10/21/15 6:45:01 PM,C,13.612
10/21/15 7:00:01 PM,C,14.113
10/21/15 7:15:01 PM,C,13.612
10/21/15 7:30:01 PM,C,13.612
10/21/15 7:45:01 PM,C,13.111
10/21/15 8:00:01 PM,C,13.111
10/21/15 8:15:01 PM,C,13.111
10/21/15 8:30:01 PM,C,13.111
10/21/15 8:45:01 PM,C,13.111
10/21/15 9:00:01 PM,C,12.61
10/21/15 9:15:01 PM,C,13.111
10/21/15 9:30:01 PM,C,13.111
10/21/15 9:45:01 PM,C,13.111
10/21/15 10:00:01 PM,C,12.109
10/21/15 10:15:01 PM,C,11.607
10/21/15 10:30:01 PM,C,11.607
10/21/15 10:45:01 PM,C,10.605
10/21/15 11:00:01 PM,C,9.602
10/21/15 11:15:01 PM,C,11.607
10/21/15 11:30:01 PM,C,10.605
10/21/15 11:45:01 PM,C,9.602
10/22/15 12:00:01 AM,C,9.602
10/22/15 12:15:01 AM,C,9.1
10/22/15 12:30:01 AM,C,9.602
10/22/15 12:45:01 AM,C,8.599
10/22/15 1:00:01 AM,C,9.1
10/22/15 1:15:01 AM,C,9.1
10/22/15 1:30:01 AM,C,10.103
10/22/15 1:45:01 AM,C,10.605
10/22/15 2:00:01 AM,C,10.605
10/22/15 2:15:01 AM,C,10.605
10/22/15 2:30:01 AM,C,11.106
10/22/15 2:45:01 AM,C,10.605
10/22/15 3:00:01 AM,C,10.103
10/22/15 3:15:01 AM,C,10.103
10/22/15 3:30:01 AM,C,10.103
10/22/15 3:45:01 AM,C,10.605
10/22/15 4:00:01 AM,C,11.106
10/22/15 4:15:01 AM,C,11.106
10/22/15 4:30:01 AM,C,11.607
10/22/15 4:45:01 AM,C,11.607
10/22/15 5:00:01 AM,C,11.607
10/22/15 5:15:01 AM,C,11.106
10/22/15 5:30:01 AM,C,11.106
10/22/15 5:45:01 AM,C,11.607
10/22/15 6:00:01 AM,C,11.607
10/22/15 6:15:01 AM,C,11.607
10/22/15 6:30:01 AM,C,11.607
10/22/15 6:45:01 AM,C,12.61
10/22/15 7:00:01 AM,C,12.61
10/22/15 7:15:01 AM,C,13.111
10/22/15 7:30:01 AM,C,13.612
10/22/15 7:45:01 AM,C,14.113
10/22/15 8:00:01 AM,C,14.614
10/22/15 8:15:01 AM,C,14.113
10/22/15 8:30:01 AM,C,14.614
10/22/15 8:45:01 AM,C,15.115
10/22/15 9:00:01 AM,C,15.616
10/22/15 9:15:01 AM,C,15.616
10/22/15 9:30:01 AM,C,16.117
10/22/15 9:45:01 AM,C,17.119
10/22/15 10:00:01 AM,C,17.619
10/22/15 10:15:01 AM,C,17.619
10/22/15 10:30:01 AM,C,18.12
10/22/15 10:45:01 AM,C,18.621
10/22/15 11:00:01 AM,C,18.12
10/22/15 11:15:01 AM,C,18.621
10/22/15 11:30:01 AM,C,18.621
10/22/15 11:45:01 AM,C,16.618
10/22/15 12:00:01 PM,C,17.619
10/22/15 12:15:01 PM,C,18.621
10/22/15 12:30:01 PM,C,17.619
10/22/15 12:45:01 PM,C,17.119
10/22/15 1:00:01 PM,C,16.618
10/22/15 1:15:01 PM,C,15.616
10/22/15 1:30:01 PM,C,16.117
10/22/15 1:45:01 PM,C,16.117
10/22/15 2:00:01 PM,C,16.618
10/22/15 2:15:01 PM,C,16.618
10/22/15 2:30:01 PM,C,16.618
10/22/15 2:45:01 PM,C,17.119
10/22/15 3:00:01 PM,C,17.119
10/22/15 3:15:01 PM,C,17.119
10/22/15 3:30:01 PM,C,16.618
10/22/15 3:45:01 PM,C,16.618
10/22/15 4:00:01 PM,C,16.117
10/22/15 4:15:01 PM,C,15.616
10/22/15 4:30:01 PM,C,15.616
10/22/15 4:45:01 PM,C,15.115
10/22/15 5:00:01 PM,C,15.115
10/22/15 5:15:01 PM,C,15.115
10/22/15 5:30:01 PM,C,14.614
10/22/15 5:45:01 PM,C,14.614
10/22/15 6:00:01 PM,C,14.113
10/22/15 6:15:01 PM,C,14.113
10/22/15 6:30:01 PM,C,14.113
10/22/15 6:45:01 PM,C,14.113
10/22/15 7:00:01 PM,C,13.612
10/22/15 7:15:01 PM,C,13.612
10/22/15 7:30:01 PM,C,13.612
10/22/15 7:45:01 PM,C,13.612
10/22/15 8:00:01 PM,C,14.113
10/22/15 8:15:01 PM,C,13.612
10/22/15 8:30:01 PM,C,13.612
10/22/15 8:45:01 PM,C,13.612
10/22/15 9:00:01 PM,C,13.612
10/22/15 9:15:01 PM,C,13.612
10/22/15 9:30:01 PM,C,13.612
10/22/15 9:45:01 PM,C,13.612
10/22/15 10:00:01 PM,C,13.111
10/22/15 10:15:01 PM,C,13.111
10/22/15 10:30:01 PM,C,13.612
10/22/15 10:45:01 PM,C,13.111
10/22/15 11:00:01 PM,C,13.111
10/22/15 11:15:01 PM,C,12.61
10/22/15 11:30:01 PM,C,12.61
10/22/15 11:45:01 PM,C,12.61
10/23/15 12:00:01 AM,C,12.109
10/23/15 12:15:01 AM,C,11.607
10/23/15 12:30:01 AM,C,11.607
10/23/15 12:45:01 AM,C,11.106
10/23/15 1:00:01 AM,C,10.605
10/23/15 1:15:01 AM,C,10.605
10/23/15 1:30:01 AM,C,10.605
10/23/15 1:45:01 AM,C,10.103
10/23/15 2:00:01 AM,C,10.103
10/23/15 2:15:01 AM,C,10.103
10/23/15 2:30:01 AM,C,10.103
10/23/15 2:45:01 AM,C,9.602
10/23/15 3:00:01 AM,C,9.602
10/23/15 3:15:01 AM,C,8.599
10/23/15 3:30:01 AM,C,8.599
10/23/15 3:45:01 AM,C,8.599
10/23/15 4:00:01 AM,C,8.097
10/23/15 4:15:01 AM,C,8.097
10/23/15 4:30:01 AM,C,8.097
10/23/15 4:45:01 AM,C,8.097
10/23/15 5:00:01 AM,C,8.097
10/23/15 5:15:01 AM,C,7.595
10/23/15 5:30:01 AM,C,7.595
10/23/15 5:45:01 AM,C,7.595
10/23/15 6:00:01 AM,C,7.595
10/23/15 6:15:01 AM,C,8.599
10/23/15 6:30:01 AM,C,9.1
10/23/15 6:45:01 AM,C,9.602
10/23/15 7:00:01 AM,C,10.103
10/23/15 7:15:01 AM,C,10.605
10/23/15 7:30:01 AM,C,12.61
10/23/15 7:45:01 AM,C,13.612
10/23/15 8:00:01 AM,C,15.115
10/23/15 8:15:01 AM,C,15.115
10/23/15 8:30:01 AM,C,16.117
10/23/15 8:45:01 AM,C,17.119
10/23/15 9:00:01 AM,C,18.12
10/23/15 9:15:01 AM,C,18.621
10/23/15 9:30:01 AM,C,19.121
10/23/15 9:45:01 AM,C,18.621
10/23/15 10:00:01 AM,C,18.621
10/23/15 10:15:01 AM,C,18.12
10/23/15 10:30:01 AM,C,18.621
10/23/15 10:45:01 AM,C,18.621
10/23/15 11:00:01 AM,C,18.621
10/23/15 11:15:01 AM,C,19.121
10/23/15 11:30:01 AM,C,18.12
10/23/15 11:45:01 AM,C,18.12
10/23/15 12:00:01 PM,C,18.621
10/23/15 12:15:01 PM,C,19.121
10/23/15 12:30:01 PM,C,19.121
10/23/15 12:45:01 PM,C,19.622
10/23/15 1:00:01 PM,C,19.121
10/23/15 1:15:01 PM,C,19.622
10/23/15 1:30:01 PM,C,21.624
10/23/15 1:45:01 PM,C,19.622
10/23/15 2:00:01 PM,C,18.621
10/23/15 2:15:01 PM,C,19.622
10/23/15 2:30:01 PM,C,19.622
10/23/15 2:45:01 PM,C,17.119
10/23/15 3:00:01 PM,C,17.119
10/23/15 3:15:01 PM,C,17.119
10/23/15 3:30:01 PM,C,16.618
10/23/15 3:45:01 PM,C,17.119
10/23/15 4:00:01 PM,C,17.119
10/23/15 4:15:01 PM,C,21.123
10/23/15 4:30:01 PM,C,20.623
10/23/15 4:45:01 PM,C,19.121
10/23/15 5:00:01 PM,C,17.619
10/23/15 5:15:01 PM,C,17.119
10/23/15 5:30:01 PM,C,16.618
10/23/15 5:45:01 PM,C,15.115
10/23/15 6:00:01 PM,C,14.113
10/23/15 6:15:01 PM,C,13.612
10/23/15 6:30:01 PM,C,13.111
10/23/15 6:45:01 PM,C,13.111
10/23/15 7:00:01 PM,C,13.111
10/23/15 7:15:01 PM,C,12.61
10/23/15 7:30:01 PM,C,11.607
10/23/15 7:45:01 PM,C,11.607
10/23/15 8:00:01 PM,C,11.106
10/23/15 8:15:01 PM,C,11.106
10/23/15 8:30:01 PM,C,11.607
10/23/15 8:45:01 PM,C,11.106
10/23/15 9:00:01 PM,C,11.607
10/23/15 9:15:01 PM,C,11.106
10/23/15 9:30:01 PM,C,10.103
10/23/15 9:45:01 PM,C,9.602
10/23/15 10:00:01 PM,C,9.602
10/23/15 10:15:01 PM,C,9.1
10/23/15 10:30:01 PM,C,9.1
10/23/15 10:45:01 PM,C,10.103
10/23/15 11:00:01 PM,C,9.602
10/23/15 11:15:01 PM,C,10.103
10/23/15 11:30:01 PM,C,10.605
10/23/15 11:45:01 PM,C,10.605
10/24/15 12:00:01 AM,C,10.103
10/24/15 12:15:01 AM,C,9.602
10/24/15 12:30:01 AM,C,10.103
10/24/15 12:45:01 AM,C,10.103
10/24/15 1:00:01 AM,C,10.103
10/24/15 1:15:01 AM,C,10.103
10/24/15 1:30:01 AM,C,8.097
10/24/15 1:45:01 AM,C,7.595
10/24/15 2:00:01 AM,C,7.094
10/24/15 2:15:01 AM,C,7.094
10/24/15 2:30:01 AM,C,7.094
10/24/15 2:45:01 AM,C,7.094
10/24/15 3:00:01 AM,C,7.094
10/24/15 3:15:01 AM,C,6.592
10/24/15 3:30:01 AM,C,6.592
10/24/15 3:45:01 AM,C,6.592
10/24/15 4:00:01 AM,C,6.592
10/24/15 4:15:01 AM,C,6.592
10/24/15 4:30:01 AM,C,6.592
10/24/15 4:45:01 AM,C,6.592
10/24/15 5:00:01 AM,C,6.09
10/24/15 5:15:01 AM,C,6.09
10/24/15 5:30:01 AM,C,6.592
10/24/15 5:45:01 AM,C,6.09
10/24/15 6:00:01 AM,C,6.09
10/24/15 6:15:01 AM,C,6.09
10/24/15 6:30:01 AM,C,6.09
10/24/15 6:45:01 AM,C,6.09
10/24/15 7:00:01 AM,C,8.097
10/24/15 7:15:01 AM,C,11.106
10/24/15 7:30:01 AM,C,12.61
10/24/15 7:45:01 AM,C,13.612
10/24/15 8:00:01 AM,C,14.113
10/24/15 8:15:01 AM,C,15.115
10/24/15 8:30:01 AM,C,16.117
10/24/15 8:45:01 AM,C,16.618
10/24/15 9:00:01 AM,C,16.618
10/24/15 9:15:01 AM,C,17.119
10/24/15 9:30:01 AM,C,17.619
10/24/15 9:45:01 AM,C,17.619
10/24/15 10:00:01 AM,C,18.621
10/24/15 10:15:01 AM,C,18.621
10/24/15 10:30:01 AM,C,17.619
10/24/15 10:45:01 AM,C,18.621
10/24/15 11:00:01 AM,C,18.621
10/24/15 11:15:01 AM,C,19.121
10/24/15 11:30:01 AM,C,19.622
10/24/15 11:45:01 AM,C,20.123
10/24/15 12:00:01 PM,C,19.622
10/24/15 12:15:01 PM,C,20.123
10/24/15 12:30:01 PM,C,20.623
10/24/15 12:45:01 PM,C,20.123
10/24/15 1:00:01 PM,C,20.623
10/24/15 1:15:01 PM,C,21.123
10/24/15 1:30:01 PM,C,21.624
10/24/15 1:45:01 PM,C,20.623
10/24/15 2:00:01 PM,C,23.125
10/24/15 2:15:01 PM,C,21.624
10/24/15 2:30:01 PM,C,24.125
10/24/15 2:45:01 PM,C,22.624
10/24/15 3:00:01 PM,C,21.123
10/24/15 3:15:01 PM,C,20.623
10/24/15 3:30:01 PM,C,19.622
10/24/15 3:45:01 PM,C,21.123
10/24/15 4:00:01 PM,C,22.624
10/24/15 4:15:01 PM,C,26.125
10/24/15 4:30:01 PM,C,27.125
10/24/15 4:45:01 PM,C,23.625
10/24/15 5:00:01 PM,C,21.624
10/24/15 5:15:01 PM,C,20.623
10/24/15 5:30:01 PM,C,17.619
10/24/15 5:45:01 PM,C,14.113
10/24/15 6:00:01 PM,C,13.612
10/24/15 6:15:01 PM,C,12.61
10/24/15 6:30:01 PM,C,12.109
10/24/15 6:45:01 PM,C,12.109
10/24/15 7:00:01 PM,C,11.607
10/24/15 7:15:01 PM,C,10.605
10/24/15 7:30:01 PM,C,10.605
10/24/15 7:45:01 PM,C,9.1
10/24/15 8:00:01 PM,C,8.599
10/24/15 8:15:01 PM,C,9.1
10/24/15 8:30:01 PM,C,8.097
10/24/15 8:45:01 PM,C,8.097
10/24/15 9:00:01 PM,C,7.595
10/24/15 9:15:01 PM,C,7.595
10/24/15 9:30:01 PM,C,7.595
10/24/15 9:45:01 PM,C,7.595
10/24/15 10:00:01 PM,C,7.595
10/24/15 10:15:01 PM,C,7.094
10/24/15 10:30:01 PM,C,8.599
10/24/15 10:45:01 PM,C,8.097
10/24/15 11:00:01 PM,C,9.602
10/24/15 11:15:01 PM,C,9.602
10/24/15 11:30:01 PM,C,10.103
