WLR discharge
WLR103_260814_1.csv 0.0515248130787924
WLR103_260814_2.csv 0.0514029473903374
WLR104_260814_1.csv 0.0632343395484866
WLR104_260814_2.csv 0.0789760162271595
WLR105_260814_1.csv 0.117188899812319
WLR105_260814_2.csv 0.111859355111446
WLR106_260814_1.csv 0.0939341147505855
WLR106_260814_2.csv 0.0958938592024707
