Site Name ,WLR107
Site Number ,107
Logger ,Capacitive Water Level
Logger Serial Number ,35698


Scan No ,Date and Time,       Capacitive Water Level,        ,
95,22/12/2014 , 21:35:00,1996,8.3356
96,22/12/2014 , 21:40:00,1997,8.4746
97,22/12/2014 , 21:45:00,1997,8.4746
98,22/12/2014 , 21:50:00,1997,8.4746
99,22/12/2014 , 21:55:00,1997,8.4746
100,22/12/2014 , 22:00:00,1997,8.4746
101,22/12/2014 , 22:05:00,1999,8.7524
102,22/12/2014 , 22:10:00,1998,8.6135
103,22/12/2014 , 22:15:00,1998,8.6135
104,22/12/2014 , 22:20:00,1999,8.7524
105,22/12/2014 , 22:25:00,1999,8.7524
106,22/12/2014 , 22:30:00,1999,8.7524
107,22/12/2014 , 22:35:00,1999,8.7524
108,22/12/2014 , 22:40:00,2000,8.8914
109,22/12/2014 , 22:45:00,2001,9.0303
110,22/12/2014 , 22:50:00,2000,8.8914
111,22/12/2014 , 22:55:00,2001,9.0303
112,22/12/2014 , 23:00:00,2001,9.0303
113,22/12/2014 , 23:05:00,2000,8.8914
114,22/12/2014 , 23:10:00,2000,8.8914
115,22/12/2014 , 23:15:00,2000,8.8914
116,22/12/2014 , 23:20:00,2000,8.8914
117,22/12/2014 , 23:25:00,2000,8.8914
118,22/12/2014 , 23:30:00,2000,8.8914
119,22/12/2014 , 23:35:00,2000,8.8914
120,22/12/2014 , 23:40:00,2000,8.8914
121,22/12/2014 , 23:45:00,2000,8.8914
122,22/12/2014 , 23:50:00,1999,8.7524
123,22/12/2014 , 23:55:00,1999,8.7524
124,22/12/2014 , 24:00:00,1999,8.7524
125,23/12/2014 , 00:05:00,1998,8.6135
126,23/12/2014 , 00:10:00,1999,8.7524
127,23/12/2014 , 00:15:00,1999,8.7524
128,23/12/2014 , 00:20:00,1999,8.7524
129,23/12/2014 , 00:25:00,1999,8.7524
130,23/12/2014 , 00:30:00,1998,8.6135
131,23/12/2014 , 00:35:00,1998,8.6135
132,23/12/2014 , 00:40:00,1998,8.6135
133,23/12/2014 , 00:45:00,1998,8.6135
134,23/12/2014 , 00:50:00,1997,8.4746
135,23/12/2014 , 00:55:00,1998,8.6135
136,23/12/2014 , 01:00:00,1997,8.4746
137,23/12/2014 , 01:05:00,1996,8.3356
138,23/12/2014 , 01:10:00,1997,8.4746
139,23/12/2014 , 01:15:00,1997,8.4746
140,23/12/2014 , 01:20:00,1997,8.4746
141,23/12/2014 , 01:25:00,1996,8.3356
142,23/12/2014 , 01:30:00,1997,8.4746
143,23/12/2014 , 01:35:00,1997,8.4746
144,23/12/2014 , 01:40:00,1996,8.3356
145,23/12/2014 , 01:45:00,1997,8.4746
146,23/12/2014 , 01:50:00,1997,8.4746
147,23/12/2014 , 01:55:00,1997,8.4746
148,23/12/2014 , 02:00:00,1997,8.4746
149,23/12/2014 , 02:05:00,1996,8.3356
150,23/12/2014 , 02:10:00,1997,8.4746
151,23/12/2014 , 02:15:00,1997,8.4746
152,23/12/2014 , 02:20:00,1998,8.6135
153,23/12/2014 , 02:25:00,1996,8.3356
154,23/12/2014 , 02:30:00,1996,8.3356
155,23/12/2014 , 02:35:00,1996,8.3356
156,23/12/2014 , 02:40:00,1996,8.3356
157,23/12/2014 , 02:45:00,1996,8.3356
158,23/12/2014 , 02:50:00,1997,8.4746
159,23/12/2014 , 02:55:00,1997,8.4746
160,23/12/2014 , 03:00:00,1997,8.4746
161,23/12/2014 , 03:05:00,1996,8.3356
162,23/12/2014 , 03:10:00,1996,8.3356
163,23/12/2014 , 03:15:00,1996,8.3356
164,23/12/2014 , 03:20:00,1997,8.4746
165,23/12/2014 , 03:25:00,1997,8.4746
166,23/12/2014 , 03:30:00,1996,8.3356
167,23/12/2014 , 03:35:00,1997,8.4746
168,23/12/2014 , 03:40:00,1996,8.3356
169,23/12/2014 , 03:45:00,1996,8.3356
170,23/12/2014 , 03:50:00,1997,8.4746
171,23/12/2014 , 03:55:00,1997,8.4746
172,23/12/2014 , 04:00:00,1997,8.4746
173,23/12/2014 , 04:05:00,1997,8.4746
174,23/12/2014 , 04:10:00,1996,8.3356
175,23/12/2014 , 04:15:00,1996,8.3356
176,23/12/2014 , 04:20:00,1996,8.3356
177,23/12/2014 , 04:25:00,1996,8.3356
178,23/12/2014 , 04:30:00,1996,8.3356
179,23/12/2014 , 04:35:00,1996,8.3356
180,23/12/2014 , 04:40:00,1996,8.3356
181,23/12/2014 , 04:45:00,1996,8.3356
182,23/12/2014 , 04:50:00,1996,8.3356
183,23/12/2014 , 04:55:00,1995,8.1967
184,23/12/2014 , 05:00:00,1996,8.3356
185,23/12/2014 , 05:05:00,1996,8.3356
186,23/12/2014 , 05:10:00,1997,8.4746
187,23/12/2014 , 05:15:00,1997,8.4746
188,23/12/2014 , 05:20:00,1997,8.4746
189,23/12/2014 , 05:25:00,1997,8.4746
190,23/12/2014 , 05:30:00,1996,8.3356
191,23/12/2014 , 05:35:00,1997,8.4746
192,23/12/2014 , 05:40:00,1997,8.4746
193,23/12/2014 , 05:45:00,1996,8.3356
194,23/12/2014 , 05:50:00,1997,8.4746
195,23/12/2014 , 05:55:00,1997,8.4746
196,23/12/2014 , 06:00:00,1997,8.4746
197,23/12/2014 , 06:05:00,1996,8.3356
198,23/12/2014 , 06:10:00,1997,8.4746
199,23/12/2014 , 06:15:00,1996,8.3356
200,23/12/2014 , 06:20:00,1997,8.4746
201,23/12/2014 , 06:25:00,1997,8.4746
202,23/12/2014 , 06:30:00,1997,8.4746
203,23/12/2014 , 06:35:00,1996,8.3356
204,23/12/2014 , 06:40:00,1997,8.4746
205,23/12/2014 , 06:45:00,1997,8.4746
206,23/12/2014 , 06:50:00,1997,8.4746
207,23/12/2014 , 06:55:00,1996,8.3356
208,23/12/2014 , 07:00:00,1998,8.6135
209,23/12/2014 , 07:05:00,1997,8.4746
210,23/12/2014 , 07:10:00,1997,8.4746
211,23/12/2014 , 07:15:00,1997,8.4746
212,23/12/2014 , 07:20:00,1997,8.4746
213,23/12/2014 , 07:25:00,1997,8.4746
214,23/12/2014 , 07:30:00,1996,8.3356
215,23/12/2014 , 07:35:00,1998,8.6135
216,23/12/2014 , 07:40:00,1998,8.6135
217,23/12/2014 , 07:45:00,1998,8.6135
218,23/12/2014 , 07:50:00,1998,8.6135
219,23/12/2014 , 07:55:00,1997,8.4746
220,23/12/2014 , 08:00:00,1997,8.4746
221,23/12/2014 , 08:05:00,1995,8.1967
222,23/12/2014 , 08:10:00,1994,8.0578
223,23/12/2014 , 08:15:00,1991,7.641
224,23/12/2014 , 08:20:00,1991,7.641
225,23/12/2014 , 08:25:00,1989,7.3632
226,23/12/2014 , 08:30:00,1987,7.0853
227,23/12/2014 , 08:35:00,1985,6.8074
228,23/12/2014 , 08:40:00,1984,6.6685
229,23/12/2014 , 08:45:00,1983,6.5296
230,23/12/2014 , 08:50:00,1984,6.6685
231,23/12/2014 , 08:55:00,1984,6.6685
232,23/12/2014 , 09:00:00,1983,6.5296
233,23/12/2014 , 09:05:00,1983,6.5296
234,23/12/2014 , 09:10:00,1982,6.3907
235,23/12/2014 , 09:15:00,1983,6.5296
236,23/12/2014 , 09:20:00,1983,6.5296
237,23/12/2014 , 09:25:00,1982,6.3907
238,23/12/2014 , 09:30:00,1982,6.3907
239,23/12/2014 , 09:35:00,1981,6.2517
240,23/12/2014 , 09:40:00,1981,6.2517
241,23/12/2014 , 09:45:00,1982,6.3907
242,23/12/2014 , 09:50:00,1982,6.3907
243,23/12/2014 , 09:55:00,1982,6.3907
244,23/12/2014 , 10:00:00,1982,6.3907
245,23/12/2014 , 10:05:00,1982,6.3907
246,23/12/2014 , 10:10:00,1981,6.2517
247,23/12/2014 , 10:15:00,1981,6.2517
248,23/12/2014 , 10:20:00,1981,6.2517
249,23/12/2014 , 10:25:00,1982,6.3907
250,23/12/2014 , 10:30:00,1981,6.2517
251,23/12/2014 , 10:35:00,1981,6.2517
252,23/12/2014 , 10:40:00,1981,6.2517
253,23/12/2014 , 10:45:00,1980,6.1128
254,23/12/2014 , 10:50:00,1979,5.9739
255,23/12/2014 , 10:55:00,1980,6.1128
256,23/12/2014 , 11:00:00,1980,6.1128
257,23/12/2014 , 11:05:00,1980,6.1128
258,23/12/2014 , 11:10:00,1979,5.9739
259,23/12/2014 , 11:15:00,1980,6.1128
260,23/12/2014 , 11:20:00,1980,6.1128
261,23/12/2014 , 11:25:00,1981,6.2517
262,23/12/2014 , 11:30:00,1981,6.2517
263,23/12/2014 , 11:35:00,1981,6.2517
264,23/12/2014 , 11:40:00,1980,6.1128
265,23/12/2014 , 11:45:00,1979,5.9739
266,23/12/2014 , 11:50:00,1981,6.2517
267,23/12/2014 , 11:55:00,1981,6.2517
268,23/12/2014 , 12:00:00,1981,6.2517
269,23/12/2014 , 12:05:00,1980,6.1128
270,23/12/2014 , 12:10:00,1980,6.1128
271,23/12/2014 , 12:15:00,1980,6.1128
272,23/12/2014 , 12:20:00,1980,6.1128
273,23/12/2014 , 12:25:00,1980,6.1128
274,23/12/2014 , 12:30:00,1980,6.1128
275,23/12/2014 , 12:35:00,1979,5.9739
276,23/12/2014 , 12:40:00,1980,6.1128
277,23/12/2014 , 12:45:00,1980,6.1128
278,23/12/2014 , 12:50:00,1980,6.1128
279,23/12/2014 , 12:55:00,1980,6.1128
280,23/12/2014 , 13:00:00,1981,6.2517
281,23/12/2014 , 13:05:00,1981,6.2517
282,23/12/2014 , 13:10:00,1981,6.2517
283,23/12/2014 , 13:15:00,1981,6.2517
284,23/12/2014 , 13:20:00,1980,6.1128
285,23/12/2014 , 13:25:00,1981,6.2517
286,23/12/2014 , 13:30:00,1981,6.2517
287,23/12/2014 , 13:35:00,1981,6.2517
288,23/12/2014 , 13:40:00,1981,6.2517
289,23/12/2014 , 13:45:00,1980,6.1128
290,23/12/2014 , 13:50:00,1980,6.1128
291,23/12/2014 , 13:55:00,1980,6.1128
292,23/12/2014 , 14:00:00,1980,6.1128
293,23/12/2014 , 14:05:00,1980,6.1128
294,23/12/2014 , 14:10:00,1980,6.1128
295,23/12/2014 , 14:15:00,1979,5.9739
296,23/12/2014 , 14:20:00,1981,6.2517
297,23/12/2014 , 14:25:00,1980,6.1128
298,23/12/2014 , 14:30:00,1980,6.1128
299,23/12/2014 , 14:35:00,1980,6.1128
300,23/12/2014 , 14:40:00,1981,6.2517
301,23/12/2014 , 14:45:00,1981,6.2517
302,23/12/2014 , 14:50:00,1982,6.3907
303,23/12/2014 , 14:55:00,1982,6.3907
304,23/12/2014 , 15:00:00,1982,6.3907
305,23/12/2014 , 15:05:00,1982,6.3907
306,23/12/2014 , 15:10:00,1981,6.2517
307,23/12/2014 , 15:15:00,1981,6.2517
308,23/12/2014 , 15:20:00,1980,6.1128
309,23/12/2014 , 15:25:00,1979,5.9739
310,23/12/2014 , 15:30:00,1980,6.1128
311,23/12/2014 , 15:35:00,1981,6.2517
312,23/12/2014 , 15:40:00,1981,6.2517
313,23/12/2014 , 15:45:00,1982,6.3907
314,23/12/2014 , 15:50:00,1981,6.2517
315,23/12/2014 , 15:55:00,1982,6.3907
316,23/12/2014 , 16:00:00,1981,6.2517
317,23/12/2014 , 16:05:00,1981,6.2517
318,23/12/2014 , 16:10:00,1981,6.2517
319,23/12/2014 , 16:15:00,1981,6.2517
320,23/12/2014 , 16:20:00,1981,6.2517
321,23/12/2014 , 16:25:00,1982,6.3907
322,23/12/2014 , 16:30:00,1981,6.2517
323,23/12/2014 , 16:35:00,1981,6.2517
324,23/12/2014 , 16:40:00,1981,6.2517
325,23/12/2014 , 16:45:00,1982,6.3907
326,23/12/2014 , 16:50:00,1982,6.3907
327,23/12/2014 , 16:55:00,1982,6.3907
328,23/12/2014 , 17:00:00,1983,6.5296
329,23/12/2014 , 17:05:00,1983,6.5296
330,23/12/2014 , 17:10:00,1983,6.5296
331,23/12/2014 , 17:15:00,1983,6.5296
332,23/12/2014 , 17:20:00,1983,6.5296
333,23/12/2014 , 17:25:00,1983,6.5296
334,23/12/2014 , 17:30:00,1984,6.6685
335,23/12/2014 , 17:35:00,1984,6.6685
336,23/12/2014 , 17:40:00,1984,6.6685
337,23/12/2014 , 17:45:00,1984,6.6685
338,23/12/2014 , 17:50:00,1984,6.6685
339,23/12/2014 , 17:55:00,1985,6.8074
340,23/12/2014 , 18:00:00,1985,6.8074
341,23/12/2014 , 18:05:00,1985,6.8074
342,23/12/2014 , 18:10:00,1986,6.9464
343,23/12/2014 , 18:15:00,1985,6.8074
344,23/12/2014 , 18:20:00,1987,7.0853
345,23/12/2014 , 18:25:00,1987,7.0853
346,23/12/2014 , 18:30:00,1986,6.9464
347,23/12/2014 , 18:35:00,1987,7.0853
348,23/12/2014 , 18:40:00,1987,7.0853
349,23/12/2014 , 18:45:00,1987,7.0853
350,23/12/2014 , 18:50:00,1987,7.0853
351,23/12/2014 , 18:55:00,1985,6.8074
352,23/12/2014 , 19:00:00,1985,6.8074
353,23/12/2014 , 19:05:00,1985,6.8074
354,23/12/2014 , 19:10:00,1985,6.8074
355,23/12/2014 , 19:15:00,1986,6.9464
356,23/12/2014 , 19:20:00,1986,6.9464
357,23/12/2014 , 19:25:00,1986,6.9464
358,23/12/2014 , 19:30:00,1987,7.0853
359,23/12/2014 , 19:35:00,1985,6.8074
360,23/12/2014 , 19:40:00,1986,6.9464
361,23/12/2014 , 19:45:00,1987,7.0853
362,23/12/2014 , 19:50:00,1987,7.0853
363,23/12/2014 , 19:55:00,1987,7.0853
364,23/12/2014 , 20:00:00,1987,7.0853
365,23/12/2014 , 20:05:00,1988,7.2242
366,23/12/2014 , 20:10:00,1989,7.3632
367,23/12/2014 , 20:15:00,1988,7.2242
368,23/12/2014 , 20:20:00,1989,7.3632
369,23/12/2014 , 20:25:00,1989,7.3632
370,23/12/2014 , 20:30:00,1990,7.5021
371,23/12/2014 , 20:35:00,1990,7.5021
372,23/12/2014 , 20:40:00,1990,7.5021
373,23/12/2014 , 20:45:00,1991,7.641
374,23/12/2014 , 20:50:00,1990,7.5021
375,23/12/2014 , 20:55:00,1991,7.641
376,23/12/2014 , 21:00:00,1991,7.641
377,23/12/2014 , 21:05:00,1991,7.641
378,23/12/2014 , 21:10:00,1992,7.7799
379,23/12/2014 , 21:15:00,1992,7.7799
380,23/12/2014 , 21:20:00,1992,7.7799
381,23/12/2014 , 21:25:00,1992,7.7799
382,23/12/2014 , 21:30:00,1992,7.7799
383,23/12/2014 , 21:35:00,1991,7.641
384,23/12/2014 , 21:40:00,1992,7.7799
385,23/12/2014 , 21:45:00,1993,7.9189
386,23/12/2014 , 21:50:00,1993,7.9189
387,23/12/2014 , 21:55:00,1994,8.0578
388,23/12/2014 , 22:00:00,1994,8.0578
389,23/12/2014 , 22:05:00,1993,7.9189
390,23/12/2014 , 22:10:00,1995,8.1967
391,23/12/2014 , 22:15:00,1995,8.1967
392,23/12/2014 , 22:20:00,1994,8.0578
393,23/12/2014 , 22:25:00,1995,8.1967
394,23/12/2014 , 22:30:00,1995,8.1967
395,23/12/2014 , 22:35:00,1996,8.3356
396,23/12/2014 , 22:40:00,1995,8.1967
397,23/12/2014 , 22:45:00,1994,8.0578
398,23/12/2014 , 22:50:00,1995,8.1967
399,23/12/2014 , 22:55:00,1995,8.1967
400,23/12/2014 , 23:00:00,1994,8.0578
401,23/12/2014 , 23:05:00,1995,8.1967
402,23/12/2014 , 23:10:00,1995,8.1967
403,23/12/2014 , 23:15:00,1995,8.1967
404,23/12/2014 , 23:20:00,1995,8.1967
405,23/12/2014 , 23:25:00,1995,8.1967
406,23/12/2014 , 23:30:00,1995,8.1967
407,23/12/2014 , 23:35:00,1995,8.1967
408,23/12/2014 , 23:40:00,1996,8.3356
409,23/12/2014 , 23:45:00,1996,8.3356
410,23/12/2014 , 23:50:00,1997,8.4746
411,23/12/2014 , 23:55:00,1996,8.3356
412,23/12/2014 , 24:00:00,1996,8.3356
413,24/12/2014 , 00:05:00,1997,8.4746
414,24/12/2014 , 00:10:00,1997,8.4746
415,24/12/2014 , 00:15:00,1997,8.4746
416,24/12/2014 , 00:20:00,1997,8.4746
417,24/12/2014 , 00:25:00,1996,8.3356
418,24/12/2014 , 00:30:00,1997,8.4746
419,24/12/2014 , 00:35:00,1997,8.4746
420,24/12/2014 , 00:40:00,1997,8.4746
421,24/12/2014 , 00:45:00,1997,8.4746
422,24/12/2014 , 00:50:00,1997,8.4746
423,24/12/2014 , 00:55:00,1997,8.4746
424,24/12/2014 , 01:00:00,1997,8.4746
425,24/12/2014 , 01:05:00,1997,8.4746
426,24/12/2014 , 01:10:00,1997,8.4746
427,24/12/2014 , 01:15:00,1997,8.4746
428,24/12/2014 , 01:20:00,1997,8.4746
429,24/12/2014 , 01:25:00,1997,8.4746
430,24/12/2014 , 01:30:00,1997,8.4746
431,24/12/2014 , 01:35:00,1997,8.4746
432,24/12/2014 , 01:40:00,1998,8.6135
433,24/12/2014 , 01:45:00,1998,8.6135
434,24/12/2014 , 01:50:00,1998,8.6135
435,24/12/2014 , 01:55:00,1998,8.6135
436,24/12/2014 , 02:00:00,1998,8.6135
437,24/12/2014 , 02:05:00,1998,8.6135
438,24/12/2014 , 02:10:00,1998,8.6135
439,24/12/2014 , 02:15:00,1997,8.4746
440,24/12/2014 , 02:20:00,1997,8.4746
441,24/12/2014 , 02:25:00,1996,8.3356
442,24/12/2014 , 02:30:00,1996,8.3356
443,24/12/2014 , 02:35:00,1997,8.4746
444,24/12/2014 , 02:40:00,1997,8.4746
445,24/12/2014 , 02:45:00,1997,8.4746
446,24/12/2014 , 02:50:00,1997,8.4746
447,24/12/2014 , 02:55:00,1997,8.4746
448,24/12/2014 , 03:00:00,1997,8.4746
449,24/12/2014 , 03:05:00,1997,8.4746
450,24/12/2014 , 03:10:00,1996,8.3356
451,24/12/2014 , 03:15:00,1996,8.3356
452,24/12/2014 , 03:20:00,1997,8.4746
453,24/12/2014 , 03:25:00,1997,8.4746
454,24/12/2014 , 03:30:00,1997,8.4746
455,24/12/2014 , 03:35:00,1996,8.3356
456,24/12/2014 , 03:40:00,1997,8.4746
457,24/12/2014 , 03:45:00,1997,8.4746
458,24/12/2014 , 03:50:00,1996,8.3356
459,24/12/2014 , 03:55:00,1997,8.4746
460,24/12/2014 , 04:00:00,1997,8.4746
461,24/12/2014 , 04:05:00,1997,8.4746
462,24/12/2014 , 04:10:00,1997,8.4746
463,24/12/2014 , 04:15:00,1995,8.1967
464,24/12/2014 , 04:20:00,1996,8.3356
465,24/12/2014 , 04:25:00,1996,8.3356
466,24/12/2014 , 04:30:00,1996,8.3356
467,24/12/2014 , 04:35:00,1997,8.4746
468,24/12/2014 , 04:40:00,1997,8.4746
469,24/12/2014 , 04:45:00,1997,8.4746
470,24/12/2014 , 04:50:00,1996,8.3356
471,24/12/2014 , 04:55:00,1997,8.4746
472,24/12/2014 , 05:00:00,1997,8.4746
473,24/12/2014 , 05:05:00,1997,8.4746
474,24/12/2014 , 05:10:00,1997,8.4746
475,24/12/2014 , 05:15:00,1997,8.4746
476,24/12/2014 , 05:20:00,1997,8.4746
477,24/12/2014 , 05:25:00,1997,8.4746
478,24/12/2014 , 05:30:00,1996,8.3356
479,24/12/2014 , 05:35:00,1997,8.4746
480,24/12/2014 , 05:40:00,1997,8.4746
481,24/12/2014 , 05:45:00,1997,8.4746
482,24/12/2014 , 05:50:00,1997,8.4746
483,24/12/2014 , 05:55:00,1997,8.4746
484,24/12/2014 , 06:00:00,1996,8.3356
485,24/12/2014 , 06:05:00,1997,8.4746
486,24/12/2014 , 06:10:00,1996,8.3356
487,24/12/2014 , 06:15:00,1997,8.4746
488,24/12/2014 , 06:20:00,1996,8.3356
489,24/12/2014 , 06:25:00,1997,8.4746
490,24/12/2014 , 06:30:00,1997,8.4746
491,24/12/2014 , 06:35:00,1997,8.4746
492,24/12/2014 , 06:40:00,1996,8.3356
493,24/12/2014 , 06:45:00,1997,8.4746
494,24/12/2014 , 06:50:00,1997,8.4746
495,24/12/2014 , 06:55:00,1996,8.3356
496,24/12/2014 , 07:00:00,1997,8.4746
497,24/12/2014 , 07:05:00,1997,8.4746
498,24/12/2014 , 07:10:00,1997,8.4746
499,24/12/2014 , 07:15:00,1998,8.6135
500,24/12/2014 , 07:20:00,1997,8.4746
501,24/12/2014 , 07:25:00,1996,8.3356
502,24/12/2014 , 07:30:00,1994,8.0578
503,24/12/2014 , 07:35:00,1989,7.3632
504,24/12/2014 , 07:40:00,1987,7.0853
505,24/12/2014 , 07:45:00,1985,6.8074
506,24/12/2014 , 07:50:00,1983,6.5296
507,24/12/2014 , 07:55:00,1982,6.3907
508,24/12/2014 , 08:00:00,1982,6.3907
509,24/12/2014 , 08:05:00,1982,6.3907
510,24/12/2014 , 08:10:00,1981,6.2517
511,24/12/2014 , 08:15:00,1981,6.2517
512,24/12/2014 , 08:20:00,1981,6.2517
513,24/12/2014 , 08:25:00,1980,6.1128
514,24/12/2014 , 08:30:00,1980,6.1128
515,24/12/2014 , 08:35:00,1981,6.2517
516,24/12/2014 , 08:40:00,1981,6.2517
517,24/12/2014 , 08:45:00,1981,6.2517
518,24/12/2014 , 08:50:00,1981,6.2517
519,24/12/2014 , 08:55:00,1981,6.2517
520,24/12/2014 , 09:00:00,1980,6.1128
521,24/12/2014 , 09:05:00,1980,6.1128
522,24/12/2014 , 09:10:00,1980,6.1128
523,24/12/2014 , 09:15:00,1980,6.1128
524,24/12/2014 , 09:20:00,1980,6.1128
525,24/12/2014 , 09:25:00,1980,6.1128
526,24/12/2014 , 09:30:00,1980,6.1128
527,24/12/2014 , 09:35:00,1980,6.1128
528,24/12/2014 , 09:40:00,1980,6.1128
529,24/12/2014 , 09:45:00,1980,6.1128
530,24/12/2014 , 09:50:00,1980,6.1128
531,24/12/2014 , 09:55:00,1980,6.1128
532,24/12/2014 , 10:00:00,1980,6.1128
533,24/12/2014 , 10:05:00,1979,5.9739
534,24/12/2014 , 10:10:00,1980,6.1128
535,24/12/2014 , 10:15:00,1980,6.1128
536,24/12/2014 , 10:20:00,1980,6.1128
537,24/12/2014 , 10:25:00,1979,5.9739
538,24/12/2014 , 10:30:00,1979,5.9739
539,24/12/2014 , 10:35:00,1980,6.1128
540,24/12/2014 , 10:40:00,1979,5.9739
541,24/12/2014 , 10:45:00,1979,5.9739
542,24/12/2014 , 10:50:00,1980,6.1128
543,24/12/2014 , 10:55:00,1980,6.1128
544,24/12/2014 , 11:00:00,1980,6.1128
545,24/12/2014 , 11:05:00,1980,6.1128
546,24/12/2014 , 11:10:00,1980,6.1128
547,24/12/2014 , 11:15:00,1980,6.1128
548,24/12/2014 , 11:20:00,1980,6.1128
549,24/12/2014 , 11:25:00,1980,6.1128
550,24/12/2014 , 11:30:00,1980,6.1128
551,24/12/2014 , 11:35:00,1979,5.9739
552,24/12/2014 , 11:40:00,1980,6.1128
553,24/12/2014 , 11:45:00,1979,5.9739
