Site Name ,WLR107
Site Number ,107
Logger ,Capacitive Water Level
Logger Serial Number ,35698


Scan No ,Date and Time,       Capacitive Water Level,        ,
559,28/01/2018 , 11:15:00,1946,1.3893
560,28/01/2018 , 11:20:00,1945,1.2503
561,28/01/2018 , 11:25:00,1946,1.3893
562,28/01/2018 , 11:30:00,1946,1.3893
563,28/01/2018 , 11:35:00,1945,1.2503
564,28/01/2018 , 11:40:00,1946,1.3893
565,28/01/2018 , 11:45:00,1945,1.2503
566,28/01/2018 , 11:50:00,1945,1.2503
567,28/01/2018 , 11:55:00,1945,1.2503
568,28/01/2018 , 12:00:00,1945,1.2503
569,28/01/2018 , 12:05:00,1945,1.2503
570,28/01/2018 , 12:10:00,1945,1.2503
571,28/01/2018 , 12:15:00,1945,1.2503
572,28/01/2018 , 12:20:00,1945,1.2503
573,28/01/2018 , 12:25:00,1945,1.2503
574,28/01/2018 , 12:30:00,1945,1.2503
575,28/01/2018 , 12:35:00,1945,1.2503
576,28/01/2018 , 12:40:00,1945,1.2503
577,28/01/2018 , 12:45:00,1945,1.2503
578,28/01/2018 , 12:50:00,1945,1.2503
579,28/01/2018 , 12:55:00,1945,1.2503
580,28/01/2018 , 13:00:00,1946,1.3893
581,28/01/2018 , 13:05:00,1946,1.3893
582,28/01/2018 , 13:10:00,1946,1.3893
583,28/01/2018 , 13:15:00,1946,1.3893
584,28/01/2018 , 13:20:00,1945,1.2503
585,28/01/2018 , 13:25:00,1945,1.2503
586,28/01/2018 , 13:30:00,1945,1.2503
587,28/01/2018 , 13:35:00,1945,1.2503
588,28/01/2018 , 13:40:00,1945,1.2503
589,28/01/2018 , 13:45:00,1946,1.3893
590,28/01/2018 , 13:50:00,1946,1.3893
591,28/01/2018 , 13:55:00,1946,1.3893
592,28/01/2018 , 14:00:00,1946,1.3893
593,28/01/2018 , 14:05:00,1946,1.3893
594,28/01/2018 , 14:10:00,1946,1.3893
595,28/01/2018 , 14:15:00,1946,1.3893
596,28/01/2018 , 14:20:00,1946,1.3893
597,28/01/2018 , 14:25:00,1946,1.3893
598,28/01/2018 , 14:30:00,1946,1.3893
599,28/01/2018 , 14:35:00,1946,1.3893
600,28/01/2018 , 14:40:00,1945,1.2503
601,28/01/2018 , 14:45:00,1945,1.2503
602,28/01/2018 , 14:50:00,1945,1.2503
603,28/01/2018 , 14:55:00,1946,1.3893
604,28/01/2018 , 15:00:00,1946,1.3893
605,28/01/2018 , 15:05:00,1946,1.3893
606,28/01/2018 , 15:10:00,1946,1.3893
607,28/01/2018 , 15:15:00,1946,1.3893
608,28/01/2018 , 15:20:00,1947,1.5282
609,28/01/2018 , 15:25:00,1947,1.5282
610,28/01/2018 , 15:30:00,1948,1.6671
611,28/01/2018 , 15:35:00,1948,1.6671
612,28/01/2018 , 15:40:00,1948,1.6671
613,28/01/2018 , 15:45:00,1948,1.6671
614,28/01/2018 , 15:50:00,1948,1.6671
615,28/01/2018 , 15:55:00,1948,1.6671
616,28/01/2018 , 16:00:00,1948,1.6671
617,28/01/2018 , 16:05:00,1948,1.6671
618,28/01/2018 , 16:10:00,1948,1.6671
619,28/01/2018 , 16:15:00,1948,1.6671
620,28/01/2018 , 16:20:00,1948,1.6671
621,28/01/2018 , 16:25:00,1948,1.6671
622,28/01/2018 , 16:30:00,1948,1.6671
623,28/01/2018 , 16:35:00,1948,1.6671
624,28/01/2018 , 16:40:00,1948,1.6671
625,28/01/2018 , 16:45:00,1948,1.6671
626,28/01/2018 , 16:50:00,1947,1.5282
627,28/01/2018 , 16:55:00,1947,1.5282
628,28/01/2018 , 17:00:00,1947,1.5282
629,28/01/2018 , 17:05:00,1947,1.5282
630,28/01/2018 , 17:10:00,1948,1.6671
631,28/01/2018 , 17:15:00,1948,1.6671
632,28/01/2018 , 17:20:00,1948,1.6671
633,28/01/2018 , 17:25:00,1948,1.6671
634,28/01/2018 , 17:30:00,1948,1.6671
635,28/01/2018 , 17:35:00,1948,1.6671
636,28/01/2018 , 17:40:00,1948,1.6671
637,28/01/2018 , 17:45:00,1948,1.6671
638,28/01/2018 , 17:50:00,1948,1.6671
639,28/01/2018 , 17:55:00,1948,1.6671
640,28/01/2018 , 18:00:00,1948,1.6671
641,28/01/2018 , 18:05:00,1948,1.6671
642,28/01/2018 , 18:10:00,1948,1.6671
643,28/01/2018 , 18:15:00,1949,1.8061
644,28/01/2018 , 18:20:00,1949,1.8061
645,28/01/2018 , 18:25:00,1949,1.8061
646,28/01/2018 , 18:30:00,1950,1.945
647,28/01/2018 , 18:35:00,1950,1.945
648,28/01/2018 , 18:40:00,1950,1.945
649,28/01/2018 , 18:45:00,1951,2.0839
650,28/01/2018 , 18:50:00,1950,1.945
651,28/01/2018 , 18:55:00,1950,1.945
652,28/01/2018 , 19:00:00,1950,1.945
653,28/01/2018 , 19:05:00,1951,2.0839
654,28/01/2018 , 19:10:00,1951,2.0839
655,28/01/2018 , 19:15:00,1951,2.0839
656,28/01/2018 , 19:20:00,1951,2.0839
657,28/01/2018 , 19:25:00,1952,2.2228
658,28/01/2018 , 19:30:00,1952,2.2228
659,28/01/2018 , 19:35:00,1952,2.2228
660,28/01/2018 , 19:40:00,1952,2.2228
661,28/01/2018 , 19:45:00,1952,2.2228
662,28/01/2018 , 19:50:00,1952,2.2228
663,28/01/2018 , 19:55:00,1953,2.3618
664,28/01/2018 , 20:00:00,1952,2.2228
665,28/01/2018 , 20:05:00,1952,2.2228
666,28/01/2018 , 20:10:00,1952,2.2228
667,28/01/2018 , 20:15:00,1952,2.2228
668,28/01/2018 , 20:20:00,1952,2.2228
669,28/01/2018 , 20:25:00,1952,2.2228
670,28/01/2018 , 20:30:00,1952,2.2228
671,28/01/2018 , 20:35:00,1952,2.2228
672,28/01/2018 , 20:40:00,1952,2.2228
673,28/01/2018 , 20:45:00,1952,2.2228
674,28/01/2018 , 20:50:00,1952,2.2228
675,28/01/2018 , 20:55:00,1952,2.2228
676,28/01/2018 , 21:00:00,1952,2.2228
677,28/01/2018 , 21:05:00,1952,2.2228
678,28/01/2018 , 21:10:00,1952,2.2228
679,28/01/2018 , 21:15:00,1952,2.2228
680,28/01/2018 , 21:20:00,1952,2.2228
681,28/01/2018 , 21:25:00,1952,2.2228
682,28/01/2018 , 21:30:00,1952,2.2228
683,28/01/2018 , 21:35:00,1952,2.2228
684,28/01/2018 , 21:40:00,1952,2.2228
685,28/01/2018 , 21:45:00,1952,2.2228
686,28/01/2018 , 21:50:00,1952,2.2228
687,28/01/2018 , 21:55:00,1952,2.2228
688,28/01/2018 , 22:00:00,1952,2.2228
689,28/01/2018 , 22:05:00,1952,2.2228
690,28/01/2018 , 22:10:00,1952,2.2228
691,28/01/2018 , 22:15:00,1952,2.2228
692,28/01/2018 , 22:20:00,1952,2.2228
693,28/01/2018 , 22:25:00,1953,2.3618
694,28/01/2018 , 22:30:00,1953,2.3618
695,28/01/2018 , 22:35:00,1954,2.5007
696,28/01/2018 , 22:40:00,1954,2.5007
697,28/01/2018 , 22:45:00,1954,2.5007
698,28/01/2018 , 22:50:00,1954,2.5007
699,28/01/2018 , 22:55:00,1955,2.6396
700,28/01/2018 , 23:00:00,1955,2.6396
701,28/01/2018 , 23:05:00,1955,2.6396
702,28/01/2018 , 23:10:00,1956,2.7785
703,28/01/2018 , 23:15:00,1956,2.7785
704,28/01/2018 , 23:20:00,1956,2.7785
705,28/01/2018 , 23:25:00,1956,2.7785
706,28/01/2018 , 23:30:00,1956,2.7785
707,28/01/2018 , 23:35:00,1956,2.7785
708,28/01/2018 , 23:40:00,1956,2.7785
709,28/01/2018 , 23:45:00,1956,2.7785
710,28/01/2018 , 23:50:00,1956,2.7785
711,28/01/2018 , 23:55:00,1957,2.9175
712,28/01/2018 , 24:00:00,1957,2.9175
713,29/01/2018 , 00:05:00,1957,2.9175
714,29/01/2018 , 00:10:00,1958,3.0564
715,29/01/2018 , 00:15:00,1958,3.0564
716,29/01/2018 , 00:20:00,1958,3.0564
717,29/01/2018 , 00:25:00,1958,3.0564
718,29/01/2018 , 00:30:00,1958,3.0564
719,29/01/2018 , 00:35:00,1958,3.0564
720,29/01/2018 , 00:40:00,1958,3.0564
721,29/01/2018 , 00:45:00,1958,3.0564
722,29/01/2018 , 00:50:00,1958,3.0564
723,29/01/2018 , 00:55:00,1959,3.1953
724,29/01/2018 , 01:00:00,1959,3.1953
725,29/01/2018 , 01:05:00,1959,3.1953
726,29/01/2018 , 01:10:00,1959,3.1953
727,29/01/2018 , 01:15:00,1959,3.1953
728,29/01/2018 , 01:20:00,1959,3.1953
729,29/01/2018 , 01:25:00,1959,3.1953
730,29/01/2018 , 01:30:00,1959,3.1953
731,29/01/2018 , 01:35:00,1959,3.1953
732,29/01/2018 , 01:40:00,1959,3.1953
733,29/01/2018 , 01:45:00,1959,3.1953
734,29/01/2018 , 01:50:00,1960,3.3343
735,29/01/2018 , 01:55:00,1960,3.3343
736,29/01/2018 , 02:00:00,1960,3.3343
737,29/01/2018 , 02:05:00,1960,3.3343
738,29/01/2018 , 02:10:00,1960,3.3343
739,29/01/2018 , 02:15:00,1960,3.3343
740,29/01/2018 , 02:20:00,1960,3.3343
741,29/01/2018 , 02:25:00,1960,3.3343
742,29/01/2018 , 02:30:00,1960,3.3343
743,29/01/2018 , 02:35:00,1960,3.3343
744,29/01/2018 , 02:40:00,1960,3.3343
745,29/01/2018 , 02:45:00,1960,3.3343
746,29/01/2018 , 02:50:00,1960,3.3343
747,29/01/2018 , 02:55:00,1960,3.3343
748,29/01/2018 , 03:00:00,1960,3.3343
749,29/01/2018 , 03:05:00,1960,3.3343
750,29/01/2018 , 03:10:00,1960,3.3343
751,29/01/2018 , 03:15:00,1960,3.3343
752,29/01/2018 , 03:20:00,1960,3.3343
753,29/01/2018 , 03:25:00,1960,3.3343
754,29/01/2018 , 03:30:00,1961,3.4732
755,29/01/2018 , 03:35:00,1960,3.3343
756,29/01/2018 , 03:40:00,1961,3.4732
757,29/01/2018 , 03:45:00,1961,3.4732
758,29/01/2018 , 03:50:00,1961,3.4732
759,29/01/2018 , 03:55:00,1961,3.4732
760,29/01/2018 , 04:00:00,1961,3.4732
761,29/01/2018 , 04:05:00,1961,3.4732
762,29/01/2018 , 04:10:00,1961,3.4732
763,29/01/2018 , 04:15:00,1961,3.4732
764,29/01/2018 , 04:20:00,1961,3.4732
765,29/01/2018 , 04:25:00,1961,3.4732
766,29/01/2018 , 04:30:00,1961,3.4732
767,29/01/2018 , 04:35:00,1961,3.4732
768,29/01/2018 , 04:40:00,1961,3.4732
769,29/01/2018 , 04:45:00,1961,3.4732
770,29/01/2018 , 04:50:00,1961,3.4732
771,29/01/2018 , 04:55:00,1961,3.4732
772,29/01/2018 , 05:00:00,1961,3.4732
773,29/01/2018 , 05:05:00,1961,3.4732
774,29/01/2018 , 05:10:00,1961,3.4732
775,29/01/2018 , 05:15:00,1961,3.4732
776,29/01/2018 , 05:20:00,1961,3.4732
777,29/01/2018 , 05:25:00,1961,3.4732
778,29/01/2018 , 05:30:00,1961,3.4732
779,29/01/2018 , 05:35:00,1961,3.4732
780,29/01/2018 , 05:40:00,1961,3.4732
781,29/01/2018 , 05:45:00,1961,3.4732
782,29/01/2018 , 05:50:00,1961,3.4732
783,29/01/2018 , 05:55:00,1961,3.4732
784,29/01/2018 , 06:00:00,1961,3.4732
785,29/01/2018 , 06:05:00,1961,3.4732
786,29/01/2018 , 06:10:00,1961,3.4732
787,29/01/2018 , 06:15:00,1961,3.4732
788,29/01/2018 , 06:20:00,1961,3.4732
789,29/01/2018 , 06:25:00,1961,3.4732
790,29/01/2018 , 06:30:00,1961,3.4732
791,29/01/2018 , 06:35:00,1961,3.4732
792,29/01/2018 , 06:40:00,1961,3.4732
793,29/01/2018 , 06:45:00,1961,3.4732
794,29/01/2018 , 06:50:00,1961,3.4732
795,29/01/2018 , 06:55:00,1961,3.4732
796,29/01/2018 , 07:00:00,1961,3.4732
797,29/01/2018 , 07:05:00,1961,3.4732
798,29/01/2018 , 07:10:00,1961,3.4732
799,29/01/2018 , 07:15:00,1961,3.4732
800,29/01/2018 , 07:20:00,1961,3.4732
801,29/01/2018 , 07:25:00,1961,3.4732
802,29/01/2018 , 07:30:00,1960,3.3343
803,29/01/2018 , 07:35:00,1960,3.3343
804,29/01/2018 , 07:40:00,1959,3.1953
805,29/01/2018 , 07:45:00,1957,2.9175
806,29/01/2018 , 07:50:00,1955,2.6396
807,29/01/2018 , 07:55:00,1953,2.3618
808,29/01/2018 , 08:00:00,1952,2.2228
809,29/01/2018 , 08:05:00,1950,1.945
810,29/01/2018 , 08:10:00,1950,1.945
811,29/01/2018 , 08:15:00,1948,1.6671
812,29/01/2018 , 08:20:00,1948,1.6671
813,29/01/2018 , 08:25:00,1947,1.5282
814,29/01/2018 , 08:30:00,1947,1.5282
815,29/01/2018 , 08:35:00,1947,1.5282
816,29/01/2018 , 08:40:00,1947,1.5282
817,29/01/2018 , 08:45:00,1947,1.5282
818,29/01/2018 , 08:50:00,1947,1.5282
819,29/01/2018 , 08:55:00,1947,1.5282
820,29/01/2018 , 09:00:00,1947,1.5282
821,29/01/2018 , 09:05:00,1947,1.5282
822,29/01/2018 , 09:10:00,1947,1.5282
823,29/01/2018 , 09:15:00,1947,1.5282
824,29/01/2018 , 09:20:00,1947,1.5282
825,29/01/2018 , 09:25:00,1947,1.5282
826,29/01/2018 , 09:30:00,1947,1.5282
827,29/01/2018 , 09:35:00,1947,1.5282
828,29/01/2018 , 09:40:00,1947,1.5282
829,29/01/2018 , 09:45:00,1946,1.3893
830,29/01/2018 , 09:50:00,1946,1.3893
831,29/01/2018 , 09:55:00,1946,1.3893
832,29/01/2018 , 10:00:00,1945,1.2503
833,29/01/2018 , 10:05:00,1946,1.3893
834,29/01/2018 , 10:10:00,1946,1.3893
835,29/01/2018 , 10:15:00,1946,1.3893
836,29/01/2018 , 10:20:00,1946,1.3893
837,29/01/2018 , 10:25:00,1946,1.3893
838,29/01/2018 , 10:30:00,1946,1.3893
839,29/01/2018 , 10:35:00,1946,1.3893
840,29/01/2018 , 10:40:00,1946,1.3893
841,29/01/2018 , 10:45:00,1946,1.3893
842,29/01/2018 , 10:50:00,1946,1.3893
843,29/01/2018 , 10:55:00,1946,1.3893
844,29/01/2018 , 11:00:00,1946,1.3893
845,29/01/2018 , 11:05:00,1946,1.3893
846,29/01/2018 , 11:10:00,1946,1.3893
847,29/01/2018 , 11:15:00,1946,1.3893
848,29/01/2018 , 11:20:00,1945,1.2503
849,29/01/2018 , 11:25:00,1945,1.2503
850,29/01/2018 , 11:30:00,1945,1.2503
851,29/01/2018 , 11:35:00,1946,1.3893
852,29/01/2018 , 11:40:00,1945,1.2503
853,29/01/2018 , 11:45:00,1945,1.2503
854,29/01/2018 , 11:50:00,1945,1.2503
855,29/01/2018 , 11:55:00,1945,1.2503
856,29/01/2018 , 12:00:00,1945,1.2503
857,29/01/2018 , 12:05:00,1945,1.2503
858,29/01/2018 , 12:10:00,1945,1.2503
859,29/01/2018 , 12:15:00,1945,1.2503
860,29/01/2018 , 12:20:00,1945,1.2503
861,29/01/2018 , 12:25:00,1945,1.2503
862,29/01/2018 , 12:30:00,1945,1.2503
863,29/01/2018 , 12:35:00,1945,1.2503
864,29/01/2018 , 12:40:00,1945,1.2503
865,29/01/2018 , 12:45:00,1945,1.2503
866,29/01/2018 , 12:50:00,1945,1.2503
867,29/01/2018 , 12:55:00,1945,1.2503
868,29/01/2018 , 13:00:00,1945,1.2503
869,29/01/2018 , 13:05:00,1945,1.2503
870,29/01/2018 , 13:10:00,1945,1.2503
871,29/01/2018 , 13:15:00,1945,1.2503
872,29/01/2018 , 13:20:00,1945,1.2503
873,29/01/2018 , 13:25:00,1945,1.2503
874,29/01/2018 , 13:30:00,1945,1.2503
875,29/01/2018 , 13:35:00,1945,1.2503
876,29/01/2018 , 13:40:00,1945,1.2503
877,29/01/2018 , 13:45:00,1945,1.2503
878,29/01/2018 , 13:50:00,1945,1.2503
879,29/01/2018 , 13:55:00,1945,1.2503
880,29/01/2018 , 14:00:00,1945,1.2503
881,29/01/2018 , 14:05:00,1945,1.2503
882,29/01/2018 , 14:10:00,1945,1.2503
883,29/01/2018 , 14:15:00,1945,1.2503
884,29/01/2018 , 14:20:00,1945,1.2503
885,29/01/2018 , 14:25:00,1945,1.2503
886,29/01/2018 , 14:30:00,1945,1.2503
887,29/01/2018 , 14:35:00,1945,1.2503
888,29/01/2018 , 14:40:00,1945,1.2503
889,29/01/2018 , 14:45:00,1945,1.2503
890,29/01/2018 , 14:50:00,1945,1.2503
891,29/01/2018 , 14:55:00,1945,1.2503
892,29/01/2018 , 15:00:00,1945,1.2503
893,29/01/2018 , 15:05:00,1944,1.1114
894,29/01/2018 , 15:10:00,1945,1.2503
895,29/01/2018 , 15:15:00,1944,1.1114
896,29/01/2018 , 15:20:00,1945,1.2503
897,29/01/2018 , 15:25:00,1944,1.1114
898,29/01/2018 , 15:30:00,1944,1.1114
899,29/01/2018 , 15:35:00,1945,1.2503
900,29/01/2018 , 15:40:00,1944,1.1114
901,29/01/2018 , 15:45:00,1944,1.1114
902,29/01/2018 , 15:50:00,1944,1.1114
903,29/01/2018 , 15:55:00,1944,1.1114
904,29/01/2018 , 16:00:00,1944,1.1114
905,29/01/2018 , 16:05:00,1944,1.1114
906,29/01/2018 , 16:10:00,1944,1.1114
907,29/01/2018 , 16:15:00,1944,1.1114
908,29/01/2018 , 16:20:00,1944,1.1114
909,29/01/2018 , 16:25:00,1944,1.1114
910,29/01/2018 , 16:30:00,1945,1.2503
911,29/01/2018 , 16:35:00,1944,1.1114
912,29/01/2018 , 16:40:00,1944,1.1114
913,29/01/2018 , 16:45:00,1944,1.1114
914,29/01/2018 , 16:50:00,1945,1.2503
915,29/01/2018 , 16:55:00,1944,1.1114
916,29/01/2018 , 17:00:00,1943,0.9725
917,29/01/2018 , 17:05:00,1944,1.1114
918,29/01/2018 , 17:10:00,1946,1.3893
919,29/01/2018 , 17:15:00,1946,1.3893
920,29/01/2018 , 17:20:00,1946,1.3893
921,29/01/2018 , 17:25:00,1946,1.3893
922,29/01/2018 , 17:30:00,1946,1.3893
923,29/01/2018 , 17:35:00,1946,1.3893
924,29/01/2018 , 17:40:00,1946,1.3893
925,29/01/2018 , 17:45:00,1946,1.3893
926,29/01/2018 , 17:50:00,1946,1.3893
927,29/01/2018 , 17:55:00,1946,1.3893
928,29/01/2018 , 18:00:00,1946,1.3893
929,29/01/2018 , 18:05:00,1946,1.3893
930,29/01/2018 , 18:10:00,1946,1.3893
931,29/01/2018 , 18:15:00,1946,1.3893
932,29/01/2018 , 18:20:00,1946,1.3893
933,29/01/2018 , 18:25:00,1947,1.5282
934,29/01/2018 , 18:30:00,1947,1.5282
935,29/01/2018 , 18:35:00,1947,1.5282
936,29/01/2018 , 18:40:00,1947,1.5282
937,29/01/2018 , 18:45:00,1947,1.5282
938,29/01/2018 , 18:50:00,1947,1.5282
939,29/01/2018 , 18:55:00,1947,1.5282
940,29/01/2018 , 19:00:00,1946,1.3893
941,29/01/2018 , 19:05:00,1947,1.5282
942,29/01/2018 , 19:10:00,1947,1.5282
943,29/01/2018 , 19:15:00,1946,1.3893
944,29/01/2018 , 19:20:00,1946,1.3893
945,29/01/2018 , 19:25:00,1946,1.3893
946,29/01/2018 , 19:30:00,1946,1.3893
947,29/01/2018 , 19:35:00,1946,1.3893
948,29/01/2018 , 19:40:00,1946,1.3893
949,29/01/2018 , 19:45:00,1946,1.3893
950,29/01/2018 , 19:50:00,1946,1.3893
951,29/01/2018 , 19:55:00,1947,1.5282
952,29/01/2018 , 20:00:00,1946,1.3893
953,29/01/2018 , 20:05:00,1947,1.5282
954,29/01/2018 , 20:10:00,1946,1.3893
955,29/01/2018 , 20:15:00,1946,1.3893
956,29/01/2018 , 20:20:00,1946,1.3893
957,29/01/2018 , 20:25:00,1946,1.3893
958,29/01/2018 , 20:30:00,1946,1.3893
959,29/01/2018 , 20:35:00,1946,1.3893
960,29/01/2018 , 20:40:00,1946,1.3893
961,29/01/2018 , 20:45:00,1946,1.3893
962,29/01/2018 , 20:50:00,1947,1.5282
963,29/01/2018 , 20:55:00,1946,1.3893
964,29/01/2018 , 21:00:00,1946,1.3893
965,29/01/2018 , 21:05:00,1946,1.3893
966,29/01/2018 , 21:10:00,1947,1.5282
967,29/01/2018 , 21:15:00,1947,1.5282
968,29/01/2018 , 21:20:00,1946,1.3893
969,29/01/2018 , 21:25:00,1946,1.3893
970,29/01/2018 , 21:30:00,1946,1.3893
971,29/01/2018 , 21:35:00,1946,1.3893
972,29/01/2018 , 21:40:00,1947,1.5282
973,29/01/2018 , 21:45:00,1947,1.5282
974,29/01/2018 , 21:50:00,1947,1.5282
975,29/01/2018 , 21:55:00,1947,1.5282
976,29/01/2018 , 22:00:00,1947,1.5282
977,29/01/2018 , 22:05:00,1947,1.5282
978,29/01/2018 , 22:10:00,1947,1.5282
979,29/01/2018 , 22:15:00,1947,1.5282
980,29/01/2018 , 22:20:00,1947,1.5282
981,29/01/2018 , 22:25:00,1947,1.5282
982,29/01/2018 , 22:30:00,1947,1.5282
983,29/01/2018 , 22:35:00,1947,1.5282
984,29/01/2018 , 22:40:00,1947,1.5282
985,29/01/2018 , 22:45:00,1947,1.5282
986,29/01/2018 , 22:50:00,1947,1.5282
987,29/01/2018 , 22:55:00,1948,1.6671
988,29/01/2018 , 23:00:00,1947,1.5282
989,29/01/2018 , 23:05:00,1947,1.5282
990,29/01/2018 , 23:10:00,1948,1.6671
991,29/01/2018 , 23:15:00,1948,1.6671
992,29/01/2018 , 23:20:00,1948,1.6671
993,29/01/2018 , 23:25:00,1948,1.6671
994,29/01/2018 , 23:30:00,1948,1.6671
995,29/01/2018 , 23:35:00,1948,1.6671
996,29/01/2018 , 23:40:00,1948,1.6671
997,29/01/2018 , 23:45:00,1947,1.5282
998,29/01/2018 , 23:50:00,1947,1.5282
999,29/01/2018 , 23:55:00,1947,1.5282
1000,29/01/2018 , 24:00:00,1946,1.3893
1001,30/01/2018 , 00:05:00,1946,1.3893
1002,30/01/2018 , 00:10:00,1946,1.3893
1003,30/01/2018 , 00:15:00,1947,1.5282
1004,30/01/2018 , 00:20:00,1947,1.5282
1005,30/01/2018 , 00:25:00,1947,1.5282
1006,30/01/2018 , 00:30:00,1947,1.5282
1007,30/01/2018 , 00:35:00,1947,1.5282
1008,30/01/2018 , 00:40:00,1947,1.5282
1009,30/01/2018 , 00:45:00,1947,1.5282
1010,30/01/2018 , 00:50:00,1947,1.5282
1011,30/01/2018 , 00:55:00,1947,1.5282
1012,30/01/2018 , 01:00:00,1947,1.5282
1013,30/01/2018 , 01:05:00,1947,1.5282
1014,30/01/2018 , 01:10:00,1947,1.5282
1015,30/01/2018 , 01:15:00,1947,1.5282
1016,30/01/2018 , 01:20:00,1947,1.5282
1017,30/01/2018 , 01:25:00,1947,1.5282
1018,30/01/2018 , 01:30:00,1947,1.5282
1019,30/01/2018 , 01:35:00,1947,1.5282
1020,30/01/2018 , 01:40:00,1947,1.5282
1021,30/01/2018 , 01:45:00,1947,1.5282
1022,30/01/2018 , 01:50:00,1946,1.3893
1023,30/01/2018 , 01:55:00,1946,1.3893
1024,30/01/2018 , 02:00:00,1946,1.3893
1025,30/01/2018 , 02:05:00,1947,1.5282
1026,30/01/2018 , 02:10:00,1947,1.5282
1027,30/01/2018 , 02:15:00,1947,1.5282
1028,30/01/2018 , 02:20:00,1947,1.5282
1029,30/01/2018 , 02:25:00,1947,1.5282
1030,30/01/2018 , 02:30:00,1947,1.5282
1031,30/01/2018 , 02:35:00,1947,1.5282
1032,30/01/2018 , 02:40:00,1947,1.5282
1033,30/01/2018 , 02:45:00,1947,1.5282
1034,30/01/2018 , 02:50:00,1947,1.5282
1035,30/01/2018 , 02:55:00,1947,1.5282
1036,30/01/2018 , 03:00:00,1947,1.5282
1037,30/01/2018 , 03:05:00,1947,1.5282
1038,30/01/2018 , 03:10:00,1946,1.3893
1039,30/01/2018 , 03:15:00,1946,1.3893
1040,30/01/2018 , 03:20:00,1947,1.5282
1041,30/01/2018 , 03:25:00,1947,1.5282
1042,30/01/2018 , 03:30:00,1947,1.5282
1043,30/01/2018 , 03:35:00,1947,1.5282
1044,30/01/2018 , 03:40:00,1947,1.5282
1045,30/01/2018 , 03:45:00,1947,1.5282
1046,30/01/2018 , 03:50:00,1947,1.5282
1047,30/01/2018 , 03:55:00,1947,1.5282
1048,30/01/2018 , 04:00:00,1947,1.5282
1049,30/01/2018 , 04:05:00,1947,1.5282
1050,30/01/2018 , 04:10:00,1947,1.5282
1051,30/01/2018 , 04:15:00,1947,1.5282
1052,30/01/2018 , 04:20:00,1947,1.5282
1053,30/01/2018 , 04:25:00,1947,1.5282
1054,30/01/2018 , 04:30:00,1947,1.5282
1055,30/01/2018 , 04:35:00,1947,1.5282
1056,30/01/2018 , 04:40:00,1947,1.5282
1057,30/01/2018 , 04:45:00,1947,1.5282
1058,30/01/2018 , 04:50:00,1947,1.5282
1059,30/01/2018 , 04:55:00,1947,1.5282
1060,30/01/2018 , 05:00:00,1947,1.5282
1061,30/01/2018 , 05:05:00,1948,1.6671
1062,30/01/2018 , 05:10:00,1948,1.6671
1063,30/01/2018 , 05:15:00,1948,1.6671
1064,30/01/2018 , 05:20:00,1948,1.6671
1065,30/01/2018 , 05:25:00,1947,1.5282
1066,30/01/2018 , 05:30:00,1947,1.5282
1067,30/01/2018 , 05:35:00,1948,1.6671
1068,30/01/2018 , 05:40:00,1947,1.5282
1069,30/01/2018 , 05:45:00,1947,1.5282
1070,30/01/2018 , 05:50:00,1947,1.5282
1071,30/01/2018 , 05:55:00,1948,1.6671
1072,30/01/2018 , 06:00:00,1948,1.6671
1073,30/01/2018 , 06:05:00,1948,1.6671
1074,30/01/2018 , 06:10:00,1948,1.6671
1075,30/01/2018 , 06:15:00,1948,1.6671
1076,30/01/2018 , 06:20:00,1948,1.6671
1077,30/01/2018 , 06:25:00,1948,1.6671
1078,30/01/2018 , 06:30:00,1948,1.6671
1079,30/01/2018 , 06:35:00,1948,1.6671
1080,30/01/2018 , 06:40:00,1948,1.6671
1081,30/01/2018 , 06:45:00,1948,1.6671
1082,30/01/2018 , 06:50:00,1948,1.6671
1083,30/01/2018 , 06:55:00,1948,1.6671
1084,30/01/2018 , 07:00:00,1948,1.6671
1085,30/01/2018 , 07:05:00,1948,1.6671
1086,30/01/2018 , 07:10:00,1948,1.6671
1087,30/01/2018 , 07:15:00,1948,1.6671
1088,30/01/2018 , 07:20:00,1948,1.6671
1089,30/01/2018 , 07:25:00,1948,1.6671
1090,30/01/2018 , 07:30:00,1947,1.5282
1091,30/01/2018 , 07:35:00,1946,1.3893
1092,30/01/2018 , 07:40:00,1946,1.3893
1093,30/01/2018 , 07:45:00,1946,1.3893
1094,30/01/2018 , 07:50:00,1945,1.2503
1095,30/01/2018 , 07:55:00,1945,1.2503
1096,30/01/2018 , 08:00:00,1945,1.2503
1097,30/01/2018 , 08:05:00,1945,1.2503
1098,30/01/2018 , 08:10:00,1946,1.3893
1099,30/01/2018 , 08:15:00,1945,1.2503
1100,30/01/2018 , 08:20:00,1945,1.2503
1101,30/01/2018 , 08:25:00,1945,1.2503
1102,30/01/2018 , 08:30:00,1944,1.1114
1103,30/01/2018 , 08:35:00,1944,1.1114
1104,30/01/2018 , 08:40:00,1944,1.1114
1105,30/01/2018 , 08:45:00,1944,1.1114
1106,30/01/2018 , 08:50:00,1945,1.2503
1107,30/01/2018 , 08:55:00,1945,1.2503
1108,30/01/2018 , 09:00:00,1945,1.2503
1109,30/01/2018 , 09:05:00,1945,1.2503
1110,30/01/2018 , 09:10:00,1945,1.2503
