Site Name ,WLR107
Site Number ,107
Logger ,Capacitive Water Level
Logger Serial Number ,35698


Scan No ,Date and Time,       Capacitive Water Level,        ,
95,23/12/2017 , 21:20:00,1957,2.9175
96,23/12/2017 , 21:25:00,1957,2.9175
97,23/12/2017 , 21:30:00,1957,2.9175
98,23/12/2017 , 21:35:00,1958,3.0564
99,23/12/2017 , 21:40:00,1958,3.0564
100,23/12/2017 , 21:45:00,1958,3.0564
101,23/12/2017 , 21:50:00,1958,3.0564
102,23/12/2017 , 21:55:00,1958,3.0564
103,23/12/2017 , 22:00:00,1958,3.0564
104,23/12/2017 , 22:05:00,1958,3.0564
105,23/12/2017 , 22:10:00,1958,3.0564
106,23/12/2017 , 22:15:00,1959,3.1953
107,23/12/2017 , 22:20:00,1959,3.1953
108,23/12/2017 , 22:25:00,1959,3.1953
109,23/12/2017 , 22:30:00,1959,3.1953
110,23/12/2017 , 22:35:00,1959,3.1953
111,23/12/2017 , 22:40:00,1959,3.1953
112,23/12/2017 , 22:45:00,1959,3.1953
113,23/12/2017 , 22:50:00,1959,3.1953
114,23/12/2017 , 22:55:00,1959,3.1953
115,23/12/2017 , 23:00:00,1959,3.1953
116,23/12/2017 , 23:05:00,1959,3.1953
117,23/12/2017 , 23:10:00,1959,3.1953
118,23/12/2017 , 23:15:00,1960,3.3343
119,23/12/2017 , 23:20:00,1959,3.1953
120,23/12/2017 , 23:25:00,1960,3.3343
121,23/12/2017 , 23:30:00,1960,3.3343
122,23/12/2017 , 23:35:00,1961,3.4732
123,23/12/2017 , 23:40:00,1961,3.4732
124,23/12/2017 , 23:45:00,1961,3.4732
125,23/12/2017 , 23:50:00,1961,3.4732
126,23/12/2017 , 23:55:00,1961,3.4732
127,23/12/2017 , 24:00:00,1961,3.4732
128,24/12/2017 , 00:05:00,1961,3.4732
129,24/12/2017 , 00:10:00,1961,3.4732
130,24/12/2017 , 00:15:00,1961,3.4732
131,24/12/2017 , 00:20:00,1962,3.6121
132,24/12/2017 , 00:25:00,1962,3.6121
133,24/12/2017 , 00:30:00,1962,3.6121
134,24/12/2017 , 00:35:00,1963,3.751
135,24/12/2017 , 00:40:00,1963,3.751
136,24/12/2017 , 00:45:00,1962,3.6121
137,24/12/2017 , 00:50:00,1963,3.751
138,24/12/2017 , 00:55:00,1963,3.751
139,24/12/2017 , 01:00:00,1963,3.751
140,24/12/2017 , 01:05:00,1963,3.751
141,24/12/2017 , 01:10:00,1963,3.751
142,24/12/2017 , 01:15:00,1963,3.751
143,24/12/2017 , 01:20:00,1963,3.751
144,24/12/2017 , 01:25:00,1963,3.751
145,24/12/2017 , 01:30:00,1964,3.89
146,24/12/2017 , 01:35:00,1963,3.751
147,24/12/2017 , 01:40:00,1963,3.751
148,24/12/2017 , 01:45:00,1963,3.751
149,24/12/2017 , 01:50:00,1964,3.89
150,24/12/2017 , 01:55:00,1964,3.89
151,24/12/2017 , 02:00:00,1963,3.751
152,24/12/2017 , 02:05:00,1963,3.751
153,24/12/2017 , 02:10:00,1963,3.751
154,24/12/2017 , 02:15:00,1963,3.751
155,24/12/2017 , 02:20:00,1962,3.6121
156,24/12/2017 , 02:25:00,1961,3.4732
157,24/12/2017 , 02:30:00,1960,3.3343
158,24/12/2017 , 02:35:00,1958,3.0564
159,24/12/2017 , 02:40:00,1958,3.0564
160,24/12/2017 , 02:45:00,1958,3.0564
161,24/12/2017 , 02:50:00,1957,2.9175
162,24/12/2017 , 02:55:00,1957,2.9175
163,24/12/2017 , 03:00:00,1957,2.9175
164,24/12/2017 , 03:05:00,1957,2.9175
165,24/12/2017 , 03:10:00,1956,2.7785
166,24/12/2017 , 03:15:00,1956,2.7785
167,24/12/2017 , 03:20:00,1957,2.9175
168,24/12/2017 , 03:25:00,1956,2.7785
169,24/12/2017 , 03:30:00,1956,2.7785
170,24/12/2017 , 03:35:00,1956,2.7785
171,24/12/2017 , 03:40:00,1956,2.7785
172,24/12/2017 , 03:45:00,1956,2.7785
173,24/12/2017 , 03:50:00,1956,2.7785
174,24/12/2017 , 03:55:00,1955,2.6396
175,24/12/2017 , 04:00:00,1955,2.6396
176,24/12/2017 , 04:05:00,1955,2.6396
177,24/12/2017 , 04:10:00,1955,2.6396
178,24/12/2017 , 04:15:00,1955,2.6396
179,24/12/2017 , 04:20:00,1955,2.6396
180,24/12/2017 , 04:25:00,1955,2.6396
181,24/12/2017 , 04:30:00,1955,2.6396
182,24/12/2017 , 04:35:00,1955,2.6396
183,24/12/2017 , 04:40:00,1955,2.6396
184,24/12/2017 , 04:45:00,1954,2.5007
185,24/12/2017 , 04:50:00,1954,2.5007
186,24/12/2017 , 04:55:00,1954,2.5007
187,24/12/2017 , 05:00:00,1954,2.5007
188,24/12/2017 , 05:05:00,1954,2.5007
189,24/12/2017 , 05:10:00,1954,2.5007
190,24/12/2017 , 05:15:00,1954,2.5007
191,24/12/2017 , 05:20:00,1954,2.5007
192,24/12/2017 , 05:25:00,1954,2.5007
193,24/12/2017 , 05:30:00,1954,2.5007
194,24/12/2017 , 05:35:00,1954,2.5007
195,24/12/2017 , 05:40:00,1954,2.5007
196,24/12/2017 , 05:45:00,1954,2.5007
197,24/12/2017 , 05:50:00,1954,2.5007
198,24/12/2017 , 05:55:00,1954,2.5007
199,24/12/2017 , 06:00:00,1954,2.5007
200,24/12/2017 , 06:05:00,1954,2.5007
201,24/12/2017 , 06:10:00,1954,2.5007
202,24/12/2017 , 06:15:00,1954,2.5007
203,24/12/2017 , 06:20:00,1954,2.5007
204,24/12/2017 , 06:25:00,1954,2.5007
205,24/12/2017 , 06:30:00,1954,2.5007
206,24/12/2017 , 06:35:00,1953,2.3618
207,24/12/2017 , 06:40:00,1953,2.3618
208,24/12/2017 , 06:45:00,1953,2.3618
209,24/12/2017 , 06:50:00,1954,2.5007
210,24/12/2017 , 06:55:00,1954,2.5007
211,24/12/2017 , 07:00:00,1954,2.5007
212,24/12/2017 , 07:05:00,1954,2.5007
213,24/12/2017 , 07:10:00,1954,2.5007
214,24/12/2017 , 07:15:00,1956,2.7785
215,24/12/2017 , 07:20:00,1957,2.9175
216,24/12/2017 , 07:25:00,1959,3.1953
217,24/12/2017 , 07:30:00,1959,3.1953
218,24/12/2017 , 07:35:00,1959,3.1953
219,24/12/2017 , 07:40:00,1957,2.9175
220,24/12/2017 , 07:45:00,1957,2.9175
221,24/12/2017 , 07:50:00,1955,2.6396
222,24/12/2017 , 07:55:00,1954,2.5007
223,24/12/2017 , 08:00:00,1953,2.3618
224,24/12/2017 , 08:05:00,1953,2.3618
225,24/12/2017 , 08:10:00,1952,2.2228
226,24/12/2017 , 08:15:00,1952,2.2228
227,24/12/2017 , 08:20:00,1952,2.2228
228,24/12/2017 , 08:25:00,1951,2.0839
229,24/12/2017 , 08:30:00,1951,2.0839
230,24/12/2017 , 08:35:00,1951,2.0839
231,24/12/2017 , 08:40:00,1950,1.945
232,24/12/2017 , 08:45:00,1951,2.0839
233,24/12/2017 , 08:50:00,1950,1.945
234,24/12/2017 , 08:55:00,1950,1.945
235,24/12/2017 , 09:00:00,1950,1.945
236,24/12/2017 , 09:05:00,1950,1.945
237,24/12/2017 , 09:10:00,1950,1.945
238,24/12/2017 , 09:15:00,1950,1.945
239,24/12/2017 , 09:20:00,1950,1.945
240,24/12/2017 , 09:25:00,1950,1.945
241,24/12/2017 , 09:30:00,1950,1.945
242,24/12/2017 , 09:35:00,1949,1.8061
243,24/12/2017 , 09:40:00,1949,1.8061
244,24/12/2017 , 09:45:00,1948,1.6671
245,24/12/2017 , 09:50:00,1948,1.6671
246,24/12/2017 , 09:55:00,1948,1.6671
247,24/12/2017 , 10:00:00,1950,1.945
248,24/12/2017 , 10:05:00,1950,1.945
249,24/12/2017 , 10:10:00,1949,1.8061
250,24/12/2017 , 10:15:00,1949,1.8061
251,24/12/2017 , 10:20:00,1949,1.8061
252,24/12/2017 , 10:25:00,1948,1.6671
253,24/12/2017 , 10:30:00,1948,1.6671
254,24/12/2017 , 10:35:00,1948,1.6671
255,24/12/2017 , 10:40:00,1948,1.6671
256,24/12/2017 , 10:45:00,1948,1.6671
257,24/12/2017 , 10:50:00,1948,1.6671
258,24/12/2017 , 10:55:00,1948,1.6671
259,24/12/2017 , 11:00:00,1949,1.8061
260,24/12/2017 , 11:05:00,1949,1.8061
261,24/12/2017 , 11:10:00,1948,1.6671
262,24/12/2017 , 11:15:00,1948,1.6671
263,24/12/2017 , 11:20:00,1948,1.6671
264,24/12/2017 , 11:25:00,1948,1.6671
265,24/12/2017 , 11:30:00,1947,1.5282
266,24/12/2017 , 11:35:00,1948,1.6671
267,24/12/2017 , 11:40:00,1947,1.5282
268,24/12/2017 , 11:45:00,1947,1.5282
269,24/12/2017 , 11:50:00,1948,1.6671
270,24/12/2017 , 11:55:00,1947,1.5282
271,24/12/2017 , 12:00:00,1948,1.6671
272,24/12/2017 , 12:05:00,1948,1.6671
273,24/12/2017 , 12:10:00,1948,1.6671
274,24/12/2017 , 12:15:00,1948,1.6671
275,24/12/2017 , 12:20:00,1949,1.8061
276,24/12/2017 , 12:25:00,1949,1.8061
277,24/12/2017 , 12:30:00,1949,1.8061
278,24/12/2017 , 12:35:00,1949,1.8061
279,24/12/2017 , 12:40:00,1949,1.8061
280,24/12/2017 , 12:45:00,1949,1.8061
281,24/12/2017 , 12:50:00,1949,1.8061
282,24/12/2017 , 12:55:00,1949,1.8061
283,24/12/2017 , 13:00:00,1949,1.8061
284,24/12/2017 , 13:05:00,1949,1.8061
285,24/12/2017 , 13:10:00,1949,1.8061
286,24/12/2017 , 13:15:00,1949,1.8061
287,24/12/2017 , 13:20:00,1949,1.8061
288,24/12/2017 , 13:25:00,1949,1.8061
289,24/12/2017 , 13:30:00,1949,1.8061
290,24/12/2017 , 13:35:00,1949,1.8061
291,24/12/2017 , 13:40:00,1949,1.8061
292,24/12/2017 , 13:45:00,1949,1.8061
293,24/12/2017 , 13:50:00,1948,1.6671
294,24/12/2017 , 13:55:00,1948,1.6671
295,24/12/2017 , 14:00:00,1948,1.6671
296,24/12/2017 , 14:05:00,1949,1.8061
297,24/12/2017 , 14:10:00,1948,1.6671
298,24/12/2017 , 14:15:00,1948,1.6671
299,24/12/2017 , 14:20:00,1948,1.6671
300,24/12/2017 , 14:25:00,1948,1.6671
301,24/12/2017 , 14:30:00,1948,1.6671
302,24/12/2017 , 14:35:00,1948,1.6671
303,24/12/2017 , 14:40:00,1948,1.6671
304,24/12/2017 , 14:45:00,1948,1.6671
305,24/12/2017 , 14:50:00,1948,1.6671
306,24/12/2017 , 14:55:00,1948,1.6671
307,24/12/2017 , 15:00:00,1948,1.6671
308,24/12/2017 , 15:05:00,1948,1.6671
309,24/12/2017 , 15:10:00,1948,1.6671
310,24/12/2017 , 15:15:00,1948,1.6671
311,24/12/2017 , 15:20:00,1948,1.6671
312,24/12/2017 , 15:25:00,1948,1.6671
313,24/12/2017 , 15:30:00,1948,1.6671
314,24/12/2017 , 15:35:00,1948,1.6671
315,24/12/2017 , 15:40:00,1948,1.6671
316,24/12/2017 , 15:45:00,1948,1.6671
317,24/12/2017 , 15:50:00,1948,1.6671
318,24/12/2017 , 15:55:00,1948,1.6671
319,24/12/2017 , 16:00:00,1948,1.6671
320,24/12/2017 , 16:05:00,1948,1.6671
321,24/12/2017 , 16:10:00,1948,1.6671
322,24/12/2017 , 16:15:00,1947,1.5282
323,24/12/2017 , 16:20:00,1947,1.5282
324,24/12/2017 , 16:25:00,1948,1.6671
325,24/12/2017 , 16:30:00,1947,1.5282
326,24/12/2017 , 16:35:00,1947,1.5282
327,24/12/2017 , 16:40:00,1948,1.6671
328,24/12/2017 , 16:45:00,1949,1.8061
329,24/12/2017 , 16:50:00,1949,1.8061
330,24/12/2017 , 16:55:00,1951,2.0839
331,24/12/2017 , 17:00:00,1951,2.0839
332,24/12/2017 , 17:05:00,1951,2.0839
333,24/12/2017 , 17:10:00,1951,2.0839
334,24/12/2017 , 17:15:00,1951,2.0839
335,24/12/2017 , 17:20:00,1951,2.0839
336,24/12/2017 , 17:25:00,1951,2.0839
337,24/12/2017 , 17:30:00,1951,2.0839
338,24/12/2017 , 17:35:00,1951,2.0839
339,24/12/2017 , 17:40:00,1951,2.0839
340,24/12/2017 , 17:45:00,1951,2.0839
341,24/12/2017 , 17:50:00,1952,2.2228
342,24/12/2017 , 17:55:00,1952,2.2228
343,24/12/2017 , 18:00:00,1952,2.2228
344,24/12/2017 , 18:05:00,1952,2.2228
345,24/12/2017 , 18:10:00,1952,2.2228
346,24/12/2017 , 18:15:00,1953,2.3618
347,24/12/2017 , 18:20:00,1953,2.3618
348,24/12/2017 , 18:25:00,1954,2.5007
349,24/12/2017 , 18:30:00,1954,2.5007
350,24/12/2017 , 18:35:00,1954,2.5007
351,24/12/2017 , 18:40:00,1954,2.5007
352,24/12/2017 , 18:45:00,1955,2.6396
353,24/12/2017 , 18:50:00,1955,2.6396
354,24/12/2017 , 18:55:00,1955,2.6396
355,24/12/2017 , 19:00:00,1956,2.7785
356,24/12/2017 , 19:05:00,1956,2.7785
357,24/12/2017 , 19:10:00,1956,2.7785
358,24/12/2017 , 19:15:00,1956,2.7785
359,24/12/2017 , 19:20:00,1956,2.7785
360,24/12/2017 , 19:25:00,1956,2.7785
361,24/12/2017 , 19:30:00,1956,2.7785
362,24/12/2017 , 19:35:00,1957,2.9175
363,24/12/2017 , 19:40:00,1957,2.9175
364,24/12/2017 , 19:45:00,1958,3.0564
365,24/12/2017 , 19:50:00,1957,2.9175
366,24/12/2017 , 19:55:00,1958,3.0564
367,24/12/2017 , 20:00:00,1958,3.0564
368,24/12/2017 , 20:05:00,1958,3.0564
369,24/12/2017 , 20:10:00,1958,3.0564
370,24/12/2017 , 20:15:00,1959,3.1953
371,24/12/2017 , 20:20:00,1959,3.1953
372,24/12/2017 , 20:25:00,1959,3.1953
373,24/12/2017 , 20:30:00,1959,3.1953
374,24/12/2017 , 20:35:00,1959,3.1953
375,24/12/2017 , 20:40:00,1959,3.1953
376,24/12/2017 , 20:45:00,1960,3.3343
377,24/12/2017 , 20:50:00,1960,3.3343
378,24/12/2017 , 20:55:00,1960,3.3343
379,24/12/2017 , 21:00:00,1960,3.3343
380,24/12/2017 , 21:05:00,1961,3.4732
381,24/12/2017 , 21:10:00,1961,3.4732
382,24/12/2017 , 21:15:00,1961,3.4732
383,24/12/2017 , 21:20:00,1961,3.4732
384,24/12/2017 , 21:25:00,1961,3.4732
385,24/12/2017 , 21:30:00,1961,3.4732
386,24/12/2017 , 21:35:00,1961,3.4732
387,24/12/2017 , 21:40:00,1962,3.6121
388,24/12/2017 , 21:45:00,1962,3.6121
389,24/12/2017 , 21:50:00,1962,3.6121
390,24/12/2017 , 21:55:00,1962,3.6121
391,24/12/2017 , 22:00:00,1962,3.6121
392,24/12/2017 , 22:05:00,1963,3.751
393,24/12/2017 , 22:10:00,1963,3.751
394,24/12/2017 , 22:15:00,1963,3.751
395,24/12/2017 , 22:20:00,1963,3.751
396,24/12/2017 , 22:25:00,1963,3.751
397,24/12/2017 , 22:30:00,1963,3.751
398,24/12/2017 , 22:35:00,1963,3.751
399,24/12/2017 , 22:40:00,1962,3.6121
400,24/12/2017 , 22:45:00,1963,3.751
401,24/12/2017 , 22:50:00,1963,3.751
402,24/12/2017 , 22:55:00,1964,3.89
403,24/12/2017 , 23:00:00,1964,3.89
404,24/12/2017 , 23:05:00,1963,3.751
405,24/12/2017 , 23:10:00,1964,3.89
406,24/12/2017 , 23:15:00,1964,3.89
407,24/12/2017 , 23:20:00,1964,3.89
408,24/12/2017 , 23:25:00,1964,3.89
409,24/12/2017 , 23:30:00,1965,4.0289
410,24/12/2017 , 23:35:00,1965,4.0289
411,24/12/2017 , 23:40:00,1965,4.0289
412,24/12/2017 , 23:45:00,1965,4.0289
413,24/12/2017 , 23:50:00,1965,4.0289
414,24/12/2017 , 23:55:00,1965,4.0289
415,24/12/2017 , 24:00:00,1965,4.0289
416,25/12/2017 , 00:05:00,1965,4.0289
417,25/12/2017 , 00:10:00,1965,4.0289
418,25/12/2017 , 00:15:00,1965,4.0289
419,25/12/2017 , 00:20:00,1965,4.0289
420,25/12/2017 , 00:25:00,1965,4.0289
421,25/12/2017 , 00:30:00,1965,4.0289
422,25/12/2017 , 00:35:00,1965,4.0289
423,25/12/2017 , 00:40:00,1965,4.0289
424,25/12/2017 , 00:45:00,1965,4.0289
425,25/12/2017 , 00:50:00,1965,4.0289
426,25/12/2017 , 00:55:00,1965,4.0289
427,25/12/2017 , 01:00:00,1965,4.0289
428,25/12/2017 , 01:05:00,1965,4.0289
429,25/12/2017 , 01:10:00,1965,4.0289
430,25/12/2017 , 01:15:00,1965,4.0289
431,25/12/2017 , 01:20:00,1965,4.0289
432,25/12/2017 , 01:25:00,1965,4.0289
433,25/12/2017 , 01:30:00,1965,4.0289
434,25/12/2017 , 01:35:00,1965,4.0289
435,25/12/2017 , 01:40:00,1965,4.0289
436,25/12/2017 , 01:45:00,1966,4.1678
437,25/12/2017 , 01:50:00,1966,4.1678
438,25/12/2017 , 01:55:00,1965,4.0289
439,25/12/2017 , 02:00:00,1966,4.1678
440,25/12/2017 , 02:05:00,1966,4.1678
441,25/12/2017 , 02:10:00,1966,4.1678
442,25/12/2017 , 02:15:00,1966,4.1678
443,25/12/2017 , 02:20:00,1966,4.1678
444,25/12/2017 , 02:25:00,1966,4.1678
445,25/12/2017 , 02:30:00,1966,4.1678
446,25/12/2017 , 02:35:00,1966,4.1678
447,25/12/2017 , 02:40:00,1966,4.1678
448,25/12/2017 , 02:45:00,1966,4.1678
449,25/12/2017 , 02:50:00,1966,4.1678
450,25/12/2017 , 02:55:00,1966,4.1678
451,25/12/2017 , 03:00:00,1966,4.1678
452,25/12/2017 , 03:05:00,1966,4.1678
453,25/12/2017 , 03:10:00,1966,4.1678
454,25/12/2017 , 03:15:00,1966,4.1678
455,25/12/2017 , 03:20:00,1966,4.1678
456,25/12/2017 , 03:25:00,1966,4.1678
457,25/12/2017 , 03:30:00,1966,4.1678
458,25/12/2017 , 03:35:00,1966,4.1678
459,25/12/2017 , 03:40:00,1966,4.1678
460,25/12/2017 , 03:45:00,1966,4.1678
461,25/12/2017 , 03:50:00,1966,4.1678
462,25/12/2017 , 03:55:00,1966,4.1678
463,25/12/2017 , 04:00:00,1965,4.0289
464,25/12/2017 , 04:05:00,1965,4.0289
465,25/12/2017 , 04:10:00,1965,4.0289
466,25/12/2017 , 04:15:00,1965,4.0289
467,25/12/2017 , 04:20:00,1964,3.89
468,25/12/2017 , 04:25:00,1964,3.89
469,25/12/2017 , 04:30:00,1963,3.751
470,25/12/2017 , 04:35:00,1962,3.6121
471,25/12/2017 , 04:40:00,1961,3.4732
472,25/12/2017 , 04:45:00,1959,3.1953
473,25/12/2017 , 04:50:00,1959,3.1953
474,25/12/2017 , 04:55:00,1958,3.0564
475,25/12/2017 , 05:00:00,1958,3.0564
476,25/12/2017 , 05:05:00,1958,3.0564
477,25/12/2017 , 05:10:00,1958,3.0564
478,25/12/2017 , 05:15:00,1958,3.0564
479,25/12/2017 , 05:20:00,1958,3.0564
480,25/12/2017 , 05:25:00,1957,2.9175
481,25/12/2017 , 05:30:00,1958,3.0564
482,25/12/2017 , 05:35:00,1957,2.9175
483,25/12/2017 , 05:40:00,1957,2.9175
484,25/12/2017 , 05:45:00,1957,2.9175
485,25/12/2017 , 05:50:00,1957,2.9175
486,25/12/2017 , 05:55:00,1957,2.9175
487,25/12/2017 , 06:00:00,1957,2.9175
488,25/12/2017 , 06:05:00,1957,2.9175
489,25/12/2017 , 06:10:00,1956,2.7785
490,25/12/2017 , 06:15:00,1956,2.7785
491,25/12/2017 , 06:20:00,1956,2.7785
492,25/12/2017 , 06:25:00,1956,2.7785
493,25/12/2017 , 06:30:00,1956,2.7785
494,25/12/2017 , 06:35:00,1956,2.7785
495,25/12/2017 , 06:40:00,1956,2.7785
496,25/12/2017 , 06:45:00,1956,2.7785
497,25/12/2017 , 06:50:00,1956,2.7785
498,25/12/2017 , 06:55:00,1956,2.7785
499,25/12/2017 , 07:00:00,1956,2.7785
500,25/12/2017 , 07:05:00,1956,2.7785
501,25/12/2017 , 07:10:00,1957,2.9175
502,25/12/2017 , 07:15:00,1961,3.4732
503,25/12/2017 , 07:20:00,1964,3.89
504,25/12/2017 , 07:25:00,1965,4.0289
505,25/12/2017 , 07:30:00,1966,4.1678
506,25/12/2017 , 07:35:00,1965,4.0289
507,25/12/2017 , 07:40:00,1965,4.0289
508,25/12/2017 , 07:45:00,1964,3.89
509,25/12/2017 , 07:50:00,1963,3.751
510,25/12/2017 , 07:55:00,1962,3.6121
511,25/12/2017 , 08:00:00,1961,3.4732
512,25/12/2017 , 08:05:00,1959,3.1953
513,25/12/2017 , 08:10:00,1958,3.0564
514,25/12/2017 , 08:15:00,1956,2.7785
515,25/12/2017 , 08:20:00,1956,2.7785
516,25/12/2017 , 08:25:00,1954,2.5007
517,25/12/2017 , 08:30:00,1953,2.3618
518,25/12/2017 , 08:35:00,1952,2.2228
519,25/12/2017 , 08:40:00,1952,2.2228
520,25/12/2017 , 08:45:00,1951,2.0839
521,25/12/2017 , 08:50:00,1951,2.0839
522,25/12/2017 , 08:55:00,1950,1.945
523,25/12/2017 , 09:00:00,1949,1.8061
524,25/12/2017 , 09:05:00,1950,1.945
525,25/12/2017 , 09:10:00,1950,1.945
526,25/12/2017 , 09:15:00,1950,1.945
527,25/12/2017 , 09:20:00,1949,1.8061
528,25/12/2017 , 09:25:00,1950,1.945
529,25/12/2017 , 09:30:00,1950,1.945
530,25/12/2017 , 09:35:00,1950,1.945
531,25/12/2017 , 09:40:00,1950,1.945
532,25/12/2017 , 09:45:00,1950,1.945
533,25/12/2017 , 09:50:00,1950,1.945
534,25/12/2017 , 09:55:00,1949,1.8061
535,25/12/2017 , 10:00:00,1950,1.945
536,25/12/2017 , 10:05:00,1950,1.945
537,25/12/2017 , 10:10:00,1950,1.945
538,25/12/2017 , 10:15:00,1949,1.8061
539,25/12/2017 , 10:20:00,1949,1.8061
540,25/12/2017 , 10:25:00,1949,1.8061
541,25/12/2017 , 10:30:00,1949,1.8061
542,25/12/2017 , 10:35:00,1949,1.8061
543,25/12/2017 , 10:40:00,1948,1.6671
544,25/12/2017 , 10:45:00,1948,1.6671
545,25/12/2017 , 10:50:00,1948,1.6671
546,25/12/2017 , 10:55:00,1949,1.8061
547,25/12/2017 , 11:00:00,1949,1.8061
548,25/12/2017 , 11:05:00,1949,1.8061
549,25/12/2017 , 11:10:00,1948,1.6671
550,25/12/2017 , 11:15:00,1948,1.6671
551,25/12/2017 , 11:20:00,1948,1.6671
552,25/12/2017 , 11:25:00,1949,1.8061
553,25/12/2017 , 11:30:00,1949,1.8061
554,25/12/2017 , 11:35:00,1948,1.6671
555,25/12/2017 , 11:40:00,1948,1.6671
