Site Name ,WLR107,,,,
Site Number ,107,,,,
Logger ,Capacitive Water Level,,,,
Logger Serial Number ,35698,,,,
,,,,
,,,,
Scan No ,Date and Time,       Capacitive Water Level,        ,,,,,
94,30/09/2017 , 20:40:00,2146,18.3384
95,30/09/2017 , 20:45:00,2146,18.3384
96,30/09/2017 , 20:50:00,2145,18.1995
97,30/09/2017 , 20:55:00,2145,18.1995
98,30/09/2017 , 21:00:00,2145,18.1995
99,30/09/2017 , 21:05:00,2146,18.3384
100,30/09/2017 , 21:10:00,2146,18.3384
101,30/09/2017 , 21:15:00,2145,18.1995
102,30/09/2017 , 21:20:00,2146,18.3384
103,30/09/2017 , 21:25:00,2144,18.0606
104,30/09/2017 , 21:30:00,2145,18.1995
105,30/09/2017 , 21:35:00,2145,18.1995
106,30/09/2017 , 21:40:00,2145,18.1995
107,30/09/2017 , 21:45:00,2145,18.1995
108,30/09/2017 , 21:50:00,2144,18.0606
109,30/09/2017 , 21:55:00,2145,18.1995
110,30/09/2017 , 22:00:00,2144,18.0606
111,30/09/2017 , 22:05:00,2145,18.1995
112,30/09/2017 , 22:10:00,2145,18.1995
113,30/09/2017 , 22:15:00,2144,18.0606
114,30/09/2017 , 22:20:00,2144,18.0606
115,30/09/2017 , 22:25:00,2144,18.0606
116,30/09/2017 , 22:30:00,2144,18.0606
117,30/09/2017 , 22:35:00,2144,18.0606
118,30/09/2017 , 22:40:00,2143,17.9216
119,30/09/2017 , 22:45:00,2143,17.9216
120,30/09/2017 , 22:50:00,2142,17.7827
121,30/09/2017 , 22:55:00,2142,17.7827
122,30/09/2017 , 23:00:00,2143,17.9216
123,30/09/2017 , 23:05:00,2144,18.0606
124,30/09/2017 , 23:10:00,2144,18.0606
125,30/09/2017 , 23:15:00,2143,17.9216
126,30/09/2017 , 23:20:00,2143,17.9216
127,30/09/2017 , 23:25:00,2143,17.9216
128,30/09/2017 , 23:30:00,2143,17.9216
129,30/09/2017 , 23:35:00,2143,17.9216
130,30/09/2017 , 23:40:00,2143,17.9216
131,30/09/2017 , 23:45:00,2143,17.9216
132,30/09/2017 , 23:50:00,2143,17.9216
133,30/09/2017 , 23:55:00,2143,17.9216
134,30/09/2017 , 24:00:00,2143,17.9216
135,01/10/2017 , 00:05:00,2144,18.0606
136,01/10/2017 , 00:10:00,2144,18.0606
137,01/10/2017 , 00:15:00,2144,18.0606
138,01/10/2017 , 00:20:00,2143,17.9216
139,01/10/2017 , 00:25:00,2144,18.0606
140,01/10/2017 , 00:30:00,2144,18.0606
141,01/10/2017 , 00:35:00,2144,18.0606
142,01/10/2017 , 00:40:00,2145,18.1995
143,01/10/2017 , 00:45:00,2145,18.1995
144,01/10/2017 , 00:50:00,2145,18.1995
145,01/10/2017 , 00:55:00,2145,18.1995
146,01/10/2017 , 01:00:00,2144,18.0606
147,01/10/2017 , 01:05:00,2145,18.1995
148,01/10/2017 , 01:10:00,2144,18.0606
149,01/10/2017 , 01:15:00,2144,18.0606
150,01/10/2017 , 01:20:00,2144,18.0606
151,01/10/2017 , 01:25:00,2144,18.0606
152,01/10/2017 , 01:30:00,2145,18.1995
153,01/10/2017 , 01:35:00,2144,18.0606
154,01/10/2017 , 01:40:00,2144,18.0606
155,01/10/2017 , 01:45:00,2144,18.0606
156,01/10/2017 , 01:50:00,2143,17.9216
157,01/10/2017 , 01:55:00,2143,17.9216
158,01/10/2017 , 02:00:00,2144,18.0606
159,01/10/2017 , 02:05:00,2144,18.0606
160,01/10/2017 , 02:10:00,2144,18.0606
161,01/10/2017 , 02:15:00,2143,17.9216
162,01/10/2017 , 02:20:00,2143,17.9216
163,01/10/2017 , 02:25:00,2142,17.7827
164,01/10/2017 , 02:30:00,2143,17.9216
165,01/10/2017 , 02:35:00,2143,17.9216
166,01/10/2017 , 02:40:00,2143,17.9216
167,01/10/2017 , 02:45:00,2142,17.7827
168,01/10/2017 , 02:50:00,2143,17.9216
169,01/10/2017 , 02:55:00,2142,17.7827
170,01/10/2017 , 03:00:00,2142,17.7827
171,01/10/2017 , 03:05:00,2143,17.9216
172,01/10/2017 , 03:10:00,2143,17.9216
173,01/10/2017 , 03:15:00,2143,17.9216
174,01/10/2017 , 03:20:00,2142,17.7827
175,01/10/2017 , 03:25:00,2142,17.7827
176,01/10/2017 , 03:30:00,2142,17.7827
177,01/10/2017 , 03:35:00,2141,17.6438
178,01/10/2017 , 03:40:00,2140,17.5049
179,01/10/2017 , 03:45:00,2141,17.6438
180,01/10/2017 , 03:50:00,2141,17.6438
181,01/10/2017 , 03:55:00,2141,17.6438
182,01/10/2017 , 04:00:00,2141,17.6438
183,01/10/2017 , 04:05:00,2141,17.6438
184,01/10/2017 , 04:10:00,2140,17.5049
185,01/10/2017 , 04:15:00,2140,17.5049
186,01/10/2017 , 04:20:00,2141,17.6438
187,01/10/2017 , 04:25:00,2140,17.5049
188,01/10/2017 , 04:30:00,2141,17.6438
189,01/10/2017 , 04:35:00,2141,17.6438
190,01/10/2017 , 04:40:00,2141,17.6438
191,01/10/2017 , 04:45:00,2140,17.5049
192,01/10/2017 , 04:50:00,2140,17.5049
193,01/10/2017 , 04:55:00,2141,17.6438
194,01/10/2017 , 05:00:00,2141,17.6438
195,01/10/2017 , 05:05:00,2140,17.5049
196,01/10/2017 , 05:10:00,2140,17.5049
197,01/10/2017 , 05:15:00,2140,17.5049
198,01/10/2017 , 05:20:00,2140,17.5049
199,01/10/2017 , 05:25:00,2141,17.6438
200,01/10/2017 , 05:30:00,2140,17.5049
201,01/10/2017 , 05:35:00,2140,17.5049
202,01/10/2017 , 05:40:00,2139,17.3659
203,01/10/2017 , 05:45:00,2140,17.5049
204,01/10/2017 , 05:50:00,2139,17.3659
205,01/10/2017 , 05:55:00,2140,17.5049
206,01/10/2017 , 06:00:00,2140,17.5049
207,01/10/2017 , 06:05:00,2140,17.5049
208,01/10/2017 , 06:10:00,2139,17.3659
209,01/10/2017 , 06:15:00,2140,17.5049
210,01/10/2017 , 06:20:00,2139,17.3659
211,01/10/2017 , 06:25:00,2139,17.3659
212,01/10/2017 , 06:30:00,2139,17.3659
213,01/10/2017 , 06:35:00,2139,17.3659
214,01/10/2017 , 06:40:00,2139,17.3659
215,01/10/2017 , 06:45:00,2139,17.3659
216,01/10/2017 , 06:50:00,2139,17.3659
217,01/10/2017 , 06:55:00,2138,17.227
218,01/10/2017 , 07:00:00,2138,17.227
219,01/10/2017 , 07:05:00,2138,17.227
220,01/10/2017 , 07:10:00,2138,17.227
221,01/10/2017 , 07:15:00,2138,17.227
222,01/10/2017 , 07:20:00,2138,17.227
223,01/10/2017 , 07:25:00,2137,17.0881
224,01/10/2017 , 07:30:00,2137,17.0881
225,01/10/2017 , 07:35:00,2137,17.0881
226,01/10/2017 , 07:40:00,2137,17.0881
227,01/10/2017 , 07:45:00,2137,17.0881
228,01/10/2017 , 07:50:00,2137,17.0881
229,01/10/2017 , 07:55:00,2137,17.0881
230,01/10/2017 , 08:00:00,2137,17.0881
231,01/10/2017 , 08:05:00,2138,17.227
232,01/10/2017 , 08:10:00,2137,17.0881
233,01/10/2017 , 08:15:00,2137,17.0881
234,01/10/2017 , 08:20:00,2137,17.0881
235,01/10/2017 , 08:25:00,2137,17.0881
236,01/10/2017 , 08:30:00,2137,17.0881
237,01/10/2017 , 08:35:00,2137,17.0881
238,01/10/2017 , 08:40:00,2136,16.9492
239,01/10/2017 , 08:45:00,2137,17.0881
240,01/10/2017 , 08:50:00,2136,16.9492
241,01/10/2017 , 08:55:00,2136,16.9492
242,01/10/2017 , 09:00:00,2136,16.9492
243,01/10/2017 , 09:05:00,2134,16.6713
244,01/10/2017 , 09:10:00,2132,16.3934
245,01/10/2017 , 09:15:00,2130,16.1156
246,01/10/2017 , 09:20:00,2128,15.8377
247,01/10/2017 , 09:25:00,2122,15.0042
248,01/10/2017 , 09:30:00,2120,14.7263
249,01/10/2017 , 09:35:00,2119,14.5874
250,01/10/2017 , 09:40:00,2117,14.3095
251,01/10/2017 , 09:45:00,2117,14.3095
252,01/10/2017 , 09:50:00,2116,14.1706
253,01/10/2017 , 09:55:00,2114,13.8927
254,01/10/2017 , 10:00:00,2114,13.8927
255,01/10/2017 , 10:05:00,2113,13.7538
256,01/10/2017 , 10:10:00,2113,13.7538
257,01/10/2017 , 10:15:00,2111,13.476
258,01/10/2017 , 10:20:00,2112,13.6149
259,01/10/2017 , 10:25:00,2112,13.6149
260,01/10/2017 , 10:30:00,2112,13.6149
261,01/10/2017 , 10:35:00,2113,13.7538
262,01/10/2017 , 10:40:00,2115,14.0317
263,01/10/2017 , 10:45:00,2115,14.0317
264,01/10/2017 , 10:50:00,2117,14.3095
265,01/10/2017 , 10:55:00,2118,14.4485
266,01/10/2017 , 11:00:00,2118,14.4485
267,01/10/2017 , 11:05:00,2118,14.4485
268,01/10/2017 , 11:10:00,2116,14.1706
269,01/10/2017 , 11:15:00,2112,13.6149
270,01/10/2017 , 11:20:00,2112,13.6149
271,01/10/2017 , 11:25:00,2112,13.6149
272,01/10/2017 , 11:30:00,2112,13.6149
273,01/10/2017 , 11:35:00,2112,13.6149
274,01/10/2017 , 11:40:00,2112,13.6149
275,01/10/2017 , 11:45:00,2112,13.6149
276,01/10/2017 , 11:50:00,2111,13.476
277,01/10/2017 , 11:55:00,2111,13.476
278,01/10/2017 , 12:00:00,2111,13.476
279,01/10/2017 , 12:05:00,2111,13.476
280,01/10/2017 , 12:10:00,2111,13.476
281,01/10/2017 , 12:15:00,2112,13.6149
282,01/10/2017 , 12:20:00,2112,13.6149
283,01/10/2017 , 12:25:00,2116,14.1706
284,01/10/2017 , 12:30:00,2116,14.1706
285,01/10/2017 , 12:35:00,2114,13.8927
286,01/10/2017 , 12:40:00,2114,13.8927
287,01/10/2017 , 12:45:00,2114,13.8927
288,01/10/2017 , 12:50:00,2116,14.1706
289,01/10/2017 , 12:55:00,2117,14.3095
290,01/10/2017 , 13:00:00,2119,14.5874
291,01/10/2017 , 13:05:00,2123,15.1431
292,01/10/2017 , 13:10:00,2124,15.282
293,01/10/2017 , 13:15:00,2126,15.5599
294,01/10/2017 , 13:20:00,2126,15.5599
295,01/10/2017 , 13:25:00,2126,15.5599
296,01/10/2017 , 13:30:00,2126,15.5599
297,01/10/2017 , 13:35:00,2126,15.5599
298,01/10/2017 , 13:40:00,2127,15.6988
299,01/10/2017 , 13:45:00,2126,15.5599
300,01/10/2017 , 13:50:00,2126,15.5599
301,01/10/2017 , 13:55:00,2124,15.282
302,01/10/2017 , 14:00:00,2123,15.1431
303,01/10/2017 , 14:05:00,2124,15.282
304,01/10/2017 , 14:10:00,2123,15.1431
305,01/10/2017 , 14:15:00,2124,15.282
306,01/10/2017 , 14:20:00,2125,15.421
307,01/10/2017 , 14:25:00,2127,15.6988
308,01/10/2017 , 14:30:00,2127,15.6988
309,01/10/2017 , 14:35:00,2128,15.8377
310,01/10/2017 , 14:40:00,2128,15.8377
311,01/10/2017 , 14:45:00,2129,15.9767
312,01/10/2017 , 14:50:00,2129,15.9767
313,01/10/2017 , 14:55:00,2130,16.1156
314,01/10/2017 , 15:00:00,2130,16.1156
315,01/10/2017 , 15:05:00,2130,16.1156
316,01/10/2017 , 15:10:00,2130,16.1156
317,01/10/2017 , 15:15:00,2130,16.1156
318,01/10/2017 , 15:20:00,2130,16.1156
319,01/10/2017 , 15:25:00,2146,18.3384
320,01/10/2017 , 15:30:00,2146,18.3384
321,01/10/2017 , 15:35:00,2147,18.4774
322,01/10/2017 , 15:40:00,2148,18.6163
323,01/10/2017 , 15:45:00,2148,18.6163
324,01/10/2017 , 15:50:00,2148,18.6163
325,01/10/2017 , 15:55:00,2149,18.7552
326,01/10/2017 , 16:00:00,2152,19.172
327,01/10/2017 , 16:05:00,2147,18.4774
328,01/10/2017 , 16:10:00,2148,18.6163
329,01/10/2017 , 16:15:00,2148,18.6163
330,01/10/2017 , 16:20:00,2147,18.4774
331,01/10/2017 , 16:25:00,2148,18.6163
332,01/10/2017 , 16:30:00,2148,18.6163
333,01/10/2017 , 16:35:00,2148,18.6163
334,01/10/2017 , 16:40:00,2148,18.6163
335,01/10/2017 , 16:45:00,2149,18.7552
336,01/10/2017 , 16:50:00,2149,18.7552
337,01/10/2017 , 16:55:00,2150,18.8941
338,01/10/2017 , 17:00:00,2150,18.8941
339,01/10/2017 , 17:05:00,2150,18.8941
340,01/10/2017 , 17:10:00,2149,18.7552
341,01/10/2017 , 17:15:00,2150,18.8941
342,01/10/2017 , 17:20:00,2151,19.0331
343,01/10/2017 , 17:25:00,2151,19.0331
344,01/10/2017 , 17:30:00,2151,19.0331
345,01/10/2017 , 17:35:00,2151,19.0331
346,01/10/2017 , 17:40:00,2152,19.172
347,01/10/2017 , 17:45:00,2151,19.0331
348,01/10/2017 , 17:50:00,2152,19.172
349,01/10/2017 , 17:55:00,2153,19.3109
350,01/10/2017 , 18:00:00,2153,19.3109
351,01/10/2017 , 18:05:00,2153,19.3109
352,01/10/2017 , 18:10:00,2153,19.3109
353,01/10/2017 , 18:15:00,2153,19.3109
354,01/10/2017 , 18:20:00,2153,19.3109
355,01/10/2017 , 18:25:00,2153,19.3109
356,01/10/2017 , 18:30:00,2154,19.4498
357,01/10/2017 , 18:35:00,2154,19.4498
358,01/10/2017 , 18:40:00,2154,19.4498
359,01/10/2017 , 18:45:00,2154,19.4498
360,01/10/2017 , 18:50:00,2154,19.4498
361,01/10/2017 , 18:55:00,2154,19.4498
362,01/10/2017 , 19:00:00,2157,19.8666
363,01/10/2017 , 19:05:00,2160,20.2834
364,01/10/2017 , 19:10:00,2152,19.172
365,01/10/2017 , 19:15:00,2153,19.3109
366,01/10/2017 , 19:20:00,2154,19.4498
367,01/10/2017 , 19:25:00,2154,19.4498
368,01/10/2017 , 19:30:00,2155,19.5888
369,01/10/2017 , 19:35:00,2155,19.5888
370,01/10/2017 , 19:40:00,2156,19.7277
371,01/10/2017 , 19:45:00,2156,19.7277
372,01/10/2017 , 19:50:00,2155,19.5888
373,01/10/2017 , 19:55:00,2156,19.7277
374,01/10/2017 , 20:00:00,2156,19.7277
375,01/10/2017 , 20:05:00,2156,19.7277
376,01/10/2017 , 20:10:00,2156,19.7277
377,01/10/2017 , 20:15:00,2155,19.5888
378,01/10/2017 , 20:20:00,2155,19.5888
379,01/10/2017 , 20:25:00,2154,19.4498
380,01/10/2017 , 20:30:00,2155,19.5888
381,01/10/2017 , 20:35:00,2154,19.4498
382,01/10/2017 , 20:40:00,2153,19.3109
383,01/10/2017 , 20:45:00,2154,19.4498
384,01/10/2017 , 20:50:00,2154,19.4498
385,01/10/2017 , 20:55:00,2153,19.3109
386,01/10/2017 , 21:00:00,2153,19.3109
387,01/10/2017 , 21:05:00,2152,19.172
388,01/10/2017 , 21:10:00,2152,19.172
389,01/10/2017 , 21:15:00,2153,19.3109
390,01/10/2017 , 21:20:00,2152,19.172
391,01/10/2017 , 21:25:00,2152,19.172
392,01/10/2017 , 21:30:00,2151,19.0331
393,01/10/2017 , 21:35:00,2152,19.172
394,01/10/2017 , 21:40:00,2151,19.0331
395,01/10/2017 , 21:45:00,2152,19.172
396,01/10/2017 , 21:50:00,2151,19.0331
397,01/10/2017 , 21:55:00,2151,19.0331
398,01/10/2017 , 22:00:00,2153,19.3109
399,01/10/2017 , 22:05:00,2152,19.172
400,01/10/2017 , 22:10:00,2152,19.172
401,01/10/2017 , 22:15:00,2152,19.172
402,01/10/2017 , 22:20:00,2153,19.3109
403,01/10/2017 , 22:25:00,2152,19.172
404,01/10/2017 , 22:30:00,2152,19.172
405,01/10/2017 , 22:35:00,2152,19.172
406,01/10/2017 , 22:40:00,2151,19.0331
407,01/10/2017 , 22:45:00,2151,19.0331
408,01/10/2017 , 22:50:00,2152,19.172
409,01/10/2017 , 22:55:00,2152,19.172
410,01/10/2017 , 23:00:00,2151,19.0331
411,01/10/2017 , 23:05:00,2152,19.172
412,01/10/2017 , 23:10:00,2151,19.0331
413,01/10/2017 , 23:15:00,2151,19.0331
414,01/10/2017 , 23:20:00,2152,19.172
415,01/10/2017 , 23:25:00,2151,19.0331
416,01/10/2017 , 23:30:00,2151,19.0331
417,01/10/2017 , 23:35:00,2152,19.172
418,01/10/2017 , 23:40:00,2151,19.0331
419,01/10/2017 , 23:45:00,2151,19.0331
420,01/10/2017 , 23:50:00,2151,19.0331
421,01/10/2017 , 23:55:00,2151,19.0331
422,01/10/2017 , 24:00:00,2151,19.0331
423,02/10/2017 , 00:05:00,2152,19.172
424,02/10/2017 , 00:10:00,2151,19.0331
425,02/10/2017 , 00:15:00,2151,19.0331
426,02/10/2017 , 00:20:00,2152,19.172
427,02/10/2017 , 00:25:00,2152,19.172
428,02/10/2017 , 00:30:00,2152,19.172
429,02/10/2017 , 00:35:00,2152,19.172
430,02/10/2017 , 00:40:00,2152,19.172
431,02/10/2017 , 00:45:00,2153,19.3109
432,02/10/2017 , 00:50:00,2152,19.172
433,02/10/2017 , 00:55:00,2152,19.172
434,02/10/2017 , 01:00:00,2152,19.172
435,02/10/2017 , 01:05:00,2153,19.3109
436,02/10/2017 , 01:10:00,2153,19.3109
437,02/10/2017 , 01:15:00,2153,19.3109
438,02/10/2017 , 01:20:00,2152,19.172
439,02/10/2017 , 01:25:00,2153,19.3109
440,02/10/2017 , 01:30:00,2153,19.3109
441,02/10/2017 , 01:35:00,2153,19.3109
442,02/10/2017 , 01:40:00,2152,19.172
443,02/10/2017 , 01:45:00,2153,19.3109
444,02/10/2017 , 01:50:00,2153,19.3109
445,02/10/2017 , 01:55:00,2153,19.3109
446,02/10/2017 , 02:00:00,2152,19.172
447,02/10/2017 , 02:05:00,2153,19.3109
448,02/10/2017 , 02:10:00,2152,19.172
449,02/10/2017 , 02:15:00,2152,19.172
450,02/10/2017 , 02:20:00,2152,19.172
451,02/10/2017 , 02:25:00,2152,19.172
452,02/10/2017 , 02:30:00,2151,19.0331
453,02/10/2017 , 02:35:00,2152,19.172
454,02/10/2017 , 02:40:00,2152,19.172
455,02/10/2017 , 02:45:00,2152,19.172
456,02/10/2017 , 02:50:00,2151,19.0331
457,02/10/2017 , 02:55:00,2151,19.0331
458,02/10/2017 , 03:00:00,2152,19.172
459,02/10/2017 , 03:05:00,2152,19.172
460,02/10/2017 , 03:10:00,2151,19.0331
461,02/10/2017 , 03:15:00,2168,21.3948
462,02/10/2017 , 03:20:00,2163,20.7002
463,02/10/2017 , 03:25:00,2161,20.4223
464,02/10/2017 , 03:30:00,2150,18.8941
465,02/10/2017 , 03:35:00,2150,18.8941
466,02/10/2017 , 03:40:00,2147,18.4774
467,02/10/2017 , 03:45:00,2148,18.6163
468,02/10/2017 , 03:50:00,2147,18.4774
469,02/10/2017 , 03:55:00,2150,18.8941
470,02/10/2017 , 04:00:00,2153,19.3109
471,02/10/2017 , 04:05:00,2155,19.5888
472,02/10/2017 , 04:10:00,2155,19.5888
473,02/10/2017 , 04:15:00,2148,18.6163
474,02/10/2017 , 04:20:00,2148,18.6163
475,02/10/2017 , 04:25:00,2149,18.7552
476,02/10/2017 , 04:30:00,2149,18.7552
477,02/10/2017 , 04:35:00,2150,18.8941
478,02/10/2017 , 04:40:00,2150,18.8941
479,02/10/2017 , 04:45:00,2151,19.0331
480,02/10/2017 , 04:50:00,2151,19.0331
481,02/10/2017 , 04:55:00,2151,19.0331
482,02/10/2017 , 05:00:00,2152,19.172
483,02/10/2017 , 05:05:00,2152,19.172
484,02/10/2017 , 05:10:00,2151,19.0331
485,02/10/2017 , 05:15:00,2150,18.8941
486,02/10/2017 , 05:20:00,2150,18.8941
487,02/10/2017 , 05:25:00,2148,18.6163
488,02/10/2017 , 05:30:00,2147,18.4774
489,02/10/2017 , 05:35:00,2144,18.0606
490,02/10/2017 , 05:40:00,2142,17.7827
491,02/10/2017 , 05:45:00,2141,17.6438
492,02/10/2017 , 05:50:00,2142,17.7827
493,02/10/2017 , 05:55:00,2142,17.7827
494,02/10/2017 , 06:00:00,2141,17.6438
495,02/10/2017 , 06:05:00,2140,17.5049
496,02/10/2017 , 06:10:00,2140,17.5049
497,02/10/2017 , 06:15:00,2140,17.5049
498,02/10/2017 , 06:20:00,2139,17.3659
499,02/10/2017 , 06:25:00,2138,17.227
500,02/10/2017 , 06:30:00,2140,17.5049
501,02/10/2017 , 06:35:00,2140,17.5049
502,02/10/2017 , 06:40:00,2138,17.227
503,02/10/2017 , 06:45:00,2138,17.227
504,02/10/2017 , 06:50:00,2139,17.3659
505,02/10/2017 , 06:55:00,2137,17.0881
506,02/10/2017 , 07:00:00,2139,17.3659
507,02/10/2017 , 07:05:00,2136,16.9492
508,02/10/2017 , 07:10:00,2135,16.8102
509,02/10/2017 , 07:15:00,2134,16.6713
510,02/10/2017 , 07:20:00,2133,16.5324
511,02/10/2017 , 07:25:00,2133,16.5324
512,02/10/2017 , 07:30:00,2133,16.5324
513,02/10/2017 , 07:35:00,2132,16.3934
514,02/10/2017 , 07:40:00,2130,16.1156
515,02/10/2017 , 07:45:00,2130,16.1156
516,02/10/2017 , 07:50:00,2129,15.9767
517,02/10/2017 , 07:55:00,2129,15.9767
518,02/10/2017 , 08:00:00,2127,15.6988
519,02/10/2017 , 08:05:00,2126,15.5599
520,02/10/2017 , 08:10:00,2125,15.421
521,02/10/2017 , 08:15:00,2125,15.421
522,02/10/2017 , 08:20:00,2124,15.282
523,02/10/2017 , 08:25:00,2124,15.282
524,02/10/2017 , 08:30:00,2124,15.282
525,02/10/2017 , 08:35:00,2124,15.282
526,02/10/2017 , 08:40:00,2125,15.421
527,02/10/2017 , 08:45:00,2124,15.282
528,02/10/2017 , 08:50:00,2125,15.421
529,02/10/2017 , 08:55:00,2126,15.5599
530,02/10/2017 , 09:00:00,2126,15.5599
531,02/10/2017 , 09:05:00,2125,15.421
532,02/10/2017 , 09:10:00,2126,15.5599
533,02/10/2017 , 09:15:00,2125,15.421
534,02/10/2017 , 09:20:00,2125,15.421
535,02/10/2017 , 09:25:00,2125,15.421
536,02/10/2017 , 09:30:00,2124,15.282
537,02/10/2017 , 09:35:00,2124,15.282
538,02/10/2017 , 09:40:00,2124,15.282
539,02/10/2017 , 09:45:00,2124,15.282
540,02/10/2017 , 09:50:00,2124,15.282
541,02/10/2017 , 09:55:00,2123,15.1431
542,02/10/2017 , 10:00:00,2123,15.1431
543,02/10/2017 , 10:05:00,2123,15.1431
544,02/10/2017 , 10:10:00,2123,15.1431
545,02/10/2017 , 10:15:00,2122,15.0042
546,02/10/2017 , 10:20:00,2122,15.0042
547,02/10/2017 , 10:25:00,2122,15.0042
548,02/10/2017 , 10:30:00,2122,15.0042
549,02/10/2017 , 10:35:00,2122,15.0042
550,02/10/2017 , 10:40:00,2121,14.8652
551,02/10/2017 , 10:45:00,2122,15.0042
552,02/10/2017 , 10:50:00,2122,15.0042
553,02/10/2017 , 10:55:00,2122,15.0042
