Site Name ,WLR107
Site Number ,107
Logger ,Capacitive Water Level
Logger Serial Number ,35698


Scan No ,Date and Time,       Capacitive Water Level,        ,
95,26/04/2015 , 19:15:00,1996,8.3356
96,26/04/2015 , 19:20:00,1995,8.1967
97,26/04/2015 , 19:25:00,1994,8.0578
98,26/04/2015 , 19:30:00,1994,8.0578
99,26/04/2015 , 19:35:00,1992,7.7799
100,26/04/2015 , 19:40:00,1992,7.7799
101,26/04/2015 , 19:45:00,1991,7.641
102,26/04/2015 , 19:50:00,1990,7.5021
103,26/04/2015 , 19:55:00,1989,7.3632
104,26/04/2015 , 20:00:00,1989,7.3632
105,26/04/2015 , 20:05:00,1988,7.2242
106,26/04/2015 , 20:10:00,1988,7.2242
107,26/04/2015 , 20:15:00,1987,7.0853
108,26/04/2015 , 20:20:00,1986,6.9464
109,26/04/2015 , 20:25:00,1985,6.8074
110,26/04/2015 , 20:30:00,1985,6.8074
111,26/04/2015 , 20:35:00,1985,6.8074
112,26/04/2015 , 20:40:00,1984,6.6685
113,26/04/2015 , 20:45:00,1984,6.6685
114,26/04/2015 , 20:50:00,1983,6.5296
115,26/04/2015 , 20:55:00,1983,6.5296
116,26/04/2015 , 21:00:00,1983,6.5296
117,26/04/2015 , 21:05:00,1983,6.5296
118,26/04/2015 , 21:10:00,1982,6.3907
119,26/04/2015 , 21:15:00,1982,6.3907
120,26/04/2015 , 21:20:00,1982,6.3907
121,26/04/2015 , 21:25:00,1982,6.3907
122,26/04/2015 , 21:30:00,1982,6.3907
123,26/04/2015 , 21:35:00,1981,6.2517
124,26/04/2015 , 21:40:00,1981,6.2517
125,26/04/2015 , 21:45:00,1981,6.2517
126,26/04/2015 , 21:50:00,1981,6.2517
127,26/04/2015 , 21:55:00,1980,6.1128
128,26/04/2015 , 22:00:00,1980,6.1128
129,26/04/2015 , 22:05:00,1979,5.9739
130,26/04/2015 , 22:10:00,1980,6.1128
131,26/04/2015 , 22:15:00,1980,6.1128
132,26/04/2015 , 22:20:00,1978,5.835
133,26/04/2015 , 22:25:00,1979,5.9739
134,26/04/2015 , 22:30:00,1980,6.1128
135,26/04/2015 , 22:35:00,1979,5.9739
136,26/04/2015 , 22:40:00,1979,5.9739
137,26/04/2015 , 22:45:00,1979,5.9739
138,26/04/2015 , 22:50:00,1979,5.9739
139,26/04/2015 , 22:55:00,1979,5.9739
140,26/04/2015 , 23:00:00,1978,5.835
141,26/04/2015 , 23:05:00,1978,5.835
142,26/04/2015 , 23:10:00,1978,5.835
143,26/04/2015 , 23:15:00,1978,5.835
144,26/04/2015 , 23:20:00,1978,5.835
145,26/04/2015 , 23:25:00,1978,5.835
146,26/04/2015 , 23:30:00,1978,5.835
147,26/04/2015 , 23:35:00,1978,5.835
148,26/04/2015 , 23:40:00,1978,5.835
149,26/04/2015 , 23:45:00,1978,5.835
150,26/04/2015 , 23:50:00,1978,5.835
151,26/04/2015 , 23:55:00,1978,5.835
152,26/04/2015 , 24:00:00,1978,5.835
153,27/04/2015 , 00:05:00,1978,5.835
154,27/04/2015 , 00:10:00,1978,5.835
155,27/04/2015 , 00:15:00,1977,5.696
156,27/04/2015 , 00:20:00,1978,5.835
157,27/04/2015 , 00:25:00,1978,5.835
158,27/04/2015 , 00:30:00,1978,5.835
159,27/04/2015 , 00:35:00,1978,5.835
160,27/04/2015 , 00:40:00,1978,5.835
161,27/04/2015 , 00:45:00,1979,5.9739
162,27/04/2015 , 00:50:00,1978,5.835
163,27/04/2015 , 00:55:00,1979,5.9739
164,27/04/2015 , 01:00:00,1979,5.9739
165,27/04/2015 , 01:05:00,1979,5.9739
166,27/04/2015 , 01:10:00,1979,5.9739
167,27/04/2015 , 01:15:00,1979,5.9739
168,27/04/2015 , 01:20:00,1979,5.9739
169,27/04/2015 , 01:25:00,1979,5.9739
170,27/04/2015 , 01:30:00,1979,5.9739
171,27/04/2015 , 01:35:00,1979,5.9739
172,27/04/2015 , 01:40:00,1979,5.9739
173,27/04/2015 , 01:45:00,1979,5.9739
174,27/04/2015 , 01:50:00,1977,5.696
175,27/04/2015 , 01:55:00,1979,5.9739
176,27/04/2015 , 02:00:00,1978,5.835
177,27/04/2015 , 02:05:00,1979,5.9739
178,27/04/2015 , 02:10:00,1978,5.835
179,27/04/2015 , 02:15:00,1978,5.835
180,27/04/2015 , 02:20:00,1978,5.835
181,27/04/2015 , 02:25:00,1978,5.835
182,27/04/2015 , 02:30:00,1979,5.9739
183,27/04/2015 , 02:35:00,1979,5.9739
184,27/04/2015 , 02:40:00,1979,5.9739
185,27/04/2015 , 02:45:00,1979,5.9739
186,27/04/2015 , 02:50:00,1979,5.9739
187,27/04/2015 , 02:55:00,1979,5.9739
188,27/04/2015 , 03:00:00,1979,5.9739
189,27/04/2015 , 03:05:00,1979,5.9739
190,27/04/2015 , 03:10:00,1979,5.9739
191,27/04/2015 , 03:15:00,1979,5.9739
192,27/04/2015 , 03:20:00,1979,5.9739
193,27/04/2015 , 03:25:00,1979,5.9739
194,27/04/2015 , 03:30:00,1979,5.9739
195,27/04/2015 , 03:35:00,1979,5.9739
196,27/04/2015 , 03:40:00,1979,5.9739
197,27/04/2015 , 03:45:00,1979,5.9739
198,27/04/2015 , 03:50:00,1979,5.9739
199,27/04/2015 , 03:55:00,1979,5.9739
200,27/04/2015 , 04:00:00,1979,5.9739
201,27/04/2015 , 04:05:00,1979,5.9739
202,27/04/2015 , 04:10:00,1980,6.1128
203,27/04/2015 , 04:15:00,1980,6.1128
204,27/04/2015 , 04:20:00,1980,6.1128
205,27/04/2015 , 04:25:00,1980,6.1128
206,27/04/2015 , 04:30:00,1979,5.9739
207,27/04/2015 , 04:35:00,1979,5.9739
208,27/04/2015 , 04:40:00,1980,6.1128
209,27/04/2015 , 04:45:00,1980,6.1128
210,27/04/2015 , 04:50:00,1979,5.9739
211,27/04/2015 , 04:55:00,1980,6.1128
212,27/04/2015 , 05:00:00,1979,5.9739
213,27/04/2015 , 05:05:00,1979,5.9739
214,27/04/2015 , 05:10:00,1979,5.9739
215,27/04/2015 , 05:15:00,1979,5.9739
216,27/04/2015 , 05:20:00,1979,5.9739
217,27/04/2015 , 05:25:00,1979,5.9739
218,27/04/2015 , 05:30:00,1980,6.1128
219,27/04/2015 , 05:35:00,1980,6.1128
220,27/04/2015 , 05:40:00,1979,5.9739
221,27/04/2015 , 05:45:00,1979,5.9739
222,27/04/2015 , 05:50:00,1979,5.9739
223,27/04/2015 , 05:55:00,1979,5.9739
224,27/04/2015 , 06:00:00,1979,5.9739
225,27/04/2015 , 06:05:00,1979,5.9739
226,27/04/2015 , 06:10:00,1979,5.9739
227,27/04/2015 , 06:15:00,1979,5.9739
228,27/04/2015 , 06:20:00,1978,5.835
229,27/04/2015 , 06:25:00,1978,5.835
230,27/04/2015 , 06:30:00,1977,5.696
231,27/04/2015 , 06:35:00,1978,5.835
232,27/04/2015 , 06:40:00,1978,5.835
233,27/04/2015 , 06:45:00,1978,5.835
234,27/04/2015 , 06:50:00,1978,5.835
235,27/04/2015 , 06:55:00,1978,5.835
236,27/04/2015 , 07:00:00,1978,5.835
237,27/04/2015 , 07:05:00,1978,5.835
238,27/04/2015 , 07:10:00,1978,5.835
239,27/04/2015 , 07:15:00,1978,5.835
240,27/04/2015 , 07:20:00,1977,5.696
241,27/04/2015 , 07:25:00,1978,5.835
242,27/04/2015 , 07:30:00,1978,5.835
243,27/04/2015 , 07:35:00,1978,5.835
244,27/04/2015 , 07:40:00,1977,5.696
245,27/04/2015 , 07:45:00,1977,5.696
246,27/04/2015 , 07:50:00,1977,5.696
247,27/04/2015 , 07:55:00,1977,5.696
248,27/04/2015 , 08:00:00,1977,5.696
249,27/04/2015 , 08:05:00,1977,5.696
250,27/04/2015 , 08:10:00,1977,5.696
251,27/04/2015 , 08:15:00,1977,5.696
252,27/04/2015 , 08:20:00,1976,5.5571
253,27/04/2015 , 08:25:00,1976,5.5571
254,27/04/2015 , 08:30:00,1976,5.5571
255,27/04/2015 , 08:35:00,1977,5.696
256,27/04/2015 , 08:40:00,1976,5.5571
257,27/04/2015 , 08:45:00,1977,5.696
258,27/04/2015 , 08:50:00,1976,5.5571
259,27/04/2015 , 08:55:00,1976,5.5571
260,27/04/2015 , 09:00:00,1976,5.5571
261,27/04/2015 , 09:05:00,1976,5.5571
262,27/04/2015 , 09:10:00,1975,5.4182
263,27/04/2015 , 09:15:00,1975,5.4182
264,27/04/2015 , 09:20:00,1975,5.4182
265,27/04/2015 , 09:25:00,1975,5.4182
266,27/04/2015 , 09:30:00,1975,5.4182
267,27/04/2015 , 09:35:00,1975,5.4182
268,27/04/2015 , 09:40:00,1975,5.4182
269,27/04/2015 , 09:45:00,1974,5.2792
270,27/04/2015 , 09:50:00,1974,5.2792
271,27/04/2015 , 09:55:00,1975,5.4182
272,27/04/2015 , 10:00:00,1974,5.2792
273,27/04/2015 , 10:05:00,1974,5.2792
274,27/04/2015 , 10:10:00,1973,5.1403
275,27/04/2015 , 10:15:00,1974,5.2792
276,27/04/2015 , 10:20:00,1973,5.1403
277,27/04/2015 , 10:25:00,1973,5.1403
278,27/04/2015 , 10:30:00,1973,5.1403
279,27/04/2015 , 10:35:00,1974,5.2792
280,27/04/2015 , 10:40:00,1973,5.1403
281,27/04/2015 , 10:45:00,1973,5.1403
282,27/04/2015 , 10:50:00,1973,5.1403
283,27/04/2015 , 10:55:00,1973,5.1403
284,27/04/2015 , 11:00:00,1973,5.1403
285,27/04/2015 , 11:05:00,1973,5.1403
286,27/04/2015 , 11:10:00,1973,5.1403
287,27/04/2015 , 11:15:00,1973,5.1403
288,27/04/2015 , 11:20:00,1973,5.1403
289,27/04/2015 , 11:25:00,1973,5.1403
290,27/04/2015 , 11:30:00,1973,5.1403
291,27/04/2015 , 11:35:00,1973,5.1403
292,27/04/2015 , 11:40:00,1973,5.1403
293,27/04/2015 , 11:45:00,1973,5.1403
294,27/04/2015 , 11:50:00,1973,5.1403
295,27/04/2015 , 11:55:00,1973,5.1403
296,27/04/2015 , 12:00:00,1973,5.1403
297,27/04/2015 , 12:05:00,1973,5.1403
298,27/04/2015 , 12:10:00,1973,5.1403
299,27/04/2015 , 12:15:00,1973,5.1403
300,27/04/2015 , 12:20:00,1973,5.1403
301,27/04/2015 , 12:25:00,1973,5.1403
302,27/04/2015 , 12:30:00,1973,5.1403
303,27/04/2015 , 12:35:00,1973,5.1403
304,27/04/2015 , 12:40:00,1973,5.1403
305,27/04/2015 , 12:45:00,1973,5.1403
306,27/04/2015 , 12:50:00,1973,5.1403
307,27/04/2015 , 12:55:00,1973,5.1403
308,27/04/2015 , 13:00:00,1972,5.0014
309,27/04/2015 , 13:05:00,1972,5.0014
310,27/04/2015 , 13:10:00,1972,5.0014
311,27/04/2015 , 13:15:00,1973,5.1403
312,27/04/2015 , 13:20:00,1973,5.1403
313,27/04/2015 , 13:25:00,1972,5.0014
314,27/04/2015 , 13:30:00,1972,5.0014
315,27/04/2015 , 13:35:00,1972,5.0014
316,27/04/2015 , 13:40:00,1972,5.0014
317,27/04/2015 , 13:45:00,1972,5.0014
318,27/04/2015 , 13:50:00,1972,5.0014
319,27/04/2015 , 13:55:00,1972,5.0014
320,27/04/2015 , 14:00:00,1971,4.8625
321,27/04/2015 , 14:05:00,1972,5.0014
322,27/04/2015 , 14:10:00,1972,5.0014
323,27/04/2015 , 14:15:00,1972,5.0014
324,27/04/2015 , 14:20:00,1972,5.0014
325,27/04/2015 , 14:25:00,1972,5.0014
326,27/04/2015 , 14:30:00,1971,4.8625
327,27/04/2015 , 14:35:00,1972,5.0014
328,27/04/2015 , 14:40:00,1972,5.0014
329,27/04/2015 , 14:45:00,1971,4.8625
330,27/04/2015 , 14:50:00,1971,4.8625
331,27/04/2015 , 14:55:00,1971,4.8625
332,27/04/2015 , 15:00:00,1972,5.0014
333,27/04/2015 , 15:05:00,1971,4.8625
334,27/04/2015 , 15:10:00,1972,5.0014
335,27/04/2015 , 15:15:00,1971,4.8625
336,27/04/2015 , 15:20:00,1971,4.8625
337,27/04/2015 , 15:25:00,1970,4.7235
338,27/04/2015 , 15:30:00,1971,4.8625
339,27/04/2015 , 15:35:00,1970,4.7235
340,27/04/2015 , 15:40:00,1970,4.7235
341,27/04/2015 , 15:45:00,1972,5.0014
342,27/04/2015 , 15:50:00,1971,4.8625
343,27/04/2015 , 15:55:00,1971,4.8625
344,27/04/2015 , 16:00:00,1971,4.8625
345,27/04/2015 , 16:05:00,1972,5.0014
346,27/04/2015 , 16:10:00,1971,4.8625
347,27/04/2015 , 16:15:00,1972,5.0014
348,27/04/2015 , 16:20:00,1971,4.8625
349,27/04/2015 , 16:25:00,1971,4.8625
350,27/04/2015 , 16:30:00,1971,4.8625
351,27/04/2015 , 16:35:00,1971,4.8625
352,27/04/2015 , 16:40:00,1971,4.8625
353,27/04/2015 , 16:45:00,1972,5.0014
354,27/04/2015 , 16:50:00,1971,4.8625
355,27/04/2015 , 16:55:00,1971,4.8625
356,27/04/2015 , 17:00:00,1971,4.8625
357,27/04/2015 , 17:05:00,1971,4.8625
358,27/04/2015 , 17:10:00,1972,5.0014
359,27/04/2015 , 17:15:00,1972,5.0014
360,27/04/2015 , 17:20:00,1972,5.0014
361,27/04/2015 , 17:25:00,1972,5.0014
362,27/04/2015 , 17:30:00,1972,5.0014
363,27/04/2015 , 17:35:00,1972,5.0014
364,27/04/2015 , 17:40:00,1973,5.1403
365,27/04/2015 , 17:45:00,1973,5.1403
366,27/04/2015 , 17:50:00,1973,5.1403
367,27/04/2015 , 17:55:00,1973,5.1403
368,27/04/2015 , 18:00:00,1973,5.1403
369,27/04/2015 , 18:05:00,1973,5.1403
370,27/04/2015 , 18:10:00,1973,5.1403
371,27/04/2015 , 18:15:00,1973,5.1403
372,27/04/2015 , 18:20:00,1973,5.1403
373,27/04/2015 , 18:25:00,1974,5.2792
374,27/04/2015 , 18:30:00,1973,5.1403
375,27/04/2015 , 18:35:00,1974,5.2792
376,27/04/2015 , 18:40:00,1973,5.1403
377,27/04/2015 , 18:45:00,1974,5.2792
378,27/04/2015 , 18:50:00,1973,5.1403
379,27/04/2015 , 18:55:00,1974,5.2792
380,27/04/2015 , 19:00:00,1974,5.2792
381,27/04/2015 , 19:05:00,1975,5.4182
382,27/04/2015 , 19:10:00,1975,5.4182
383,27/04/2015 , 19:15:00,1976,5.5571
384,27/04/2015 , 19:20:00,1977,5.696
385,27/04/2015 , 19:25:00,1977,5.696
386,27/04/2015 , 19:30:00,1976,5.5571
387,27/04/2015 , 19:35:00,1977,5.696
388,27/04/2015 , 19:40:00,1976,5.5571
389,27/04/2015 , 19:45:00,1976,5.5571
390,27/04/2015 , 19:50:00,1976,5.5571
391,27/04/2015 , 19:55:00,1976,5.5571
392,27/04/2015 , 20:00:00,1976,5.5571
393,27/04/2015 , 20:05:00,1976,5.5571
394,27/04/2015 , 20:10:00,1977,5.696
395,27/04/2015 , 20:15:00,1977,5.696
396,27/04/2015 , 20:20:00,1977,5.696
397,27/04/2015 , 20:25:00,1978,5.835
398,27/04/2015 , 20:30:00,1977,5.696
399,27/04/2015 , 20:35:00,1977,5.696
400,27/04/2015 , 20:40:00,1977,5.696
401,27/04/2015 , 20:45:00,1978,5.835
402,27/04/2015 , 20:50:00,1977,5.696
403,27/04/2015 , 20:55:00,1977,5.696
404,27/04/2015 , 21:00:00,1978,5.835
405,27/04/2015 , 21:05:00,1977,5.696
406,27/04/2015 , 21:10:00,1978,5.835
407,27/04/2015 , 21:15:00,1978,5.835
408,27/04/2015 , 21:20:00,1979,5.9739
409,27/04/2015 , 21:25:00,1978,5.835
410,27/04/2015 , 21:30:00,1978,5.835
411,27/04/2015 , 21:35:00,1978,5.835
412,27/04/2015 , 21:40:00,1977,5.696
413,27/04/2015 , 21:45:00,1978,5.835
414,27/04/2015 , 21:50:00,1978,5.835
415,27/04/2015 , 21:55:00,1978,5.835
416,27/04/2015 , 22:00:00,1979,5.9739
417,27/04/2015 , 22:05:00,1978,5.835
418,27/04/2015 , 22:10:00,1978,5.835
419,27/04/2015 , 22:15:00,1978,5.835
420,27/04/2015 , 22:20:00,1977,5.696
421,27/04/2015 , 22:25:00,1977,5.696
422,27/04/2015 , 22:30:00,1978,5.835
423,27/04/2015 , 22:35:00,1978,5.835
424,27/04/2015 , 22:40:00,1979,5.9739
425,27/04/2015 , 22:45:00,1978,5.835
426,27/04/2015 , 22:50:00,1978,5.835
427,27/04/2015 , 22:55:00,1977,5.696
428,27/04/2015 , 23:00:00,1976,5.5571
429,27/04/2015 , 23:05:00,1978,5.835
430,27/04/2015 , 23:10:00,1977,5.696
431,27/04/2015 , 23:15:00,1978,5.835
432,27/04/2015 , 23:20:00,1977,5.696
433,27/04/2015 , 23:25:00,1978,5.835
434,27/04/2015 , 23:30:00,1978,5.835
435,27/04/2015 , 23:35:00,1977,5.696
436,27/04/2015 , 23:40:00,1977,5.696
437,27/04/2015 , 23:45:00,1977,5.696
438,27/04/2015 , 23:50:00,1977,5.696
439,27/04/2015 , 23:55:00,1977,5.696
440,27/04/2015 , 24:00:00,1977,5.696
441,28/04/2015 , 00:05:00,1977,5.696
442,28/04/2015 , 00:10:00,1977,5.696
443,28/04/2015 , 00:15:00,1977,5.696
444,28/04/2015 , 00:20:00,1976,5.5571
445,28/04/2015 , 00:25:00,1977,5.696
446,28/04/2015 , 00:30:00,1976,5.5571
447,28/04/2015 , 00:35:00,1977,5.696
448,28/04/2015 , 00:40:00,1977,5.696
449,28/04/2015 , 00:45:00,1977,5.696
450,28/04/2015 , 00:50:00,1976,5.5571
451,28/04/2015 , 00:55:00,1975,5.4182
452,28/04/2015 , 01:00:00,1975,5.4182
453,28/04/2015 , 01:05:00,1974,5.2792
454,28/04/2015 , 01:10:00,1974,5.2792
455,28/04/2015 , 01:15:00,1973,5.1403
456,28/04/2015 , 01:20:00,1974,5.2792
457,28/04/2015 , 01:25:00,1974,5.2792
458,28/04/2015 , 01:30:00,1974,5.2792
459,28/04/2015 , 01:35:00,1974,5.2792
460,28/04/2015 , 01:40:00,1974,5.2792
461,28/04/2015 , 01:45:00,1973,5.1403
462,28/04/2015 , 01:50:00,1973,5.1403
463,28/04/2015 , 01:55:00,1974,5.2792
464,28/04/2015 , 02:00:00,1974,5.2792
465,28/04/2015 , 02:05:00,1973,5.1403
466,28/04/2015 , 02:10:00,1974,5.2792
467,28/04/2015 , 02:15:00,1973,5.1403
468,28/04/2015 , 02:20:00,1974,5.2792
469,28/04/2015 , 02:25:00,1974,5.2792
470,28/04/2015 , 02:30:00,1973,5.1403
471,28/04/2015 , 02:35:00,1974,5.2792
472,28/04/2015 , 02:40:00,1974,5.2792
473,28/04/2015 , 02:45:00,1974,5.2792
474,28/04/2015 , 02:50:00,1974,5.2792
475,28/04/2015 , 02:55:00,1974,5.2792
476,28/04/2015 , 03:00:00,1974,5.2792
477,28/04/2015 , 03:05:00,1974,5.2792
478,28/04/2015 , 03:10:00,1973,5.1403
479,28/04/2015 , 03:15:00,1974,5.2792
480,28/04/2015 , 03:20:00,1973,5.1403
481,28/04/2015 , 03:25:00,1974,5.2792
482,28/04/2015 , 03:30:00,1974,5.2792
483,28/04/2015 , 03:35:00,1973,5.1403
484,28/04/2015 , 03:40:00,1974,5.2792
485,28/04/2015 , 03:45:00,1974,5.2792
486,28/04/2015 , 03:50:00,1974,5.2792
487,28/04/2015 , 03:55:00,1974,5.2792
488,28/04/2015 , 04:00:00,1974,5.2792
489,28/04/2015 , 04:05:00,1974,5.2792
490,28/04/2015 , 04:10:00,1975,5.4182
491,28/04/2015 , 04:15:00,1975,5.4182
492,28/04/2015 , 04:20:00,1975,5.4182
493,28/04/2015 , 04:25:00,1975,5.4182
494,28/04/2015 , 04:30:00,1974,5.2792
495,28/04/2015 , 04:35:00,1975,5.4182
496,28/04/2015 , 04:40:00,1976,5.5571
497,28/04/2015 , 04:45:00,1976,5.5571
498,28/04/2015 , 04:50:00,1976,5.5571
499,28/04/2015 , 04:55:00,1977,5.696
500,28/04/2015 , 05:00:00,1977,5.696
501,28/04/2015 , 05:05:00,1976,5.5571
502,28/04/2015 , 05:10:00,1976,5.5571
503,28/04/2015 , 05:15:00,1976,5.5571
504,28/04/2015 , 05:20:00,1975,5.4182
505,28/04/2015 , 05:25:00,1975,5.4182
506,28/04/2015 , 05:30:00,1975,5.4182
507,28/04/2015 , 05:35:00,1975,5.4182
508,28/04/2015 , 05:40:00,1975,5.4182
509,28/04/2015 , 05:45:00,1975,5.4182
510,28/04/2015 , 05:50:00,1975,5.4182
511,28/04/2015 , 05:55:00,1975,5.4182
512,28/04/2015 , 06:00:00,1975,5.4182
513,28/04/2015 , 06:05:00,1975,5.4182
514,28/04/2015 , 06:10:00,1974,5.2792
515,28/04/2015 , 06:15:00,1974,5.2792
516,28/04/2015 , 06:20:00,1975,5.4182
517,28/04/2015 , 06:25:00,1974,5.2792
518,28/04/2015 , 06:30:00,1974,5.2792
519,28/04/2015 , 06:35:00,1974,5.2792
520,28/04/2015 , 06:40:00,1974,5.2792
521,28/04/2015 , 06:45:00,1973,5.1403
522,28/04/2015 , 06:50:00,1973,5.1403
523,28/04/2015 , 06:55:00,1973,5.1403
524,28/04/2015 , 07:00:00,1973,5.1403
525,28/04/2015 , 07:05:00,1972,5.0014
526,28/04/2015 , 07:10:00,1972,5.0014
527,28/04/2015 , 07:15:00,1971,4.8625
528,28/04/2015 , 07:20:00,1971,4.8625
529,28/04/2015 , 07:25:00,1971,4.8625
530,28/04/2015 , 07:30:00,1971,4.8625
531,28/04/2015 , 07:35:00,1971,4.8625
532,28/04/2015 , 07:40:00,1971,4.8625
533,28/04/2015 , 07:45:00,1970,4.7235
534,28/04/2015 , 07:50:00,1971,4.8625
535,28/04/2015 , 07:55:00,1972,5.0014
536,28/04/2015 , 08:00:00,1972,5.0014
537,28/04/2015 , 08:05:00,1972,5.0014
538,28/04/2015 , 08:10:00,1972,5.0014
539,28/04/2015 , 08:15:00,1972,5.0014
540,28/04/2015 , 08:20:00,1971,4.8625
541,28/04/2015 , 08:25:00,1971,4.8625
542,28/04/2015 , 08:30:00,1971,4.8625
543,28/04/2015 , 08:35:00,1971,4.8625
544,28/04/2015 , 08:40:00,1971,4.8625
545,28/04/2015 , 08:45:00,1971,4.8625
546,28/04/2015 , 08:50:00,1971,4.8625
547,28/04/2015 , 08:55:00,1971,4.8625
548,28/04/2015 , 09:00:00,1972,5.0014
549,28/04/2015 , 09:05:00,1972,5.0014
550,28/04/2015 , 09:10:00,1971,4.8625
551,28/04/2015 , 09:15:00,1970,4.7235
552,28/04/2015 , 09:20:00,1971,4.8625
553,28/04/2015 , 09:25:00,1970,4.7235
554,28/04/2015 , 09:30:00,1971,4.8625
555,28/04/2015 , 09:35:00,1971,4.8625
556,28/04/2015 , 09:40:00,1970,4.7235
557,28/04/2015 , 09:45:00,1970,4.7235
