Site Name ,WLR107,,,,
Site Number ,107,,,,
Logger ,Capacitive Water Level,,,,
Logger Serial Number ,35698,,,,
,,,,
,,,,
Scan No ,Date and Time,       Capacitive Water Level,        ,,,,,
95,15/12/2017 , 21:45:00,2047,4.5846
96,15/12/2017 , 21:50:00,2048,4.7235
97,15/12/2017 , 21:55:00,2047,4.5846
98,15/12/2017 , 22:00:00,2048,4.7235
99,15/12/2017 , 22:05:00,2048,4.7235
100,15/12/2017 , 22:10:00,2048,4.7235
101,15/12/2017 , 22:15:00,2048,4.7235
102,15/12/2017 , 22:20:00,2049,4.8625
103,15/12/2017 , 22:25:00,2048,4.7235
104,15/12/2017 , 22:30:00,2049,4.8625
105,15/12/2017 , 22:35:00,2049,4.8625
106,15/12/2017 , 22:40:00,2049,4.8625
107,15/12/2017 , 22:45:00,2049,4.8625
108,15/12/2017 , 22:50:00,2049,4.8625
109,15/12/2017 , 22:55:00,2049,4.8625
110,15/12/2017 , 23:00:00,2049,4.8625
111,15/12/2017 , 23:05:00,2049,4.8625
112,15/12/2017 , 23:10:00,2050,5.0014
113,15/12/2017 , 23:15:00,2050,5.0014
114,15/12/2017 , 23:20:00,2050,5.0014
115,15/12/2017 , 23:25:00,2050,5.0014
116,15/12/2017 , 23:30:00,2050,5.0014
117,15/12/2017 , 23:35:00,2050,5.0014
118,15/12/2017 , 23:40:00,2050,5.0014
119,15/12/2017 , 23:45:00,2050,5.0014
120,15/12/2017 , 23:50:00,2050,5.0014
121,15/12/2017 , 23:55:00,2050,5.0014
122,15/12/2017 , 24:00:00,2051,5.1403
123,16/12/2017 , 00:05:00,2051,5.1403
124,16/12/2017 , 00:10:00,2051,5.1403
125,16/12/2017 , 00:15:00,2051,5.1403
126,16/12/2017 , 00:20:00,2051,5.1403
127,16/12/2017 , 00:25:00,2051,5.1403
128,16/12/2017 , 00:30:00,2051,5.1403
129,16/12/2017 , 00:35:00,2051,5.1403
130,16/12/2017 , 00:40:00,2051,5.1403
131,16/12/2017 , 00:45:00,2051,5.1403
132,16/12/2017 , 00:50:00,2051,5.1403
133,16/12/2017 , 00:55:00,2051,5.1403
134,16/12/2017 , 01:00:00,2051,5.1403
135,16/12/2017 , 01:05:00,2051,5.1403
136,16/12/2017 , 01:10:00,2051,5.1403
137,16/12/2017 , 01:15:00,2051,5.1403
138,16/12/2017 , 01:20:00,2051,5.1403
139,16/12/2017 , 01:25:00,2051,5.1403
140,16/12/2017 , 01:30:00,2051,5.1403
141,16/12/2017 , 01:35:00,2051,5.1403
142,16/12/2017 , 01:40:00,2051,5.1403
143,16/12/2017 , 01:45:00,2050,5.0014
144,16/12/2017 , 01:50:00,2050,5.0014
145,16/12/2017 , 01:55:00,2050,5.0014
146,16/12/2017 , 02:00:00,2050,5.0014
147,16/12/2017 , 02:05:00,2050,5.0014
148,16/12/2017 , 02:10:00,2051,5.1403
149,16/12/2017 , 02:15:00,2050,5.0014
150,16/12/2017 , 02:20:00,2050,5.0014
151,16/12/2017 , 02:25:00,2050,5.0014
152,16/12/2017 , 02:30:00,2050,5.0014
153,16/12/2017 , 02:35:00,2050,5.0014
154,16/12/2017 , 02:40:00,2050,5.0014
155,16/12/2017 , 02:45:00,2050,5.0014
156,16/12/2017 , 02:50:00,2050,5.0014
157,16/12/2017 , 02:55:00,2050,5.0014
158,16/12/2017 , 03:00:00,2050,5.0014
159,16/12/2017 , 03:05:00,2050,5.0014
160,16/12/2017 , 03:10:00,2050,5.0014
161,16/12/2017 , 03:15:00,2050,5.0014
162,16/12/2017 , 03:20:00,2050,5.0014
163,16/12/2017 , 03:25:00,2050,5.0014
164,16/12/2017 , 03:30:00,2050,5.0014
165,16/12/2017 , 03:35:00,2051,5.1403
166,16/12/2017 , 03:40:00,2051,5.1403
167,16/12/2017 , 03:45:00,2050,5.0014
168,16/12/2017 , 03:50:00,2050,5.0014
169,16/12/2017 , 03:55:00,2051,5.1403
170,16/12/2017 , 04:00:00,2051,5.1403
171,16/12/2017 , 04:05:00,2051,5.1403
172,16/12/2017 , 04:10:00,2052,5.2792
173,16/12/2017 , 04:15:00,2052,5.2792
174,16/12/2017 , 04:20:00,2052,5.2792
175,16/12/2017 , 04:25:00,2052,5.2792
176,16/12/2017 , 04:30:00,2052,5.2792
177,16/12/2017 , 04:35:00,2051,5.1403
178,16/12/2017 , 04:40:00,2052,5.2792
179,16/12/2017 , 04:45:00,2051,5.1403
180,16/12/2017 , 04:50:00,2051,5.1403
181,16/12/2017 , 04:55:00,2051,5.1403
182,16/12/2017 , 05:00:00,2051,5.1403
183,16/12/2017 , 05:05:00,2051,5.1403
184,16/12/2017 , 05:10:00,2051,5.1403
185,16/12/2017 , 05:15:00,2051,5.1403
186,16/12/2017 , 05:20:00,2051,5.1403
187,16/12/2017 , 05:25:00,2051,5.1403
188,16/12/2017 , 05:30:00,2051,5.1403
189,16/12/2017 , 05:35:00,2051,5.1403
190,16/12/2017 , 05:40:00,2051,5.1403
191,16/12/2017 , 05:45:00,2052,5.2792
192,16/12/2017 , 05:50:00,2051,5.1403
193,16/12/2017 , 05:55:00,2052,5.2792
194,16/12/2017 , 06:00:00,2052,5.2792
195,16/12/2017 , 06:05:00,2052,5.2792
196,16/12/2017 , 06:10:00,2052,5.2792
197,16/12/2017 , 06:15:00,2052,5.2792
198,16/12/2017 , 06:20:00,2051,5.1403
199,16/12/2017 , 06:25:00,2050,5.0014
200,16/12/2017 , 06:30:00,2051,5.1403
201,16/12/2017 , 06:35:00,2050,5.0014
202,16/12/2017 , 06:40:00,2050,5.0014
203,16/12/2017 , 06:45:00,2050,5.0014
204,16/12/2017 , 06:50:00,2049,4.8625
205,16/12/2017 , 06:55:00,2049,4.8625
206,16/12/2017 , 07:00:00,2049,4.8625
207,16/12/2017 , 07:05:00,2048,4.7235
208,16/12/2017 , 07:10:00,2049,4.8625
209,16/12/2017 , 07:15:00,2049,4.8625
210,16/12/2017 , 07:20:00,2049,4.8625
211,16/12/2017 , 07:25:00,2049,4.8625
212,16/12/2017 , 07:30:00,2049,4.8625
213,16/12/2017 , 07:35:00,2049,4.8625
214,16/12/2017 , 07:40:00,2049,4.8625
215,16/12/2017 , 07:45:00,2048,4.7235
216,16/12/2017 , 07:50:00,2047,4.5846
217,16/12/2017 , 07:55:00,2045,4.3068
218,16/12/2017 , 08:00:00,2045,4.3068
219,16/12/2017 , 08:05:00,2044,4.1678
220,16/12/2017 , 08:10:00,2044,4.1678
221,16/12/2017 , 08:15:00,2043,4.0289
222,16/12/2017 , 08:20:00,2044,4.1678
223,16/12/2017 , 08:25:00,2043,4.0289
224,16/12/2017 , 08:30:00,2042,3.89
225,16/12/2017 , 08:35:00,2042,3.89
226,16/12/2017 , 08:40:00,2042,3.89
227,16/12/2017 , 08:45:00,2042,3.89
228,16/12/2017 , 08:50:00,2043,4.0289
229,16/12/2017 , 08:55:00,2042,3.89
230,16/12/2017 , 09:00:00,2042,3.89
231,16/12/2017 , 09:05:00,2041,3.751
232,16/12/2017 , 09:10:00,2042,3.89
233,16/12/2017 , 09:15:00,2041,3.751
234,16/12/2017 , 09:20:00,2042,3.89
235,16/12/2017 , 09:25:00,2042,3.89
236,16/12/2017 , 09:30:00,2042,3.89
237,16/12/2017 , 09:35:00,2042,3.89
238,16/12/2017 , 09:40:00,2041,3.751
239,16/12/2017 , 09:45:00,2041,3.751
240,16/12/2017 , 09:50:00,2041,3.751
241,16/12/2017 , 09:55:00,2042,3.89
242,16/12/2017 , 10:00:00,2041,3.751
243,16/12/2017 , 10:05:00,2041,3.751
244,16/12/2017 , 10:10:00,2041,3.751
245,16/12/2017 , 10:15:00,2041,3.751
246,16/12/2017 , 10:20:00,2041,3.751
247,16/12/2017 , 10:25:00,2041,3.751
248,16/12/2017 , 10:30:00,2041,3.751
249,16/12/2017 , 10:35:00,2041,3.751
250,16/12/2017 , 10:40:00,2041,3.751
251,16/12/2017 , 10:45:00,2041,3.751
252,16/12/2017 , 10:50:00,2040,3.6121
253,16/12/2017 , 10:55:00,2041,3.751
254,16/12/2017 , 11:00:00,2041,3.751
255,16/12/2017 , 11:05:00,2041,3.751
256,16/12/2017 , 11:10:00,2041,3.751
257,16/12/2017 , 11:15:00,2041,3.751
258,16/12/2017 , 11:20:00,2041,3.751
259,16/12/2017 , 11:25:00,2040,3.6121
260,16/12/2017 , 11:30:00,2040,3.6121
261,16/12/2017 , 11:35:00,2040,3.6121
262,16/12/2017 , 11:40:00,2040,3.6121
263,16/12/2017 , 11:45:00,2040,3.6121
264,16/12/2017 , 11:50:00,2040,3.6121
265,16/12/2017 , 11:55:00,2041,3.751
266,16/12/2017 , 12:00:00,2041,3.751
267,16/12/2017 , 12:05:00,2041,3.751
268,16/12/2017 , 12:10:00,2040,3.6121
269,16/12/2017 , 12:15:00,2041,3.751
270,16/12/2017 , 12:20:00,2041,3.751
271,16/12/2017 , 12:25:00,2041,3.751
272,16/12/2017 , 12:30:00,2041,3.751
273,16/12/2017 , 12:35:00,2041,3.751
274,16/12/2017 , 12:40:00,2041,3.751
275,16/12/2017 , 12:45:00,2041,3.751
276,16/12/2017 , 12:50:00,2041,3.751
277,16/12/2017 , 12:55:00,2041,3.751
278,16/12/2017 , 13:00:00,2041,3.751
279,16/12/2017 , 13:05:00,2041,3.751
280,16/12/2017 , 13:10:00,2041,3.751
281,16/12/2017 , 13:15:00,2040,3.6121
282,16/12/2017 , 13:20:00,2041,3.751
283,16/12/2017 , 13:25:00,2041,3.751
284,16/12/2017 , 13:30:00,2041,3.751
285,16/12/2017 , 13:35:00,2041,3.751
286,16/12/2017 , 13:40:00,2041,3.751
287,16/12/2017 , 13:45:00,2041,3.751
288,16/12/2017 , 13:50:00,2041,3.751
289,16/12/2017 , 13:55:00,2040,3.6121
290,16/12/2017 , 14:00:00,2041,3.751
291,16/12/2017 , 14:05:00,2040,3.6121
292,16/12/2017 , 14:10:00,2041,3.751
293,16/12/2017 , 14:15:00,2041,3.751
294,16/12/2017 , 14:20:00,2041,3.751
295,16/12/2017 , 14:25:00,2040,3.6121
296,16/12/2017 , 14:30:00,2040,3.6121
297,16/12/2017 , 14:35:00,2040,3.6121
298,16/12/2017 , 14:40:00,2040,3.6121
299,16/12/2017 , 14:45:00,2040,3.6121
300,16/12/2017 , 14:50:00,2040,3.6121
301,16/12/2017 , 14:55:00,2040,3.6121
302,16/12/2017 , 15:00:00,2040,3.6121
303,16/12/2017 , 15:05:00,2040,3.6121
304,16/12/2017 , 15:10:00,2040,3.6121
305,16/12/2017 , 15:15:00,2040,3.6121
306,16/12/2017 , 15:20:00,2040,3.6121
307,16/12/2017 , 15:25:00,2039,3.4732
308,16/12/2017 , 15:30:00,2039,3.4732
309,16/12/2017 , 15:35:00,2039,3.4732
310,16/12/2017 , 15:40:00,2039,3.4732
311,16/12/2017 , 15:45:00,2039,3.4732
312,16/12/2017 , 15:50:00,2039,3.4732
313,16/12/2017 , 15:55:00,2039,3.4732
314,16/12/2017 , 16:00:00,2039,3.4732
315,16/12/2017 , 16:05:00,2039,3.4732
316,16/12/2017 , 16:10:00,2039,3.4732
317,16/12/2017 , 16:15:00,2040,3.6121
318,16/12/2017 , 16:20:00,2040,3.6121
319,16/12/2017 , 16:25:00,2039,3.4732
320,16/12/2017 , 16:30:00,2039,3.4732
321,16/12/2017 , 16:35:00,2039,3.4732
322,16/12/2017 , 16:40:00,2040,3.6121
323,16/12/2017 , 16:45:00,2041,3.751
324,16/12/2017 , 16:50:00,2042,3.89
325,16/12/2017 , 16:55:00,2042,3.89
326,16/12/2017 , 17:00:00,2041,3.751
327,16/12/2017 , 17:05:00,2042,3.89
328,16/12/2017 , 17:10:00,2042,3.89
329,16/12/2017 , 17:15:00,2041,3.751
330,16/12/2017 , 17:20:00,2042,3.89
331,16/12/2017 , 17:25:00,2042,3.89
332,16/12/2017 , 17:30:00,2042,3.89
333,16/12/2017 , 17:35:00,2042,3.89
334,16/12/2017 , 17:40:00,2042,3.89
335,16/12/2017 , 17:45:00,2042,3.89
336,16/12/2017 , 17:50:00,2042,3.89
337,16/12/2017 , 17:55:00,2042,3.89
338,16/12/2017 , 18:00:00,2043,4.0289
339,16/12/2017 , 18:05:00,2043,4.0289
340,16/12/2017 , 18:10:00,2043,4.0289
341,16/12/2017 , 18:15:00,2043,4.0289
342,16/12/2017 , 18:20:00,2043,4.0289
343,16/12/2017 , 18:25:00,2043,4.0289
344,16/12/2017 , 18:30:00,2043,4.0289
345,16/12/2017 , 18:35:00,2043,4.0289
346,16/12/2017 , 18:40:00,2043,4.0289
347,16/12/2017 , 18:45:00,2044,4.1678
348,16/12/2017 , 18:50:00,2044,4.1678
349,16/12/2017 , 18:55:00,2044,4.1678
350,16/12/2017 , 19:00:00,2044,4.1678
351,16/12/2017 , 19:05:00,2044,4.1678
352,16/12/2017 , 19:10:00,2044,4.1678
353,16/12/2017 , 19:15:00,2044,4.1678
354,16/12/2017 , 19:20:00,2044,4.1678
355,16/12/2017 , 19:25:00,2045,4.3068
356,16/12/2017 , 19:30:00,2045,4.3068
357,16/12/2017 , 19:35:00,2045,4.3068
358,16/12/2017 , 19:40:00,2045,4.3068
359,16/12/2017 , 19:45:00,2045,4.3068
360,16/12/2017 , 19:50:00,2045,4.3068
361,16/12/2017 , 19:55:00,2045,4.3068
362,16/12/2017 , 20:00:00,2045,4.3068
363,16/12/2017 , 20:05:00,2045,4.3068
364,16/12/2017 , 20:10:00,2045,4.3068
365,16/12/2017 , 20:15:00,2045,4.3068
366,16/12/2017 , 20:20:00,2045,4.3068
367,16/12/2017 , 20:25:00,2046,4.4457
368,16/12/2017 , 20:30:00,2046,4.4457
369,16/12/2017 , 20:35:00,2046,4.4457
370,16/12/2017 , 20:40:00,2046,4.4457
371,16/12/2017 , 20:45:00,2046,4.4457
372,16/12/2017 , 20:50:00,2047,4.5846
373,16/12/2017 , 20:55:00,2046,4.4457
374,16/12/2017 , 21:00:00,2046,4.4457
375,16/12/2017 , 21:05:00,2046,4.4457
376,16/12/2017 , 21:10:00,2047,4.5846
377,16/12/2017 , 21:15:00,2047,4.5846
378,16/12/2017 , 21:20:00,2047,4.5846
379,16/12/2017 , 21:25:00,2047,4.5846
380,16/12/2017 , 21:30:00,2047,4.5846
381,16/12/2017 , 21:35:00,2047,4.5846
382,16/12/2017 , 21:40:00,2047,4.5846
383,16/12/2017 , 21:45:00,2047,4.5846
384,16/12/2017 , 21:50:00,2047,4.5846
385,16/12/2017 , 21:55:00,2048,4.7235
386,16/12/2017 , 22:00:00,2047,4.5846
387,16/12/2017 , 22:05:00,2047,4.5846
388,16/12/2017 , 22:10:00,2047,4.5846
389,16/12/2017 , 22:15:00,2047,4.5846
390,16/12/2017 , 22:20:00,2048,4.7235
391,16/12/2017 , 22:25:00,2048,4.7235
392,16/12/2017 , 22:30:00,2048,4.7235
393,16/12/2017 , 22:35:00,2048,4.7235
394,16/12/2017 , 22:40:00,2047,4.5846
395,16/12/2017 , 22:45:00,2048,4.7235
396,16/12/2017 , 22:50:00,2048,4.7235
397,16/12/2017 , 22:55:00,2048,4.7235
398,16/12/2017 , 23:00:00,2048,4.7235
399,16/12/2017 , 23:05:00,2048,4.7235
400,16/12/2017 , 23:10:00,2048,4.7235
401,16/12/2017 , 23:15:00,2048,4.7235
402,16/12/2017 , 23:20:00,2049,4.8625
403,16/12/2017 , 23:25:00,2048,4.7235
404,16/12/2017 , 23:30:00,2049,4.8625
405,16/12/2017 , 23:35:00,2049,4.8625
406,16/12/2017 , 23:40:00,2049,4.8625
407,16/12/2017 , 23:45:00,2049,4.8625
408,16/12/2017 , 23:50:00,2049,4.8625
409,16/12/2017 , 23:55:00,2049,4.8625
410,16/12/2017 , 24:00:00,2049,4.8625
411,17/12/2017 , 00:05:00,2049,4.8625
412,17/12/2017 , 00:10:00,2049,4.8625
413,17/12/2017 , 00:15:00,2049,4.8625
414,17/12/2017 , 00:20:00,2049,4.8625
415,17/12/2017 , 00:25:00,2049,4.8625
416,17/12/2017 , 00:30:00,2049,4.8625
417,17/12/2017 , 00:35:00,2049,4.8625
418,17/12/2017 , 00:40:00,2049,4.8625
419,17/12/2017 , 00:45:00,2049,4.8625
420,17/12/2017 , 00:50:00,2048,4.7235
421,17/12/2017 , 00:55:00,2048,4.7235
422,17/12/2017 , 01:00:00,2047,4.5846
423,17/12/2017 , 01:05:00,2047,4.5846
424,17/12/2017 , 01:10:00,2046,4.4457
425,17/12/2017 , 01:15:00,2046,4.4457
426,17/12/2017 , 01:20:00,2045,4.3068
427,17/12/2017 , 01:25:00,2044,4.1678
428,17/12/2017 , 01:30:00,2044,4.1678
429,17/12/2017 , 01:35:00,2044,4.1678
430,17/12/2017 , 01:40:00,2044,4.1678
431,17/12/2017 , 01:45:00,2043,4.0289
432,17/12/2017 , 01:50:00,2044,4.1678
433,17/12/2017 , 01:55:00,2044,4.1678
434,17/12/2017 , 02:00:00,2043,4.0289
435,17/12/2017 , 02:05:00,2043,4.0289
436,17/12/2017 , 02:10:00,2043,4.0289
437,17/12/2017 , 02:15:00,2043,4.0289
438,17/12/2017 , 02:20:00,2043,4.0289
439,17/12/2017 , 02:25:00,2043,4.0289
440,17/12/2017 , 02:30:00,2043,4.0289
441,17/12/2017 , 02:35:00,2044,4.1678
442,17/12/2017 , 02:40:00,2044,4.1678
443,17/12/2017 , 02:45:00,2043,4.0289
444,17/12/2017 , 02:50:00,2044,4.1678
445,17/12/2017 , 02:55:00,2044,4.1678
446,17/12/2017 , 03:00:00,2044,4.1678
447,17/12/2017 , 03:05:00,2044,4.1678
448,17/12/2017 , 03:10:00,2044,4.1678
449,17/12/2017 , 03:15:00,2044,4.1678
450,17/12/2017 , 03:20:00,2044,4.1678
451,17/12/2017 , 03:25:00,2044,4.1678
452,17/12/2017 , 03:30:00,2043,4.0289
453,17/12/2017 , 03:35:00,2043,4.0289
454,17/12/2017 , 03:40:00,2043,4.0289
455,17/12/2017 , 03:45:00,2043,4.0289
456,17/12/2017 , 03:50:00,2043,4.0289
457,17/12/2017 , 03:55:00,2043,4.0289
458,17/12/2017 , 04:00:00,2043,4.0289
459,17/12/2017 , 04:05:00,2043,4.0289
460,17/12/2017 , 04:10:00,2042,3.89
461,17/12/2017 , 04:15:00,2042,3.89
462,17/12/2017 , 04:20:00,2042,3.89
463,17/12/2017 , 04:25:00,2042,3.89
464,17/12/2017 , 04:30:00,2042,3.89
465,17/12/2017 , 04:35:00,2041,3.751
466,17/12/2017 , 04:40:00,2042,3.89
467,17/12/2017 , 04:45:00,2041,3.751
468,17/12/2017 , 04:50:00,2041,3.751
469,17/12/2017 , 04:55:00,2041,3.751
470,17/12/2017 , 05:00:00,2041,3.751
471,17/12/2017 , 05:05:00,2042,3.89
472,17/12/2017 , 05:10:00,2042,3.89
473,17/12/2017 , 05:15:00,2042,3.89
474,17/12/2017 , 05:20:00,2041,3.751
475,17/12/2017 , 05:25:00,2042,3.89
476,17/12/2017 , 05:30:00,2041,3.751
477,17/12/2017 , 05:35:00,2041,3.751
478,17/12/2017 , 05:40:00,2041,3.751
479,17/12/2017 , 05:45:00,2041,3.751
480,17/12/2017 , 05:50:00,2041,3.751
481,17/12/2017 , 05:55:00,2041,3.751
482,17/12/2017 , 06:00:00,2041,3.751
483,17/12/2017 , 06:05:00,2041,3.751
484,17/12/2017 , 06:10:00,2041,3.751
485,17/12/2017 , 06:15:00,2041,3.751
486,17/12/2017 , 06:20:00,2041,3.751
487,17/12/2017 , 06:25:00,2041,3.751
488,17/12/2017 , 06:30:00,2042,3.89
489,17/12/2017 , 06:35:00,2041,3.751
490,17/12/2017 , 06:40:00,2041,3.751
491,17/12/2017 , 06:45:00,2041,3.751
492,17/12/2017 , 06:50:00,2041,3.751
493,17/12/2017 , 06:55:00,2041,3.751
494,17/12/2017 , 07:00:00,2041,3.751
495,17/12/2017 , 07:05:00,2041,3.751
496,17/12/2017 , 07:10:00,2040,3.6121
497,17/12/2017 , 07:15:00,2040,3.6121
498,17/12/2017 , 07:20:00,2039,3.4732
499,17/12/2017 , 07:25:00,2039,3.4732
500,17/12/2017 , 07:30:00,2039,3.4732
501,17/12/2017 , 07:35:00,2039,3.4732
502,17/12/2017 , 07:40:00,2039,3.4732
503,17/12/2017 , 07:45:00,2039,3.4732
504,17/12/2017 , 07:50:00,2039,3.4732
505,17/12/2017 , 07:55:00,2039,3.4732
506,17/12/2017 , 08:00:00,2039,3.4732
507,17/12/2017 , 08:05:00,2039,3.4732
508,17/12/2017 , 08:10:00,2038,3.3343
509,17/12/2017 , 08:15:00,2038,3.3343
510,17/12/2017 , 08:20:00,2038,3.3343
511,17/12/2017 , 08:25:00,2039,3.4732
512,17/12/2017 , 08:30:00,2038,3.3343
513,17/12/2017 , 08:35:00,2038,3.3343
514,17/12/2017 , 08:40:00,2039,3.4732
515,17/12/2017 , 08:45:00,2038,3.3343
516,17/12/2017 , 08:50:00,2038,3.3343
517,17/12/2017 , 08:55:00,2038,3.3343
518,17/12/2017 , 09:00:00,2038,3.3343
519,17/12/2017 , 09:05:00,2038,3.3343
520,17/12/2017 , 09:10:00,2038,3.3343
521,17/12/2017 , 09:15:00,2038,3.3343
522,17/12/2017 , 09:20:00,2038,3.3343
523,17/12/2017 , 09:25:00,2038,3.3343
524,17/12/2017 , 09:30:00,2038,3.3343
525,17/12/2017 , 09:35:00,2038,3.3343
526,17/12/2017 , 09:40:00,2038,3.3343
527,17/12/2017 , 09:45:00,2038,3.3343
528,17/12/2017 , 09:50:00,2038,3.3343
529,17/12/2017 , 09:55:00,2038,3.3343
530,17/12/2017 , 10:00:00,2038,3.3343
531,17/12/2017 , 10:05:00,2038,3.3343
532,17/12/2017 , 10:10:00,2038,3.3343
533,17/12/2017 , 10:15:00,2038,3.3343
534,17/12/2017 , 10:20:00,2038,3.3343
535,17/12/2017 , 10:25:00,2038,3.3343
536,17/12/2017 , 10:30:00,2038,3.3343
537,17/12/2017 , 10:35:00,2038,3.3343
538,17/12/2017 , 10:40:00,2038,3.3343
539,17/12/2017 , 10:45:00,2037,3.1953
540,17/12/2017 , 10:50:00,2037,3.1953
541,17/12/2017 , 10:55:00,2038,3.3343
542,17/12/2017 , 11:00:00,2037,3.1953
543,17/12/2017 , 11:05:00,2037,3.1953
544,17/12/2017 , 11:10:00,2037,3.1953
545,17/12/2017 , 11:15:00,2038,3.3343
546,17/12/2017 , 11:20:00,2038,3.3343
547,17/12/2017 , 11:25:00,2038,3.3343
548,17/12/2017 , 11:30:00,2037,3.1953
549,17/12/2017 , 11:35:00,2037,3.1953
550,17/12/2017 , 11:40:00,2038,3.3343
551,17/12/2017 , 11:45:00,2037,3.1953
552,17/12/2017 , 11:50:00,2037,3.1953
553,17/12/2017 , 11:55:00,2038,3.3343
554,17/12/2017 , 12:00:00,2038,3.3343
555,17/12/2017 , 12:05:00,2038,3.3343
