Site Name ,WLR104A,,,,
Site Number ,104,,,,
Logger ,Capacitive Water Level,,,,
Logger Serial Number ,1177,,,,
,,,,
,,,,
Scan No ,Date and Time,       Capacitive Water Level,        ,,,,,
97,19/01/2017 , 22:50:00,2236,16.53
98,19/01/2017 , 22:55:00,2236,16.53
99,19/01/2017 , 23:00:00,2236,16.53
100,19/01/2017 , 23:05:00,2236,16.53
101,19/01/2017 , 23:10:00,2235,16.44
102,19/01/2017 , 23:15:00,2234,16.36
103,19/01/2017 , 23:20:00,2232,16.19
104,19/01/2017 , 23:25:00,2231,16.1
105,19/01/2017 , 23:30:00,2231,16.1
106,19/01/2017 , 23:35:00,2229,15.94
107,19/01/2017 , 23:40:00,2227,15.77
108,19/01/2017 , 23:45:00,2227,15.77
109,19/01/2017 , 23:50:00,2226,15.68
110,19/01/2017 , 23:55:00,2225,15.6
111,19/01/2017 , 24:00:00,2226,15.68
112,20/01/2017 , 00:05:00,2227,15.77
113,20/01/2017 , 00:10:00,2229,15.94
114,20/01/2017 , 00:15:00,2229,15.94
115,20/01/2017 , 00:20:00,2230,16.02
116,20/01/2017 , 00:25:00,2231,16.1
117,20/01/2017 , 00:30:00,2233,16.27
118,20/01/2017 , 00:35:00,2234,16.36
119,20/01/2017 , 00:40:00,2234,16.36
120,20/01/2017 , 00:45:00,2236,16.53
121,20/01/2017 , 00:50:00,2239,16.78
122,20/01/2017 , 00:55:00,2241,16.95
123,20/01/2017 , 01:00:00,2242,17.03
124,20/01/2017 , 01:05:00,2242,17.03
125,20/01/2017 , 01:10:00,2243,17.12
126,20/01/2017 , 01:15:00,2243,17.12
127,20/01/2017 , 01:20:00,2244,17.2
128,20/01/2017 , 01:25:00,2245,17.28
129,20/01/2017 , 01:30:00,2243,17.12
130,20/01/2017 , 01:35:00,2244,17.2
131,20/01/2017 , 01:40:00,2244,17.2
132,20/01/2017 , 01:45:00,2245,17.28
133,20/01/2017 , 01:50:00,2245,17.28
134,20/01/2017 , 01:55:00,2244,17.2
135,20/01/2017 , 02:00:00,2243,17.12
136,20/01/2017 , 02:05:00,2243,17.12
137,20/01/2017 , 02:10:00,2244,17.2
138,20/01/2017 , 02:15:00,2247,17.45
139,20/01/2017 , 02:20:00,2248,17.54
140,20/01/2017 , 02:25:00,2251,17.79
141,20/01/2017 , 02:30:00,2252,17.88
142,20/01/2017 , 02:35:00,2254,18.04
143,20/01/2017 , 02:40:00,2254,18.04
144,20/01/2017 , 02:45:00,2255,18.13
145,20/01/2017 , 02:50:00,2255,18.13
146,20/01/2017 , 02:55:00,2255,18.13
147,20/01/2017 , 03:00:00,2254,18.04
148,20/01/2017 , 03:05:00,2256,18.21
149,20/01/2017 , 03:10:00,2256,18.21
150,20/01/2017 , 03:15:00,2256,18.21
151,20/01/2017 , 03:20:00,2255,18.13
152,20/01/2017 , 03:25:00,2256,18.21
153,20/01/2017 , 03:30:00,2255,18.13
154,20/01/2017 , 03:35:00,2254,18.04
155,20/01/2017 , 03:40:00,2253,17.96
156,20/01/2017 , 03:45:00,2253,17.96
157,20/01/2017 , 03:50:00,2252,17.88
158,20/01/2017 , 03:55:00,2253,17.96
159,20/01/2017 , 04:00:00,2254,18.04
160,20/01/2017 , 04:05:00,2255,18.13
161,20/01/2017 , 04:10:00,2254,18.04
162,20/01/2017 , 04:15:00,2256,18.21
163,20/01/2017 , 04:20:00,2255,18.13
164,20/01/2017 , 04:25:00,2256,18.21
165,20/01/2017 , 04:30:00,2257,18.3
166,20/01/2017 , 04:35:00,2256,18.21
167,20/01/2017 , 04:40:00,2256,18.21
168,20/01/2017 , 04:45:00,2257,18.3
169,20/01/2017 , 04:50:00,2257,18.3
170,20/01/2017 , 04:55:00,2258,18.38
171,20/01/2017 , 05:00:00,2258,18.38
172,20/01/2017 , 05:05:00,2260,18.55
173,20/01/2017 , 05:10:00,2260,18.55
174,20/01/2017 , 05:15:00,2261,18.63
175,20/01/2017 , 05:20:00,2262,18.72
176,20/01/2017 , 05:25:00,2262,18.72
177,20/01/2017 , 05:30:00,2262,18.72
178,20/01/2017 , 05:35:00,2263,18.8
179,20/01/2017 , 05:40:00,2262,18.72
180,20/01/2017 , 05:45:00,2263,18.8
181,20/01/2017 , 05:50:00,2263,18.8
182,20/01/2017 , 05:55:00,2263,18.8
183,20/01/2017 , 06:00:00,2265,18.97
184,20/01/2017 , 06:05:00,2264,18.89
185,20/01/2017 , 06:10:00,2264,18.89
186,20/01/2017 , 06:15:00,2264,18.89
187,20/01/2017 , 06:20:00,2267,19.14
188,20/01/2017 , 06:25:00,2270,19.39
189,20/01/2017 , 06:30:00,2271,19.48
190,20/01/2017 , 06:35:00,2301,22.01
191,20/01/2017 , 06:40:00,2300,21.92
192,20/01/2017 , 06:45:00,2300,21.92
193,20/01/2017 , 06:50:00,2303,22.18
194,20/01/2017 , 06:55:00,2303,22.18
195,20/01/2017 , 07:00:00,2306,22.43
196,20/01/2017 , 07:05:00,2307,22.51
197,20/01/2017 , 07:10:00,2306,22.43
198,20/01/2017 , 07:15:00,2306,22.43
199,20/01/2017 , 07:20:00,2317,23.36
200,20/01/2017 , 07:25:00,2317,23.36
201,20/01/2017 , 07:30:00,2314,23.1
202,20/01/2017 , 07:35:00,2314,23.1
203,20/01/2017 , 07:40:00,2313,23.02
204,20/01/2017 , 07:45:00,2311,22.85
205,20/01/2017 , 07:50:00,2311,22.85
206,20/01/2017 , 07:55:00,2318,23.44
207,20/01/2017 , 08:00:00,2311,22.85
208,20/01/2017 , 08:05:00,2288,20.91
209,20/01/2017 , 08:10:00,2268,19.22
210,20/01/2017 , 08:15:00,2261,18.63
211,20/01/2017 , 08:20:00,2248,17.54
212,20/01/2017 , 08:25:00,2243,17.12
213,20/01/2017 , 08:30:00,2241,16.95
214,20/01/2017 , 08:35:00,2238,16.69
215,20/01/2017 , 08:40:00,2236,16.53
216,20/01/2017 , 08:45:00,2233,16.27
217,20/01/2017 , 08:50:00,2228,15.85
218,20/01/2017 , 08:55:00,2226,15.68
219,20/01/2017 , 09:00:00,2225,15.6
220,20/01/2017 , 09:05:00,2224,15.51
221,20/01/2017 , 09:10:00,2223,15.43
222,20/01/2017 , 09:15:00,2221,15.26
223,20/01/2017 , 09:20:00,2220,15.18
224,20/01/2017 , 09:25:00,2220,15.18
225,20/01/2017 , 09:30:00,2220,15.18
226,20/01/2017 , 09:35:00,2219,15.09
227,20/01/2017 , 09:40:00,2219,15.09
228,20/01/2017 , 09:45:00,2219,15.09
229,20/01/2017 , 09:50:00,2219,15.09
230,20/01/2017 , 09:55:00,2219,15.09
231,20/01/2017 , 10:00:00,2219,15.09
232,20/01/2017 , 10:05:00,2218,15.01
233,20/01/2017 , 10:10:00,2219,15.09
234,20/01/2017 , 10:15:00,2219,15.09
235,20/01/2017 , 10:20:00,2219,15.09
236,20/01/2017 , 10:25:00,2218,15.01
237,20/01/2017 , 10:30:00,2219,15.09
238,20/01/2017 , 10:35:00,2218,15.01
239,20/01/2017 , 10:40:00,2218,15.01
240,20/01/2017 , 10:45:00,2219,15.09
241,20/01/2017 , 10:50:00,2219,15.09
242,20/01/2017 , 10:55:00,2219,15.09
243,20/01/2017 , 11:00:00,2218,15.01
244,20/01/2017 , 11:05:00,2218,15.01
245,20/01/2017 , 11:10:00,2219,15.09
246,20/01/2017 , 11:15:00,2218,15.01
247,20/01/2017 , 11:20:00,2219,15.09
248,20/01/2017 , 11:25:00,2219,15.09
249,20/01/2017 , 11:30:00,2219,15.09
250,20/01/2017 , 11:35:00,2219,15.09
251,20/01/2017 , 11:40:00,2218,15.01
252,20/01/2017 , 11:45:00,2219,15.09
253,20/01/2017 , 11:50:00,2218,15.01
254,20/01/2017 , 11:55:00,2219,15.09
255,20/01/2017 , 12:00:00,2218,15.01
256,20/01/2017 , 12:05:00,2218,15.01
257,20/01/2017 , 12:10:00,2220,15.18
258,20/01/2017 , 12:15:00,2218,15.01
259,20/01/2017 , 12:20:00,2218,15.01
260,20/01/2017 , 12:25:00,2218,15.01
261,20/01/2017 , 12:30:00,2218,15.01
262,20/01/2017 , 12:35:00,2218,15.01
263,20/01/2017 , 12:40:00,2217,14.92
264,20/01/2017 , 12:45:00,2217,14.92
265,20/01/2017 , 12:50:00,2216,14.84
266,20/01/2017 , 12:55:00,2216,14.84
267,20/01/2017 , 13:00:00,2216,14.84
268,20/01/2017 , 13:05:00,2217,14.92
269,20/01/2017 , 13:10:00,2216,14.84
270,20/01/2017 , 13:15:00,2216,14.84
271,20/01/2017 , 13:20:00,2216,14.84
272,20/01/2017 , 13:25:00,2216,14.84
273,20/01/2017 , 13:30:00,2216,14.84
274,20/01/2017 , 13:35:00,2215,14.76
275,20/01/2017 , 13:40:00,2215,14.76
276,20/01/2017 , 13:45:00,2215,14.76
277,20/01/2017 , 13:50:00,2215,14.76
278,20/01/2017 , 13:55:00,2214,14.67
279,20/01/2017 , 14:00:00,2215,14.76
280,20/01/2017 , 14:05:00,2214,14.67
281,20/01/2017 , 14:10:00,2214,14.67
282,20/01/2017 , 14:15:00,2213,14.59
283,20/01/2017 , 14:20:00,2213,14.59
284,20/01/2017 , 14:25:00,2214,14.67
285,20/01/2017 , 14:30:00,2214,14.67
286,20/01/2017 , 14:35:00,2213,14.59
287,20/01/2017 , 14:40:00,2213,14.59
288,20/01/2017 , 14:45:00,2213,14.59
289,20/01/2017 , 14:50:00,2213,14.59
290,20/01/2017 , 14:55:00,2213,14.59
291,20/01/2017 , 15:00:00,2213,14.59
292,20/01/2017 , 15:05:00,2213,14.59
293,20/01/2017 , 15:10:00,2213,14.59
294,20/01/2017 , 15:15:00,2212,14.5
295,20/01/2017 , 15:20:00,2213,14.59
296,20/01/2017 , 15:25:00,2212,14.5
297,20/01/2017 , 15:30:00,2213,14.59
298,20/01/2017 , 15:35:00,2212,14.5
299,20/01/2017 , 15:40:00,2211,14.42
300,20/01/2017 , 15:45:00,2212,14.5
301,20/01/2017 , 15:50:00,2211,14.42
302,20/01/2017 , 15:55:00,2212,14.5
303,20/01/2017 , 16:00:00,2213,14.59
304,20/01/2017 , 16:05:00,2213,14.59
305,20/01/2017 , 16:10:00,2213,14.59
306,20/01/2017 , 16:15:00,2213,14.59
307,20/01/2017 , 16:20:00,2212,14.5
308,20/01/2017 , 16:25:00,2213,14.59
309,20/01/2017 , 16:30:00,2214,14.67
310,20/01/2017 , 16:35:00,2214,14.67
311,20/01/2017 , 16:40:00,2214,14.67
312,20/01/2017 , 16:45:00,2213,14.59
313,20/01/2017 , 16:50:00,2213,14.59
314,20/01/2017 , 16:55:00,2212,14.5
315,20/01/2017 , 17:00:00,2214,14.67
316,20/01/2017 , 17:05:00,2215,14.76
317,20/01/2017 , 17:10:00,2215,14.76
318,20/01/2017 , 17:15:00,2216,14.84
319,20/01/2017 , 17:20:00,2216,14.84
320,20/01/2017 , 17:25:00,2216,14.84
321,20/01/2017 , 17:30:00,2216,14.84
322,20/01/2017 , 17:35:00,2216,14.84
323,20/01/2017 , 17:40:00,2217,14.92
324,20/01/2017 , 17:45:00,2216,14.84
325,20/01/2017 , 17:50:00,2217,14.92
326,20/01/2017 , 17:55:00,2218,15.01
327,20/01/2017 , 18:00:00,2218,15.01
328,20/01/2017 , 18:05:00,2219,15.09
329,20/01/2017 , 18:10:00,2223,15.43
330,20/01/2017 , 18:15:00,2223,15.43
331,20/01/2017 , 18:20:00,2223,15.43
332,20/01/2017 , 18:25:00,2223,15.43
333,20/01/2017 , 18:30:00,2224,15.51
334,20/01/2017 , 18:35:00,2225,15.6
335,20/01/2017 , 18:40:00,2226,15.68
336,20/01/2017 , 18:45:00,2225,15.6
337,20/01/2017 , 18:50:00,2226,15.68
338,20/01/2017 , 18:55:00,2226,15.68
339,20/01/2017 , 19:00:00,2227,15.77
340,20/01/2017 , 19:05:00,2228,15.85
341,20/01/2017 , 19:10:00,2228,15.85
342,20/01/2017 , 19:15:00,2229,15.94
343,20/01/2017 , 19:20:00,2228,15.85
344,20/01/2017 , 19:25:00,2228,15.85
345,20/01/2017 , 19:30:00,2230,16.02
346,20/01/2017 , 19:35:00,2228,15.85
347,20/01/2017 , 19:40:00,2229,15.94
348,20/01/2017 , 19:45:00,2230,16.02
349,20/01/2017 , 19:50:00,2230,16.02
350,20/01/2017 , 19:55:00,2231,16.1
351,20/01/2017 , 20:00:00,2232,16.19
352,20/01/2017 , 20:05:00,2230,16.02
353,20/01/2017 , 20:10:00,2232,16.19
354,20/01/2017 , 20:15:00,2235,16.44
355,20/01/2017 , 20:20:00,2237,16.61
356,20/01/2017 , 20:25:00,2241,16.95
357,20/01/2017 , 20:30:00,2241,16.95
358,20/01/2017 , 20:35:00,2239,16.78
359,20/01/2017 , 20:40:00,2239,16.78
360,20/01/2017 , 20:45:00,2239,16.78
361,20/01/2017 , 20:50:00,2242,17.03
362,20/01/2017 , 20:55:00,2241,16.95
363,20/01/2017 , 21:00:00,2242,17.03
364,20/01/2017 , 21:05:00,2241,16.95
365,20/01/2017 , 21:10:00,2241,16.95
366,20/01/2017 , 21:15:00,2243,17.12
367,20/01/2017 , 21:20:00,2243,17.12
368,20/01/2017 , 21:25:00,2246,17.37
369,20/01/2017 , 21:30:00,2249,17.62
370,20/01/2017 , 21:35:00,2252,17.88
371,20/01/2017 , 21:40:00,2255,18.13
372,20/01/2017 , 21:45:00,2257,18.3
373,20/01/2017 , 21:50:00,2260,18.55
374,20/01/2017 , 21:55:00,2264,18.89
375,20/01/2017 , 22:00:00,2273,19.65
376,20/01/2017 , 22:05:00,2300,21.92
377,20/01/2017 , 22:10:00,2299,21.84
378,20/01/2017 , 22:15:00,2299,21.84
379,20/01/2017 , 22:20:00,2301,22.01
380,20/01/2017 , 22:25:00,2302,22.09
381,20/01/2017 , 22:30:00,2301,22.01
382,20/01/2017 , 22:35:00,2302,22.09
383,20/01/2017 , 22:40:00,2301,22.01
384,20/01/2017 , 22:45:00,2300,21.92
385,20/01/2017 , 22:50:00,2300,21.92
386,20/01/2017 , 22:55:00,2298,21.75
387,20/01/2017 , 23:00:00,2296,21.59
388,20/01/2017 , 23:05:00,2297,21.67
389,20/01/2017 , 23:10:00,2298,21.75
390,20/01/2017 , 23:15:00,2298,21.75
391,20/01/2017 , 23:20:00,2298,21.75
392,20/01/2017 , 23:25:00,2299,21.84
393,20/01/2017 , 23:30:00,2298,21.75
394,20/01/2017 , 23:35:00,2298,21.75
395,20/01/2017 , 23:40:00,2299,21.84
396,20/01/2017 , 23:45:00,2299,21.84
397,20/01/2017 , 23:50:00,2299,21.84
398,20/01/2017 , 23:55:00,2300,21.92
399,20/01/2017 , 24:00:00,2302,22.09
400,21/01/2017 , 00:05:00,2301,22.01
401,21/01/2017 , 00:10:00,2302,22.09
402,21/01/2017 , 00:15:00,2303,22.18
403,21/01/2017 , 00:20:00,2302,22.09
404,21/01/2017 , 00:25:00,2302,22.09
405,21/01/2017 , 00:30:00,2303,22.18
406,21/01/2017 , 00:35:00,2302,22.09
407,21/01/2017 , 00:40:00,2300,21.92
408,21/01/2017 , 00:45:00,2300,21.92
409,21/01/2017 , 00:50:00,2300,21.92
410,21/01/2017 , 00:55:00,2299,21.84
411,21/01/2017 , 01:00:00,2299,21.84
412,21/01/2017 , 01:05:00,2299,21.84
413,21/01/2017 , 01:10:00,2299,21.84
414,21/01/2017 , 01:15:00,2299,21.84
415,21/01/2017 , 01:20:00,2298,21.75
416,21/01/2017 , 01:25:00,2298,21.75
417,21/01/2017 , 01:30:00,2297,21.67
418,21/01/2017 , 01:35:00,2297,21.67
419,21/01/2017 , 01:40:00,2295,21.5
420,21/01/2017 , 01:45:00,2294,21.42
421,21/01/2017 , 01:50:00,2293,21.33
422,21/01/2017 , 01:55:00,2293,21.33
423,21/01/2017 , 02:00:00,2293,21.33
424,21/01/2017 , 02:05:00,2292,21.25
425,21/01/2017 , 02:10:00,2292,21.25
426,21/01/2017 , 02:15:00,2292,21.25
427,21/01/2017 , 02:20:00,2293,21.33
428,21/01/2017 , 02:25:00,2292,21.25
429,21/01/2017 , 02:30:00,2293,21.33
430,21/01/2017 , 02:35:00,2292,21.25
431,21/01/2017 , 02:40:00,2293,21.33
432,21/01/2017 , 02:45:00,2293,21.33
433,21/01/2017 , 02:50:00,2293,21.33
434,21/01/2017 , 02:55:00,2292,21.25
435,21/01/2017 , 03:00:00,2292,21.25
436,21/01/2017 , 03:05:00,2292,21.25
437,21/01/2017 , 03:10:00,2292,21.25
438,21/01/2017 , 03:15:00,2292,21.25
439,21/01/2017 , 03:20:00,2292,21.25
440,21/01/2017 , 03:25:00,2291,21.16
441,21/01/2017 , 03:30:00,2291,21.16
442,21/01/2017 , 03:35:00,2290,21.08
443,21/01/2017 , 03:40:00,2290,21.08
444,21/01/2017 , 03:45:00,2290,21.08
445,21/01/2017 , 03:50:00,2291,21.16
446,21/01/2017 , 03:55:00,2290,21.08
447,21/01/2017 , 04:00:00,2290,21.08
448,21/01/2017 , 04:05:00,2290,21.08
449,21/01/2017 , 04:10:00,2290,21.08
450,21/01/2017 , 04:15:00,2291,21.16
451,21/01/2017 , 04:20:00,2291,21.16
452,21/01/2017 , 04:25:00,2290,21.08
453,21/01/2017 , 04:30:00,2289,20.99
454,21/01/2017 , 04:35:00,2289,20.99
455,21/01/2017 , 04:40:00,2289,20.99
456,21/01/2017 , 04:45:00,2288,20.91
457,21/01/2017 , 04:50:00,2288,20.91
458,21/01/2017 , 04:55:00,2288,20.91
459,21/01/2017 , 05:00:00,2287,20.83
460,21/01/2017 , 05:05:00,2287,20.83
461,21/01/2017 , 05:10:00,2287,20.83
462,21/01/2017 , 05:15:00,2287,20.83
463,21/01/2017 , 05:20:00,2287,20.83
464,21/01/2017 , 05:25:00,2287,20.83
465,21/01/2017 , 05:30:00,2288,20.91
466,21/01/2017 , 05:35:00,2288,20.91
467,21/01/2017 , 05:40:00,2288,20.91
468,21/01/2017 , 05:45:00,2289,20.99
469,21/01/2017 , 05:50:00,2289,20.99
470,21/01/2017 , 05:55:00,2288,20.91
471,21/01/2017 , 06:00:00,2289,20.99
472,21/01/2017 , 06:05:00,2289,20.99
473,21/01/2017 , 06:10:00,2289,20.99
474,21/01/2017 , 06:15:00,2289,20.99
475,21/01/2017 , 06:20:00,2289,20.99
476,21/01/2017 , 06:25:00,2291,21.16
477,21/01/2017 , 06:30:00,2290,21.08
478,21/01/2017 , 06:35:00,2289,20.99
479,21/01/2017 , 06:40:00,2290,21.08
480,21/01/2017 , 06:45:00,2289,20.99
481,21/01/2017 , 06:50:00,2292,21.25
482,21/01/2017 , 06:55:00,2291,21.16
483,21/01/2017 , 07:00:00,2293,21.33
484,21/01/2017 , 07:05:00,2296,21.59
485,21/01/2017 , 07:10:00,2297,21.67
486,21/01/2017 , 07:15:00,2295,21.5
487,21/01/2017 , 07:20:00,2297,21.67
488,21/01/2017 , 07:25:00,2296,21.59
489,21/01/2017 , 07:30:00,2297,21.67
490,21/01/2017 , 07:35:00,2295,21.5
491,21/01/2017 , 07:40:00,2294,21.42
492,21/01/2017 , 07:45:00,2295,21.5
493,21/01/2017 , 07:50:00,2295,21.5
494,21/01/2017 , 07:55:00,2294,21.42
495,21/01/2017 , 08:00:00,2294,21.42
496,21/01/2017 , 08:05:00,2295,21.5
497,21/01/2017 , 08:10:00,2295,21.5
498,21/01/2017 , 08:15:00,2296,21.59
499,21/01/2017 , 08:20:00,2295,21.5
500,21/01/2017 , 08:25:00,2296,21.59
501,21/01/2017 , 08:30:00,2295,21.5
502,21/01/2017 , 08:35:00,2296,21.59
503,21/01/2017 , 08:40:00,2296,21.59
504,21/01/2017 , 08:45:00,2295,21.5
505,21/01/2017 , 08:50:00,2294,21.42
506,21/01/2017 , 08:55:00,2293,21.33
507,21/01/2017 , 09:00:00,2293,21.33
508,21/01/2017 , 09:05:00,2293,21.33
509,21/01/2017 , 09:10:00,2294,21.42
510,21/01/2017 , 09:15:00,2293,21.33
511,21/01/2017 , 09:20:00,2294,21.42
512,21/01/2017 , 09:25:00,2295,21.5
513,21/01/2017 , 09:30:00,2297,21.67
514,21/01/2017 , 09:35:00,2297,21.67
515,21/01/2017 , 09:40:00,2299,21.84
516,21/01/2017 , 09:45:00,2299,21.84
517,21/01/2017 , 09:50:00,2299,21.84
518,21/01/2017 , 09:55:00,2300,21.92
519,21/01/2017 , 10:00:00,2299,21.84
520,21/01/2017 , 10:05:00,2298,21.75
521,21/01/2017 , 10:10:00,2297,21.67
522,21/01/2017 , 10:15:00,2296,21.59
523,21/01/2017 , 10:20:00,2296,21.59
524,21/01/2017 , 10:25:00,2296,21.59
525,21/01/2017 , 10:30:00,2294,21.42
526,21/01/2017 , 10:35:00,2295,21.5
527,21/01/2017 , 10:40:00,2297,21.67
528,21/01/2017 , 10:45:00,2298,21.75
529,21/01/2017 , 10:50:00,2296,21.59
530,21/01/2017 , 10:55:00,2295,21.5
531,21/01/2017 , 11:00:00,2296,21.59
532,21/01/2017 , 11:05:00,2294,21.42
533,21/01/2017 , 11:10:00,2296,21.59
534,21/01/2017 , 11:15:00,2295,21.5
535,21/01/2017 , 11:20:00,2296,21.59
536,21/01/2017 , 11:25:00,2297,21.67
537,21/01/2017 , 11:30:00,2295,21.5
538,21/01/2017 , 11:35:00,2292,21.25
539,21/01/2017 , 11:40:00,2292,21.25
540,21/01/2017 , 11:45:00,2292,21.25
541,21/01/2017 , 11:50:00,2292,21.25
542,21/01/2017 , 11:55:00,2289,20.99
543,21/01/2017 , 12:00:00,2288,20.91
544,21/01/2017 , 12:05:00,2288,20.91
545,21/01/2017 , 12:10:00,2287,20.83
546,21/01/2017 , 12:15:00,2289,20.99
547,21/01/2017 , 12:20:00,2292,21.25
548,21/01/2017 , 12:25:00,2291,21.16
549,21/01/2017 , 12:30:00,2293,21.33
550,21/01/2017 , 12:35:00,2302,22.09
551,21/01/2017 , 12:40:00,2304,22.26
552,21/01/2017 , 12:45:00,2305,22.34
553,21/01/2017 , 12:50:00,2303,22.18
554,21/01/2017 , 12:55:00,2301,22.01
555,21/01/2017 , 13:00:00,2301,22.01
556,21/01/2017 , 13:05:00,2302,22.09
557,21/01/2017 , 13:10:00,2304,22.26
558,21/01/2017 , 13:15:00,2305,22.34
559,21/01/2017 , 13:20:00,2305,22.34
560,21/01/2017 , 13:25:00,2304,22.26
561,21/01/2017 , 13:30:00,2303,22.18
562,21/01/2017 , 13:35:00,2305,22.34
563,21/01/2017 , 13:40:00,2305,22.34
564,21/01/2017 , 13:45:00,2305,22.34
565,21/01/2017 , 13:50:00,2305,22.34
566,21/01/2017 , 13:55:00,2303,22.18
567,21/01/2017 , 14:00:00,2301,22.01
568,21/01/2017 , 14:05:00,2299,21.84
569,21/01/2017 , 14:10:00,2297,21.67
570,21/01/2017 , 14:15:00,2292,21.25
571,21/01/2017 , 14:20:00,2290,21.08
572,21/01/2017 , 14:25:00,2291,21.16
573,21/01/2017 , 14:30:00,2290,21.08
