Site Name ,WLR102,,,,
Site Number ,102,,,,
Logger ,Capacitive Water Level,,,,
Logger Serial Number ,43858,,,,
,,,,
,,,,
Scan No ,Date and Time,       Capacitive Water Level,        ,,,,,
98,30/01/2017 , 20:40:00,2146,8.21
99,30/01/2017 , 20:45:00,2146,8.21
100,30/01/2017 , 20:50:00,2147,8.27
101,30/01/2017 , 20:55:00,2147,8.27
102,30/01/2017 , 21:00:00,2147,8.27
103,30/01/2017 , 21:05:00,2147,8.27
104,30/01/2017 , 21:10:00,2148,8.33
105,30/01/2017 , 21:15:00,2149,8.38
106,30/01/2017 , 21:20:00,2150,8.44
107,30/01/2017 , 21:25:00,2150,8.44
108,30/01/2017 , 21:30:00,2150,8.44
109,30/01/2017 , 21:35:00,2151,8.5
110,30/01/2017 , 21:40:00,2151,8.5
111,30/01/2017 , 21:45:00,2152,8.56
112,30/01/2017 , 21:50:00,2152,8.56
113,30/01/2017 , 21:55:00,2153,8.62
114,30/01/2017 , 22:00:00,2154,8.67
115,30/01/2017 , 22:05:00,2170,9.6
116,30/01/2017 , 22:10:00,2168,9.48
117,30/01/2017 , 22:15:00,2169,9.54
118,30/01/2017 , 22:20:00,2172,9.71
119,30/01/2017 , 22:25:00,2174,9.83
120,30/01/2017 , 22:30:00,2174,9.83
121,30/01/2017 , 22:35:00,2174,9.83
122,30/01/2017 , 22:40:00,2174,9.83
123,30/01/2017 , 22:45:00,2174,9.83
124,30/01/2017 , 22:50:00,2175,9.89
125,30/01/2017 , 22:55:00,2175,9.89
126,30/01/2017 , 23:00:00,2176,9.95
127,30/01/2017 , 23:05:00,2187,10.58
128,30/01/2017 , 23:10:00,2182,10.29
129,30/01/2017 , 23:15:00,2182,10.29
130,30/01/2017 , 23:20:00,2184,10.41
131,30/01/2017 , 23:25:00,2184,10.41
132,30/01/2017 , 23:30:00,2184,10.41
133,30/01/2017 , 23:35:00,2183,10.35
134,30/01/2017 , 23:40:00,2182,10.29
135,30/01/2017 , 23:45:00,2182,10.29
136,30/01/2017 , 23:50:00,2180,10.18
137,30/01/2017 , 23:55:00,2178,10.06
138,30/01/2017 , 24:00:00,2176,9.95
139,31/01/2017 , 00:05:00,2175,9.89
140,31/01/2017 , 00:10:00,2172,9.71
141,31/01/2017 , 00:15:00,2170,9.6
142,31/01/2017 , 00:20:00,2169,9.54
143,31/01/2017 , 00:25:00,2168,9.48
144,31/01/2017 , 00:30:00,2165,9.31
145,31/01/2017 , 00:35:00,2162,9.14
146,31/01/2017 , 00:40:00,2160,9.02
147,31/01/2017 , 00:45:00,2157,8.85
148,31/01/2017 , 00:50:00,2156,8.79
149,31/01/2017 , 00:55:00,2155,8.73
150,31/01/2017 , 01:00:00,2154,8.67
151,31/01/2017 , 01:05:00,2153,8.62
152,31/01/2017 , 01:10:00,2152,8.56
153,31/01/2017 , 01:15:00,2152,8.56
154,31/01/2017 , 01:20:00,2151,8.5
155,31/01/2017 , 01:25:00,2150,8.44
156,31/01/2017 , 01:30:00,2149,8.38
157,31/01/2017 , 01:35:00,2148,8.33
158,31/01/2017 , 01:40:00,2147,8.27
159,31/01/2017 , 01:45:00,2147,8.27
160,31/01/2017 , 01:50:00,2146,8.21
161,31/01/2017 , 01:55:00,2146,8.21
162,31/01/2017 , 02:00:00,2146,8.21
163,31/01/2017 , 02:05:00,2145,8.15
164,31/01/2017 , 02:10:00,2144,8.09
165,31/01/2017 , 02:15:00,2144,8.09
166,31/01/2017 , 02:20:00,2144,8.09
167,31/01/2017 , 02:25:00,2142,7.98
168,31/01/2017 , 02:30:00,2140,7.86
169,31/01/2017 , 02:35:00,2141,7.92
170,31/01/2017 , 02:40:00,2140,7.86
171,31/01/2017 , 02:45:00,2140,7.86
172,31/01/2017 , 02:50:00,2140,7.86
173,31/01/2017 , 02:55:00,2140,7.86
174,31/01/2017 , 03:00:00,2140,7.86
175,31/01/2017 , 03:05:00,2139,7.81
176,31/01/2017 , 03:10:00,2138,7.75
177,31/01/2017 , 03:15:00,2138,7.75
178,31/01/2017 , 03:20:00,2137,7.69
179,31/01/2017 , 03:25:00,2137,7.69
180,31/01/2017 , 03:30:00,2137,7.69
181,31/01/2017 , 03:35:00,2136,7.63
182,31/01/2017 , 03:40:00,2136,7.63
183,31/01/2017 , 03:45:00,2137,7.69
184,31/01/2017 , 03:50:00,2137,7.69
185,31/01/2017 , 03:55:00,2136,7.63
186,31/01/2017 , 04:00:00,2135,7.57
187,31/01/2017 , 04:05:00,2136,7.63
188,31/01/2017 , 04:10:00,2136,7.63
189,31/01/2017 , 04:15:00,2137,7.69
190,31/01/2017 , 04:20:00,2137,7.69
191,31/01/2017 , 04:25:00,2138,7.75
192,31/01/2017 , 04:30:00,2138,7.75
193,31/01/2017 , 04:35:00,2139,7.81
194,31/01/2017 , 04:40:00,2139,7.81
195,31/01/2017 , 04:45:00,2139,7.81
196,31/01/2017 , 04:50:00,2139,7.81
197,31/01/2017 , 04:55:00,2139,7.81
198,31/01/2017 , 05:00:00,2139,7.81
199,31/01/2017 , 05:05:00,2139,7.81
200,31/01/2017 , 05:10:00,2139,7.81
201,31/01/2017 , 05:15:00,2139,7.81
202,31/01/2017 , 05:20:00,2139,7.81
203,31/01/2017 , 05:25:00,2139,7.81
204,31/01/2017 , 05:30:00,2139,7.81
205,31/01/2017 , 05:35:00,2139,7.81
206,31/01/2017 , 05:40:00,2139,7.81
207,31/01/2017 , 05:45:00,2139,7.81
208,31/01/2017 , 05:50:00,2139,7.81
209,31/01/2017 , 05:55:00,2139,7.81
210,31/01/2017 , 06:00:00,2140,7.86
211,31/01/2017 , 06:05:00,2140,7.86
212,31/01/2017 , 06:10:00,2140,7.86
213,31/01/2017 , 06:15:00,2140,7.86
214,31/01/2017 , 06:20:00,2141,7.92
215,31/01/2017 , 06:25:00,2141,7.92
216,31/01/2017 , 06:30:00,2141,7.92
217,31/01/2017 , 06:35:00,2141,7.92
218,31/01/2017 , 06:40:00,2141,7.92
219,31/01/2017 , 06:45:00,2142,7.98
220,31/01/2017 , 06:50:00,2143,8.04
221,31/01/2017 , 06:55:00,2141,7.92
222,31/01/2017 , 07:00:00,2153,8.62
223,31/01/2017 , 07:05:00,2157,8.85
224,31/01/2017 , 07:10:00,2158,8.9
225,31/01/2017 , 07:15:00,2159,8.96
226,31/01/2017 , 07:20:00,2159,8.96
227,31/01/2017 , 07:25:00,2159,8.96
228,31/01/2017 , 07:30:00,2159,8.96
229,31/01/2017 , 07:35:00,2160,9.02
230,31/01/2017 , 07:40:00,2168,9.48
231,31/01/2017 , 07:45:00,2169,9.54
232,31/01/2017 , 07:50:00,2172,9.71
233,31/01/2017 , 07:55:00,2173,9.77
234,31/01/2017 , 08:00:00,2174,9.83
235,31/01/2017 , 08:05:00,2175,9.89
236,31/01/2017 , 08:10:00,2176,9.95
237,31/01/2017 , 08:15:00,2175,9.89
238,31/01/2017 , 08:20:00,2174,9.83
239,31/01/2017 , 08:25:00,2174,9.83
240,31/01/2017 , 08:30:00,2174,9.83
241,31/01/2017 , 08:35:00,2173,9.77
242,31/01/2017 , 08:40:00,2171,9.66
243,31/01/2017 , 08:45:00,2163,9.19
244,31/01/2017 , 08:50:00,2153,8.62
245,31/01/2017 , 08:55:00,2147,8.27
246,31/01/2017 , 09:00:00,2142,7.98
247,31/01/2017 , 09:05:00,2138,7.75
248,31/01/2017 , 09:10:00,2136,7.63
249,31/01/2017 , 09:15:00,2134,7.52
250,31/01/2017 , 09:20:00,2132,7.4
251,31/01/2017 , 09:25:00,2130,7.29
252,31/01/2017 , 09:30:00,2128,7.17
253,31/01/2017 , 09:35:00,2127,7.11
254,31/01/2017 , 09:40:00,2126,7.05
255,31/01/2017 , 09:45:00,2126,7.05
256,31/01/2017 , 09:50:00,2126,7.05
257,31/01/2017 , 09:55:00,2126,7.05
258,31/01/2017 , 10:00:00,2126,7.05
259,31/01/2017 , 10:05:00,2126,7.05
260,31/01/2017 , 10:10:00,2125,7
261,31/01/2017 , 10:15:00,2126,7.05
262,31/01/2017 , 10:20:00,2126,7.05
263,31/01/2017 , 10:25:00,2126,7.05
264,31/01/2017 , 10:30:00,2126,7.05
265,31/01/2017 , 10:35:00,2126,7.05
266,31/01/2017 , 10:40:00,2126,7.05
267,31/01/2017 , 10:45:00,2126,7.05
268,31/01/2017 , 10:50:00,2126,7.05
269,31/01/2017 , 10:55:00,2125,7
270,31/01/2017 , 11:00:00,2125,7
271,31/01/2017 , 11:05:00,2126,7.05
272,31/01/2017 , 11:10:00,2125,7
273,31/01/2017 , 11:15:00,2125,7
274,31/01/2017 , 11:20:00,2125,7
275,31/01/2017 , 11:25:00,2125,7
276,31/01/2017 , 11:30:00,2125,7
277,31/01/2017 , 11:35:00,2125,7
278,31/01/2017 , 11:40:00,2125,7
279,31/01/2017 , 11:45:00,2125,7
280,31/01/2017 , 11:50:00,2125,7
281,31/01/2017 , 11:55:00,2125,7
282,31/01/2017 , 12:00:00,2125,7
283,31/01/2017 , 12:05:00,2124,6.94
284,31/01/2017 , 12:10:00,2124,6.94
285,31/01/2017 , 12:15:00,2124,6.94
286,31/01/2017 , 12:20:00,2123,6.88
287,31/01/2017 , 12:25:00,2123,6.88
288,31/01/2017 , 12:30:00,2123,6.88
289,31/01/2017 , 12:35:00,2123,6.88
290,31/01/2017 , 12:40:00,2123,6.88
291,31/01/2017 , 12:45:00,2122,6.82
292,31/01/2017 , 12:50:00,2122,6.82
293,31/01/2017 , 12:55:00,2121,6.76
294,31/01/2017 , 13:00:00,2121,6.76
295,31/01/2017 , 13:05:00,2120,6.71
296,31/01/2017 , 13:10:00,2120,6.71
297,31/01/2017 , 13:15:00,2119,6.65
298,31/01/2017 , 13:20:00,2119,6.65
299,31/01/2017 , 13:25:00,2118,6.59
300,31/01/2017 , 13:30:00,2118,6.59
301,31/01/2017 , 13:35:00,2118,6.59
302,31/01/2017 , 13:40:00,2118,6.59
303,31/01/2017 , 13:45:00,2118,6.59
304,31/01/2017 , 13:50:00,2117,6.53
305,31/01/2017 , 13:55:00,2118,6.59
306,31/01/2017 , 14:00:00,2117,6.53
307,31/01/2017 , 14:05:00,2117,6.53
308,31/01/2017 , 14:10:00,2117,6.53
309,31/01/2017 , 14:15:00,2115,6.42
310,31/01/2017 , 14:20:00,2115,6.42
311,31/01/2017 , 14:25:00,2115,6.42
312,31/01/2017 , 14:30:00,2114,6.36
313,31/01/2017 , 14:35:00,2114,6.36
314,31/01/2017 , 14:40:00,2114,6.36
315,31/01/2017 , 14:45:00,2114,6.36
316,31/01/2017 , 14:50:00,2113,6.3
317,31/01/2017 , 14:55:00,2113,6.3
318,31/01/2017 , 15:00:00,2113,6.3
319,31/01/2017 , 15:05:00,2112,6.24
320,31/01/2017 , 15:10:00,2112,6.24
321,31/01/2017 , 15:15:00,2111,6.19
322,31/01/2017 , 15:20:00,2111,6.19
323,31/01/2017 , 15:25:00,2111,6.19
324,31/01/2017 , 15:30:00,2110,6.13
325,31/01/2017 , 15:35:00,2110,6.13
326,31/01/2017 , 15:40:00,2110,6.13
327,31/01/2017 , 15:45:00,2110,6.13
328,31/01/2017 , 15:50:00,2110,6.13
329,31/01/2017 , 15:55:00,2110,6.13
330,31/01/2017 , 16:00:00,2110,6.13
331,31/01/2017 , 16:05:00,2110,6.13
332,31/01/2017 , 16:10:00,2110,6.13
333,31/01/2017 , 16:15:00,2110,6.13
334,31/01/2017 , 16:20:00,2110,6.13
335,31/01/2017 , 16:25:00,2109,6.07
336,31/01/2017 , 16:30:00,2109,6.07
337,31/01/2017 , 16:35:00,2109,6.07
338,31/01/2017 , 16:40:00,2109,6.07
339,31/01/2017 , 16:45:00,2109,6.07
340,31/01/2017 , 16:50:00,2109,6.07
341,31/01/2017 , 16:55:00,2109,6.07
342,31/01/2017 , 17:00:00,2109,6.07
343,31/01/2017 , 17:05:00,2109,6.07
344,31/01/2017 , 17:10:00,2109,6.07
345,31/01/2017 , 17:15:00,2109,6.07
346,31/01/2017 , 17:20:00,2109,6.07
347,31/01/2017 , 17:25:00,2109,6.07
348,31/01/2017 , 17:30:00,2108,6.01
349,31/01/2017 , 17:35:00,2108,6.01
350,31/01/2017 , 17:40:00,2108,6.01
351,31/01/2017 , 17:45:00,2107,5.96
352,31/01/2017 , 17:50:00,2108,6.01
353,31/01/2017 , 17:55:00,2107,5.96
354,31/01/2017 , 18:00:00,2107,5.96
355,31/01/2017 , 18:05:00,2107,5.96
356,31/01/2017 , 18:10:00,2106,5.9
357,31/01/2017 , 18:15:00,2107,5.96
358,31/01/2017 , 18:20:00,2107,5.96
359,31/01/2017 , 18:25:00,2108,6.01
360,31/01/2017 , 18:30:00,2109,6.07
361,31/01/2017 , 18:35:00,2109,6.07
362,31/01/2017 , 18:40:00,2110,6.13
363,31/01/2017 , 18:45:00,2111,6.19
364,31/01/2017 , 18:50:00,2112,6.24
365,31/01/2017 , 18:55:00,2113,6.3
366,31/01/2017 , 19:00:00,2114,6.36
367,31/01/2017 , 19:05:00,2115,6.42
368,31/01/2017 , 19:10:00,2116,6.48
369,31/01/2017 , 19:15:00,2116,6.48
370,31/01/2017 , 19:20:00,2118,6.59
371,31/01/2017 , 19:25:00,2118,6.59
372,31/01/2017 , 19:30:00,2119,6.65
373,31/01/2017 , 19:35:00,2119,6.65
374,31/01/2017 , 19:40:00,2120,6.71
375,31/01/2017 , 19:45:00,2121,6.76
376,31/01/2017 , 19:50:00,2122,6.82
377,31/01/2017 , 19:55:00,2123,6.88
378,31/01/2017 , 20:00:00,2122,6.82
379,31/01/2017 , 20:05:00,2122,6.82
380,31/01/2017 , 20:10:00,2122,6.82
381,31/01/2017 , 20:15:00,2123,6.88
382,31/01/2017 , 20:20:00,2122,6.82
383,31/01/2017 , 20:25:00,2122,6.82
384,31/01/2017 , 20:30:00,2123,6.88
385,31/01/2017 , 20:35:00,2123,6.88
386,31/01/2017 , 20:40:00,2124,6.94
387,31/01/2017 , 20:45:00,2124,6.94
388,31/01/2017 , 20:50:00,2124,6.94
389,31/01/2017 , 20:55:00,2124,6.94
390,31/01/2017 , 21:00:00,2125,7
391,31/01/2017 , 21:05:00,2125,7
392,31/01/2017 , 21:10:00,2125,7
393,31/01/2017 , 21:15:00,2125,7
394,31/01/2017 , 21:20:00,2126,7.05
395,31/01/2017 , 21:25:00,2126,7.05
396,31/01/2017 , 21:30:00,2126,7.05
397,31/01/2017 , 21:35:00,2126,7.05
398,31/01/2017 , 21:40:00,2126,7.05
399,31/01/2017 , 21:45:00,2127,7.11
400,31/01/2017 , 21:50:00,2126,7.05
401,31/01/2017 , 21:55:00,2126,7.05
402,31/01/2017 , 22:00:00,2127,7.11
403,31/01/2017 , 22:05:00,2127,7.11
404,31/01/2017 , 22:10:00,2127,7.11
405,31/01/2017 , 22:15:00,2127,7.11
406,31/01/2017 , 22:20:00,2128,7.17
407,31/01/2017 , 22:25:00,2128,7.17
408,31/01/2017 , 22:30:00,2127,7.11
409,31/01/2017 , 22:35:00,2127,7.11
410,31/01/2017 , 22:40:00,2127,7.11
411,31/01/2017 , 22:45:00,2128,7.17
412,31/01/2017 , 22:50:00,2128,7.17
413,31/01/2017 , 22:55:00,2128,7.17
414,31/01/2017 , 23:00:00,2129,7.23
415,31/01/2017 , 23:05:00,2130,7.29
416,31/01/2017 , 23:10:00,2130,7.29
417,31/01/2017 , 23:15:00,2131,7.34
418,31/01/2017 , 23:20:00,2132,7.4
419,31/01/2017 , 23:25:00,2133,7.46
420,31/01/2017 , 23:30:00,2134,7.52
421,31/01/2017 , 23:35:00,2135,7.57
422,31/01/2017 , 23:40:00,2136,7.63
423,31/01/2017 , 23:45:00,2136,7.63
424,31/01/2017 , 23:50:00,2137,7.69
425,31/01/2017 , 23:55:00,2137,7.69
426,31/01/2017 , 24:00:00,2137,7.69
427,01/02/2017 , 00:05:00,2137,7.69
428,01/02/2017 , 00:10:00,2137,7.69
429,01/02/2017 , 00:15:00,2137,7.69
430,01/02/2017 , 00:20:00,2135,7.57
431,01/02/2017 , 00:25:00,2134,7.52
432,01/02/2017 , 00:30:00,2133,7.46
433,01/02/2017 , 00:35:00,2132,7.4
434,01/02/2017 , 00:40:00,2133,7.46
435,01/02/2017 , 00:45:00,2136,7.63
436,01/02/2017 , 00:50:00,2137,7.69
437,01/02/2017 , 00:55:00,2137,7.69
438,01/02/2017 , 01:00:00,2137,7.69
439,01/02/2017 , 01:05:00,2137,7.69
440,01/02/2017 , 01:10:00,2137,7.69
441,01/02/2017 , 01:15:00,2137,7.69
442,01/02/2017 , 01:20:00,2136,7.63
443,01/02/2017 , 01:25:00,2135,7.57
444,01/02/2017 , 01:30:00,2135,7.57
445,01/02/2017 , 01:35:00,2134,7.52
446,01/02/2017 , 01:40:00,2133,7.46
447,01/02/2017 , 01:45:00,2132,7.4
448,01/02/2017 , 01:50:00,2131,7.34
449,01/02/2017 , 01:55:00,2131,7.34
450,01/02/2017 , 02:00:00,2131,7.34
451,01/02/2017 , 02:05:00,2130,7.29
452,01/02/2017 , 02:10:00,2130,7.29
453,01/02/2017 , 02:15:00,2130,7.29
454,01/02/2017 , 02:20:00,2130,7.29
455,01/02/2017 , 02:25:00,2130,7.29
456,01/02/2017 , 02:30:00,2130,7.29
457,01/02/2017 , 02:35:00,2130,7.29
458,01/02/2017 , 02:40:00,2130,7.29
459,01/02/2017 , 02:45:00,2131,7.34
460,01/02/2017 , 02:50:00,2131,7.34
461,01/02/2017 , 02:55:00,2146,8.21
462,01/02/2017 , 03:00:00,2147,8.27
463,01/02/2017 , 03:05:00,2146,8.21
464,01/02/2017 , 03:10:00,2146,8.21
465,01/02/2017 , 03:15:00,2146,8.21
466,01/02/2017 , 03:20:00,2146,8.21
467,01/02/2017 , 03:25:00,2144,8.09
468,01/02/2017 , 03:30:00,2141,7.92
469,01/02/2017 , 03:35:00,2139,7.81
470,01/02/2017 , 03:40:00,2145,8.15
471,01/02/2017 , 03:45:00,2145,8.15
472,01/02/2017 , 03:50:00,2144,8.09
473,01/02/2017 , 03:55:00,2142,7.98
474,01/02/2017 , 04:00:00,2140,7.86
475,01/02/2017 , 04:05:00,2139,7.81
476,01/02/2017 , 04:10:00,2139,7.81
477,01/02/2017 , 04:15:00,2138,7.75
478,01/02/2017 , 04:20:00,2137,7.69
479,01/02/2017 , 04:25:00,2136,7.63
480,01/02/2017 , 04:30:00,2135,7.57
481,01/02/2017 , 04:35:00,2135,7.57
482,01/02/2017 , 04:40:00,2135,7.57
483,01/02/2017 , 04:45:00,2134,7.52
484,01/02/2017 , 04:50:00,2133,7.46
485,01/02/2017 , 04:55:00,2132,7.4
486,01/02/2017 , 05:00:00,2132,7.4
487,01/02/2017 , 05:05:00,2131,7.34
488,01/02/2017 , 05:10:00,2132,7.4
489,01/02/2017 , 05:15:00,2132,7.4
490,01/02/2017 , 05:20:00,2130,7.29
491,01/02/2017 , 05:25:00,2130,7.29
492,01/02/2017 , 05:30:00,2131,7.34
493,01/02/2017 , 05:35:00,2130,7.29
494,01/02/2017 , 05:40:00,2130,7.29
495,01/02/2017 , 05:45:00,2130,7.29
496,01/02/2017 , 05:50:00,2130,7.29
497,01/02/2017 , 05:55:00,2129,7.23
498,01/02/2017 , 06:00:00,2129,7.23
499,01/02/2017 , 06:05:00,2128,7.17
500,01/02/2017 , 06:10:00,2128,7.17
501,01/02/2017 , 06:15:00,2129,7.23
502,01/02/2017 , 06:20:00,2128,7.17
503,01/02/2017 , 06:25:00,2128,7.17
504,01/02/2017 , 06:30:00,2128,7.17
505,01/02/2017 , 06:35:00,2128,7.17
506,01/02/2017 , 06:40:00,2127,7.11
507,01/02/2017 , 06:45:00,2127,7.11
508,01/02/2017 , 06:50:00,2127,7.11
509,01/02/2017 , 06:55:00,2127,7.11
510,01/02/2017 , 07:00:00,2127,7.11
511,01/02/2017 , 07:05:00,2127,7.11
512,01/02/2017 , 07:10:00,2127,7.11
513,01/02/2017 , 07:15:00,2129,7.23
514,01/02/2017 , 07:20:00,2130,7.29
515,01/02/2017 , 07:25:00,2130,7.29
516,01/02/2017 , 07:30:00,2130,7.29
517,01/02/2017 , 07:35:00,2132,7.4
518,01/02/2017 , 07:40:00,2135,7.57
519,01/02/2017 , 07:45:00,2139,7.81
520,01/02/2017 , 07:50:00,2156,8.79
521,01/02/2017 , 07:55:00,2164,9.25
522,01/02/2017 , 08:00:00,2179,10.12
523,01/02/2017 , 08:05:00,2189,10.7
524,01/02/2017 , 08:10:00,2199,11.27
525,01/02/2017 , 08:15:00,2215,12.2
526,01/02/2017 , 08:20:00,2207,11.74
527,01/02/2017 , 08:25:00,2210,11.91
528,01/02/2017 , 08:30:00,2199,11.27
529,01/02/2017 , 08:35:00,2200,11.33
530,01/02/2017 , 08:40:00,2196,11.1
531,01/02/2017 , 08:45:00,2188,10.64
532,01/02/2017 , 08:50:00,2181,10.23
533,01/02/2017 , 08:55:00,2172,9.71
534,01/02/2017 , 09:00:00,2163,9.19
535,01/02/2017 , 09:05:00,2158,8.9
536,01/02/2017 , 09:10:00,2154,8.67
537,01/02/2017 , 09:15:00,2151,8.5
538,01/02/2017 , 09:20:00,2148,8.33
539,01/02/2017 , 09:25:00,2145,8.15
540,01/02/2017 , 09:30:00,2143,8.04
541,01/02/2017 , 09:35:00,2143,8.04
542,01/02/2017 , 09:40:00,2142,7.98
543,01/02/2017 , 09:45:00,2142,7.98
544,01/02/2017 , 09:50:00,2142,7.98
545,01/02/2017 , 09:55:00,2142,7.98
546,01/02/2017 , 10:00:00,2141,7.92
547,01/02/2017 , 10:05:00,2142,7.98
548,01/02/2017 , 10:10:00,2142,7.98
549,01/02/2017 , 10:15:00,2142,7.98
550,01/02/2017 , 10:20:00,2141,7.92
551,01/02/2017 , 10:25:00,2141,7.92
552,01/02/2017 , 10:30:00,2140,7.86
553,01/02/2017 , 10:35:00,2140,7.86
554,01/02/2017 , 10:40:00,2140,7.86
555,01/02/2017 , 10:45:00,2140,7.86
556,01/02/2017 , 10:50:00,2139,7.81
557,01/02/2017 , 10:55:00,2139,7.81
558,01/02/2017 , 11:00:00,2139,7.81
559,01/02/2017 , 11:05:00,2138,7.75
560,01/02/2017 , 11:10:00,2138,7.75
561,01/02/2017 , 11:15:00,2138,7.75
562,01/02/2017 , 11:20:00,2137,7.69
563,01/02/2017 , 11:25:00,2137,7.69
564,01/02/2017 , 11:30:00,2136,7.63
565,01/02/2017 , 11:35:00,2136,7.63
566,01/02/2017 , 11:40:00,2135,7.57
567,01/02/2017 , 11:45:00,2135,7.57
568,01/02/2017 , 11:50:00,2135,7.57
569,01/02/2017 , 11:55:00,2134,7.52
570,01/02/2017 , 12:00:00,2134,7.52
571,01/02/2017 , 12:05:00,2134,7.52
572,01/02/2017 , 12:10:00,2133,7.46
573,01/02/2017 , 12:15:00,2133,7.46
574,01/02/2017 , 12:20:00,2133,7.46
