Site Name ,WLR114,,,,
Site Number ,114,,,,
Logger ,Capacitive Water Level,,,,
Logger Serial Number ,1742,,,,
,,,,
,,,,
Scan No ,Date and Time,       Capacitive Water Level,        ,,,,,
97,27/01/2017 , 19:55:00,2219,18.4
98,27/01/2017 , 20:00:00,2219,18.4
99,27/01/2017 , 20:05:00,2219,18.4
100,27/01/2017 , 20:10:00,2219,18.4
101,27/01/2017 , 20:15:00,2220,18.5
102,27/01/2017 , 20:20:00,2220,18.5
103,27/01/2017 , 20:25:00,2220,18.5
104,27/01/2017 , 20:30:00,2220,18.5
105,27/01/2017 , 20:35:00,2220,18.5
106,27/01/2017 , 20:40:00,2220,18.5
107,27/01/2017 , 20:45:00,2221,18.5
108,27/01/2017 , 20:50:00,2220,18.5
109,27/01/2017 , 20:55:00,2221,18.5
110,27/01/2017 , 21:00:00,2221,18.5
111,27/01/2017 , 21:05:00,2221,18.5
112,27/01/2017 , 21:10:00,2223,18.6
113,27/01/2017 , 21:15:00,2223,18.6
114,27/01/2017 , 21:20:00,2225,18.7
115,27/01/2017 , 21:25:00,2226,18.7
116,27/01/2017 , 21:30:00,2225,18.7
117,27/01/2017 , 21:35:00,2226,18.7
118,27/01/2017 , 21:40:00,2227,18.8
119,27/01/2017 , 21:45:00,2226,18.7
120,27/01/2017 , 21:50:00,2227,18.8
121,27/01/2017 , 21:55:00,2228,18.8
122,27/01/2017 , 22:00:00,2228,18.8
123,27/01/2017 , 22:05:00,2228,18.8
124,27/01/2017 , 22:10:00,2228,18.8
125,27/01/2017 , 22:15:00,2228,18.8
126,27/01/2017 , 22:20:00,2229,18.9
127,27/01/2017 , 22:25:00,2229,18.9
128,27/01/2017 , 22:30:00,2229,18.9
129,27/01/2017 , 22:35:00,2229,18.9
130,27/01/2017 , 22:40:00,2229,18.9
131,27/01/2017 , 22:45:00,2228,18.8
132,27/01/2017 , 22:50:00,2228,18.8
133,27/01/2017 , 22:55:00,2229,18.9
134,27/01/2017 , 23:00:00,2229,18.9
135,27/01/2017 , 23:05:00,2229,18.9
136,27/01/2017 , 23:10:00,2230,18.9
137,27/01/2017 , 23:15:00,2231,19
138,27/01/2017 , 23:20:00,2232,19
139,27/01/2017 , 23:25:00,2232,19
140,27/01/2017 , 23:30:00,2233,19.1
141,27/01/2017 , 23:35:00,2233,19.1
142,27/01/2017 , 23:40:00,2233,19.1
143,27/01/2017 , 23:45:00,2233,19.1
144,27/01/2017 , 23:50:00,2233,19.1
145,27/01/2017 , 23:55:00,2234,19.1
146,27/01/2017 , 24:00:00,2233,19.1
147,28/01/2017 , 00:05:00,2234,19.1
148,28/01/2017 , 00:10:00,2233,19.1
149,28/01/2017 , 00:15:00,2233,19.1
150,28/01/2017 , 00:20:00,2235,19.2
151,28/01/2017 , 00:25:00,2235,19.2
152,28/01/2017 , 00:30:00,2235,19.2
153,28/01/2017 , 00:35:00,2235,19.2
154,28/01/2017 , 00:40:00,2236,19.2
155,28/01/2017 , 00:45:00,2236,19.2
156,28/01/2017 , 00:50:00,2235,19.2
157,28/01/2017 , 00:55:00,2235,19.2
158,28/01/2017 , 01:00:00,2236,19.2
159,28/01/2017 , 01:05:00,2236,19.2
160,28/01/2017 , 01:10:00,2236,19.2
161,28/01/2017 , 01:15:00,2236,19.2
162,28/01/2017 , 01:20:00,2236,19.2
163,28/01/2017 , 01:25:00,2235,19.2
164,28/01/2017 , 01:30:00,2237,19.3
165,28/01/2017 , 01:35:00,2236,19.2
166,28/01/2017 , 01:40:00,2237,19.3
167,28/01/2017 , 01:45:00,2237,19.3
168,28/01/2017 , 01:50:00,2237,19.3
169,28/01/2017 , 01:55:00,2237,19.3
170,28/01/2017 , 02:00:00,2238,19.3
171,28/01/2017 , 02:05:00,2238,19.3
172,28/01/2017 , 02:10:00,2238,19.3
173,28/01/2017 , 02:15:00,2238,19.3
174,28/01/2017 , 02:20:00,2238,19.3
175,28/01/2017 , 02:25:00,2238,19.3
176,28/01/2017 , 02:30:00,2238,19.3
177,28/01/2017 , 02:35:00,2238,19.3
178,28/01/2017 , 02:40:00,2238,19.3
179,28/01/2017 , 02:45:00,2238,19.3
180,28/01/2017 , 02:50:00,2238,19.3
181,28/01/2017 , 02:55:00,2237,19.3
182,28/01/2017 , 03:00:00,2238,19.3
183,28/01/2017 , 03:05:00,2237,19.3
184,28/01/2017 , 03:10:00,2237,19.3
185,28/01/2017 , 03:15:00,2237,19.3
186,28/01/2017 , 03:20:00,2237,19.3
187,28/01/2017 , 03:25:00,2237,19.3
188,28/01/2017 , 03:30:00,2237,19.3
189,28/01/2017 , 03:35:00,2237,19.3
190,28/01/2017 , 03:40:00,2237,19.3
191,28/01/2017 , 03:45:00,2237,19.3
192,28/01/2017 , 03:50:00,2237,19.3
193,28/01/2017 , 03:55:00,2236,19.2
194,28/01/2017 , 04:00:00,2237,19.3
195,28/01/2017 , 04:05:00,2236,19.2
196,28/01/2017 , 04:10:00,2236,19.2
197,28/01/2017 , 04:15:00,2236,19.2
198,28/01/2017 , 04:20:00,2237,19.3
199,28/01/2017 , 04:25:00,2236,19.2
200,28/01/2017 , 04:30:00,2237,19.3
201,28/01/2017 , 04:35:00,2236,19.2
202,28/01/2017 , 04:40:00,2236,19.2
203,28/01/2017 , 04:45:00,2236,19.2
204,28/01/2017 , 04:50:00,2236,19.2
205,28/01/2017 , 04:55:00,2236,19.2
206,28/01/2017 , 05:00:00,2236,19.2
207,28/01/2017 , 05:05:00,2237,19.3
208,28/01/2017 , 05:10:00,2236,19.2
209,28/01/2017 , 05:15:00,2236,19.2
210,28/01/2017 , 05:20:00,2236,19.2
211,28/01/2017 , 05:25:00,2236,19.2
212,28/01/2017 , 05:30:00,2236,19.2
213,28/01/2017 , 05:35:00,2236,19.2
214,28/01/2017 , 05:40:00,2236,19.2
215,28/01/2017 , 05:45:00,2236,19.2
216,28/01/2017 , 05:50:00,2236,19.2
217,28/01/2017 , 05:55:00,2236,19.2
218,28/01/2017 , 06:00:00,2236,19.2
219,28/01/2017 , 06:05:00,2236,19.2
220,28/01/2017 , 06:10:00,2236,19.2
221,28/01/2017 , 06:15:00,2236,19.2
222,28/01/2017 , 06:20:00,2236,19.2
223,28/01/2017 , 06:25:00,2237,19.3
224,28/01/2017 , 06:30:00,2236,19.2
225,28/01/2017 , 06:35:00,2236,19.2
226,28/01/2017 , 06:40:00,2236,19.2
227,28/01/2017 , 06:45:00,2236,19.2
228,28/01/2017 , 06:50:00,2235,19.2
229,28/01/2017 , 06:55:00,2235,19.2
230,28/01/2017 , 07:00:00,2235,19.2
231,28/01/2017 , 07:05:00,2235,19.2
232,28/01/2017 , 07:10:00,2235,19.2
233,28/01/2017 , 07:15:00,2235,19.2
234,28/01/2017 , 07:20:00,2234,19.1
235,28/01/2017 , 07:25:00,2232,19
236,28/01/2017 , 07:30:00,2231,19
237,28/01/2017 , 07:35:00,2232,19
238,28/01/2017 , 07:40:00,2229,18.9
239,28/01/2017 , 07:45:00,2227,18.8
240,28/01/2017 , 07:50:00,2226,18.7
241,28/01/2017 , 07:55:00,2225,18.7
242,28/01/2017 , 08:00:00,2225,18.7
243,28/01/2017 , 08:05:00,2224,18.7
244,28/01/2017 , 08:10:00,2224,18.7
245,28/01/2017 , 08:15:00,2224,18.7
246,28/01/2017 , 08:20:00,2223,18.6
247,28/01/2017 , 08:25:00,2223,18.6
248,28/01/2017 , 08:30:00,2223,18.6
249,28/01/2017 , 08:35:00,2223,18.6
250,28/01/2017 , 08:40:00,2223,18.6
251,28/01/2017 , 08:45:00,2224,18.7
252,28/01/2017 , 08:50:00,2223,18.6
253,28/01/2017 , 08:55:00,2223,18.6
254,28/01/2017 , 09:00:00,2223,18.6
255,28/01/2017 , 09:05:00,2223,18.6
256,28/01/2017 , 09:10:00,2223,18.6
257,28/01/2017 , 09:15:00,2222,18.6
258,28/01/2017 , 09:20:00,2222,18.6
259,28/01/2017 , 09:25:00,2222,18.6
260,28/01/2017 , 09:30:00,2222,18.6
261,28/01/2017 , 09:35:00,2222,18.6
262,28/01/2017 , 09:40:00,2222,18.6
263,28/01/2017 , 09:45:00,2222,18.6
264,28/01/2017 , 09:50:00,2222,18.6
265,28/01/2017 , 09:55:00,2222,18.6
266,28/01/2017 , 10:00:00,2222,18.6
267,28/01/2017 , 10:05:00,2222,18.6
268,28/01/2017 , 10:10:00,2222,18.6
269,28/01/2017 , 10:15:00,2222,18.6
270,28/01/2017 , 10:20:00,2222,18.6
271,28/01/2017 , 10:25:00,2222,18.6
272,28/01/2017 , 10:30:00,2222,18.6
273,28/01/2017 , 10:35:00,2221,18.5
274,28/01/2017 , 10:40:00,2221,18.5
275,28/01/2017 , 10:45:00,2222,18.6
276,28/01/2017 , 10:50:00,2221,18.5
277,28/01/2017 , 10:55:00,2221,18.5
278,28/01/2017 , 11:00:00,2221,18.5
279,28/01/2017 , 11:05:00,2221,18.5
280,28/01/2017 , 11:10:00,2220,18.5
281,28/01/2017 , 11:15:00,2220,18.5
282,28/01/2017 , 11:20:00,2220,18.5
283,28/01/2017 , 11:25:00,2220,18.5
284,28/01/2017 , 11:30:00,2220,18.5
285,28/01/2017 , 11:35:00,2220,18.5
286,28/01/2017 , 11:40:00,2219,18.4
287,28/01/2017 , 11:45:00,2219,18.4
288,28/01/2017 , 11:50:00,2220,18.5
289,28/01/2017 , 11:55:00,2221,18.5
290,28/01/2017 , 12:00:00,2220,18.5
291,28/01/2017 , 12:05:00,2221,18.5
292,28/01/2017 , 12:10:00,2219,18.4
293,28/01/2017 , 12:15:00,2220,18.5
294,28/01/2017 , 12:20:00,2219,18.4
295,28/01/2017 , 12:25:00,2219,18.4
296,28/01/2017 , 12:30:00,2218,18.4
297,28/01/2017 , 12:35:00,2219,18.4
298,28/01/2017 , 12:40:00,2219,18.4
299,28/01/2017 , 12:45:00,2218,18.4
300,28/01/2017 , 12:50:00,2219,18.4
301,28/01/2017 , 12:55:00,2219,18.4
302,28/01/2017 , 13:00:00,2219,18.4
303,28/01/2017 , 13:05:00,2219,18.4
304,28/01/2017 , 13:10:00,2218,18.4
305,28/01/2017 , 13:15:00,2218,18.4
306,28/01/2017 , 13:20:00,2219,18.4
307,28/01/2017 , 13:25:00,2219,18.4
308,28/01/2017 , 13:30:00,2219,18.4
309,28/01/2017 , 13:35:00,2219,18.4
310,28/01/2017 , 13:40:00,2218,18.4
311,28/01/2017 , 13:45:00,2219,18.4
312,28/01/2017 , 13:50:00,2218,18.4
313,28/01/2017 , 13:55:00,2218,18.4
314,28/01/2017 , 14:00:00,2218,18.4
315,28/01/2017 , 14:05:00,2218,18.4
316,28/01/2017 , 14:10:00,2218,18.4
317,28/01/2017 , 14:15:00,2218,18.4
318,28/01/2017 , 14:20:00,2218,18.4
319,28/01/2017 , 14:25:00,2218,18.4
320,28/01/2017 , 14:30:00,2218,18.4
321,28/01/2017 , 14:35:00,2219,18.4
322,28/01/2017 , 14:40:00,2218,18.4
323,28/01/2017 , 14:45:00,2219,18.4
324,28/01/2017 , 14:50:00,2219,18.4
325,28/01/2017 , 14:55:00,2219,18.4
326,28/01/2017 , 15:00:00,2218,18.4
327,28/01/2017 , 15:05:00,2219,18.4
328,28/01/2017 , 15:10:00,2219,18.4
329,28/01/2017 , 15:15:00,2219,18.4
330,28/01/2017 , 15:20:00,2219,18.4
331,28/01/2017 , 15:25:00,2219,18.4
332,28/01/2017 , 15:30:00,2219,18.4
333,28/01/2017 , 15:35:00,2218,18.4
334,28/01/2017 , 15:40:00,2218,18.4
335,28/01/2017 , 15:45:00,2218,18.4
336,28/01/2017 , 15:50:00,2217,18.3
337,28/01/2017 , 15:55:00,2218,18.4
338,28/01/2017 , 16:00:00,2217,18.3
339,28/01/2017 , 16:05:00,2217,18.3
340,28/01/2017 , 16:10:00,2218,18.4
341,28/01/2017 , 16:15:00,2217,18.3
342,28/01/2017 , 16:20:00,2217,18.3
343,28/01/2017 , 16:25:00,2217,18.3
344,28/01/2017 , 16:30:00,2218,18.4
345,28/01/2017 , 16:35:00,2218,18.4
346,28/01/2017 , 16:40:00,2219,18.4
347,28/01/2017 , 16:45:00,2217,18.3
348,28/01/2017 , 16:50:00,2218,18.4
349,28/01/2017 , 16:55:00,2218,18.4
350,28/01/2017 , 17:00:00,2218,18.4
351,28/01/2017 , 17:05:00,2218,18.4
352,28/01/2017 , 17:10:00,2218,18.4
353,28/01/2017 , 17:15:00,2217,18.3
354,28/01/2017 , 17:20:00,2218,18.4
355,28/01/2017 , 17:25:00,2218,18.4
356,28/01/2017 , 17:30:00,2218,18.4
357,28/01/2017 , 17:35:00,2217,18.3
358,28/01/2017 , 17:40:00,2218,18.4
359,28/01/2017 , 17:45:00,2217,18.3
360,28/01/2017 , 17:50:00,2218,18.4
361,28/01/2017 , 17:55:00,2218,18.4
362,28/01/2017 , 18:00:00,2218,18.4
363,28/01/2017 , 18:05:00,2218,18.4
364,28/01/2017 , 18:10:00,2218,18.4
365,28/01/2017 , 18:15:00,2218,18.4
366,28/01/2017 , 18:20:00,2218,18.4
367,28/01/2017 , 18:25:00,2218,18.4
368,28/01/2017 , 18:30:00,2219,18.4
369,28/01/2017 , 18:35:00,2219,18.4
370,28/01/2017 , 18:40:00,2219,18.4
371,28/01/2017 , 18:45:00,2219,18.4
372,28/01/2017 , 18:50:00,2218,18.4
373,28/01/2017 , 18:55:00,2218,18.4
374,28/01/2017 , 19:00:00,2219,18.4
375,28/01/2017 , 19:05:00,2220,18.5
376,28/01/2017 , 19:10:00,2219,18.4
377,28/01/2017 , 19:15:00,2219,18.4
378,28/01/2017 , 19:20:00,2219,18.4
379,28/01/2017 , 19:25:00,2220,18.5
380,28/01/2017 , 19:30:00,2219,18.4
381,28/01/2017 , 19:35:00,2219,18.4
382,28/01/2017 , 19:40:00,2219,18.4
383,28/01/2017 , 19:45:00,2219,18.4
384,28/01/2017 , 19:50:00,2218,18.4
385,28/01/2017 , 19:55:00,2218,18.4
386,28/01/2017 , 20:00:00,2218,18.4
387,28/01/2017 , 20:05:00,2219,18.4
388,28/01/2017 , 20:10:00,2219,18.4
389,28/01/2017 , 20:15:00,2219,18.4
390,28/01/2017 , 20:20:00,2220,18.5
391,28/01/2017 , 20:25:00,2219,18.4
392,28/01/2017 , 20:30:00,2220,18.5
393,28/01/2017 , 20:35:00,2221,18.5
394,28/01/2017 , 20:40:00,2220,18.5
395,28/01/2017 , 20:45:00,2220,18.5
396,28/01/2017 , 20:50:00,2220,18.5
397,28/01/2017 , 20:55:00,2220,18.5
398,28/01/2017 , 21:00:00,2220,18.5
399,28/01/2017 , 21:05:00,2221,18.5
400,28/01/2017 , 21:10:00,2221,18.5
401,28/01/2017 , 21:15:00,2222,18.6
402,28/01/2017 , 21:20:00,2222,18.6
403,28/01/2017 , 21:25:00,2222,18.6
404,28/01/2017 , 21:30:00,2223,18.6
405,28/01/2017 , 21:35:00,2223,18.6
406,28/01/2017 , 21:40:00,2224,18.7
407,28/01/2017 , 21:45:00,2227,18.8
408,28/01/2017 , 21:50:00,2234,19.1
409,28/01/2017 , 21:55:00,2235,19.2
410,28/01/2017 , 22:00:00,2236,19.2
411,28/01/2017 , 22:05:00,2237,19.3
412,28/01/2017 , 22:10:00,2237,19.3
413,28/01/2017 , 22:15:00,2239,19.4
414,28/01/2017 , 22:20:00,2240,19.4
415,28/01/2017 , 22:25:00,2240,19.4
416,28/01/2017 , 22:30:00,2242,19.5
417,28/01/2017 , 22:35:00,2243,19.5
418,28/01/2017 , 22:40:00,2243,19.5
419,28/01/2017 , 22:45:00,2243,19.5
420,28/01/2017 , 22:50:00,2244,19.6
421,28/01/2017 , 22:55:00,2244,19.6
422,28/01/2017 , 23:00:00,2244,19.6
423,28/01/2017 , 23:05:00,2244,19.6
424,28/01/2017 , 23:10:00,2244,19.6
425,28/01/2017 , 23:15:00,2244,19.6
426,28/01/2017 , 23:20:00,2244,19.6
427,28/01/2017 , 23:25:00,2243,19.5
428,28/01/2017 , 23:30:00,2242,19.5
429,28/01/2017 , 23:35:00,2243,19.5
430,28/01/2017 , 23:40:00,2243,19.5
431,28/01/2017 , 23:45:00,2243,19.5
432,28/01/2017 , 23:50:00,2244,19.6
433,28/01/2017 , 23:55:00,2244,19.6
434,28/01/2017 , 24:00:00,2244,19.6
435,29/01/2017 , 00:05:00,2244,19.6
436,29/01/2017 , 00:10:00,2243,19.5
437,29/01/2017 , 00:15:00,2244,19.6
438,29/01/2017 , 00:20:00,2243,19.5
439,29/01/2017 , 00:25:00,2243,19.5
440,29/01/2017 , 00:30:00,2244,19.6
441,29/01/2017 , 00:35:00,2244,19.6
442,29/01/2017 , 00:40:00,2245,19.6
443,29/01/2017 , 00:45:00,2245,19.6
444,29/01/2017 , 00:50:00,2246,19.7
445,29/01/2017 , 00:55:00,2246,19.7
446,29/01/2017 , 01:00:00,2247,19.7
447,29/01/2017 , 01:05:00,2249,19.8
448,29/01/2017 , 01:10:00,2252,20
449,29/01/2017 , 01:15:00,2253,20
450,29/01/2017 , 01:20:00,2253,20
451,29/01/2017 , 01:25:00,2253,20
452,29/01/2017 , 01:30:00,2252,20
453,29/01/2017 , 01:35:00,2252,20
454,29/01/2017 , 01:40:00,2252,20
455,29/01/2017 , 01:45:00,2253,20
456,29/01/2017 , 01:50:00,2252,20
457,29/01/2017 , 01:55:00,2253,20
458,29/01/2017 , 02:00:00,2253,20
459,29/01/2017 , 02:05:00,2254,20
460,29/01/2017 , 02:10:00,2253,20
461,29/01/2017 , 02:15:00,2253,20
462,29/01/2017 , 02:20:00,2253,20
463,29/01/2017 , 02:25:00,2253,20
464,29/01/2017 , 02:30:00,2252,20
465,29/01/2017 , 02:35:00,2253,20
466,29/01/2017 , 02:40:00,2252,20
467,29/01/2017 , 02:45:00,2252,20
468,29/01/2017 , 02:50:00,2252,20
469,29/01/2017 , 02:55:00,2251,19.9
470,29/01/2017 , 03:00:00,2251,19.9
471,29/01/2017 , 03:05:00,2251,19.9
472,29/01/2017 , 03:10:00,2250,19.9
473,29/01/2017 , 03:15:00,2250,19.9
474,29/01/2017 , 03:20:00,2250,19.9
475,29/01/2017 , 03:25:00,2250,19.9
476,29/01/2017 , 03:30:00,2250,19.9
477,29/01/2017 , 03:35:00,2250,19.9
478,29/01/2017 , 03:40:00,2250,19.9
479,29/01/2017 , 03:45:00,2250,19.9
480,29/01/2017 , 03:50:00,2250,19.9
481,29/01/2017 , 03:55:00,2250,19.9
482,29/01/2017 , 04:00:00,2250,19.9
483,29/01/2017 , 04:05:00,2250,19.9
484,29/01/2017 , 04:10:00,2250,19.9
485,29/01/2017 , 04:15:00,2249,19.8
486,29/01/2017 , 04:20:00,2249,19.8
487,29/01/2017 , 04:25:00,2249,19.8
488,29/01/2017 , 04:30:00,2249,19.8
489,29/01/2017 , 04:35:00,2249,19.8
490,29/01/2017 , 04:40:00,2249,19.8
491,29/01/2017 , 04:45:00,2249,19.8
492,29/01/2017 , 04:50:00,2249,19.8
493,29/01/2017 , 04:55:00,2248,19.8
494,29/01/2017 , 05:00:00,2248,19.8
495,29/01/2017 , 05:05:00,2248,19.8
496,29/01/2017 , 05:10:00,2248,19.8
497,29/01/2017 , 05:15:00,2248,19.8
498,29/01/2017 , 05:20:00,2248,19.8
499,29/01/2017 , 05:25:00,2248,19.8
500,29/01/2017 , 05:30:00,2247,19.7
501,29/01/2017 , 05:35:00,2247,19.7
502,29/01/2017 , 05:40:00,2247,19.7
503,29/01/2017 , 05:45:00,2246,19.7
504,29/01/2017 , 05:50:00,2246,19.7
505,29/01/2017 , 05:55:00,2246,19.7
506,29/01/2017 , 06:00:00,2245,19.6
507,29/01/2017 , 06:05:00,2245,19.6
508,29/01/2017 , 06:10:00,2246,19.7
509,29/01/2017 , 06:15:00,2245,19.6
510,29/01/2017 , 06:20:00,2245,19.6
511,29/01/2017 , 06:25:00,2246,19.7
512,29/01/2017 , 06:30:00,2245,19.6
513,29/01/2017 , 06:35:00,2245,19.6
514,29/01/2017 , 06:40:00,2245,19.6
515,29/01/2017 , 06:45:00,2244,19.6
516,29/01/2017 , 06:50:00,2244,19.6
517,29/01/2017 , 06:55:00,2245,19.6
518,29/01/2017 , 07:00:00,2245,19.6
519,29/01/2017 , 07:05:00,2245,19.6
520,29/01/2017 , 07:10:00,2245,19.6
521,29/01/2017 , 07:15:00,2245,19.6
522,29/01/2017 , 07:20:00,2244,19.6
523,29/01/2017 , 07:25:00,2244,19.6
524,29/01/2017 , 07:30:00,2245,19.6
525,29/01/2017 , 07:35:00,2245,19.6
526,29/01/2017 , 07:40:00,2245,19.6
527,29/01/2017 , 07:45:00,2245,19.6
528,29/01/2017 , 07:50:00,2245,19.6
529,29/01/2017 , 07:55:00,2245,19.6
530,29/01/2017 , 08:00:00,2244,19.6
531,29/01/2017 , 08:05:00,2244,19.6
532,29/01/2017 , 08:10:00,2244,19.6
533,29/01/2017 , 08:15:00,2244,19.6
534,29/01/2017 , 08:20:00,2244,19.6
535,29/01/2017 , 08:25:00,2244,19.6
536,29/01/2017 , 08:30:00,2244,19.6
537,29/01/2017 , 08:35:00,2244,19.6
538,29/01/2017 , 08:40:00,2244,19.6
539,29/01/2017 , 08:45:00,2244,19.6
540,29/01/2017 , 08:50:00,2243,19.5
541,29/01/2017 , 08:55:00,2242,19.5
542,29/01/2017 , 09:00:00,2243,19.5
543,29/01/2017 , 09:05:00,2241,19.4
544,29/01/2017 , 09:10:00,2240,19.4
545,29/01/2017 , 09:15:00,2238,19.3
546,29/01/2017 , 09:20:00,2237,19.3
547,29/01/2017 , 09:25:00,2236,19.2
548,29/01/2017 , 09:30:00,2232,19
549,29/01/2017 , 09:35:00,2232,19
550,29/01/2017 , 09:40:00,2232,19
551,29/01/2017 , 09:45:00,2231,19
552,29/01/2017 , 09:50:00,2231,19
553,29/01/2017 , 09:55:00,2231,19
554,29/01/2017 , 10:00:00,2231,19
555,29/01/2017 , 10:05:00,2231,19
556,29/01/2017 , 10:10:00,2230,18.9
557,29/01/2017 , 10:15:00,2229,18.9
558,29/01/2017 , 10:20:00,2229,18.9
559,29/01/2017 , 10:25:00,2229,18.9
560,29/01/2017 , 10:30:00,2229,18.9
561,29/01/2017 , 10:35:00,2228,18.8
562,29/01/2017 , 10:40:00,2228,18.8
563,29/01/2017 , 10:45:00,2229,18.9
564,29/01/2017 , 10:50:00,2228,18.8
565,29/01/2017 , 10:55:00,2229,18.9
566,29/01/2017 , 11:00:00,2229,18.9
567,29/01/2017 , 11:05:00,2228,18.8
568,29/01/2017 , 11:10:00,2229,18.9
569,29/01/2017 , 11:15:00,2228,18.8
570,29/01/2017 , 11:20:00,2228,18.8
571,29/01/2017 , 11:25:00,2228,18.8
572,29/01/2017 , 11:30:00,2227,18.8
573,29/01/2017 , 11:35:00,2226,18.7
574,29/01/2017 , 11:40:00,2226,18.7
575,29/01/2017 , 11:45:00,2226,18.7
576,29/01/2017 , 11:50:00,2226,18.7
