Site Name ,WLR111,,,,
Site Number ,111,,,,
Logger ,Capacitive Water Level,,,,
Logger Serial Number ,40026,,,,
,,,,
,,,,
Scan No ,Date and Time,       Capacitive Water Level,        ,,,,,
103,31/01/2017 , 23:00:10,922,12.95
104,31/01/2017 , 23:05:10,922,12.95
105,31/01/2017 , 23:10:10,922,12.95
106,31/01/2017 , 23:15:10,922,12.95
107,31/01/2017 , 23:20:10,922,12.95
108,31/01/2017 , 23:25:10,922,12.95
109,31/01/2017 , 23:30:10,922,12.95
110,31/01/2017 , 23:35:10,922,12.95
111,31/01/2017 , 23:40:10,922,12.95
112,31/01/2017 , 23:45:10,922,12.95
113,31/01/2017 , 23:50:10,923,13
114,31/01/2017 , 23:55:10,923,13
115,01/02/2017 , 00:00:10,923,13
116,01/02/2017 , 00:05:10,923,13
117,01/02/2017 , 00:10:10,923,13
118,01/02/2017 , 00:15:10,923,13
119,01/02/2017 , 00:20:10,924,13.05
120,01/02/2017 , 00:25:10,923,13
121,01/02/2017 , 00:30:10,923,13
122,01/02/2017 , 00:35:10,923,13
123,01/02/2017 , 00:40:10,923,13
124,01/02/2017 , 00:45:10,923,13
125,01/02/2017 , 00:50:10,923,13
126,01/02/2017 , 00:55:10,923,13
127,01/02/2017 , 01:00:10,923,13
128,01/02/2017 , 01:05:10,923,13
129,01/02/2017 , 01:10:10,923,13
130,01/02/2017 , 01:15:10,923,13
131,01/02/2017 , 01:20:10,923,13
132,01/02/2017 , 01:25:10,923,13
133,01/02/2017 , 01:30:10,923,13
134,01/02/2017 , 01:35:10,922,12.95
135,01/02/2017 , 01:40:10,922,12.95
136,01/02/2017 , 01:45:10,922,12.95
137,01/02/2017 , 01:50:10,922,12.95
138,01/02/2017 , 01:55:10,922,12.95
139,01/02/2017 , 02:00:10,922,12.95
140,01/02/2017 , 02:05:10,922,12.95
141,01/02/2017 , 02:10:10,922,12.95
142,01/02/2017 , 02:15:10,922,12.95
143,01/02/2017 , 02:20:10,922,12.95
144,01/02/2017 , 02:25:10,922,12.95
145,01/02/2017 , 02:30:10,922,12.95
146,01/02/2017 , 02:35:10,922,12.95
147,01/02/2017 , 02:40:10,921,12.9
148,01/02/2017 , 02:45:10,921,12.9
149,01/02/2017 , 02:50:10,921,12.9
150,01/02/2017 , 02:55:10,921,12.9
151,01/02/2017 , 03:00:10,921,12.9
152,01/02/2017 , 03:05:10,921,12.9
153,01/02/2017 , 03:10:10,921,12.9
154,01/02/2017 , 03:15:10,921,12.9
155,01/02/2017 , 03:20:10,921,12.9
156,01/02/2017 , 03:25:10,921,12.9
157,01/02/2017 , 03:30:10,921,12.9
158,01/02/2017 , 03:35:10,921,12.9
159,01/02/2017 , 03:40:10,921,12.9
160,01/02/2017 , 03:45:10,921,12.9
161,01/02/2017 , 03:50:10,921,12.9
162,01/02/2017 , 03:55:10,921,12.9
163,01/02/2017 , 04:00:10,921,12.9
164,01/02/2017 , 04:05:10,921,12.9
165,01/02/2017 , 04:10:10,921,12.9
166,01/02/2017 , 04:15:10,921,12.9
167,01/02/2017 , 04:20:10,920,12.84
168,01/02/2017 , 04:25:10,920,12.84
169,01/02/2017 , 04:30:10,920,12.84
170,01/02/2017 , 04:35:10,920,12.84
171,01/02/2017 , 04:40:10,920,12.84
172,01/02/2017 , 04:45:10,920,12.84
173,01/02/2017 , 04:50:10,920,12.84
174,01/02/2017 , 04:55:10,920,12.84
175,01/02/2017 , 05:00:10,920,12.84
176,01/02/2017 , 05:05:10,920,12.84
177,01/02/2017 , 05:10:10,920,12.84
178,01/02/2017 , 05:15:10,920,12.84
179,01/02/2017 , 05:20:10,920,12.84
180,01/02/2017 , 05:25:10,920,12.84
181,01/02/2017 , 05:30:10,920,12.84
182,01/02/2017 , 05:35:10,920,12.84
183,01/02/2017 , 05:40:10,920,12.84
184,01/02/2017 , 05:45:10,920,12.84
185,01/02/2017 , 05:50:10,920,12.84
186,01/02/2017 , 05:55:10,920,12.84
187,01/02/2017 , 06:00:10,919,12.79
188,01/02/2017 , 06:05:10,919,12.79
189,01/02/2017 , 06:10:10,919,12.79
190,01/02/2017 , 06:15:10,919,12.79
191,01/02/2017 , 06:20:10,919,12.79
192,01/02/2017 , 06:25:10,919,12.79
193,01/02/2017 , 06:30:10,919,12.79
194,01/02/2017 , 06:35:10,919,12.79
195,01/02/2017 , 06:40:10,919,12.79
196,01/02/2017 , 06:45:10,919,12.79
197,01/02/2017 , 06:50:10,919,12.79
198,01/02/2017 , 06:55:10,919,12.79
199,01/02/2017 , 07:00:10,919,12.79
200,01/02/2017 , 07:05:10,919,12.79
201,01/02/2017 , 07:10:10,919,12.79
202,01/02/2017 , 07:15:10,920,12.84
203,01/02/2017 , 07:20:10,920,12.84
204,01/02/2017 , 07:25:10,920,12.84
205,01/02/2017 , 07:30:10,920,12.84
206,01/02/2017 , 07:35:10,921,12.9
207,01/02/2017 , 07:40:10,921,12.9
208,01/02/2017 , 07:45:10,921,12.9
209,01/02/2017 , 07:50:10,921,12.9
210,01/02/2017 , 07:55:10,921,12.9
211,01/02/2017 , 08:00:10,921,12.9
212,01/02/2017 , 08:05:10,922,12.95
213,01/02/2017 , 08:10:10,922,12.95
214,01/02/2017 , 08:15:10,922,12.95
215,01/02/2017 , 08:20:10,922,12.95
216,01/02/2017 , 08:25:10,922,12.95
217,01/02/2017 , 08:30:10,922,12.95
218,01/02/2017 , 08:35:10,923,13
219,01/02/2017 , 08:40:10,923,13
220,01/02/2017 , 08:45:10,923,13
221,01/02/2017 , 08:50:10,923,13
222,01/02/2017 , 08:55:10,923,13
223,01/02/2017 , 09:00:10,923,13
224,01/02/2017 , 09:05:10,923,13
225,01/02/2017 , 09:10:10,923,13
226,01/02/2017 , 09:15:10,923,13
227,01/02/2017 , 09:20:10,923,13
228,01/02/2017 , 09:25:10,923,13
229,01/02/2017 , 09:30:10,923,13
230,01/02/2017 , 09:35:10,923,13
231,01/02/2017 , 09:40:10,923,13
232,01/02/2017 , 09:45:10,923,13
233,01/02/2017 , 09:50:10,923,13
234,01/02/2017 , 09:55:10,923,13
235,01/02/2017 , 10:00:10,923,13
236,01/02/2017 , 10:05:10,923,13
237,01/02/2017 , 10:10:10,923,13
238,01/02/2017 , 10:15:10,923,13
239,01/02/2017 , 10:20:10,923,13
240,01/02/2017 , 10:25:10,923,13
241,01/02/2017 , 10:30:10,923,13
242,01/02/2017 , 10:35:10,923,13
243,01/02/2017 , 10:40:10,923,13
244,01/02/2017 , 10:45:10,923,13
245,01/02/2017 , 10:50:10,923,13
246,01/02/2017 , 10:55:10,923,13
247,01/02/2017 , 11:00:10,923,13
248,01/02/2017 , 11:05:10,923,13
249,01/02/2017 , 11:10:10,923,13
250,01/02/2017 , 11:15:10,924,13.05
251,01/02/2017 , 11:20:10,924,13.05
252,01/02/2017 , 11:25:10,924,13.05
253,01/02/2017 , 11:30:10,924,13.05
254,01/02/2017 , 11:35:10,924,13.05
255,01/02/2017 , 11:40:10,924,13.05
256,01/02/2017 , 11:45:10,924,13.05
257,01/02/2017 , 11:50:10,924,13.05
258,01/02/2017 , 11:55:10,924,13.05
259,01/02/2017 , 12:00:10,924,13.05
260,01/02/2017 , 12:05:10,924,13.05
261,01/02/2017 , 12:10:10,924,13.05
262,01/02/2017 , 12:15:10,924,13.05
263,01/02/2017 , 12:20:10,924,13.05
264,01/02/2017 , 12:25:10,924,13.05
265,01/02/2017 , 12:30:10,924,13.05
266,01/02/2017 , 12:35:10,924,13.05
267,01/02/2017 , 12:40:10,924,13.05
268,01/02/2017 , 12:45:10,925,13.1
269,01/02/2017 , 12:50:10,925,13.1
270,01/02/2017 , 12:55:10,925,13.1
271,01/02/2017 , 13:00:10,924,13.05
272,01/02/2017 , 13:05:10,925,13.1
273,01/02/2017 , 13:10:10,924,13.05
274,01/02/2017 , 13:15:10,924,13.05
275,01/02/2017 , 13:20:10,924,13.05
276,01/02/2017 , 13:25:10,924,13.05
277,01/02/2017 , 13:30:10,924,13.05
278,01/02/2017 , 13:35:10,924,13.05
279,01/02/2017 , 13:40:10,923,13
280,01/02/2017 , 13:45:10,923,13
281,01/02/2017 , 13:50:10,923,13
282,01/02/2017 , 13:55:10,923,13
283,01/02/2017 , 14:00:10,923,13
284,01/02/2017 , 14:05:10,923,13
285,01/02/2017 , 14:10:10,923,13
286,01/02/2017 , 14:15:10,922,12.95
287,01/02/2017 , 14:20:10,922,12.95
288,01/02/2017 , 14:25:10,922,12.95
289,01/02/2017 , 14:30:10,922,12.95
290,01/02/2017 , 14:35:10,922,12.95
291,01/02/2017 , 14:40:10,922,12.95
292,01/02/2017 , 14:45:10,922,12.95
293,01/02/2017 , 14:50:10,922,12.95
294,01/02/2017 , 14:55:10,922,12.95
295,01/02/2017 , 15:00:10,921,12.9
296,01/02/2017 , 15:05:10,922,12.95
297,01/02/2017 , 15:10:10,921,12.9
298,01/02/2017 , 15:15:10,921,12.9
299,01/02/2017 , 15:20:10,921,12.9
300,01/02/2017 , 15:25:10,921,12.9
301,01/02/2017 , 15:30:10,921,12.9
302,01/02/2017 , 15:35:10,921,12.9
303,01/02/2017 , 15:40:10,921,12.9
304,01/02/2017 , 15:45:10,921,12.9
305,01/02/2017 , 15:50:10,921,12.9
306,01/02/2017 , 15:55:10,920,12.84
307,01/02/2017 , 16:00:10,920,12.84
308,01/02/2017 , 16:05:10,920,12.84
309,01/02/2017 , 16:10:10,920,12.84
310,01/02/2017 , 16:15:10,920,12.84
311,01/02/2017 , 16:20:10,920,12.84
312,01/02/2017 , 16:25:10,919,12.79
313,01/02/2017 , 16:30:10,920,12.84
314,01/02/2017 , 16:35:10,920,12.84
315,01/02/2017 , 16:40:10,919,12.79
316,01/02/2017 , 16:45:10,919,12.79
317,01/02/2017 , 16:50:10,919,12.79
318,01/02/2017 , 16:55:10,918,12.74
319,01/02/2017 , 17:00:10,918,12.74
320,01/02/2017 , 17:05:10,918,12.74
321,01/02/2017 , 17:10:10,918,12.74
322,01/02/2017 , 17:15:10,918,12.74
323,01/02/2017 , 17:20:10,917,12.69
324,01/02/2017 , 17:25:10,917,12.69
325,01/02/2017 , 17:30:10,917,12.69
326,01/02/2017 , 17:35:10,917,12.69
327,01/02/2017 , 17:40:10,917,12.69
328,01/02/2017 , 17:45:10,917,12.69
329,01/02/2017 , 17:50:10,917,12.69
330,01/02/2017 , 17:55:10,917,12.69
331,01/02/2017 , 18:00:10,917,12.69
332,01/02/2017 , 18:05:10,917,12.69
333,01/02/2017 , 18:10:10,917,12.69
334,01/02/2017 , 18:15:10,916,12.64
335,01/02/2017 , 18:20:10,916,12.64
336,01/02/2017 , 18:25:10,916,12.64
337,01/02/2017 , 18:30:10,916,12.64
338,01/02/2017 , 18:35:10,916,12.64
339,01/02/2017 , 18:40:10,916,12.64
340,01/02/2017 , 18:45:10,916,12.64
341,01/02/2017 , 18:50:10,916,12.64
342,01/02/2017 , 18:55:10,916,12.64
343,01/02/2017 , 19:00:10,916,12.64
344,01/02/2017 , 19:05:10,916,12.64
345,01/02/2017 , 19:10:10,916,12.64
346,01/02/2017 , 19:15:10,916,12.64
347,01/02/2017 , 19:20:10,916,12.64
348,01/02/2017 , 19:25:10,916,12.64
349,01/02/2017 , 19:30:10,916,12.64
350,01/02/2017 , 19:35:10,916,12.64
351,01/02/2017 , 19:40:10,916,12.64
352,01/02/2017 , 19:45:10,916,12.64
353,01/02/2017 , 19:50:10,916,12.64
354,01/02/2017 , 19:55:10,916,12.64
355,01/02/2017 , 20:00:10,916,12.64
356,01/02/2017 , 20:05:10,916,12.64
357,01/02/2017 , 20:10:10,916,12.64
358,01/02/2017 , 20:15:10,916,12.64
359,01/02/2017 , 20:20:10,916,12.64
360,01/02/2017 , 20:25:10,916,12.64
361,01/02/2017 , 20:30:10,916,12.64
362,01/02/2017 , 20:35:10,916,12.64
363,01/02/2017 , 20:40:10,916,12.64
364,01/02/2017 , 20:45:10,916,12.64
365,01/02/2017 , 20:50:10,916,12.64
366,01/02/2017 , 20:55:10,916,12.64
367,01/02/2017 , 21:00:10,916,12.64
368,01/02/2017 , 21:05:10,916,12.64
369,01/02/2017 , 21:10:10,916,12.64
370,01/02/2017 , 21:15:10,916,12.64
371,01/02/2017 , 21:20:10,916,12.64
372,01/02/2017 , 21:25:10,916,12.64
373,01/02/2017 , 21:30:10,915,12.59
374,01/02/2017 , 21:35:10,915,12.59
375,01/02/2017 , 21:40:10,915,12.59
376,01/02/2017 , 21:45:10,915,12.59
377,01/02/2017 , 21:50:10,915,12.59
378,01/02/2017 , 21:55:10,915,12.59
379,01/02/2017 , 22:00:10,915,12.59
380,01/02/2017 , 22:05:10,915,12.59
381,01/02/2017 , 22:10:10,915,12.59
382,01/02/2017 , 22:15:10,915,12.59
383,01/02/2017 , 22:20:10,915,12.59
384,01/02/2017 , 22:25:10,915,12.59
385,01/02/2017 , 22:30:10,915,12.59
386,01/02/2017 , 22:35:10,915,12.59
387,01/02/2017 , 22:40:10,915,12.59
388,01/02/2017 , 22:45:10,915,12.59
389,01/02/2017 , 22:50:10,915,12.59
390,01/02/2017 , 22:55:10,915,12.59
391,01/02/2017 , 23:00:10,915,12.59
392,01/02/2017 , 23:05:10,915,12.59
393,01/02/2017 , 23:10:10,915,12.59
394,01/02/2017 , 23:15:10,915,12.59
395,01/02/2017 , 23:20:10,915,12.59
396,01/02/2017 , 23:25:10,915,12.59
397,01/02/2017 , 23:30:10,915,12.59
398,01/02/2017 , 23:35:10,915,12.59
399,01/02/2017 , 23:40:10,915,12.59
400,01/02/2017 , 23:45:10,915,12.59
401,01/02/2017 , 23:50:10,915,12.59
402,01/02/2017 , 23:55:10,915,12.59
403,02/02/2017 , 00:00:10,915,12.59
404,02/02/2017 , 00:05:10,915,12.59
405,02/02/2017 , 00:10:10,915,12.59
406,02/02/2017 , 00:15:10,915,12.59
407,02/02/2017 , 00:20:10,915,12.59
408,02/02/2017 , 00:25:10,915,12.59
409,02/02/2017 , 00:30:10,915,12.59
410,02/02/2017 , 00:35:10,915,12.59
411,02/02/2017 , 00:40:10,915,12.59
412,02/02/2017 , 00:45:10,915,12.59
413,02/02/2017 , 00:50:10,915,12.59
414,02/02/2017 , 00:55:10,915,12.59
415,02/02/2017 , 01:00:10,915,12.59
416,02/02/2017 , 01:05:10,915,12.59
417,02/02/2017 , 01:10:10,915,12.59
418,02/02/2017 , 01:15:10,915,12.59
419,02/02/2017 , 01:20:10,915,12.59
420,02/02/2017 , 01:25:10,915,12.59
421,02/02/2017 , 01:30:10,915,12.59
422,02/02/2017 , 01:35:10,915,12.59
423,02/02/2017 , 01:40:10,915,12.59
424,02/02/2017 , 01:45:10,915,12.59
425,02/02/2017 , 01:50:10,914,12.54
426,02/02/2017 , 01:55:10,914,12.54
427,02/02/2017 , 02:00:10,914,12.54
428,02/02/2017 , 02:05:10,914,12.54
429,02/02/2017 , 02:10:10,914,12.54
430,02/02/2017 , 02:15:10,914,12.54
431,02/02/2017 , 02:20:10,914,12.54
432,02/02/2017 , 02:25:10,914,12.54
433,02/02/2017 , 02:30:10,914,12.54
434,02/02/2017 , 02:35:10,914,12.54
435,02/02/2017 , 02:40:10,914,12.54
436,02/02/2017 , 02:45:10,914,12.54
437,02/02/2017 , 02:50:10,914,12.54
438,02/02/2017 , 02:55:10,914,12.54
439,02/02/2017 , 03:00:10,914,12.54
440,02/02/2017 , 03:05:10,914,12.54
441,02/02/2017 , 03:10:10,914,12.54
442,02/02/2017 , 03:15:10,914,12.54
443,02/02/2017 , 03:20:10,913,12.49
444,02/02/2017 , 03:25:10,913,12.49
445,02/02/2017 , 03:30:10,913,12.49
446,02/02/2017 , 03:35:10,913,12.49
447,02/02/2017 , 03:40:10,913,12.49
448,02/02/2017 , 03:45:10,913,12.49
449,02/02/2017 , 03:50:10,913,12.49
450,02/02/2017 , 03:55:10,913,12.49
451,02/02/2017 , 04:00:10,913,12.49
452,02/02/2017 , 04:05:10,913,12.49
453,02/02/2017 , 04:10:10,913,12.49
454,02/02/2017 , 04:15:10,913,12.49
455,02/02/2017 , 04:20:10,913,12.49
456,02/02/2017 , 04:25:10,913,12.49
457,02/02/2017 , 04:30:10,913,12.49
458,02/02/2017 , 04:35:10,913,12.49
459,02/02/2017 , 04:40:10,913,12.49
460,02/02/2017 , 04:45:10,913,12.49
461,02/02/2017 , 04:50:10,913,12.49
462,02/02/2017 , 04:55:10,913,12.49
463,02/02/2017 , 05:00:10,913,12.49
464,02/02/2017 , 05:05:10,913,12.49
465,02/02/2017 , 05:10:10,913,12.49
466,02/02/2017 , 05:15:10,912,12.44
467,02/02/2017 , 05:20:10,912,12.44
468,02/02/2017 , 05:25:10,912,12.44
469,02/02/2017 , 05:30:10,912,12.44
470,02/02/2017 , 05:35:10,912,12.44
471,02/02/2017 , 05:40:10,912,12.44
472,02/02/2017 , 05:45:10,912,12.44
473,02/02/2017 , 05:50:10,912,12.44
474,02/02/2017 , 05:55:10,912,12.44
475,02/02/2017 , 06:00:10,912,12.44
476,02/02/2017 , 06:05:10,912,12.44
477,02/02/2017 , 06:10:10,912,12.44
478,02/02/2017 , 06:15:10,912,12.44
479,02/02/2017 , 06:20:10,912,12.44
480,02/02/2017 , 06:25:10,912,12.44
481,02/02/2017 , 06:30:10,912,12.44
482,02/02/2017 , 06:35:10,912,12.44
483,02/02/2017 , 06:40:10,912,12.44
484,02/02/2017 , 06:45:10,912,12.44
485,02/02/2017 , 06:50:10,912,12.44
486,02/02/2017 , 06:55:10,912,12.44
487,02/02/2017 , 07:00:10,912,12.44
488,02/02/2017 , 07:05:10,912,12.44
489,02/02/2017 , 07:10:10,912,12.44
490,02/02/2017 , 07:15:10,912,12.44
491,02/02/2017 , 07:20:10,913,12.49
492,02/02/2017 , 07:25:10,914,12.54
493,02/02/2017 , 07:30:10,914,12.54
494,02/02/2017 , 07:35:10,914,12.54
495,02/02/2017 , 07:40:10,915,12.59
496,02/02/2017 , 07:45:10,915,12.59
497,02/02/2017 , 07:50:10,916,12.64
498,02/02/2017 , 07:55:10,916,12.64
499,02/02/2017 , 08:00:10,917,12.69
500,02/02/2017 , 08:05:10,917,12.69
501,02/02/2017 , 08:10:10,917,12.69
502,02/02/2017 , 08:15:10,917,12.69
503,02/02/2017 , 08:20:10,917,12.69
504,02/02/2017 , 08:25:10,917,12.69
505,02/02/2017 , 08:30:10,918,12.74
506,02/02/2017 , 08:35:10,918,12.74
507,02/02/2017 , 08:40:10,918,12.74
508,02/02/2017 , 08:45:10,918,12.74
509,02/02/2017 , 08:50:10,918,12.74
510,02/02/2017 , 08:55:10,918,12.74
511,02/02/2017 , 09:00:10,918,12.74
512,02/02/2017 , 09:05:10,918,12.74
513,02/02/2017 , 09:10:10,918,12.74
514,02/02/2017 , 09:15:10,918,12.74
515,02/02/2017 , 09:20:10,918,12.74
516,02/02/2017 , 09:25:10,918,12.74
517,02/02/2017 , 09:30:10,918,12.74
518,02/02/2017 , 09:35:10,918,12.74
519,02/02/2017 , 09:40:10,918,12.74
520,02/02/2017 , 09:45:10,918,12.74
521,02/02/2017 , 09:50:10,918,12.74
522,02/02/2017 , 09:55:10,918,12.74
523,02/02/2017 , 10:00:10,918,12.74
524,02/02/2017 , 10:05:10,918,12.74
525,02/02/2017 , 10:10:10,918,12.74
526,02/02/2017 , 10:15:10,918,12.74
527,02/02/2017 , 10:20:10,918,12.74
528,02/02/2017 , 10:25:10,918,12.74
529,02/02/2017 , 10:30:10,918,12.74
530,02/02/2017 , 10:35:10,918,12.74
531,02/02/2017 , 10:40:10,918,12.74
532,02/02/2017 , 10:45:10,918,12.74
533,02/02/2017 , 10:50:10,918,12.74
534,02/02/2017 , 10:55:10,918,12.74
535,02/02/2017 , 11:00:10,918,12.74
536,02/02/2017 , 11:05:10,918,12.74
537,02/02/2017 , 11:10:10,918,12.74
538,02/02/2017 , 11:15:10,918,12.74
539,02/02/2017 , 11:20:10,918,12.74
540,02/02/2017 , 11:25:10,918,12.74
541,02/02/2017 , 11:30:10,918,12.74
542,02/02/2017 , 11:35:10,918,12.74
543,02/02/2017 , 11:40:10,918,12.74
544,02/02/2017 , 11:45:10,919,12.79
545,02/02/2017 , 11:50:10,919,12.79
546,02/02/2017 , 11:55:10,919,12.79
547,02/02/2017 , 12:00:10,919,12.79
548,02/02/2017 , 12:05:10,919,12.79
549,02/02/2017 , 12:10:10,919,12.79
550,02/02/2017 , 12:15:10,919,12.79
551,02/02/2017 , 12:20:10,919,12.79
552,02/02/2017 , 12:25:10,919,12.79
553,02/02/2017 , 12:30:10,919,12.79
554,02/02/2017 , 12:35:10,919,12.79
555,02/02/2017 , 12:40:10,919,12.79
556,02/02/2017 , 12:45:10,919,12.79
557,02/02/2017 , 12:50:10,919,12.79
558,02/02/2017 , 12:55:10,919,12.79
559,02/02/2017 , 13:00:10,919,12.79
560,02/02/2017 , 13:05:10,919,12.79
561,02/02/2017 , 13:10:10,919,12.79
562,02/02/2017 , 13:15:10,919,12.79
563,02/02/2017 , 13:20:10,919,12.79
564,02/02/2017 , 13:25:10,919,12.79
565,02/02/2017 , 13:30:10,919,12.79
566,02/02/2017 , 13:35:10,919,12.79
567,02/02/2017 , 13:40:10,919,12.79
568,02/02/2017 , 13:45:10,919,12.79
569,02/02/2017 , 13:50:10,919,12.79
570,02/02/2017 , 13:55:10,919,12.79
571,02/02/2017 , 14:00:10,919,12.79
572,02/02/2017 , 14:05:10,919,12.79
573,02/02/2017 , 14:10:10,919,12.79
574,02/02/2017 , 14:15:10,919,12.79
575,02/02/2017 , 14:20:10,919,12.79
576,02/02/2017 , 14:25:10,919,12.79
577,02/02/2017 , 14:30:10,918,12.74
578,02/02/2017 , 14:35:10,918,12.74
579,02/02/2017 , 14:40:10,919,12.79
580,02/02/2017 , 14:45:10,918,12.74
581,02/02/2017 , 14:50:10,918,12.74
582,02/02/2017 , 14:55:10,918,12.74
583,02/02/2017 , 15:00:10,918,12.74
584,02/02/2017 , 15:05:10,918,12.74
585,02/02/2017 , 15:10:10,918,12.74
586,02/02/2017 , 15:15:10,918,12.74
587,02/02/2017 , 15:20:10,918,12.74
588,02/02/2017 , 15:25:10,917,12.69
589,02/02/2017 , 15:30:10,917,12.69
590,02/02/2017 , 15:35:10,917,12.69
591,02/02/2017 , 15:40:10,917,12.69
592,02/02/2017 , 15:45:10,917,12.69
593,02/02/2017 , 15:50:10,917,12.69
594,02/02/2017 , 15:55:10,917,12.69
595,02/02/2017 , 16:00:10,917,12.69
596,02/02/2017 , 16:05:10,917,12.69
597,02/02/2017 , 16:10:10,917,12.69
598,02/02/2017 , 16:15:10,917,12.69
599,02/02/2017 , 16:20:10,917,12.69
600,02/02/2017 , 16:25:10,917,12.69
601,02/02/2017 , 16:30:10,917,12.69
602,02/02/2017 , 16:35:10,917,12.69
603,02/02/2017 , 16:40:10,917,12.69
604,02/02/2017 , 16:45:10,916,12.64
