Site Name ,WLR113,,,
Site Number ,103,,,
Logger ,Capacitive Water Level,,,
Logger Serial Number ,41697,,,
,,,,
,,,,
Scan No ,Date and Time,       Capacitive Water Level,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,
,,,,
553,12/01/2016,12:20:00,1529,28.26
554,12/01/2016,12:25:00,1529,28.26
555,12/01/2016,12:30:00,1529,28.26
556,12/01/2016,12:35:00,1529,28.26
557,12/01/2016,12:40:00,1529,28.26
558,12/01/2016,12:45:00,1529,28.26
559,12/01/2016,12:50:00,1529,28.26
560,12/01/2016,12:55:00,1529,28.26
561,12/01/2016,13:00:00,1529,28.26
562,12/01/2016,13:05:00,1529,28.26
563,12/01/2016,13:10:00,1529,28.26
564,12/01/2016,13:15:00,1529,28.26
565,12/01/2016,13:20:00,1529,28.26
566,12/01/2016,13:25:00,1529,28.26
567,12/01/2016,13:30:00,1529,28.26
568,12/01/2016,13:35:00,1529,28.26
569,12/01/2016,13:40:00,1529,28.26
570,12/01/2016,13:45:00,1529,28.26
571,12/01/2016,13:50:00,1529,28.26
572,12/01/2016,13:55:00,1529,28.26
573,12/01/2016,14:00:00,1529,28.26
574,12/01/2016,14:05:00,1529,28.26
575,12/01/2016,14:10:00,1529,28.26
576,12/01/2016,14:15:00,1529,28.26
577,12/01/2016,14:20:00,1529,28.26
578,12/01/2016,14:25:00,1529,28.26
579,12/01/2016,14:30:00,1529,28.26
580,12/01/2016,14:35:00,1529,28.26
581,12/01/2016,14:40:00,1529,28.26
582,12/01/2016,14:45:00,1529,28.26
583,12/01/2016,14:50:00,1529,28.26
584,12/01/2016,14:55:00,1530,28.32
585,12/01/2016,15:00:00,1529,28.26
586,12/01/2016,15:05:00,1529,28.26
587,12/01/2016,15:10:00,1529,28.26
588,12/01/2016,15:15:00,1529,28.26
589,12/01/2016,15:20:00,1529,28.26
590,12/01/2016,15:25:00,1529,28.26
591,12/01/2016,15:30:00,1529,28.26
592,12/01/2016,15:35:00,1529,28.26
593,12/01/2016,15:40:00,1529,28.26
594,12/01/2016,15:45:00,1529,28.26
595,12/01/2016,15:50:00,1529,28.26
596,12/01/2016,15:55:00,1529,28.26
597,12/01/2016,16:00:00,1530,28.32
598,12/01/2016,16:05:00,1529,28.26
599,12/01/2016,16:10:00,1529,28.26
600,12/01/2016,16:15:00,1530,28.32
601,12/01/2016,16:20:00,1530,28.32
602,12/01/2016,16:25:00,1530,28.32
603,12/01/2016,16:30:00,1529,28.26
604,12/01/2016,16:35:00,1530,28.32
605,12/01/2016,16:40:00,1530,28.32
606,12/01/2016,16:45:00,1530,28.32
607,12/01/2016,16:50:00,1530,28.32
