Site Name ,WLR112,,,,
Site Number ,112,,,,
Logger ,Capacitive Water Level,,,,
Logger Serial Number ,40039,,,,
,,,,
,,,,
Scan No ,Date and Time,       Capacitive Water Level,        ,,,,,
102,30/01/2017 , 20:45:00,954,17.82
103,30/01/2017 , 20:50:00,954,17.82
104,30/01/2017 , 20:55:00,954,17.82
105,30/01/2017 , 21:00:00,954,17.82
106,30/01/2017 , 21:05:00,954,17.82
107,30/01/2017 , 21:10:00,954,17.82
108,30/01/2017 , 21:15:00,954,17.82
109,30/01/2017 , 21:20:00,954,17.82
110,30/01/2017 , 21:25:00,954,17.82
111,30/01/2017 , 21:30:00,954,17.82
112,30/01/2017 , 21:35:00,954,17.82
113,30/01/2017 , 21:40:00,954,17.82
114,30/01/2017 , 21:45:00,954,17.82
115,30/01/2017 , 21:50:00,954,17.82
116,30/01/2017 , 21:55:00,954,17.82
117,30/01/2017 , 22:00:00,954,17.82
118,30/01/2017 , 22:05:00,954,17.82
119,30/01/2017 , 22:10:00,954,17.82
120,30/01/2017 , 22:15:00,954,17.82
121,30/01/2017 , 22:20:00,954,17.82
122,30/01/2017 , 22:25:00,954,17.82
123,30/01/2017 , 22:30:00,953,17.76
124,30/01/2017 , 22:35:00,953,17.76
125,30/01/2017 , 22:40:00,953,17.76
126,30/01/2017 , 22:45:00,953,17.76
127,30/01/2017 , 22:50:00,953,17.76
128,30/01/2017 , 22:55:00,953,17.76
129,30/01/2017 , 23:00:00,953,17.76
130,30/01/2017 , 23:05:00,953,17.76
131,30/01/2017 , 23:10:00,954,17.82
132,30/01/2017 , 23:15:00,954,17.82
133,30/01/2017 , 23:20:00,954,17.82
134,30/01/2017 , 23:25:00,954,17.82
135,30/01/2017 , 23:30:00,954,17.82
136,30/01/2017 , 23:35:00,954,17.82
137,30/01/2017 , 23:40:00,954,17.82
138,30/01/2017 , 23:45:00,954,17.82
139,30/01/2017 , 23:50:00,954,17.82
140,30/01/2017 , 23:55:00,954,17.82
141,30/01/2017 , 24:00:00,954,17.82
142,31/01/2017 , 00:05:00,954,17.82
143,31/01/2017 , 00:10:00,954,17.82
144,31/01/2017 , 00:15:00,954,17.82
145,31/01/2017 , 00:20:00,955,17.87
146,31/01/2017 , 00:25:00,955,17.87
147,31/01/2017 , 00:30:00,955,17.87
148,31/01/2017 , 00:35:00,955,17.87
149,31/01/2017 , 00:40:00,955,17.87
150,31/01/2017 , 00:45:00,955,17.87
151,31/01/2017 , 00:50:00,955,17.87
152,31/01/2017 , 00:55:00,955,17.87
153,31/01/2017 , 01:00:00,955,17.87
154,31/01/2017 , 01:05:00,955,17.87
155,31/01/2017 , 01:10:00,955,17.87
156,31/01/2017 , 01:15:00,955,17.87
157,31/01/2017 , 01:20:00,955,17.87
158,31/01/2017 , 01:25:00,956,17.93
159,31/01/2017 , 01:30:00,956,17.93
160,31/01/2017 , 01:35:00,956,17.93
161,31/01/2017 , 01:40:00,956,17.93
162,31/01/2017 , 01:45:00,956,17.93
163,31/01/2017 , 01:50:00,956,17.93
164,31/01/2017 , 01:55:00,956,17.93
165,31/01/2017 , 02:00:00,957,17.98
166,31/01/2017 , 02:05:00,957,17.98
167,31/01/2017 , 02:10:00,957,17.98
168,31/01/2017 , 02:15:00,957,17.98
169,31/01/2017 , 02:20:00,957,17.98
170,31/01/2017 , 02:25:00,957,17.98
171,31/01/2017 , 02:30:00,957,17.98
172,31/01/2017 , 02:35:00,957,17.98
173,31/01/2017 , 02:40:00,957,17.98
174,31/01/2017 , 02:45:00,957,17.98
175,31/01/2017 , 02:50:00,957,17.98
176,31/01/2017 , 02:55:00,957,17.98
177,31/01/2017 , 03:00:00,956,17.93
178,31/01/2017 , 03:05:00,956,17.93
179,31/01/2017 , 03:10:00,956,17.93
180,31/01/2017 , 03:15:00,955,17.87
181,31/01/2017 , 03:20:00,955,17.87
182,31/01/2017 , 03:25:00,955,17.87
183,31/01/2017 , 03:30:00,955,17.87
184,31/01/2017 , 03:35:00,955,17.87
185,31/01/2017 , 03:40:00,955,17.87
186,31/01/2017 , 03:45:00,955,17.87
187,31/01/2017 , 03:50:00,955,17.87
188,31/01/2017 , 03:55:00,955,17.87
189,31/01/2017 , 04:00:00,955,17.87
190,31/01/2017 , 04:05:00,955,17.87
191,31/01/2017 , 04:10:00,955,17.87
192,31/01/2017 , 04:15:00,956,17.93
193,31/01/2017 , 04:20:00,956,17.93
194,31/01/2017 , 04:25:00,956,17.93
195,31/01/2017 , 04:30:00,956,17.93
196,31/01/2017 , 04:35:00,956,17.93
197,31/01/2017 , 04:40:00,956,17.93
198,31/01/2017 , 04:45:00,956,17.93
199,31/01/2017 , 04:50:00,956,17.93
200,31/01/2017 , 04:55:00,956,17.93
201,31/01/2017 , 05:00:00,956,17.93
202,31/01/2017 , 05:05:00,956,17.93
203,31/01/2017 , 05:10:00,956,17.93
204,31/01/2017 , 05:15:00,956,17.93
205,31/01/2017 , 05:20:00,956,17.93
206,31/01/2017 , 05:25:00,956,17.93
207,31/01/2017 , 05:30:00,956,17.93
208,31/01/2017 , 05:35:00,956,17.93
209,31/01/2017 , 05:40:00,955,17.87
210,31/01/2017 , 05:45:00,955,17.87
211,31/01/2017 , 05:50:00,955,17.87
212,31/01/2017 , 05:55:00,955,17.87
213,31/01/2017 , 06:00:00,955,17.87
214,31/01/2017 , 06:05:00,955,17.87
215,31/01/2017 , 06:10:00,955,17.87
216,31/01/2017 , 06:15:00,955,17.87
217,31/01/2017 , 06:20:00,955,17.87
218,31/01/2017 , 06:25:00,956,17.93
219,31/01/2017 , 06:30:00,955,17.87
220,31/01/2017 , 06:35:00,956,17.93
221,31/01/2017 , 06:40:00,956,17.93
222,31/01/2017 , 06:45:00,956,17.93
223,31/01/2017 , 06:50:00,956,17.93
224,31/01/2017 , 06:55:00,956,17.93
225,31/01/2017 , 07:00:00,956,17.93
226,31/01/2017 , 07:05:00,956,17.93
227,31/01/2017 , 07:10:00,956,17.93
228,31/01/2017 , 07:15:00,956,17.93
229,31/01/2017 , 07:20:00,956,17.93
230,31/01/2017 , 07:25:00,956,17.93
231,31/01/2017 , 07:30:00,956,17.93
232,31/01/2017 , 07:35:00,956,17.93
233,31/01/2017 , 07:40:00,956,17.93
234,31/01/2017 , 07:45:00,957,17.98
235,31/01/2017 , 07:50:00,957,17.98
236,31/01/2017 , 07:55:00,957,17.98
237,31/01/2017 , 08:00:00,957,17.98
238,31/01/2017 , 08:05:00,957,17.98
239,31/01/2017 , 08:10:00,958,18.04
240,31/01/2017 , 08:15:00,959,18.09
241,31/01/2017 , 08:20:00,959,18.09
242,31/01/2017 , 08:25:00,960,18.15
243,31/01/2017 , 08:30:00,961,18.2
244,31/01/2017 , 08:35:00,961,18.2
245,31/01/2017 , 08:40:00,961,18.2
246,31/01/2017 , 08:45:00,962,18.26
247,31/01/2017 , 08:50:00,962,18.26
248,31/01/2017 , 08:55:00,962,18.26
249,31/01/2017 , 09:00:00,963,18.31
250,31/01/2017 , 09:05:00,963,18.31
251,31/01/2017 , 09:10:00,963,18.31
252,31/01/2017 , 09:15:00,963,18.31
253,31/01/2017 , 09:20:00,963,18.31
254,31/01/2017 , 09:25:00,963,18.31
255,31/01/2017 , 09:30:00,964,18.37
256,31/01/2017 , 09:35:00,964,18.37
257,31/01/2017 , 09:40:00,965,18.42
258,31/01/2017 , 09:45:00,966,18.48
259,31/01/2017 , 09:50:00,966,18.48
260,31/01/2017 , 09:55:00,967,18.53
261,31/01/2017 , 10:00:00,968,18.59
262,31/01/2017 , 10:05:00,967,18.53
263,31/01/2017 , 10:10:00,966,18.48
264,31/01/2017 , 10:15:00,965,18.42
265,31/01/2017 , 10:20:00,967,18.53
266,31/01/2017 , 10:25:00,971,18.75
267,31/01/2017 , 10:30:00,972,18.8
268,31/01/2017 , 10:35:00,972,18.8
269,31/01/2017 , 10:40:00,972,18.8
270,31/01/2017 , 10:45:00,972,18.8
271,31/01/2017 , 10:50:00,972,18.8
272,31/01/2017 , 10:55:00,971,18.75
273,31/01/2017 , 11:00:00,971,18.75
274,31/01/2017 , 11:05:00,971,18.75
275,31/01/2017 , 11:10:00,971,18.75
276,31/01/2017 , 11:15:00,971,18.75
277,31/01/2017 , 11:20:00,970,18.7
278,31/01/2017 , 11:25:00,970,18.7
279,31/01/2017 , 11:30:00,970,18.7
280,31/01/2017 , 11:35:00,970,18.7
281,31/01/2017 , 11:40:00,970,18.7
282,31/01/2017 , 11:45:00,970,18.7
283,31/01/2017 , 11:50:00,969,18.64
284,31/01/2017 , 11:55:00,969,18.64
285,31/01/2017 , 12:00:00,969,18.64
286,31/01/2017 , 12:05:00,969,18.64
287,31/01/2017 , 12:10:00,969,18.64
288,31/01/2017 , 12:15:00,969,18.64
289,31/01/2017 , 12:20:00,969,18.64
290,31/01/2017 , 12:25:00,968,18.59
291,31/01/2017 , 12:30:00,968,18.59
292,31/01/2017 , 12:35:00,968,18.59
293,31/01/2017 , 12:40:00,967,18.53
294,31/01/2017 , 12:45:00,967,18.53
295,31/01/2017 , 12:50:00,968,18.59
296,31/01/2017 , 12:55:00,968,18.59
297,31/01/2017 , 13:00:00,967,18.53
298,31/01/2017 , 13:05:00,967,18.53
299,31/01/2017 , 13:10:00,967,18.53
300,31/01/2017 , 13:15:00,966,18.48
301,31/01/2017 , 13:20:00,966,18.48
302,31/01/2017 , 13:25:00,965,18.42
303,31/01/2017 , 13:30:00,965,18.42
304,31/01/2017 , 13:35:00,965,18.42
305,31/01/2017 , 13:40:00,965,18.42
306,31/01/2017 , 13:45:00,965,18.42
307,31/01/2017 , 13:50:00,964,18.37
308,31/01/2017 , 13:55:00,964,18.37
309,31/01/2017 , 14:00:00,964,18.37
310,31/01/2017 , 14:05:00,964,18.37
311,31/01/2017 , 14:10:00,964,18.37
312,31/01/2017 , 14:15:00,964,18.37
313,31/01/2017 , 14:20:00,964,18.37
314,31/01/2017 , 14:25:00,964,18.37
315,31/01/2017 , 14:30:00,964,18.37
316,31/01/2017 , 14:35:00,964,18.37
317,31/01/2017 , 14:40:00,964,18.37
318,31/01/2017 , 14:45:00,964,18.37
319,31/01/2017 , 14:50:00,964,18.37
320,31/01/2017 , 14:55:00,965,18.42
321,31/01/2017 , 15:00:00,965,18.42
322,31/01/2017 , 15:05:00,964,18.37
323,31/01/2017 , 15:10:00,964,18.37
324,31/01/2017 , 15:15:00,965,18.42
325,31/01/2017 , 15:20:00,965,18.42
326,31/01/2017 , 15:25:00,965,18.42
327,31/01/2017 , 15:30:00,965,18.42
328,31/01/2017 , 15:35:00,965,18.42
329,31/01/2017 , 15:40:00,964,18.37
330,31/01/2017 , 15:45:00,964,18.37
331,31/01/2017 , 15:50:00,965,18.42
332,31/01/2017 , 15:55:00,964,18.37
333,31/01/2017 , 16:00:00,964,18.37
334,31/01/2017 , 16:05:00,964,18.37
335,31/01/2017 , 16:10:00,965,18.42
336,31/01/2017 , 16:15:00,964,18.37
337,31/01/2017 , 16:20:00,964,18.37
338,31/01/2017 , 16:25:00,964,18.37
339,31/01/2017 , 16:30:00,964,18.37
340,31/01/2017 , 16:35:00,964,18.37
341,31/01/2017 , 16:40:00,964,18.37
342,31/01/2017 , 16:45:00,964,18.37
343,31/01/2017 , 16:50:00,963,18.31
344,31/01/2017 , 16:55:00,963,18.31
345,31/01/2017 , 17:00:00,963,18.31
346,31/01/2017 , 17:05:00,962,18.26
347,31/01/2017 , 17:10:00,962,18.26
348,31/01/2017 , 17:15:00,962,18.26
349,31/01/2017 , 17:20:00,962,18.26
350,31/01/2017 , 17:25:00,962,18.26
351,31/01/2017 , 17:30:00,962,18.26
352,31/01/2017 , 17:35:00,961,18.2
353,31/01/2017 , 17:40:00,961,18.2
354,31/01/2017 , 17:45:00,961,18.2
355,31/01/2017 , 17:50:00,961,18.2
356,31/01/2017 , 17:55:00,960,18.15
357,31/01/2017 , 18:00:00,960,18.15
358,31/01/2017 , 18:05:00,960,18.15
359,31/01/2017 , 18:10:00,959,18.09
360,31/01/2017 , 18:15:00,959,18.09
361,31/01/2017 , 18:20:00,959,18.09
362,31/01/2017 , 18:25:00,958,18.04
363,31/01/2017 , 18:30:00,958,18.04
364,31/01/2017 , 18:35:00,958,18.04
365,31/01/2017 , 18:40:00,957,17.98
366,31/01/2017 , 18:45:00,957,17.98
367,31/01/2017 , 18:50:00,957,17.98
368,31/01/2017 , 18:55:00,956,17.93
369,31/01/2017 , 19:00:00,956,17.93
370,31/01/2017 , 19:05:00,956,17.93
371,31/01/2017 , 19:10:00,955,17.87
372,31/01/2017 , 19:15:00,955,17.87
373,31/01/2017 , 19:20:00,955,17.87
374,31/01/2017 , 19:25:00,955,17.87
375,31/01/2017 , 19:30:00,955,17.87
376,31/01/2017 , 19:35:00,955,17.87
377,31/01/2017 , 19:40:00,955,17.87
378,31/01/2017 , 19:45:00,955,17.87
379,31/01/2017 , 19:50:00,954,17.82
380,31/01/2017 , 19:55:00,954,17.82
381,31/01/2017 , 20:00:00,954,17.82
382,31/01/2017 , 20:05:00,954,17.82
383,31/01/2017 , 20:10:00,954,17.82
384,31/01/2017 , 20:15:00,953,17.76
385,31/01/2017 , 20:20:00,953,17.76
386,31/01/2017 , 20:25:00,953,17.76
387,31/01/2017 , 20:30:00,953,17.76
388,31/01/2017 , 20:35:00,953,17.76
389,31/01/2017 , 20:40:00,953,17.76
390,31/01/2017 , 20:45:00,953,17.76
391,31/01/2017 , 20:50:00,953,17.76
392,31/01/2017 , 20:55:00,953,17.76
393,31/01/2017 , 21:00:00,953,17.76
394,31/01/2017 , 21:05:00,952,17.71
395,31/01/2017 , 21:10:00,952,17.71
396,31/01/2017 , 21:15:00,952,17.71
397,31/01/2017 , 21:20:00,952,17.71
398,31/01/2017 , 21:25:00,952,17.71
399,31/01/2017 , 21:30:00,952,17.71
400,31/01/2017 , 21:35:00,952,17.71
401,31/01/2017 , 21:40:00,952,17.71
402,31/01/2017 , 21:45:00,952,17.71
403,31/01/2017 , 21:50:00,952,17.71
404,31/01/2017 , 21:55:00,952,17.71
405,31/01/2017 , 22:00:00,952,17.71
406,31/01/2017 , 22:05:00,953,17.76
407,31/01/2017 , 22:10:00,953,17.76
408,31/01/2017 , 22:15:00,953,17.76
409,31/01/2017 , 22:20:00,953,17.76
410,31/01/2017 , 22:25:00,953,17.76
411,31/01/2017 , 22:30:00,953,17.76
412,31/01/2017 , 22:35:00,953,17.76
413,31/01/2017 , 22:40:00,954,17.82
414,31/01/2017 , 22:45:00,954,17.82
415,31/01/2017 , 22:50:00,954,17.82
416,31/01/2017 , 22:55:00,954,17.82
417,31/01/2017 , 23:00:00,955,17.87
418,31/01/2017 , 23:05:00,955,17.87
419,31/01/2017 , 23:10:00,955,17.87
420,31/01/2017 , 23:15:00,955,17.87
421,31/01/2017 , 23:20:00,956,17.93
422,31/01/2017 , 23:25:00,956,17.93
423,31/01/2017 , 23:30:00,957,17.98
424,31/01/2017 , 23:35:00,957,17.98
425,31/01/2017 , 23:40:00,958,18.04
426,31/01/2017 , 23:45:00,959,18.09
427,31/01/2017 , 23:50:00,960,18.15
428,31/01/2017 , 23:55:00,960,18.15
429,31/01/2017 , 24:00:00,961,18.2
430,01/02/2017 , 00:05:00,961,18.2
431,01/02/2017 , 00:10:00,961,18.2
432,01/02/2017 , 00:15:00,961,18.2
433,01/02/2017 , 00:20:00,961,18.2
434,01/02/2017 , 00:25:00,960,18.15
435,01/02/2017 , 00:30:00,960,18.15
436,01/02/2017 , 00:35:00,959,18.09
437,01/02/2017 , 00:40:00,959,18.09
438,01/02/2017 , 00:45:00,959,18.09
439,01/02/2017 , 00:50:00,960,18.15
440,01/02/2017 , 00:55:00,960,18.15
441,01/02/2017 , 01:00:00,960,18.15
442,01/02/2017 , 01:05:00,960,18.15
443,01/02/2017 , 01:10:00,960,18.15
444,01/02/2017 , 01:15:00,960,18.15
445,01/02/2017 , 01:20:00,960,18.15
446,01/02/2017 , 01:25:00,959,18.09
447,01/02/2017 , 01:30:00,959,18.09
448,01/02/2017 , 01:35:00,959,18.09
449,01/02/2017 , 01:40:00,958,18.04
450,01/02/2017 , 01:45:00,957,17.98
451,01/02/2017 , 01:50:00,957,17.98
452,01/02/2017 , 01:55:00,957,17.98
453,01/02/2017 , 02:00:00,956,17.93
454,01/02/2017 , 02:05:00,956,17.93
455,01/02/2017 , 02:10:00,956,17.93
456,01/02/2017 , 02:15:00,956,17.93
457,01/02/2017 , 02:20:00,956,17.93
458,01/02/2017 , 02:25:00,956,17.93
459,01/02/2017 , 02:30:00,956,17.93
460,01/02/2017 , 02:35:00,956,17.93
461,01/02/2017 , 02:40:00,956,17.93
462,01/02/2017 , 02:45:00,956,17.93
463,01/02/2017 , 02:50:00,956,17.93
464,01/02/2017 , 02:55:00,956,17.93
465,01/02/2017 , 03:00:00,956,17.93
466,01/02/2017 , 03:05:00,956,17.93
467,01/02/2017 , 03:10:00,956,17.93
468,01/02/2017 , 03:15:00,956,17.93
469,01/02/2017 , 03:20:00,957,17.98
470,01/02/2017 , 03:25:00,957,17.98
471,01/02/2017 , 03:30:00,957,17.98
472,01/02/2017 , 03:35:00,957,17.98
473,01/02/2017 , 03:40:00,957,17.98
474,01/02/2017 , 03:45:00,957,17.98
475,01/02/2017 , 03:50:00,958,18.04
476,01/02/2017 , 03:55:00,958,18.04
477,01/02/2017 , 04:00:00,958,18.04
478,01/02/2017 , 04:05:00,959,18.09
479,01/02/2017 , 04:10:00,959,18.09
480,01/02/2017 , 04:15:00,959,18.09
481,01/02/2017 , 04:20:00,960,18.15
482,01/02/2017 , 04:25:00,960,18.15
483,01/02/2017 , 04:30:00,960,18.15
484,01/02/2017 , 04:35:00,960,18.15
485,01/02/2017 , 04:40:00,961,18.2
486,01/02/2017 , 04:45:00,961,18.2
487,01/02/2017 , 04:50:00,961,18.2
488,01/02/2017 , 04:55:00,961,18.2
489,01/02/2017 , 05:00:00,961,18.2
490,01/02/2017 , 05:05:00,961,18.2
491,01/02/2017 , 05:10:00,961,18.2
492,01/02/2017 , 05:15:00,961,18.2
493,01/02/2017 , 05:20:00,961,18.2
494,01/02/2017 , 05:25:00,961,18.2
495,01/02/2017 , 05:30:00,961,18.2
496,01/02/2017 , 05:35:00,961,18.2
497,01/02/2017 , 05:40:00,961,18.2
498,01/02/2017 , 05:45:00,961,18.2
499,01/02/2017 , 05:50:00,961,18.2
500,01/02/2017 , 05:55:00,961,18.2
501,01/02/2017 , 06:00:00,961,18.2
502,01/02/2017 , 06:05:00,961,18.2
503,01/02/2017 , 06:10:00,961,18.2
504,01/02/2017 , 06:15:00,961,18.2
505,01/02/2017 , 06:20:00,961,18.2
506,01/02/2017 , 06:25:00,961,18.2
507,01/02/2017 , 06:30:00,961,18.2
508,01/02/2017 , 06:35:00,961,18.2
509,01/02/2017 , 06:40:00,961,18.2
510,01/02/2017 , 06:45:00,961,18.2
511,01/02/2017 , 06:50:00,961,18.2
512,01/02/2017 , 06:55:00,961,18.2
513,01/02/2017 , 07:00:00,961,18.2
514,01/02/2017 , 07:05:00,961,18.2
515,01/02/2017 , 07:10:00,961,18.2
516,01/02/2017 , 07:15:00,961,18.2
517,01/02/2017 , 07:20:00,961,18.2
518,01/02/2017 , 07:25:00,961,18.2
519,01/02/2017 , 07:30:00,961,18.2
520,01/02/2017 , 07:35:00,961,18.2
521,01/02/2017 , 07:40:00,961,18.2
522,01/02/2017 , 07:45:00,961,18.2
523,01/02/2017 , 07:50:00,962,18.26
524,01/02/2017 , 07:55:00,962,18.26
525,01/02/2017 , 08:00:00,962,18.26
526,01/02/2017 , 08:05:00,963,18.31
527,01/02/2017 , 08:10:00,963,18.31
528,01/02/2017 , 08:15:00,965,18.42
529,01/02/2017 , 08:20:00,965,18.42
530,01/02/2017 , 08:25:00,965,18.42
531,01/02/2017 , 08:30:00,966,18.48
532,01/02/2017 , 08:35:00,966,18.48
533,01/02/2017 , 08:40:00,967,18.53
534,01/02/2017 , 08:45:00,967,18.53
535,01/02/2017 , 08:50:00,968,18.59
536,01/02/2017 , 08:55:00,968,18.59
537,01/02/2017 , 09:00:00,969,18.64
538,01/02/2017 , 09:05:00,969,18.64
539,01/02/2017 , 09:10:00,969,18.64
540,01/02/2017 , 09:15:00,969,18.64
541,01/02/2017 , 09:20:00,969,18.64
542,01/02/2017 , 09:25:00,969,18.64
543,01/02/2017 , 09:30:00,970,18.7
544,01/02/2017 , 09:35:00,969,18.64
545,01/02/2017 , 09:40:00,971,18.75
546,01/02/2017 , 09:45:00,972,18.8
547,01/02/2017 , 09:50:00,972,18.8
548,01/02/2017 , 09:55:00,974,18.91
549,01/02/2017 , 10:00:00,975,18.97
550,01/02/2017 , 10:05:00,975,18.97
551,01/02/2017 , 10:10:00,975,18.97
552,01/02/2017 , 10:15:00,975,18.97
553,01/02/2017 , 10:20:00,973,18.86
554,01/02/2017 , 10:25:00,972,18.8
555,01/02/2017 , 10:30:00,971,18.75
556,01/02/2017 , 10:35:00,970,18.7
557,01/02/2017 , 10:40:00,969,18.64
558,01/02/2017 , 10:45:00,968,18.59
559,01/02/2017 , 10:50:00,967,18.53
560,01/02/2017 , 10:55:00,966,18.48
561,01/02/2017 , 11:00:00,966,18.48
562,01/02/2017 , 11:05:00,966,18.48
563,01/02/2017 , 11:10:00,965,18.42
564,01/02/2017 , 11:15:00,965,18.42
565,01/02/2017 , 11:20:00,964,18.37
566,01/02/2017 , 11:25:00,964,18.37
567,01/02/2017 , 11:30:00,964,18.37
568,01/02/2017 , 11:35:00,964,18.37
569,01/02/2017 , 11:40:00,963,18.31
570,01/02/2017 , 11:45:00,963,18.31
571,01/02/2017 , 11:50:00,963,18.31
572,01/02/2017 , 11:55:00,962,18.26
573,01/02/2017 , 12:00:00,962,18.26
574,01/02/2017 , 12:05:00,962,18.26
575,01/02/2017 , 12:10:00,962,18.26
576,01/02/2017 , 12:15:00,962,18.26
577,01/02/2017 , 12:20:00,962,18.26
578,01/02/2017 , 12:25:00,962,18.26
579,01/02/2017 , 12:30:00,962,18.26
580,01/02/2017 , 12:35:00,962,18.26
581,01/02/2017 , 12:40:00,962,18.26
582,01/02/2017 , 12:45:00,962,18.26
583,01/02/2017 , 12:50:00,962,18.26
584,01/02/2017 , 12:55:00,962,18.26
585,01/02/2017 , 13:00:00,962,18.26
586,01/02/2017 , 13:05:00,962,18.26
587,01/02/2017 , 13:10:00,961,18.2
588,01/02/2017 , 13:15:00,961,18.2
589,01/02/2017 , 13:20:00,961,18.2
590,01/02/2017 , 13:25:00,960,18.15
591,01/02/2017 , 13:30:00,960,18.15
592,01/02/2017 , 13:35:00,960,18.15
593,01/02/2017 , 13:40:00,959,18.09
594,01/02/2017 , 13:45:00,959,18.09
595,01/02/2017 , 13:50:00,959,18.09
596,01/02/2017 , 13:55:00,959,18.09
597,01/02/2017 , 14:00:00,958,18.04
598,01/02/2017 , 14:05:00,957,17.98
