Site Name ,WLR106A,,,,
Site Number ,106,,,,
Logger ,Capacitive Water Level,,,,
Logger Serial Number ,44402,,,,
,,,,
,,,,
Scan No ,Date and Time,       Capacitive Water Level,        ,,,,,
97,19/01/2017 , 23:05:00,2190,13.95
98,19/01/2017 , 23:10:00,2188,13.78
99,19/01/2017 , 23:15:00,2187,13.7
100,19/01/2017 , 23:20:00,2185,13.53
101,19/01/2017 , 23:25:00,2184,13.45
102,19/01/2017 , 23:30:00,2184,13.45
103,19/01/2017 , 23:35:00,2183,13.36
104,19/01/2017 , 23:40:00,2183,13.36
105,19/01/2017 , 23:45:00,2182,13.28
106,19/01/2017 , 23:50:00,2181,13.19
107,19/01/2017 , 23:55:00,2181,13.19
108,19/01/2017 , 24:00:00,2181,13.19
109,20/01/2017 , 00:05:00,2181,13.19
110,20/01/2017 , 00:10:00,2182,13.28
111,20/01/2017 , 00:15:00,2181,13.19
112,20/01/2017 , 00:20:00,2182,13.28
113,20/01/2017 , 00:25:00,2184,13.45
114,20/01/2017 , 00:30:00,2185,13.53
115,20/01/2017 , 00:35:00,2184,13.45
116,20/01/2017 , 00:40:00,2185,13.53
117,20/01/2017 , 00:45:00,2185,13.53
118,20/01/2017 , 00:50:00,2186,13.61
119,20/01/2017 , 00:55:00,2188,13.78
120,20/01/2017 , 01:00:00,2188,13.78
121,20/01/2017 , 01:05:00,2189,13.87
122,20/01/2017 , 01:10:00,2191,14.03
123,20/01/2017 , 01:15:00,2192,14.12
124,20/01/2017 , 01:20:00,2192,14.12
125,20/01/2017 , 01:25:00,2193,14.2
126,20/01/2017 , 01:30:00,2194,14.29
127,20/01/2017 , 01:35:00,2194,14.29
128,20/01/2017 , 01:40:00,2213,15.88
129,20/01/2017 , 01:45:00,2213,15.88
130,20/01/2017 , 01:50:00,2212,15.8
131,20/01/2017 , 01:55:00,2213,15.88
132,20/01/2017 , 02:00:00,2213,15.88
133,20/01/2017 , 02:05:00,2213,15.88
134,20/01/2017 , 02:10:00,2213,15.88
135,20/01/2017 , 02:15:00,2214,15.97
136,20/01/2017 , 02:20:00,2216,16.13
137,20/01/2017 , 02:25:00,2217,16.22
138,20/01/2017 , 02:30:00,2218,16.3
139,20/01/2017 , 02:35:00,2218,16.3
140,20/01/2017 , 02:40:00,2220,16.47
141,20/01/2017 , 02:45:00,2220,16.47
142,20/01/2017 , 02:50:00,2221,16.55
143,20/01/2017 , 02:55:00,2221,16.55
144,20/01/2017 , 03:00:00,2221,16.55
145,20/01/2017 , 03:05:00,2222,16.64
146,20/01/2017 , 03:10:00,2222,16.64
147,20/01/2017 , 03:15:00,2221,16.55
148,20/01/2017 , 03:20:00,2220,16.47
149,20/01/2017 , 03:25:00,2220,16.47
150,20/01/2017 , 03:30:00,2219,16.39
151,20/01/2017 , 03:35:00,2219,16.39
152,20/01/2017 , 03:40:00,2218,16.3
153,20/01/2017 , 03:45:00,2218,16.3
154,20/01/2017 , 03:50:00,2216,16.13
155,20/01/2017 , 03:55:00,2216,16.13
156,20/01/2017 , 04:00:00,2217,16.22
157,20/01/2017 , 04:05:00,2217,16.22
158,20/01/2017 , 04:10:00,2217,16.22
159,20/01/2017 , 04:15:00,2217,16.22
160,20/01/2017 , 04:20:00,2217,16.22
161,20/01/2017 , 04:25:00,2217,16.22
162,20/01/2017 , 04:30:00,2217,16.22
163,20/01/2017 , 04:35:00,2217,16.22
164,20/01/2017 , 04:40:00,2216,16.13
165,20/01/2017 , 04:45:00,2216,16.13
166,20/01/2017 , 04:50:00,2216,16.13
167,20/01/2017 , 04:55:00,2215,16.05
168,20/01/2017 , 05:00:00,2216,16.13
169,20/01/2017 , 05:05:00,2215,16.05
170,20/01/2017 , 05:10:00,2215,16.05
171,20/01/2017 , 05:15:00,2214,15.97
172,20/01/2017 , 05:20:00,2214,15.97
173,20/01/2017 , 05:25:00,2214,15.97
174,20/01/2017 , 05:30:00,2214,15.97
175,20/01/2017 , 05:35:00,2214,15.97
176,20/01/2017 , 05:40:00,2214,15.97
177,20/01/2017 , 05:45:00,2215,16.05
178,20/01/2017 , 05:50:00,2215,16.05
179,20/01/2017 , 05:55:00,2214,15.97
180,20/01/2017 , 06:00:00,2215,16.05
181,20/01/2017 , 06:05:00,2214,15.97
182,20/01/2017 , 06:10:00,2214,15.97
183,20/01/2017 , 06:15:00,2213,15.88
184,20/01/2017 , 06:20:00,2212,15.8
185,20/01/2017 , 06:25:00,2212,15.8
186,20/01/2017 , 06:30:00,2211,15.71
187,20/01/2017 , 06:35:00,2211,15.71
188,20/01/2017 , 06:40:00,2210,15.63
189,20/01/2017 , 06:45:00,2210,15.63
190,20/01/2017 , 06:50:00,2210,15.63
191,20/01/2017 , 06:55:00,2210,15.63
192,20/01/2017 , 07:00:00,2210,15.63
193,20/01/2017 , 07:05:00,2210,15.63
194,20/01/2017 , 07:10:00,2209,15.55
195,20/01/2017 , 07:15:00,2209,15.55
196,20/01/2017 , 07:20:00,2209,15.55
197,20/01/2017 , 07:25:00,2211,15.71
198,20/01/2017 , 07:30:00,2213,15.88
199,20/01/2017 , 07:35:00,2212,15.8
200,20/01/2017 , 07:40:00,2202,14.96
201,20/01/2017 , 07:45:00,2199,14.71
202,20/01/2017 , 07:50:00,2198,14.62
203,20/01/2017 , 07:55:00,2196,14.45
204,20/01/2017 , 08:00:00,2195,14.37
205,20/01/2017 , 08:05:00,2194,14.29
206,20/01/2017 , 08:10:00,2192,14.12
207,20/01/2017 , 08:15:00,2192,14.12
208,20/01/2017 , 08:20:00,2190,13.95
209,20/01/2017 , 08:25:00,2190,13.95
210,20/01/2017 , 08:30:00,2190,13.95
211,20/01/2017 , 08:35:00,2189,13.87
212,20/01/2017 , 08:40:00,2189,13.87
213,20/01/2017 , 08:45:00,2187,13.7
214,20/01/2017 , 08:50:00,2187,13.7
215,20/01/2017 , 08:55:00,2187,13.7
216,20/01/2017 , 09:00:00,2187,13.7
217,20/01/2017 , 09:05:00,2187,13.7
218,20/01/2017 , 09:10:00,2187,13.7
219,20/01/2017 , 09:15:00,2187,13.7
220,20/01/2017 , 09:20:00,2187,13.7
221,20/01/2017 , 09:25:00,2187,13.7
222,20/01/2017 , 09:30:00,2187,13.7
223,20/01/2017 , 09:35:00,2187,13.7
224,20/01/2017 , 09:40:00,2187,13.7
225,20/01/2017 , 09:45:00,2187,13.7
226,20/01/2017 , 09:50:00,2187,13.7
227,20/01/2017 , 09:55:00,2187,13.7
228,20/01/2017 , 10:00:00,2187,13.7
229,20/01/2017 , 10:05:00,2187,13.7
230,20/01/2017 , 10:10:00,2187,13.7
231,20/01/2017 , 10:15:00,2187,13.7
232,20/01/2017 , 10:20:00,2187,13.7
233,20/01/2017 , 10:25:00,2187,13.7
234,20/01/2017 , 10:30:00,2187,13.7
235,20/01/2017 , 10:35:00,2187,13.7
236,20/01/2017 , 10:40:00,2187,13.7
237,20/01/2017 , 10:45:00,2187,13.7
238,20/01/2017 , 10:50:00,2187,13.7
239,20/01/2017 , 10:55:00,2187,13.7
240,20/01/2017 , 11:00:00,2187,13.7
241,20/01/2017 , 11:05:00,2186,13.61
242,20/01/2017 , 11:10:00,2186,13.61
243,20/01/2017 , 11:15:00,2185,13.53
244,20/01/2017 , 11:20:00,2185,13.53
245,20/01/2017 , 11:25:00,2184,13.45
246,20/01/2017 , 11:30:00,2183,13.36
247,20/01/2017 , 11:35:00,2183,13.36
248,20/01/2017 , 11:40:00,2190,13.95
249,20/01/2017 , 11:45:00,2190,13.95
250,20/01/2017 , 11:50:00,2190,13.95
251,20/01/2017 , 11:55:00,2190,13.95
252,20/01/2017 , 12:00:00,2189,13.87
253,20/01/2017 , 12:05:00,2188,13.78
254,20/01/2017 , 12:10:00,2187,13.7
255,20/01/2017 , 12:15:00,2187,13.7
256,20/01/2017 , 12:20:00,2187,13.7
257,20/01/2017 , 12:25:00,2187,13.7
258,20/01/2017 , 12:30:00,2187,13.7
259,20/01/2017 , 12:35:00,2186,13.61
260,20/01/2017 , 12:40:00,2186,13.61
261,20/01/2017 , 12:45:00,2186,13.61
262,20/01/2017 , 12:50:00,2185,13.53
263,20/01/2017 , 12:55:00,2185,13.53
264,20/01/2017 , 13:00:00,2185,13.53
265,20/01/2017 , 13:05:00,2185,13.53
266,20/01/2017 , 13:10:00,2184,13.45
267,20/01/2017 , 13:15:00,2184,13.45
268,20/01/2017 , 13:20:00,2185,13.53
269,20/01/2017 , 13:25:00,2184,13.45
270,20/01/2017 , 13:30:00,2184,13.45
271,20/01/2017 , 13:35:00,2184,13.45
272,20/01/2017 , 13:40:00,2184,13.45
273,20/01/2017 , 13:45:00,2184,13.45
274,20/01/2017 , 13:50:00,2183,13.36
275,20/01/2017 , 13:55:00,2183,13.36
276,20/01/2017 , 14:00:00,2183,13.36
277,20/01/2017 , 14:05:00,2183,13.36
278,20/01/2017 , 14:10:00,2183,13.36
279,20/01/2017 , 14:15:00,2183,13.36
280,20/01/2017 , 14:20:00,2183,13.36
281,20/01/2017 , 14:25:00,2183,13.36
282,20/01/2017 , 14:30:00,2183,13.36
283,20/01/2017 , 14:35:00,2183,13.36
284,20/01/2017 , 14:40:00,2183,13.36
285,20/01/2017 , 14:45:00,2183,13.36
286,20/01/2017 , 14:50:00,2183,13.36
287,20/01/2017 , 14:55:00,2183,13.36
288,20/01/2017 , 15:00:00,2184,13.45
289,20/01/2017 , 15:05:00,2178,12.94
290,20/01/2017 , 15:10:00,2177,12.86
291,20/01/2017 , 15:15:00,2177,12.86
292,20/01/2017 , 15:20:00,2176,12.77
293,20/01/2017 , 15:25:00,2177,12.86
294,20/01/2017 , 15:30:00,2176,12.77
295,20/01/2017 , 15:35:00,2177,12.86
296,20/01/2017 , 15:40:00,2177,12.86
297,20/01/2017 , 15:45:00,2177,12.86
298,20/01/2017 , 15:50:00,2177,12.86
299,20/01/2017 , 15:55:00,2178,12.94
300,20/01/2017 , 16:00:00,2178,12.94
301,20/01/2017 , 16:05:00,2178,12.94
302,20/01/2017 , 16:10:00,2178,12.94
303,20/01/2017 , 16:15:00,2178,12.94
304,20/01/2017 , 16:20:00,2178,12.94
305,20/01/2017 , 16:25:00,2178,12.94
306,20/01/2017 , 16:30:00,2178,12.94
307,20/01/2017 , 16:35:00,2179,13.03
308,20/01/2017 , 16:40:00,2178,12.94
309,20/01/2017 , 16:45:00,2179,13.03
310,20/01/2017 , 16:50:00,2180,13.11
311,20/01/2017 , 16:55:00,2180,13.11
312,20/01/2017 , 17:00:00,2180,13.11
313,20/01/2017 , 17:05:00,2181,13.19
314,20/01/2017 , 17:10:00,2181,13.19
315,20/01/2017 , 17:15:00,2187,13.7
316,20/01/2017 , 17:20:00,2188,13.78
317,20/01/2017 , 17:25:00,2188,13.78
318,20/01/2017 , 17:30:00,2190,13.95
319,20/01/2017 , 17:35:00,2189,13.87
320,20/01/2017 , 17:40:00,2189,13.87
321,20/01/2017 , 17:45:00,2189,13.87
322,20/01/2017 , 17:50:00,2190,13.95
323,20/01/2017 , 17:55:00,2190,13.95
324,20/01/2017 , 18:00:00,2191,14.03
325,20/01/2017 , 18:05:00,2192,14.12
326,20/01/2017 , 18:10:00,2192,14.12
327,20/01/2017 , 18:15:00,2193,14.2
328,20/01/2017 , 18:20:00,2194,14.29
329,20/01/2017 , 18:25:00,2194,14.29
330,20/01/2017 , 18:30:00,2195,14.37
331,20/01/2017 , 18:35:00,2195,14.37
332,20/01/2017 , 18:40:00,2195,14.37
333,20/01/2017 , 18:45:00,2197,14.54
334,20/01/2017 , 18:50:00,2196,14.45
335,20/01/2017 , 18:55:00,2197,14.54
336,20/01/2017 , 19:00:00,2198,14.62
337,20/01/2017 , 19:05:00,2198,14.62
338,20/01/2017 , 19:10:00,2198,14.62
339,20/01/2017 , 19:15:00,2199,14.71
340,20/01/2017 , 19:20:00,2199,14.71
341,20/01/2017 , 19:25:00,2199,14.71
342,20/01/2017 , 19:30:00,2199,14.71
343,20/01/2017 , 19:35:00,2200,14.79
344,20/01/2017 , 19:40:00,2199,14.71
345,20/01/2017 , 19:45:00,2182,13.28
346,20/01/2017 , 19:50:00,2183,13.36
347,20/01/2017 , 19:55:00,2184,13.45
348,20/01/2017 , 20:00:00,2184,13.45
349,20/01/2017 , 20:05:00,2184,13.45
350,20/01/2017 , 20:10:00,2184,13.45
351,20/01/2017 , 20:15:00,2184,13.45
352,20/01/2017 , 20:20:00,2185,13.53
353,20/01/2017 , 20:25:00,2185,13.53
354,20/01/2017 , 20:30:00,2184,13.45
355,20/01/2017 , 20:35:00,2184,13.45
356,20/01/2017 , 20:40:00,2185,13.53
357,20/01/2017 , 20:45:00,2187,13.7
358,20/01/2017 , 20:50:00,2188,13.78
359,20/01/2017 , 20:55:00,2188,13.78
360,20/01/2017 , 21:00:00,2189,13.87
361,20/01/2017 , 21:05:00,2189,13.87
362,20/01/2017 , 21:10:00,2189,13.87
363,20/01/2017 , 21:15:00,2190,13.95
364,20/01/2017 , 21:20:00,2191,14.03
365,20/01/2017 , 21:25:00,2193,14.2
366,20/01/2017 , 21:30:00,2193,14.2
367,20/01/2017 , 21:35:00,2194,14.29
368,20/01/2017 , 21:40:00,2195,14.37
369,20/01/2017 , 21:45:00,2197,14.54
370,20/01/2017 , 21:50:00,2198,14.62
371,20/01/2017 , 21:55:00,2199,14.71
372,20/01/2017 , 22:00:00,2201,14.87
373,20/01/2017 , 22:05:00,2202,14.96
374,20/01/2017 , 22:10:00,2203,15.04
375,20/01/2017 , 22:15:00,2204,15.13
376,20/01/2017 , 22:20:00,2205,15.21
377,20/01/2017 , 22:25:00,2207,15.38
378,20/01/2017 , 22:30:00,2209,15.55
379,20/01/2017 , 22:35:00,2211,15.71
380,20/01/2017 , 22:40:00,2213,15.88
381,20/01/2017 , 22:45:00,2214,15.97
382,20/01/2017 , 22:50:00,2215,16.05
383,20/01/2017 , 22:55:00,2215,16.05
384,20/01/2017 , 23:00:00,2219,16.39
385,20/01/2017 , 23:05:00,2220,16.47
386,20/01/2017 , 23:10:00,2222,16.64
387,20/01/2017 , 23:15:00,2223,16.72
388,20/01/2017 , 23:20:00,2224,16.81
389,20/01/2017 , 23:25:00,2223,16.72
390,20/01/2017 , 23:30:00,2223,16.72
391,20/01/2017 , 23:35:00,2223,16.72
392,20/01/2017 , 23:40:00,2223,16.72
393,20/01/2017 , 23:45:00,2222,16.64
394,20/01/2017 , 23:50:00,2223,16.72
395,20/01/2017 , 23:55:00,2222,16.64
396,20/01/2017 , 24:00:00,2222,16.64
397,21/01/2017 , 00:05:00,2223,16.72
398,21/01/2017 , 00:10:00,2223,16.72
399,21/01/2017 , 00:15:00,2223,16.72
400,21/01/2017 , 00:20:00,2224,16.81
401,21/01/2017 , 00:25:00,2224,16.81
402,21/01/2017 , 00:30:00,2224,16.81
403,21/01/2017 , 00:35:00,2225,16.89
404,21/01/2017 , 00:40:00,2224,16.81
405,21/01/2017 , 00:45:00,2224,16.81
406,21/01/2017 , 00:50:00,2224,16.81
407,21/01/2017 , 00:55:00,2224,16.81
408,21/01/2017 , 01:00:00,2224,16.81
409,21/01/2017 , 01:05:00,2224,16.81
410,21/01/2017 , 01:10:00,2224,16.81
411,21/01/2017 , 01:15:00,2224,16.81
412,21/01/2017 , 01:20:00,2224,16.81
413,21/01/2017 , 01:25:00,2224,16.81
414,21/01/2017 , 01:30:00,2223,16.72
415,21/01/2017 , 01:35:00,2224,16.81
416,21/01/2017 , 01:40:00,2224,16.81
417,21/01/2017 , 01:45:00,2224,16.81
418,21/01/2017 , 01:50:00,2224,16.81
419,21/01/2017 , 01:55:00,2223,16.72
420,21/01/2017 , 02:00:00,2224,16.81
421,21/01/2017 , 02:05:00,2224,16.81
422,21/01/2017 , 02:10:00,2223,16.72
423,21/01/2017 , 02:15:00,2223,16.72
424,21/01/2017 , 02:20:00,2224,16.81
425,21/01/2017 , 02:25:00,2224,16.81
426,21/01/2017 , 02:30:00,2223,16.72
427,21/01/2017 , 02:35:00,2223,16.72
428,21/01/2017 , 02:40:00,2223,16.72
429,21/01/2017 , 02:45:00,2223,16.72
430,21/01/2017 , 02:50:00,2229,17.23
431,21/01/2017 , 02:55:00,2223,16.72
432,21/01/2017 , 03:00:00,2222,16.64
433,21/01/2017 , 03:05:00,2221,16.55
434,21/01/2017 , 03:10:00,2225,16.89
435,21/01/2017 , 03:15:00,2222,16.64
436,21/01/2017 , 03:20:00,2223,16.72
437,21/01/2017 , 03:25:00,2222,16.64
438,21/01/2017 , 03:30:00,2223,16.72
439,21/01/2017 , 03:35:00,2222,16.64
440,21/01/2017 , 03:40:00,2223,16.72
441,21/01/2017 , 03:45:00,2223,16.72
442,21/01/2017 , 03:50:00,2222,16.64
443,21/01/2017 , 03:55:00,2222,16.64
444,21/01/2017 , 04:00:00,2223,16.72
445,21/01/2017 , 04:05:00,2223,16.72
446,21/01/2017 , 04:10:00,2223,16.72
447,21/01/2017 , 04:15:00,2222,16.64
448,21/01/2017 , 04:20:00,2223,16.72
449,21/01/2017 , 04:25:00,2222,16.64
450,21/01/2017 , 04:30:00,2222,16.64
451,21/01/2017 , 04:35:00,2223,16.72
452,21/01/2017 , 04:40:00,2223,16.72
453,21/01/2017 , 04:45:00,2223,16.72
454,21/01/2017 , 04:50:00,2223,16.72
455,21/01/2017 , 04:55:00,2223,16.72
456,21/01/2017 , 05:00:00,2223,16.72
457,21/01/2017 , 05:05:00,2222,16.64
458,21/01/2017 , 05:10:00,2224,16.81
459,21/01/2017 , 05:15:00,2222,16.64
460,21/01/2017 , 05:20:00,2221,16.55
461,21/01/2017 , 05:25:00,2221,16.55
462,21/01/2017 , 05:30:00,2222,16.64
463,21/01/2017 , 05:35:00,2221,16.55
464,21/01/2017 , 05:40:00,2221,16.55
465,21/01/2017 , 05:45:00,2223,16.72
466,21/01/2017 , 05:50:00,2221,16.55
467,21/01/2017 , 05:55:00,2222,16.64
468,21/01/2017 , 06:00:00,2222,16.64
469,21/01/2017 , 06:05:00,2223,16.72
470,21/01/2017 , 06:10:00,2222,16.64
471,21/01/2017 , 06:15:00,2222,16.64
472,21/01/2017 , 06:20:00,2223,16.72
473,21/01/2017 , 06:25:00,2226,16.97
474,21/01/2017 , 06:30:00,2225,16.89
475,21/01/2017 , 06:35:00,2223,16.72
476,21/01/2017 , 06:40:00,2223,16.72
477,21/01/2017 , 06:45:00,2223,16.72
478,21/01/2017 , 06:50:00,2222,16.64
479,21/01/2017 , 06:55:00,2222,16.64
480,21/01/2017 , 07:00:00,2223,16.72
481,21/01/2017 , 07:05:00,2222,16.64
482,21/01/2017 , 07:10:00,2221,16.55
483,21/01/2017 , 07:15:00,2227,17.06
484,21/01/2017 , 07:20:00,2278,21.34
485,21/01/2017 , 07:25:00,2221,16.55
486,21/01/2017 , 07:30:00,2220,16.47
487,21/01/2017 , 07:35:00,2221,16.55
488,21/01/2017 , 07:40:00,2220,16.47
489,21/01/2017 , 07:45:00,2220,16.47
490,21/01/2017 , 07:50:00,2220,16.47
491,21/01/2017 , 07:55:00,2220,16.47
492,21/01/2017 , 08:00:00,2220,16.47
493,21/01/2017 , 08:05:00,2220,16.47
494,21/01/2017 , 08:10:00,2220,16.47
495,21/01/2017 , 08:15:00,2219,16.39
496,21/01/2017 , 08:20:00,2219,16.39
497,21/01/2017 , 08:25:00,2219,16.39
498,21/01/2017 , 08:30:00,2220,16.47
499,21/01/2017 , 08:35:00,2219,16.39
500,21/01/2017 , 08:40:00,2219,16.39
501,21/01/2017 , 08:45:00,2219,16.39
502,21/01/2017 , 08:50:00,2219,16.39
503,21/01/2017 , 08:55:00,2218,16.3
504,21/01/2017 , 09:00:00,2218,16.3
505,21/01/2017 , 09:05:00,2218,16.3
506,21/01/2017 , 09:10:00,2218,16.3
507,21/01/2017 , 09:15:00,2218,16.3
508,21/01/2017 , 09:20:00,2218,16.3
509,21/01/2017 , 09:25:00,2219,16.39
510,21/01/2017 , 09:30:00,2220,16.47
511,21/01/2017 , 09:35:00,2219,16.39
512,21/01/2017 , 09:40:00,2226,16.97
513,21/01/2017 , 09:45:00,2226,16.97
514,21/01/2017 , 09:50:00,2223,16.72
515,21/01/2017 , 09:55:00,2222,16.64
516,21/01/2017 , 10:00:00,2220,16.47
517,21/01/2017 , 10:05:00,2219,16.39
518,21/01/2017 , 10:10:00,2219,16.39
519,21/01/2017 , 10:15:00,2220,16.47
520,21/01/2017 , 10:20:00,2216,16.13
521,21/01/2017 , 10:25:00,2214,15.97
522,21/01/2017 , 10:30:00,2213,15.88
523,21/01/2017 , 10:35:00,2213,15.88
524,21/01/2017 , 10:40:00,2215,16.05
525,21/01/2017 , 10:45:00,2220,16.47
526,21/01/2017 , 10:50:00,2220,16.47
527,21/01/2017 , 10:55:00,2220,16.47
528,21/01/2017 , 11:00:00,2218,16.3
529,21/01/2017 , 11:05:00,2215,16.05
530,21/01/2017 , 11:10:00,2215,16.05
531,21/01/2017 , 11:15:00,2215,16.05
532,21/01/2017 , 11:20:00,2215,16.05
533,21/01/2017 , 11:25:00,2215,16.05
534,21/01/2017 , 11:30:00,2213,15.88
535,21/01/2017 , 11:35:00,2212,15.8
536,21/01/2017 , 11:40:00,2209,15.55
537,21/01/2017 , 11:45:00,2209,15.55
538,21/01/2017 , 11:50:00,2208,15.46
539,21/01/2017 , 11:55:00,2206,15.29
540,21/01/2017 , 12:00:00,2206,15.29
541,21/01/2017 , 12:05:00,2206,15.29
542,21/01/2017 , 12:10:00,2207,15.38
543,21/01/2017 , 12:15:00,2207,15.38
544,21/01/2017 , 12:20:00,2208,15.46
545,21/01/2017 , 12:25:00,2210,15.63
546,21/01/2017 , 12:30:00,2210,15.63
547,21/01/2017 , 12:35:00,2212,15.8
548,21/01/2017 , 12:40:00,2213,15.88
549,21/01/2017 , 12:45:00,2213,15.88
550,21/01/2017 , 12:50:00,2214,15.97
551,21/01/2017 , 12:55:00,2214,15.97
552,21/01/2017 , 13:00:00,2214,15.97
553,21/01/2017 , 13:05:00,2216,16.13
554,21/01/2017 , 13:10:00,2216,16.13
555,21/01/2017 , 13:15:00,2216,16.13
556,21/01/2017 , 13:20:00,2217,16.22
557,21/01/2017 , 13:25:00,2217,16.22
558,21/01/2017 , 13:30:00,2218,16.3
559,21/01/2017 , 13:35:00,2218,16.3
560,21/01/2017 , 13:40:00,2217,16.22
561,21/01/2017 , 13:45:00,2217,16.22
562,21/01/2017 , 13:50:00,2216,16.13
563,21/01/2017 , 13:55:00,2216,16.13
564,21/01/2017 , 14:00:00,2216,16.13
565,21/01/2017 , 14:05:00,2214,15.97
566,21/01/2017 , 14:10:00,2213,15.88
567,21/01/2017 , 14:15:00,2209,15.55
568,21/01/2017 , 14:20:00,2206,15.29
569,21/01/2017 , 14:25:00,2205,15.21
570,21/01/2017 , 14:30:00,2205,15.21
571,21/01/2017 , 14:35:00,2207,15.38
572,21/01/2017 , 14:40:00,2207,15.38
573,21/01/2017 , 14:45:00,2208,15.46
