"","tips","mm","dt.tm","Unit_ID","Rank","cat","gid","Unit_ID","Lat","Long","x","y","z","location","remarks","elevation","slope","aspect","coords.x1","coords.x2"
"71553",0,0,2015-06-03 20:30:00,"TBRG 101",1,20,20,"TBRG 101",11.2918369999999,76.5564349999978,669880.911882871,1248700.1850178,2627.9,"Kolaripetta top tower","No rain during installation",2575,22.46737,56.30993,669880.911882871,1248700.1850178
"66836",0,0,2015-04-15 17:15:00,"TBRG 101",2,20,20,"TBRG 101",11.2918369999999,76.5564349999978,669880.911882871,1248700.1850178,2627.9,"Kolaripetta top tower","No rain during installation",2575,22.46737,56.30993,669880.911882871,1248700.1850178
"69034",0,0,2015-05-08 14:45:00,"TBRG 101",3,20,20,"TBRG 101",11.2918369999999,76.5564349999978,669880.911882871,1248700.1850178,2627.9,"Kolaripetta top tower","No rain during installation",2575,22.46737,56.30993,669880.911882871,1248700.1850178
"70081",0,0,2015-05-19 12:30:00,"TBRG 101",4,20,20,"TBRG 101",11.2918369999999,76.5564349999978,669880.911882871,1248700.1850178,2627.9,"Kolaripetta top tower","No rain during installation",2575,22.46737,56.30993,669880.911882871,1248700.1850178
"66073",0,0,2015-04-07 18:30:00,"TBRG 101",5,20,20,"TBRG 101",11.2918369999999,76.5564349999978,669880.911882871,1248700.1850178,2627.9,"Kolaripetta top tower","No rain during installation",2575,22.46737,56.30993,669880.911882871,1248700.1850178
"70089",0,0,2015-05-19 14:30:00,"TBRG 101",6,20,20,"TBRG 101",11.2918369999999,76.5564349999978,669880.911882871,1248700.1850178,2627.9,"Kolaripetta top tower","No rain during installation",2575,22.46737,56.30993,669880.911882871,1248700.1850178
"69992",0,0,2015-05-18 14:15:00,"TBRG 101",7,20,20,"TBRG 101",11.2918369999999,76.5564349999978,669880.911882871,1248700.1850178,2627.9,"Kolaripetta top tower","No rain during installation",2575,22.46737,56.30993,669880.911882871,1248700.1850178
"69509",0.01,0.24,2015-05-13 13:30:00,"TBRG 101",8,20,20,"TBRG 101",11.2918369999999,76.5564349999978,669880.911882871,1248700.1850178,2627.9,"Kolaripetta top tower","No rain during installation",2575,22.46737,56.30993,669880.911882871,1248700.1850178
"71564",0,0,2015-06-03 20:30:00,"TBRG 102",1,21,21,"TBRG 102",11.2846479999999,76.5670659999978,671045.784782464,1247911.19826642,2351.09,"Near V notch at First site","No rain during installation",2340,16.62619,206.9165,671045.784782464,1247911.19826642
"66847",0,0,2015-04-15 17:15:00,"TBRG 102",2,21,21,"TBRG 102",11.2846479999999,76.5670659999978,671045.784782464,1247911.19826642,2351.09,"Near V notch at First site","No rain during installation",2340,16.62619,206.9165,671045.784782464,1247911.19826642
"69045",0,0,2015-05-08 14:45:00,"TBRG 102",3,21,21,"TBRG 102",11.2846479999999,76.5670659999978,671045.784782464,1247911.19826642,2351.09,"Near V notch at First site","No rain during installation",2340,16.62619,206.9165,671045.784782464,1247911.19826642
"70092",0,0,2015-05-19 12:30:00,"TBRG 102",4,21,21,"TBRG 102",11.2846479999999,76.5670659999978,671045.784782464,1247911.19826642,2351.09,"Near V notch at First site","No rain during installation",2340,16.62619,206.9165,671045.784782464,1247911.19826642
