Site Name,WLR110,,,
96,08/02/2014,19:15:00,829,11.48
97,08/02/2014,19:20:00,829,11.48
98,08/02/2014,19:25:00,829,11.48
99,08/02/2014,19:30:00,829,11.48
100,08/02/2014,19:35:00,829,11.48
101,08/02/2014,19:40:00,829,11.48
102,08/02/2014,19:45:00,829,11.48
103,08/02/2014,19:50:00,829,11.48
104,08/02/2014,19:55:00,829,11.48
105,08/02/2014,20:00:00,829,11.48
106,08/02/2014,20:05:00,829,11.48
107,08/02/2014,20:10:00,829,11.48
108,08/02/2014,20:15:00,829,11.48
109,08/02/2014,20:20:00,830,11.55
110,08/02/2014,20:25:00,830,11.55
111,08/02/2014,20:30:00,830,11.55
112,08/02/2014,20:35:00,830,11.55
113,08/02/2014,20:40:00,830,11.55
114,08/02/2014,20:45:00,830,11.55
115,08/02/2014,20:50:00,830,11.55
116,08/02/2014,20:55:00,830,11.55
117,08/02/2014,21:00:00,830,11.55
118,08/02/2014,21:05:00,830,11.55
119,08/02/2014,21:10:00,830,11.55
120,08/02/2014,21:15:00,830,11.55
121,08/02/2014,21:20:00,830,11.55
122,08/02/2014,21:25:00,830,11.55
123,08/02/2014,21:30:00,830,11.55
124,08/02/2014,21:35:00,830,11.55
125,08/02/2014,21:40:00,830,11.55
126,08/02/2014,21:45:00,830,11.55
127,08/02/2014,21:50:00,830,11.55
128,08/02/2014,21:55:00,830,11.55
129,08/02/2014,22:00:00,830,11.55
130,08/02/2014,22:05:00,830,11.55
131,08/02/2014,22:10:00,830,11.55
132,08/02/2014,22:15:00,830,11.55
133,08/02/2014,22:20:00,830,11.55
134,08/02/2014,22:25:00,830,11.55
135,08/02/2014,22:30:00,830,11.55
136,08/02/2014,22:35:00,830,11.55
137,08/02/2014,22:40:00,831,11.61
138,08/02/2014,22:45:00,831,11.61
139,08/02/2014,22:50:00,831,11.61
140,08/02/2014,22:55:00,831,11.61
141,08/02/2014,23:00:00,831,11.61
142,08/02/2014,23:05:00,831,11.61
143,08/02/2014,23:10:00,831,11.61
144,08/02/2014,23:15:00,831,11.61
145,08/02/2014,23:20:00,832,11.68
146,08/02/2014,23:25:00,832,11.68
147,08/02/2014,23:30:00,832,11.68
148,08/02/2014,23:35:00,832,11.68
149,08/02/2014,23:40:00,832,11.68
150,08/02/2014,23:45:00,832,11.68
151,08/02/2014,23:50:00,832,11.68
152,08/02/2014,23:55:00,832,11.68
153,08/02/2014,24:00:00,832,11.68
154,09/02/2014,00:05:00,832,11.68
155,09/02/2014,00:10:00,832,11.68
156,09/02/2014,00:15:00,832,11.68
157,09/02/2014,00:20:00,832,11.68
158,09/02/2014,00:25:00,832,11.68
159,09/02/2014,00:30:00,832,11.68
160,09/02/2014,00:35:00,832,11.68
161,09/02/2014,00:40:00,833,11.74
162,09/02/2014,00:45:00,833,11.74
163,09/02/2014,00:50:00,833,11.74
164,09/02/2014,00:55:00,832,11.68
165,09/02/2014,01:00:00,833,11.74
166,09/02/2014,01:05:00,833,11.74
167,09/02/2014,01:10:00,833,11.74
168,09/02/2014,01:15:00,833,11.74
169,09/02/2014,01:20:00,833,11.74
170,09/02/2014,01:25:00,833,11.74
171,09/02/2014,01:30:00,833,11.74
172,09/02/2014,01:35:00,833,11.74
173,09/02/2014,01:40:00,833,11.74
174,09/02/2014,01:45:00,833,11.74
175,09/02/2014,01:50:00,833,11.74
176,09/02/2014,01:55:00,833,11.74
177,09/02/2014,02:00:00,833,11.74
178,09/02/2014,02:05:00,833,11.74
179,09/02/2014,02:10:00,833,11.74
180,09/02/2014,02:15:00,833,11.74
181,09/02/2014,02:20:00,833,11.74
182,09/02/2014,02:25:00,833,11.74
183,09/02/2014,02:30:00,833,11.74
184,09/02/2014,02:35:00,833,11.74
185,09/02/2014,02:40:00,833,11.74
186,09/02/2014,02:45:00,833,11.74
187,09/02/2014,02:50:00,833,11.74
188,09/02/2014,02:55:00,833,11.74
189,09/02/2014,03:00:00,833,11.74
190,09/02/2014,03:05:00,833,11.74
191,09/02/2014,03:10:00,833,11.74
192,09/02/2014,03:15:00,833,11.74
193,09/02/2014,03:20:00,833,11.74
194,09/02/2014,03:25:00,833,11.74
195,09/02/2014,03:30:00,833,11.74
196,09/02/2014,03:35:00,833,11.74
197,09/02/2014,03:40:00,833,11.74
198,09/02/2014,03:45:00,833,11.74
199,09/02/2014,03:50:00,833,11.74
200,09/02/2014,03:55:00,833,11.74
201,09/02/2014,04:00:00,833,11.74
202,09/02/2014,04:05:00,833,11.74
203,09/02/2014,04:10:00,833,11.74
204,09/02/2014,04:15:00,833,11.74
205,09/02/2014,04:20:00,833,11.74
206,09/02/2014,04:25:00,833,11.74
207,09/02/2014,04:30:00,833,11.74
208,09/02/2014,04:35:00,833,11.74
209,09/02/2014,04:40:00,833,11.74
210,09/02/2014,04:45:00,833,11.74
211,09/02/2014,04:50:00,833,11.74
212,09/02/2014,04:55:00,833,11.74
213,09/02/2014,05:00:00,833,11.74
214,09/02/2014,05:05:00,833,11.74
215,09/02/2014,05:10:00,833,11.74
216,09/02/2014,05:15:00,833,11.74
217,09/02/2014,05:20:00,833,11.74
218,09/02/2014,05:25:00,833,11.74
219,09/02/2014,05:30:00,833,11.74
220,09/02/2014,05:35:00,833,11.74
221,09/02/2014,05:40:00,832,11.68
222,09/02/2014,05:45:00,832,11.68
223,09/02/2014,05:50:00,833,11.74
224,09/02/2014,05:55:00,832,11.68
225,09/02/2014,06:00:00,832,11.68
226,09/02/2014,06:05:00,832,11.68
227,09/02/2014,06:10:00,832,11.68
228,09/02/2014,06:15:00,832,11.68
229,09/02/2014,06:20:00,833,11.74
230,09/02/2014,06:25:00,833,11.74
231,09/02/2014,06:30:00,833,11.74
232,09/02/2014,06:35:00,833,11.74
233,09/02/2014,06:40:00,833,11.74
234,09/02/2014,06:45:00,833,11.74
235,09/02/2014,06:50:00,833,11.74
236,09/02/2014,06:55:00,833,11.74
237,09/02/2014,07:00:00,833,11.74
238,09/02/2014,07:05:00,833,11.74
239,09/02/2014,07:10:00,833,11.74
240,09/02/2014,07:15:00,833,11.74
241,09/02/2014,07:20:00,832,11.68
242,09/02/2014,07:25:00,832,11.68
243,09/02/2014,07:30:00,833,11.74
244,09/02/2014,07:35:00,833,11.74
245,09/02/2014,07:40:00,833,11.74
246,09/02/2014,07:45:00,833,11.74
247,09/02/2014,07:50:00,833,11.74
248,09/02/2014,07:55:00,834,11.81
249,09/02/2014,08:00:00,834,11.81
250,09/02/2014,08:05:00,834,11.81
251,09/02/2014,08:10:00,834,11.81
252,09/02/2014,08:15:00,834,11.81
253,09/02/2014,08:20:00,834,11.81
254,09/02/2014,08:25:00,835,11.87
255,09/02/2014,08:30:00,835,11.87
256,09/02/2014,08:35:00,835,11.87
257,09/02/2014,08:40:00,835,11.87
258,09/02/2014,08:45:00,835,11.87
259,09/02/2014,08:50:00,835,11.87
260,09/02/2014,08:55:00,835,11.87
261,09/02/2014,09:00:00,835,11.87
262,09/02/2014,09:05:00,835,11.87
263,09/02/2014,09:10:00,835,11.87
264,09/02/2014,09:15:00,835,11.87
265,09/02/2014,09:20:00,834,11.81
266,09/02/2014,09:25:00,834,11.81
267,09/02/2014,09:30:00,834,11.81
268,09/02/2014,09:35:00,834,11.81
269,09/02/2014,09:40:00,834,11.81
270,09/02/2014,09:45:00,834,11.81
271,09/02/2014,09:50:00,834,11.81
272,09/02/2014,09:55:00,834,11.81
273,09/02/2014,10:00:00,834,11.81
274,09/02/2014,10:05:00,834,11.81
275,09/02/2014,10:10:00,834,11.81
276,09/02/2014,10:15:00,834,11.81
277,09/02/2014,10:20:00,834,11.81
278,09/02/2014,10:25:00,834,11.81
279,09/02/2014,10:30:00,834,11.81
280,09/02/2014,10:35:00,834,11.81
281,09/02/2014,10:40:00,834,11.81
282,09/02/2014,10:45:00,834,11.81
283,09/02/2014,10:50:00,834,11.81
284,09/02/2014,10:55:00,834,11.81
285,09/02/2014,11:00:00,834,11.81
286,09/02/2014,11:05:00,834,11.81
287,09/02/2014,11:10:00,834,11.81
288,09/02/2014,11:15:00,834,11.81
289,09/02/2014,11:20:00,834,11.81
290,09/02/2014,11:25:00,834,11.81
291,09/02/2014,11:30:00,834,11.81
292,09/02/2014,11:35:00,834,11.81
293,09/02/2014,11:40:00,834,11.81
294,09/02/2014,11:45:00,834,11.81
295,09/02/2014,11:50:00,834,11.81
296,09/02/2014,11:55:00,834,11.81
297,09/02/2014,12:00:00,834,11.81
298,09/02/2014,12:05:00,833,11.74
299,09/02/2014,12:10:00,833,11.74
300,09/02/2014,12:15:00,833,11.74
301,09/02/2014,12:20:00,833,11.74
302,09/02/2014,12:25:00,833,11.74
303,09/02/2014,12:30:00,833,11.74
304,09/02/2014,12:35:00,833,11.74
305,09/02/2014,12:40:00,833,11.74
306,09/02/2014,12:45:00,833,11.74
307,09/02/2014,12:50:00,833,11.74
308,09/02/2014,12:55:00,833,11.74
309,09/02/2014,13:00:00,833,11.74
310,09/02/2014,13:05:00,832,11.68
311,09/02/2014,13:10:00,832,11.68
312,09/02/2014,13:15:00,832,11.68
313,09/02/2014,13:20:00,832,11.68
314,09/02/2014,13:25:00,832,11.68
315,09/02/2014,13:30:00,832,11.68
316,09/02/2014,13:35:00,832,11.68
317,09/02/2014,13:40:00,832,11.68
318,09/02/2014,13:45:00,832,11.68
319,09/02/2014,13:50:00,832,11.68
320,09/02/2014,13:55:00,832,11.68
321,09/02/2014,14:00:00,832,11.68
322,09/02/2014,14:05:00,832,11.68
323,09/02/2014,14:10:00,832,11.68
324,09/02/2014,14:15:00,831,11.61
325,09/02/2014,14:20:00,831,11.61
326,09/02/2014,14:25:00,831,11.61
327,09/02/2014,14:30:00,831,11.61
328,09/02/2014,14:35:00,831,11.61
329,09/02/2014,14:40:00,831,11.61
330,09/02/2014,14:45:00,831,11.61
331,09/02/2014,14:50:00,831,11.61
332,09/02/2014,14:55:00,830,11.55
333,09/02/2014,15:00:00,830,11.55
334,09/02/2014,15:05:00,830,11.55
335,09/02/2014,15:10:00,830,11.55
336,09/02/2014,15:15:00,830,11.55
337,09/02/2014,15:20:00,830,11.55
338,09/02/2014,15:25:00,830,11.55
339,09/02/2014,15:30:00,830,11.55
340,09/02/2014,15:35:00,830,11.55
341,09/02/2014,15:40:00,829,11.48
342,09/02/2014,15:45:00,829,11.48
343,09/02/2014,15:50:00,829,11.48
344,09/02/2014,15:55:00,829,11.48
345,09/02/2014,16:00:00,829,11.48
346,09/02/2014,16:05:00,829,11.48
347,09/02/2014,16:10:00,829,11.48
348,09/02/2014,16:15:00,829,11.48
349,09/02/2014,16:20:00,829,11.48
350,09/02/2014,16:25:00,829,11.48
351,09/02/2014,16:30:00,829,11.48
352,09/02/2014,16:35:00,829,11.48
353,09/02/2014,16:40:00,829,11.48
354,09/02/2014,16:45:00,829,11.48
355,09/02/2014,16:50:00,829,11.48
356,09/02/2014,16:55:00,829,11.48
357,09/02/2014,17:00:00,829,11.48
358,09/02/2014,17:05:00,828,11.42
359,09/02/2014,17:10:00,828,11.42
360,09/02/2014,17:15:00,828,11.42
361,09/02/2014,17:20:00,828,11.42
362,09/02/2014,17:25:00,828,11.42
363,09/02/2014,17:30:00,828,11.42
364,09/02/2014,17:35:00,828,11.42
365,09/02/2014,17:40:00,828,11.42
366,09/02/2014,17:45:00,828,11.42
367,09/02/2014,17:50:00,828,11.42
368,09/02/2014,17:55:00,828,11.42
369,09/02/2014,18:00:00,828,11.42
370,09/02/2014,18:05:00,828,11.42
371,09/02/2014,18:10:00,828,11.42
372,09/02/2014,18:15:00,828,11.42
373,09/02/2014,18:20:00,828,11.42
374,09/02/2014,18:25:00,828,11.42
375,09/02/2014,18:30:00,828,11.42
376,09/02/2014,18:35:00,828,11.42
377,09/02/2014,18:40:00,827,11.35
378,09/02/2014,18:45:00,827,11.35
379,09/02/2014,18:50:00,827,11.35
380,09/02/2014,18:55:00,827,11.35
381,09/02/2014,19:00:00,827,11.35
382,09/02/2014,19:05:00,827,11.35
383,09/02/2014,19:10:00,827,11.35
384,09/02/2014,19:15:00,827,11.35
385,09/02/2014,19:20:00,827,11.35
386,09/02/2014,19:25:00,827,11.35
387,09/02/2014,19:30:00,827,11.35
388,09/02/2014,19:35:00,827,11.35
389,09/02/2014,19:40:00,827,11.35
390,09/02/2014,19:45:00,827,11.35
391,09/02/2014,19:50:00,827,11.35
392,09/02/2014,19:55:00,827,11.35
393,09/02/2014,20:00:00,827,11.35
394,09/02/2014,20:05:00,827,11.35
395,09/02/2014,20:10:00,827,11.35
396,09/02/2014,20:15:00,827,11.35
397,09/02/2014,20:20:00,828,11.42
398,09/02/2014,20:25:00,828,11.42
399,09/02/2014,20:30:00,828,11.42
400,09/02/2014,20:35:00,828,11.42
401,09/02/2014,20:40:00,828,11.42
402,09/02/2014,20:45:00,828,11.42
403,09/02/2014,20:50:00,828,11.42
404,09/02/2014,20:55:00,828,11.42
405,09/02/2014,21:00:00,828,11.42
406,09/02/2014,21:05:00,828,11.42
407,09/02/2014,21:10:00,828,11.42
408,09/02/2014,21:15:00,828,11.42
409,09/02/2014,21:20:00,828,11.42
410,09/02/2014,21:25:00,828,11.42
411,09/02/2014,21:30:00,828,11.42
412,09/02/2014,21:35:00,828,11.42
413,09/02/2014,21:40:00,828,11.42
414,09/02/2014,21:45:00,829,11.48
415,09/02/2014,21:50:00,829,11.48
416,09/02/2014,21:55:00,828,11.42
417,09/02/2014,22:00:00,828,11.42
418,09/02/2014,22:05:00,828,11.42
419,09/02/2014,22:10:00,828,11.42
420,09/02/2014,22:15:00,829,11.48
421,09/02/2014,22:20:00,829,11.48
422,09/02/2014,22:25:00,829,11.48
423,09/02/2014,22:30:00,829,11.48
424,09/02/2014,22:35:00,829,11.48
425,09/02/2014,22:40:00,829,11.48
426,09/02/2014,22:45:00,829,11.48
427,09/02/2014,22:50:00,829,11.48
428,09/02/2014,22:55:00,829,11.48
429,09/02/2014,23:00:00,829,11.48
430,09/02/2014,23:05:00,829,11.48
431,09/02/2014,23:10:00,829,11.48
432,09/02/2014,23:15:00,829,11.48
433,09/02/2014,23:20:00,829,11.48
434,09/02/2014,23:25:00,830,11.55
435,09/02/2014,23:30:00,830,11.55
436,09/02/2014,23:35:00,830,11.55
437,09/02/2014,23:40:00,830,11.55
438,09/02/2014,23:45:00,830,11.55
439,09/02/2014,23:50:00,830,11.55
440,09/02/2014,23:55:00,830,11.55
441,09/02/2014,24:00:00,830,11.55
442,10/02/2014,00:05:00,830,11.55
443,10/02/2014,00:10:00,830,11.55
444,10/02/2014,00:15:00,830,11.55
445,10/02/2014,00:20:00,830,11.55
446,10/02/2014,00:25:00,830,11.55
447,10/02/2014,00:30:00,830,11.55
448,10/02/2014,00:35:00,830,11.55
449,10/02/2014,00:40:00,830,11.55
450,10/02/2014,00:45:00,830,11.55
451,10/02/2014,00:50:00,830,11.55
452,10/02/2014,00:55:00,830,11.55
453,10/02/2014,01:00:00,830,11.55
454,10/02/2014,01:05:00,830,11.55
455,10/02/2014,01:10:00,830,11.55
456,10/02/2014,01:15:00,830,11.55
457,10/02/2014,01:20:00,830,11.55
458,10/02/2014,01:25:00,831,11.61
459,10/02/2014,01:30:00,830,11.55
460,10/02/2014,01:35:00,831,11.61
461,10/02/2014,01:40:00,830,11.55
462,10/02/2014,01:45:00,830,11.55
463,10/02/2014,01:50:00,830,11.55
464,10/02/2014,01:55:00,830,11.55
465,10/02/2014,02:00:00,830,11.55
466,10/02/2014,02:05:00,830,11.55
467,10/02/2014,02:10:00,831,11.61
468,10/02/2014,02:15:00,831,11.61
469,10/02/2014,02:20:00,831,11.61
470,10/02/2014,02:25:00,831,11.61
471,10/02/2014,02:30:00,831,11.61
472,10/02/2014,02:35:00,831,11.61
473,10/02/2014,02:40:00,831,11.61
474,10/02/2014,02:45:00,831,11.61
475,10/02/2014,02:50:00,831,11.61
476,10/02/2014,02:55:00,831,11.61
477,10/02/2014,03:00:00,831,11.61
478,10/02/2014,03:05:00,831,11.61
479,10/02/2014,03:10:00,831,11.61
480,10/02/2014,03:15:00,831,11.61
481,10/02/2014,03:20:00,831,11.61
482,10/02/2014,03:25:00,831,11.61
483,10/02/2014,03:30:00,831,11.61
484,10/02/2014,03:35:00,831,11.61
485,10/02/2014,03:40:00,831,11.61
486,10/02/2014,03:45:00,831,11.61
487,10/02/2014,03:50:00,831,11.61
488,10/02/2014,03:55:00,831,11.61
489,10/02/2014,04:00:00,831,11.61
490,10/02/2014,04:05:00,831,11.61
491,10/02/2014,04:10:00,831,11.61
492,10/02/2014,04:15:00,831,11.61
493,10/02/2014,04:20:00,831,11.61
494,10/02/2014,04:25:00,831,11.61
495,10/02/2014,04:30:00,831,11.61
496,10/02/2014,04:35:00,831,11.61
497,10/02/2014,04:40:00,831,11.61
498,10/02/2014,04:45:00,831,11.61
499,10/02/2014,04:50:00,831,11.61
500,10/02/2014,04:55:00,831,11.61
501,10/02/2014,05:00:00,831,11.61
502,10/02/2014,05:05:00,831,11.61
503,10/02/2014,05:10:00,831,11.61
504,10/02/2014,05:15:00,831,11.61
505,10/02/2014,05:20:00,831,11.61
506,10/02/2014,05:25:00,831,11.61
507,10/02/2014,05:30:00,831,11.61
508,10/02/2014,05:35:00,831,11.61
509,10/02/2014,05:40:00,831,11.61
510,10/02/2014,05:45:00,831,11.61
511,10/02/2014,05:50:00,831,11.61
512,10/02/2014,05:55:00,831,11.61
513,10/02/2014,06:00:00,831,11.61
514,10/02/2014,06:05:00,831,11.61
515,10/02/2014,06:10:00,831,11.61
516,10/02/2014,06:15:00,831,11.61
517,10/02/2014,06:20:00,831,11.61
518,10/02/2014,06:25:00,831,11.61
519,10/02/2014,06:30:00,831,11.61
520,10/02/2014,06:35:00,831,11.61
521,10/02/2014,06:40:00,831,11.61
522,10/02/2014,06:45:00,831,11.61
523,10/02/2014,06:50:00,831,11.61
524,10/02/2014,06:55:00,831,11.61
525,10/02/2014,07:00:00,831,11.61
526,10/02/2014,07:05:00,831,11.61
527,10/02/2014,07:10:00,831,11.61
528,10/02/2014,07:15:00,831,11.61
529,10/02/2014,07:20:00,831,11.61
530,10/02/2014,07:25:00,831,11.61
531,10/02/2014,07:30:00,831,11.61
532,10/02/2014,07:35:00,832,11.68
533,10/02/2014,07:40:00,832,11.68
534,10/02/2014,07:45:00,832,11.68
535,10/02/2014,07:50:00,832,11.68
536,10/02/2014,07:55:00,833,11.74
537,10/02/2014,08:00:00,833,11.74
538,10/02/2014,08:05:00,833,11.74
539,10/02/2014,08:10:00,833,11.74
540,10/02/2014,08:15:00,833,11.74
541,10/02/2014,08:20:00,834,11.81
542,10/02/2014,08:25:00,834,11.81
543,10/02/2014,08:30:00,834,11.81
544,10/02/2014,08:35:00,834,11.81
545,10/02/2014,08:40:00,834,11.81
546,10/02/2014,08:45:00,834,11.81
547,10/02/2014,08:50:00,834,11.81
548,10/02/2014,08:55:00,834,11.81
549,10/02/2014,09:00:00,834,11.81
550,10/02/2014,09:05:00,834,11.81
551,10/02/2014,09:10:00,834,11.81
552,10/02/2014,09:15:00,834,11.81
553,10/02/2014,09:20:00,834,11.81
554,10/02/2014,09:25:00,834,11.81
555,10/02/2014,09:30:00,834,11.81
556,10/02/2014,09:35:00,834,11.81
557,10/02/2014,09:40:00,834,11.81
558,10/02/2014,09:45:00,834,11.81
559,10/02/2014,09:50:00,834,11.81
560,10/02/2014,09:55:00,833,11.74
561,10/02/2014,10:00:00,833,11.74
562,10/02/2014,10:05:00,833,11.74
563,10/02/2014,10:10:00,833,11.74
564,10/02/2014,10:15:00,833,11.74
565,10/02/2014,10:20:00,833,11.74
566,10/02/2014,10:25:00,833,11.74
567,10/02/2014,10:30:00,833,11.74
568,10/02/2014,10:35:00,833,11.74
569,10/02/2014,10:40:00,833,11.74
570,10/02/2014,10:45:00,834,11.81
571,10/02/2014,10:50:00,834,11.81
572,10/02/2014,10:55:00,834,11.81
573,10/02/2014,11:00:00,834,11.81
574,10/02/2014,11:05:00,834,11.81
575,10/02/2014,11:10:00,834,11.81
576,10/02/2014,11:15:00,834,11.81
577,10/02/2014,11:20:00,834,11.81
578,10/02/2014,11:25:00,834,11.81
579,10/02/2014,11:30:00,834,11.81
580,10/02/2014,11:35:00,834,11.81
581,10/02/2014,11:40:00,834,11.81
582,10/02/2014,11:45:00,834,11.81
583,10/02/2014,11:50:00,834,11.81
584,10/02/2014,11:55:00,834,11.81
585,10/02/2014,12:00:00,834,11.81
586,10/02/2014,12:05:00,834,11.81
587,10/02/2014,12:10:00,834,11.81
588,10/02/2014,12:15:00,834,11.81
589,10/02/2014,12:20:00,834,11.81
590,10/02/2014,12:25:00,834,11.81
591,10/02/2014,12:30:00,834,11.81
592,10/02/2014,12:35:00,835,11.87
593,10/02/2014,12:40:00,835,11.87
594,10/02/2014,12:45:00,835,11.87
595,10/02/2014,12:50:00,835,11.87
596,10/02/2014,12:55:00,835,11.87
597,10/02/2014,13:00:00,835,11.87
598,10/02/2014,13:05:00,835,11.87
599,10/02/2014,13:10:00,835,11.87
600,10/02/2014,13:15:00,835,11.87
601,10/02/2014,13:20:00,835,11.87
602,10/02/2014,13:25:00,835,11.87
603,10/02/2014,13:30:00,835,11.87
604,10/02/2014,13:35:00,835,11.87
605,10/02/2014,13:40:00,835,11.87
606,10/02/2014,13:45:00,834,11.81
607,10/02/2014,13:50:00,834,11.81
608,10/02/2014,13:55:00,834,11.81
609,10/02/2014,14:00:00,833,11.74
610,10/02/2014,14:05:00,833,11.74
611,10/02/2014,14:10:00,833,11.74
612,10/02/2014,14:15:00,833,11.74
613,10/02/2014,14:20:00,833,11.74
614,10/02/2014,14:25:00,832,11.68
615,10/02/2014,14:30:00,833,11.74
616,10/02/2014,14:35:00,832,11.68
617,10/02/2014,14:40:00,832,11.68
618,10/02/2014,14:45:00,832,11.68
619,10/02/2014,14:50:00,832,11.68
620,10/02/2014,14:55:00,832,11.68
621,10/02/2014,15:00:00,832,11.68
622,10/02/2014,15:05:00,832,11.68
623,10/02/2014,15:10:00,832,11.68
624,10/02/2014,15:15:00,831,11.61
625,10/02/2014,15:20:00,831,11.61
626,10/02/2014,15:25:00,831,11.61
627,10/02/2014,15:30:00,831,11.61
628,10/02/2014,15:35:00,831,11.61
629,10/02/2014,15:40:00,831,11.61
630,10/02/2014,15:45:00,831,11.61
631,10/02/2014,15:50:00,830,11.55
632,10/02/2014,15:55:00,830,11.55
633,10/02/2014,16:00:00,830,11.55
634,10/02/2014,16:05:00,830,11.55
635,10/02/2014,16:10:00,830,11.55
636,10/02/2014,16:15:00,830,11.55
637,10/02/2014,16:20:00,830,11.55
638,10/02/2014,16:25:00,830,11.55
639,10/02/2014,16:30:00,830,11.55
640,10/02/2014,16:35:00,830,11.55
641,10/02/2014,16:40:00,830,11.55
642,10/02/2014,16:45:00,830,11.55
643,10/02/2014,16:50:00,830,11.55
644,10/02/2014,16:55:00,830,11.55
645,10/02/2014,17:00:00,830,11.55
646,10/02/2014,17:05:00,830,11.55
647,10/02/2014,17:10:00,830,11.55
648,10/02/2014,17:15:00,830,11.55
649,10/02/2014,17:20:00,830,11.55
650,10/02/2014,17:25:00,830,11.55
651,10/02/2014,17:30:00,830,11.55
652,10/02/2014,17:35:00,830,11.55
653,10/02/2014,17:40:00,830,11.55
654,10/02/2014,17:45:00,830,11.55
655,10/02/2014,17:50:00,830,11.55
656,10/02/2014,17:55:00,830,11.55
657,10/02/2014,18:00:00,830,11.55
658,10/02/2014,18:05:00,829,11.48
659,10/02/2014,18:10:00,829,11.48
660,10/02/2014,18:15:00,829,11.48
