Site Name ,WLR110
Site Number ,110
Logger ,Capacitive Water Level
Logger Serial Number ,40023


Scan No ,Date and Time,       Capacitive Water Level,        ,
103,10/04/2014 , 19:00:00,793,8.45
104,10/04/2014 , 19:05:00,793,8.45
105,10/04/2014 , 19:10:00,793,8.45
106,10/04/2014 , 19:15:00,793,8.45
107,10/04/2014 , 19:20:00,793,8.45
108,10/04/2014 , 19:25:00,793,8.45
109,10/04/2014 , 19:30:00,793,8.45
110,10/04/2014 , 19:35:00,793,8.45
111,10/04/2014 , 19:40:00,793,8.45
112,10/04/2014 , 19:45:00,793,8.45
113,10/04/2014 , 19:50:00,793,8.45
114,10/04/2014 , 19:55:00,793,8.45
115,10/04/2014 , 20:00:00,793,8.45
116,10/04/2014 , 20:05:00,793,8.45
117,10/04/2014 , 20:10:00,793,8.45
118,10/04/2014 , 20:15:00,793,8.45
119,10/04/2014 , 20:20:00,793,8.45
120,10/04/2014 , 20:25:00,793,8.45
121,10/04/2014 , 20:30:00,793,8.45
122,10/04/2014 , 20:35:00,793,8.45
123,10/04/2014 , 20:40:00,793,8.45
124,10/04/2014 , 20:45:00,793,8.45
125,10/04/2014 , 20:50:00,793,8.45
126,10/04/2014 , 20:55:00,793,8.45
127,10/04/2014 , 21:00:00,793,8.45
128,10/04/2014 , 21:05:00,794,8.52
129,10/04/2014 , 21:10:00,794,8.52
130,10/04/2014 , 21:15:00,794,8.52
131,10/04/2014 , 21:20:00,794,8.52
132,10/04/2014 , 21:25:00,794,8.52
133,10/04/2014 , 21:30:00,794,8.52
134,10/04/2014 , 21:35:00,794,8.52
135,10/04/2014 , 21:40:00,794,8.52
136,10/04/2014 , 21:45:00,794,8.52
137,10/04/2014 , 21:50:00,794,8.52
138,10/04/2014 , 21:55:00,794,8.52
139,10/04/2014 , 22:00:00,794,8.52
140,10/04/2014 , 22:05:00,794,8.52
141,10/04/2014 , 22:10:00,794,8.52
142,10/04/2014 , 22:15:00,794,8.52
143,10/04/2014 , 22:20:00,794,8.52
144,10/04/2014 , 22:25:00,794,8.52
145,10/04/2014 , 22:30:00,794,8.52
146,10/04/2014 , 22:35:00,795,8.58
147,10/04/2014 , 22:40:00,795,8.58
148,10/04/2014 , 22:45:00,795,8.58
149,10/04/2014 , 22:50:00,795,8.58
150,10/04/2014 , 22:55:00,795,8.58
151,10/04/2014 , 23:00:00,795,8.58
152,10/04/2014 , 23:05:00,795,8.58
153,10/04/2014 , 23:10:00,795,8.58
154,10/04/2014 , 23:15:00,795,8.58
155,10/04/2014 , 23:20:00,796,8.65
156,10/04/2014 , 23:25:00,796,8.65
157,10/04/2014 , 23:30:00,796,8.65
158,10/04/2014 , 23:35:00,796,8.65
159,10/04/2014 , 23:40:00,796,8.65
160,10/04/2014 , 23:45:00,796,8.65
161,10/04/2014 , 23:50:00,796,8.65
162,10/04/2014 , 23:55:00,796,8.65
163,10/04/2014 , 24:00:00,796,8.65
164,11/04/2014 , 00:05:00,796,8.65
165,11/04/2014 , 00:10:00,796,8.65
166,11/04/2014 , 00:15:00,796,8.65
167,11/04/2014 , 00:20:00,796,8.65
168,11/04/2014 , 00:25:00,796,8.65
169,11/04/2014 , 00:30:00,796,8.65
170,11/04/2014 , 00:35:00,797,8.71
171,11/04/2014 , 00:40:00,797,8.71
172,11/04/2014 , 00:45:00,797,8.71
173,11/04/2014 , 00:50:00,797,8.71
174,11/04/2014 , 00:55:00,797,8.71
175,11/04/2014 , 01:00:00,797,8.71
176,11/04/2014 , 01:05:00,797,8.71
177,11/04/2014 , 01:10:00,797,8.71
178,11/04/2014 , 01:15:00,797,8.71
179,11/04/2014 , 01:20:00,797,8.71
180,11/04/2014 , 01:25:00,797,8.71
181,11/04/2014 , 01:30:00,797,8.71
182,11/04/2014 , 01:35:00,797,8.71
183,11/04/2014 , 01:40:00,797,8.71
184,11/04/2014 , 01:45:00,797,8.71
185,11/04/2014 , 01:50:00,797,8.71
186,11/04/2014 , 01:55:00,797,8.71
187,11/04/2014 , 02:00:00,797,8.71
188,11/04/2014 , 02:05:00,797,8.71
189,11/04/2014 , 02:10:00,797,8.71
190,11/04/2014 , 02:15:00,797,8.71
191,11/04/2014 , 02:20:00,797,8.71
192,11/04/2014 , 02:25:00,797,8.71
193,11/04/2014 , 02:30:00,797,8.71
194,11/04/2014 , 02:35:00,797,8.71
195,11/04/2014 , 02:40:00,797,8.71
196,11/04/2014 , 02:45:00,798,8.77
197,11/04/2014 , 02:50:00,798,8.77
198,11/04/2014 , 02:55:00,798,8.77
199,11/04/2014 , 03:00:00,798,8.77
200,11/04/2014 , 03:05:00,798,8.77
201,11/04/2014 , 03:10:00,798,8.77
202,11/04/2014 , 03:15:00,798,8.77
203,11/04/2014 , 03:20:00,798,8.77
204,11/04/2014 , 03:25:00,798,8.77
205,11/04/2014 , 03:30:00,798,8.77
206,11/04/2014 , 03:35:00,798,8.77
207,11/04/2014 , 03:40:00,798,8.77
208,11/04/2014 , 03:45:00,798,8.77
209,11/04/2014 , 03:50:00,798,8.77
210,11/04/2014 , 03:55:00,798,8.77
211,11/04/2014 , 04:00:00,798,8.77
212,11/04/2014 , 04:05:00,798,8.77
213,11/04/2014 , 04:10:00,798,8.77
214,11/04/2014 , 04:15:00,798,8.77
215,11/04/2014 , 04:20:00,798,8.77
216,11/04/2014 , 04:25:00,798,8.77
217,11/04/2014 , 04:30:00,798,8.77
218,11/04/2014 , 04:35:00,798,8.77
219,11/04/2014 , 04:40:00,798,8.77
220,11/04/2014 , 04:45:00,799,8.84
221,11/04/2014 , 04:50:00,799,8.84
222,11/04/2014 , 04:55:00,799,8.84
223,11/04/2014 , 05:00:00,799,8.84
224,11/04/2014 , 05:05:00,800,8.9
225,11/04/2014 , 05:10:00,799,8.84
226,11/04/2014 , 05:15:00,799,8.84
227,11/04/2014 , 05:20:00,799,8.84
228,11/04/2014 , 05:25:00,799,8.84
229,11/04/2014 , 05:30:00,799,8.84
230,11/04/2014 , 05:35:00,799,8.84
231,11/04/2014 , 05:40:00,799,8.84
232,11/04/2014 , 05:45:00,799,8.84
233,11/04/2014 , 05:50:00,799,8.84
234,11/04/2014 , 05:55:00,799,8.84
235,11/04/2014 , 06:00:00,799,8.84
236,11/04/2014 , 06:05:00,799,8.84
237,11/04/2014 , 06:10:00,799,8.84
238,11/04/2014 , 06:15:00,799,8.84
239,11/04/2014 , 06:20:00,799,8.84
240,11/04/2014 , 06:25:00,799,8.84
241,11/04/2014 , 06:30:00,799,8.84
242,11/04/2014 , 06:35:00,799,8.84
243,11/04/2014 , 06:40:00,799,8.84
244,11/04/2014 , 06:45:00,799,8.84
245,11/04/2014 , 06:50:00,799,8.84
246,11/04/2014 , 06:55:00,799,8.84
247,11/04/2014 , 07:00:00,799,8.84
248,11/04/2014 , 07:05:00,799,8.84
249,11/04/2014 , 07:10:00,799,8.84
250,11/04/2014 , 07:15:00,799,8.84
251,11/04/2014 , 07:20:00,799,8.84
252,11/04/2014 , 07:25:00,799,8.84
253,11/04/2014 , 07:30:00,800,8.9
254,11/04/2014 , 07:35:00,800,8.9
255,11/04/2014 , 07:40:00,800,8.9
256,11/04/2014 , 07:45:00,800,8.9
257,11/04/2014 , 07:50:00,800,8.9
258,11/04/2014 , 07:55:00,800,8.9
259,11/04/2014 , 08:00:00,800,8.9
260,11/04/2014 , 08:05:00,800,8.9
261,11/04/2014 , 08:10:00,800,8.9
262,11/04/2014 , 08:15:00,800,8.9
263,11/04/2014 , 08:20:00,800,8.9
264,11/04/2014 , 08:25:00,800,8.9
265,11/04/2014 , 08:30:00,800,8.9
266,11/04/2014 , 08:35:00,800,8.9
267,11/04/2014 , 08:40:00,800,8.9
268,11/04/2014 , 08:45:00,800,8.9
269,11/04/2014 , 08:50:00,800,8.9
270,11/04/2014 , 08:55:00,800,8.9
271,11/04/2014 , 09:00:00,800,8.9
272,11/04/2014 , 09:05:00,800,8.9
273,11/04/2014 , 09:10:00,800,8.9
274,11/04/2014 , 09:15:00,800,8.9
275,11/04/2014 , 09:20:00,800,8.9
276,11/04/2014 , 09:25:00,800,8.9
277,11/04/2014 , 09:30:00,800,8.9
278,11/04/2014 , 09:35:00,800,8.9
279,11/04/2014 , 09:40:00,800,8.9
280,11/04/2014 , 09:45:00,800,8.9
281,11/04/2014 , 09:50:00,800,8.9
282,11/04/2014 , 09:55:00,800,8.9
283,11/04/2014 , 10:00:00,800,8.9
284,11/04/2014 , 10:05:00,800,8.9
285,11/04/2014 , 10:10:00,800,8.9
286,11/04/2014 , 10:15:00,800,8.9
287,11/04/2014 , 10:20:00,800,8.9
288,11/04/2014 , 10:25:00,800,8.9
289,11/04/2014 , 10:30:00,800,8.9
290,11/04/2014 , 10:35:00,800,8.9
291,11/04/2014 , 10:40:00,800,8.9
292,11/04/2014 , 10:45:00,800,8.9
293,11/04/2014 , 10:50:00,800,8.9
294,11/04/2014 , 10:55:00,800,8.9
295,11/04/2014 , 11:00:00,800,8.9
296,11/04/2014 , 11:05:00,800,8.9
297,11/04/2014 , 11:10:00,800,8.9
298,11/04/2014 , 11:15:00,800,8.9
299,11/04/2014 , 11:20:00,799,8.84
300,11/04/2014 , 11:25:00,799,8.84
301,11/04/2014 , 11:30:00,799,8.84
302,11/04/2014 , 11:35:00,799,8.84
303,11/04/2014 , 11:40:00,799,8.84
304,11/04/2014 , 11:45:00,799,8.84
305,11/04/2014 , 11:50:00,799,8.84
306,11/04/2014 , 11:55:00,799,8.84
307,11/04/2014 , 12:00:00,799,8.84
308,11/04/2014 , 12:05:00,799,8.84
309,11/04/2014 , 12:10:00,799,8.84
310,11/04/2014 , 12:15:00,799,8.84
311,11/04/2014 , 12:20:00,799,8.84
312,11/04/2014 , 12:25:00,799,8.84
313,11/04/2014 , 12:30:00,799,8.84
314,11/04/2014 , 12:35:00,799,8.84
315,11/04/2014 , 12:40:00,798,8.77
316,11/04/2014 , 12:45:00,798,8.77
317,11/04/2014 , 12:50:00,798,8.77
318,11/04/2014 , 12:55:00,798,8.77
319,11/04/2014 , 13:00:00,798,8.77
320,11/04/2014 , 13:05:00,798,8.77
321,11/04/2014 , 13:10:00,798,8.77
322,11/04/2014 , 13:15:00,798,8.77
323,11/04/2014 , 13:20:00,798,8.77
324,11/04/2014 , 13:25:00,798,8.77
325,11/04/2014 , 13:30:00,798,8.77
326,11/04/2014 , 13:35:00,798,8.77
327,11/04/2014 , 13:40:00,798,8.77
328,11/04/2014 , 13:45:00,798,8.77
329,11/04/2014 , 13:50:00,798,8.77
330,11/04/2014 , 13:55:00,798,8.77
331,11/04/2014 , 14:00:00,798,8.77
332,11/04/2014 , 14:05:00,798,8.77
333,11/04/2014 , 14:10:00,798,8.77
334,11/04/2014 , 14:15:00,798,8.77
335,11/04/2014 , 14:20:00,797,8.71
336,11/04/2014 , 14:25:00,797,8.71
337,11/04/2014 , 14:30:00,797,8.71
338,11/04/2014 , 14:35:00,797,8.71
339,11/04/2014 , 14:40:00,796,8.65
340,11/04/2014 , 14:45:00,796,8.65
341,11/04/2014 , 14:50:00,796,8.65
342,11/04/2014 , 14:55:00,796,8.65
343,11/04/2014 , 15:00:00,796,8.65
344,11/04/2014 , 15:05:00,796,8.65
345,11/04/2014 , 15:10:00,797,8.71
346,11/04/2014 , 15:15:00,796,8.65
347,11/04/2014 , 15:20:00,797,8.71
348,11/04/2014 , 15:25:00,797,8.71
349,11/04/2014 , 15:30:00,797,8.71
350,11/04/2014 , 15:35:00,797,8.71
351,11/04/2014 , 15:40:00,797,8.71
352,11/04/2014 , 15:45:00,797,8.71
353,11/04/2014 , 15:50:00,797,8.71
354,11/04/2014 , 15:55:00,797,8.71
355,11/04/2014 , 16:00:00,798,8.77
356,11/04/2014 , 16:05:00,797,8.71
357,11/04/2014 , 16:10:00,797,8.71
358,11/04/2014 , 16:15:00,797,8.71
359,11/04/2014 , 16:20:00,798,8.77
360,11/04/2014 , 16:25:00,798,8.77
361,11/04/2014 , 16:30:00,798,8.77
362,11/04/2014 , 16:35:00,798,8.77
363,11/04/2014 , 16:40:00,798,8.77
364,11/04/2014 , 16:45:00,798,8.77
365,11/04/2014 , 16:50:00,798,8.77
366,11/04/2014 , 16:55:00,798,8.77
367,11/04/2014 , 17:00:00,798,8.77
368,11/04/2014 , 17:05:00,798,8.77
369,11/04/2014 , 17:10:00,798,8.77
370,11/04/2014 , 17:15:00,798,8.77
371,11/04/2014 , 17:20:00,798,8.77
372,11/04/2014 , 17:25:00,798,8.77
373,11/04/2014 , 17:30:00,798,8.77
374,11/04/2014 , 17:35:00,798,8.77
375,11/04/2014 , 17:40:00,798,8.77
376,11/04/2014 , 17:45:00,798,8.77
377,11/04/2014 , 17:50:00,798,8.77
378,11/04/2014 , 17:55:00,798,8.77
379,11/04/2014 , 18:00:00,798,8.77
380,11/04/2014 , 18:05:00,798,8.77
381,11/04/2014 , 18:10:00,798,8.77
382,11/04/2014 , 18:15:00,798,8.77
383,11/04/2014 , 18:20:00,799,8.84
384,11/04/2014 , 18:25:00,799,8.84
385,11/04/2014 , 18:30:00,799,8.84
386,11/04/2014 , 18:35:00,799,8.84
387,11/04/2014 , 18:40:00,799,8.84
388,11/04/2014 , 18:45:00,799,8.84
389,11/04/2014 , 18:50:00,799,8.84
390,11/04/2014 , 18:55:00,800,8.9
391,11/04/2014 , 19:00:00,800,8.9
392,11/04/2014 , 19:05:00,800,8.9
393,11/04/2014 , 19:10:00,800,8.9
394,11/04/2014 , 19:15:00,800,8.9
395,11/04/2014 , 19:20:00,800,8.9
396,11/04/2014 , 19:25:00,800,8.9
397,11/04/2014 , 19:30:00,800,8.9
398,11/04/2014 , 19:35:00,800,8.9
399,11/04/2014 , 19:40:00,800,8.9
400,11/04/2014 , 19:45:00,800,8.9
401,11/04/2014 , 19:50:00,800,8.9
402,11/04/2014 , 19:55:00,800,8.9
403,11/04/2014 , 20:00:00,800,8.9
404,11/04/2014 , 20:05:00,800,8.9
405,11/04/2014 , 20:10:00,800,8.9
406,11/04/2014 , 20:15:00,800,8.9
407,11/04/2014 , 20:20:00,800,8.9
408,11/04/2014 , 20:25:00,800,8.9
409,11/04/2014 , 20:30:00,800,8.9
410,11/04/2014 , 20:35:00,800,8.9
411,11/04/2014 , 20:40:00,800,8.9
412,11/04/2014 , 20:45:00,800,8.9
413,11/04/2014 , 20:50:00,800,8.9
414,11/04/2014 , 20:55:00,800,8.9
415,11/04/2014 , 21:00:00,800,8.9
416,11/04/2014 , 21:05:00,800,8.9
417,11/04/2014 , 21:10:00,800,8.9
418,11/04/2014 , 21:15:00,800,8.9
419,11/04/2014 , 21:20:00,800,8.9
420,11/04/2014 , 21:25:00,800,8.9
421,11/04/2014 , 21:30:00,800,8.9
422,11/04/2014 , 21:35:00,800,8.9
423,11/04/2014 , 21:40:00,800,8.9
424,11/04/2014 , 21:45:00,800,8.9
425,11/04/2014 , 21:50:00,800,8.9
426,11/04/2014 , 21:55:00,800,8.9
427,11/04/2014 , 22:00:00,800,8.9
428,11/04/2014 , 22:05:00,800,8.9
429,11/04/2014 , 22:10:00,800,8.9
430,11/04/2014 , 22:15:00,800,8.9
431,11/04/2014 , 22:20:00,800,8.9
432,11/04/2014 , 22:25:00,800,8.9
433,11/04/2014 , 22:30:00,800,8.9
434,11/04/2014 , 22:35:00,800,8.9
435,11/04/2014 , 22:40:00,800,8.9
436,11/04/2014 , 22:45:00,800,8.9
437,11/04/2014 , 22:50:00,800,8.9
438,11/04/2014 , 22:55:00,800,8.9
439,11/04/2014 , 23:00:00,800,8.9
440,11/04/2014 , 23:05:00,800,8.9
441,11/04/2014 , 23:10:00,800,8.9
442,11/04/2014 , 23:15:00,800,8.9
443,11/04/2014 , 23:20:00,800,8.9
444,11/04/2014 , 23:25:00,800,8.9
445,11/04/2014 , 23:30:00,800,8.9
446,11/04/2014 , 23:35:00,800,8.9
447,11/04/2014 , 23:40:00,800,8.9
448,11/04/2014 , 23:45:00,800,8.9
449,11/04/2014 , 23:50:00,800,8.9
450,11/04/2014 , 23:55:00,800,8.9
451,11/04/2014 , 24:00:00,800,8.9
452,12/04/2014 , 00:05:00,800,8.9
453,12/04/2014 , 00:10:00,800,8.9
454,12/04/2014 , 00:15:00,800,8.9
455,12/04/2014 , 00:20:00,800,8.9
456,12/04/2014 , 00:25:00,800,8.9
457,12/04/2014 , 00:30:00,800,8.9
458,12/04/2014 , 00:35:00,800,8.9
459,12/04/2014 , 00:40:00,800,8.9
460,12/04/2014 , 00:45:00,800,8.9
461,12/04/2014 , 00:50:00,801,8.97
462,12/04/2014 , 00:55:00,801,8.97
463,12/04/2014 , 01:00:00,801,8.97
464,12/04/2014 , 01:05:00,801,8.97
465,12/04/2014 , 01:10:00,800,8.9
466,12/04/2014 , 01:15:00,801,8.97
467,12/04/2014 , 01:20:00,801,8.97
468,12/04/2014 , 01:25:00,801,8.97
469,12/04/2014 , 01:30:00,801,8.97
470,12/04/2014 , 01:35:00,801,8.97
471,12/04/2014 , 01:40:00,801,8.97
472,12/04/2014 , 01:45:00,801,8.97
473,12/04/2014 , 01:50:00,801,8.97
474,12/04/2014 , 01:55:00,801,8.97
475,12/04/2014 , 02:00:00,801,8.97
476,12/04/2014 , 02:05:00,801,8.97
477,12/04/2014 , 02:10:00,801,8.97
478,12/04/2014 , 02:15:00,801,8.97
479,12/04/2014 , 02:20:00,801,8.97
480,12/04/2014 , 02:25:00,801,8.97
481,12/04/2014 , 02:30:00,801,8.97
482,12/04/2014 , 02:35:00,801,8.97
483,12/04/2014 , 02:40:00,801,8.97
484,12/04/2014 , 02:45:00,801,8.97
485,12/04/2014 , 02:50:00,801,8.97
486,12/04/2014 , 02:55:00,801,8.97
487,12/04/2014 , 03:00:00,801,8.97
488,12/04/2014 , 03:05:00,801,8.97
489,12/04/2014 , 03:10:00,801,8.97
490,12/04/2014 , 03:15:00,801,8.97
491,12/04/2014 , 03:20:00,801,8.97
492,12/04/2014 , 03:25:00,801,8.97
493,12/04/2014 , 03:30:00,801,8.97
494,12/04/2014 , 03:35:00,801,8.97
495,12/04/2014 , 03:40:00,801,8.97
496,12/04/2014 , 03:45:00,801,8.97
497,12/04/2014 , 03:50:00,801,8.97
498,12/04/2014 , 03:55:00,801,8.97
499,12/04/2014 , 04:00:00,801,8.97
500,12/04/2014 , 04:05:00,801,8.97
501,12/04/2014 , 04:10:00,801,8.97
502,12/04/2014 , 04:15:00,801,8.97
503,12/04/2014 , 04:20:00,801,8.97
504,12/04/2014 , 04:25:00,801,8.97
505,12/04/2014 , 04:30:00,801,8.97
506,12/04/2014 , 04:35:00,801,8.97
507,12/04/2014 , 04:40:00,801,8.97
508,12/04/2014 , 04:45:00,801,8.97
509,12/04/2014 , 04:50:00,801,8.97
510,12/04/2014 , 04:55:00,801,8.97
511,12/04/2014 , 05:00:00,801,8.97
512,12/04/2014 , 05:05:00,801,8.97
513,12/04/2014 , 05:10:00,801,8.97
514,12/04/2014 , 05:15:00,801,8.97
515,12/04/2014 , 05:20:00,801,8.97
516,12/04/2014 , 05:25:00,801,8.97
517,12/04/2014 , 05:30:00,801,8.97
518,12/04/2014 , 05:35:00,801,8.97
519,12/04/2014 , 05:40:00,801,8.97
520,12/04/2014 , 05:45:00,801,8.97
521,12/04/2014 , 05:50:00,801,8.97
522,12/04/2014 , 05:55:00,801,8.97
523,12/04/2014 , 06:00:00,801,8.97
524,12/04/2014 , 06:05:00,801,8.97
525,12/04/2014 , 06:10:00,801,8.97
526,12/04/2014 , 06:15:00,801,8.97
527,12/04/2014 , 06:20:00,801,8.97
528,12/04/2014 , 06:25:00,801,8.97
529,12/04/2014 , 06:30:00,801,8.97
530,12/04/2014 , 06:35:00,801,8.97
531,12/04/2014 , 06:40:00,801,8.97
532,12/04/2014 , 06:45:00,801,8.97
533,12/04/2014 , 06:50:00,801,8.97
534,12/04/2014 , 06:55:00,801,8.97
535,12/04/2014 , 07:00:00,801,8.97
536,12/04/2014 , 07:05:00,801,8.97
537,12/04/2014 , 07:10:00,801,8.97
538,12/04/2014 , 07:15:00,801,8.97
539,12/04/2014 , 07:20:00,801,8.97
540,12/04/2014 , 07:25:00,802,9.03
541,12/04/2014 , 07:30:00,802,9.03
542,12/04/2014 , 07:35:00,802,9.03
543,12/04/2014 , 07:40:00,802,9.03
544,12/04/2014 , 07:45:00,802,9.03
545,12/04/2014 , 07:50:00,802,9.03
546,12/04/2014 , 07:55:00,802,9.03
547,12/04/2014 , 08:00:00,802,9.03
548,12/04/2014 , 08:05:00,802,9.03
549,12/04/2014 , 08:10:00,802,9.03
550,12/04/2014 , 08:15:00,802,9.03
551,12/04/2014 , 08:20:00,802,9.03
552,12/04/2014 , 08:25:00,802,9.03
553,12/04/2014 , 08:30:00,802,9.03
554,12/04/2014 , 08:35:00,802,9.03
555,12/04/2014 , 08:40:00,802,9.03
556,12/04/2014 , 08:45:00,802,9.03
557,12/04/2014 , 08:50:00,802,9.03
558,12/04/2014 , 08:55:00,802,9.03
559,12/04/2014 , 09:00:00,802,9.03
560,12/04/2014 , 09:05:00,802,9.03
561,12/04/2014 , 09:10:00,801,8.97
562,12/04/2014 , 09:15:00,801,8.97
563,12/04/2014 , 09:20:00,801,8.97
564,12/04/2014 , 09:25:00,801,8.97
565,12/04/2014 , 09:30:00,801,8.97
566,12/04/2014 , 09:35:00,801,8.97
567,12/04/2014 , 09:40:00,801,8.97
568,12/04/2014 , 09:45:00,801,8.97
569,12/04/2014 , 09:50:00,801,8.97
570,12/04/2014 , 09:55:00,802,9.03
571,12/04/2014 , 10:00:00,802,9.03
572,12/04/2014 , 10:05:00,801,8.97
573,12/04/2014 , 10:10:00,801,8.97
574,12/04/2014 , 10:15:00,801,8.97
575,12/04/2014 , 10:20:00,801,8.97
576,12/04/2014 , 10:25:00,801,8.97
577,12/04/2014 , 10:30:00,801,8.97
578,12/04/2014 , 10:35:00,801,8.97
579,12/04/2014 , 10:40:00,801,8.97
580,12/04/2014 , 10:45:00,801,8.97
581,12/04/2014 , 10:50:00,801,8.97
582,12/04/2014 , 10:55:00,801,8.97
583,12/04/2014 , 11:00:00,801,8.97
584,12/04/2014 , 11:05:00,802,9.03
585,12/04/2014 , 11:10:00,802,9.03
586,12/04/2014 , 11:15:00,802,9.03
587,12/04/2014 , 11:20:00,802,9.03
588,12/04/2014 , 11:25:00,802,9.03
589,12/04/2014 , 11:30:00,801,8.97
590,12/04/2014 , 11:35:00,801,8.97
591,12/04/2014 , 11:40:00,801,8.97
592,12/04/2014 , 11:45:00,801,8.97
593,12/04/2014 , 11:50:00,801,8.97
594,12/04/2014 , 11:55:00,801,8.97
595,12/04/2014 , 12:00:00,801,8.97
596,12/04/2014 , 12:05:00,801,8.97
597,12/04/2014 , 12:10:00,801,8.97
598,12/04/2014 , 12:15:00,801,8.97
599,12/04/2014 , 12:20:00,802,9.03
600,12/04/2014 , 12:25:00,802,9.03
601,12/04/2014 , 12:30:00,801,8.97
