Site Name ,WLR110,,,,
Site Number ,110,,,,
Logger ,Capacitive Water Level,,,,
Logger Serial Number ,40023,,,,
,,,,
,,,,
Scan No ,Date and Time,       Capacitive Water Level,        ,,,,,
102,25/02/2017 , 20:10:00,733,4.58
103,25/02/2017 , 20:15:00,734,4.65
104,25/02/2017 , 20:20:00,734,4.65
105,25/02/2017 , 20:25:00,734,4.65
106,25/02/2017 , 20:30:00,734,4.65
107,25/02/2017 , 20:35:00,734,4.65
108,25/02/2017 , 20:40:00,734,4.65
109,25/02/2017 , 20:45:00,734,4.65
110,25/02/2017 , 20:50:00,733,4.58
111,25/02/2017 , 20:55:00,734,4.65
112,25/02/2017 , 21:00:00,734,4.65
113,25/02/2017 , 21:05:00,734,4.65
114,25/02/2017 , 21:10:00,734,4.65
115,25/02/2017 , 21:15:00,734,4.65
116,25/02/2017 , 21:20:00,733,4.58
117,25/02/2017 , 21:25:00,734,4.65
118,25/02/2017 , 21:30:00,733,4.58
119,25/02/2017 , 21:35:00,733,4.58
120,25/02/2017 , 21:40:00,734,4.65
121,25/02/2017 , 21:45:00,734,4.65
122,25/02/2017 , 21:50:00,733,4.58
123,25/02/2017 , 21:55:00,734,4.65
124,25/02/2017 , 22:00:00,734,4.65
125,25/02/2017 , 22:05:00,734,4.65
126,25/02/2017 , 22:10:00,734,4.65
127,25/02/2017 , 22:15:00,734,4.65
128,25/02/2017 , 22:20:00,734,4.65
129,25/02/2017 , 22:25:00,734,4.65
130,25/02/2017 , 22:30:00,734,4.65
131,25/02/2017 , 22:35:00,734,4.65
132,25/02/2017 , 22:40:00,734,4.65
133,25/02/2017 , 22:45:00,734,4.65
134,25/02/2017 , 22:50:00,734,4.65
135,25/02/2017 , 22:55:00,734,4.65
136,25/02/2017 , 23:00:00,734,4.65
137,25/02/2017 , 23:05:00,734,4.65
138,25/02/2017 , 23:10:00,734,4.65
139,25/02/2017 , 23:15:00,734,4.65
140,25/02/2017 , 23:20:00,734,4.65
141,25/02/2017 , 23:25:00,734,4.65
142,25/02/2017 , 23:30:00,734,4.65
143,25/02/2017 , 23:35:00,734,4.65
144,25/02/2017 , 23:40:00,734,4.65
145,25/02/2017 , 23:45:00,734,4.65
146,25/02/2017 , 23:50:00,734,4.65
147,25/02/2017 , 23:55:00,734,4.65
148,25/02/2017 , 24:00:00,734,4.65
149,26/02/2017 , 00:05:00,734,4.65
150,26/02/2017 , 00:10:00,734,4.65
151,26/02/2017 , 00:15:00,734,4.65
152,26/02/2017 , 00:20:00,734,4.65
153,26/02/2017 , 00:25:00,734,4.65
154,26/02/2017 , 00:30:00,734,4.65
155,26/02/2017 , 00:35:00,734,4.65
156,26/02/2017 , 00:40:00,734,4.65
157,26/02/2017 , 00:45:00,734,4.65
158,26/02/2017 , 00:50:00,734,4.65
159,26/02/2017 , 00:55:00,734,4.65
160,26/02/2017 , 01:00:00,734,4.65
161,26/02/2017 , 01:05:00,734,4.65
162,26/02/2017 , 01:10:00,734,4.65
163,26/02/2017 , 01:15:00,734,4.65
164,26/02/2017 , 01:20:00,734,4.65
165,26/02/2017 , 01:25:00,734,4.65
166,26/02/2017 , 01:30:00,734,4.65
167,26/02/2017 , 01:35:00,734,4.65
168,26/02/2017 , 01:40:00,734,4.65
169,26/02/2017 , 01:45:00,734,4.65
170,26/02/2017 , 01:50:00,734,4.65
171,26/02/2017 , 01:55:00,734,4.65
172,26/02/2017 , 02:00:00,734,4.65
173,26/02/2017 , 02:05:00,734,4.65
174,26/02/2017 , 02:10:00,734,4.65
175,26/02/2017 , 02:15:00,734,4.65
176,26/02/2017 , 02:20:00,734,4.65
177,26/02/2017 , 02:25:00,734,4.65
178,26/02/2017 , 02:30:00,734,4.65
179,26/02/2017 , 02:35:00,734,4.65
180,26/02/2017 , 02:40:00,734,4.65
181,26/02/2017 , 02:45:00,734,4.65
182,26/02/2017 , 02:50:00,734,4.65
183,26/02/2017 , 02:55:00,734,4.65
184,26/02/2017 , 03:00:00,734,4.65
185,26/02/2017 , 03:05:00,734,4.65
186,26/02/2017 , 03:10:00,734,4.65
187,26/02/2017 , 03:15:00,734,4.65
188,26/02/2017 , 03:20:00,734,4.65
189,26/02/2017 , 03:25:00,734,4.65
190,26/02/2017 , 03:30:00,734,4.65
191,26/02/2017 , 03:35:00,734,4.65
192,26/02/2017 , 03:40:00,734,4.65
193,26/02/2017 , 03:45:00,734,4.65
194,26/02/2017 , 03:50:00,734,4.65
195,26/02/2017 , 03:55:00,734,4.65
196,26/02/2017 , 04:00:00,734,4.65
197,26/02/2017 , 04:05:00,735,4.71
198,26/02/2017 , 04:10:00,735,4.71
199,26/02/2017 , 04:15:00,734,4.65
200,26/02/2017 , 04:20:00,735,4.71
201,26/02/2017 , 04:25:00,735,4.71
202,26/02/2017 , 04:30:00,735,4.71
203,26/02/2017 , 04:35:00,734,4.65
204,26/02/2017 , 04:40:00,735,4.71
205,26/02/2017 , 04:45:00,735,4.71
206,26/02/2017 , 04:50:00,735,4.71
207,26/02/2017 , 04:55:00,735,4.71
208,26/02/2017 , 05:00:00,735,4.71
209,26/02/2017 , 05:05:00,735,4.71
210,26/02/2017 , 05:10:00,735,4.71
211,26/02/2017 , 05:15:00,735,4.71
212,26/02/2017 , 05:20:00,735,4.71
213,26/02/2017 , 05:25:00,735,4.71
214,26/02/2017 , 05:30:00,735,4.71
215,26/02/2017 , 05:35:00,735,4.71
216,26/02/2017 , 05:40:00,735,4.71
217,26/02/2017 , 05:45:00,735,4.71
218,26/02/2017 , 05:50:00,735,4.71
219,26/02/2017 , 05:55:00,735,4.71
220,26/02/2017 , 06:00:00,735,4.71
221,26/02/2017 , 06:05:00,735,4.71
222,26/02/2017 , 06:10:00,735,4.71
223,26/02/2017 , 06:15:00,735,4.71
224,26/02/2017 , 06:20:00,735,4.71
225,26/02/2017 , 06:25:00,735,4.71
226,26/02/2017 , 06:30:00,735,4.71
227,26/02/2017 , 06:35:00,735,4.71
228,26/02/2017 , 06:40:00,735,4.71
229,26/02/2017 , 06:45:00,735,4.71
230,26/02/2017 , 06:50:00,735,4.71
231,26/02/2017 , 06:55:00,735,4.71
232,26/02/2017 , 07:00:00,735,4.71
233,26/02/2017 , 07:05:00,735,4.71
234,26/02/2017 , 07:10:00,735,4.71
235,26/02/2017 , 07:15:00,735,4.71
236,26/02/2017 , 07:20:00,735,4.71
237,26/02/2017 , 07:25:00,735,4.71
238,26/02/2017 , 07:30:00,735,4.71
239,26/02/2017 , 07:35:00,735,4.71
240,26/02/2017 , 07:40:00,736,4.77
241,26/02/2017 , 07:45:00,736,4.77
242,26/02/2017 , 07:50:00,736,4.77
243,26/02/2017 , 07:55:00,737,4.84
244,26/02/2017 , 08:00:00,737,4.84
245,26/02/2017 , 08:05:00,737,4.84
246,26/02/2017 , 08:10:00,737,4.84
247,26/02/2017 , 08:15:00,737,4.84
248,26/02/2017 , 08:20:00,737,4.84
249,26/02/2017 , 08:25:00,737,4.84
250,26/02/2017 , 08:30:00,737,4.84
251,26/02/2017 , 08:35:00,737,4.84
252,26/02/2017 , 08:40:00,737,4.84
253,26/02/2017 , 08:45:00,737,4.84
254,26/02/2017 , 08:50:00,737,4.84
255,26/02/2017 , 08:55:00,737,4.84
256,26/02/2017 , 09:00:00,736,4.77
257,26/02/2017 , 09:05:00,737,4.84
258,26/02/2017 , 09:10:00,737,4.84
259,26/02/2017 , 09:15:00,737,4.84
260,26/02/2017 , 09:20:00,737,4.84
261,26/02/2017 , 09:25:00,737,4.84
262,26/02/2017 , 09:30:00,737,4.84
263,26/02/2017 , 09:35:00,737,4.84
264,26/02/2017 , 09:40:00,737,4.84
265,26/02/2017 , 09:45:00,737,4.84
266,26/02/2017 , 09:50:00,737,4.84
267,26/02/2017 , 09:55:00,737,4.84
268,26/02/2017 , 10:00:00,737,4.84
269,26/02/2017 , 10:05:00,737,4.84
270,26/02/2017 , 10:10:00,737,4.84
271,26/02/2017 , 10:15:00,737,4.84
272,26/02/2017 , 10:20:00,737,4.84
273,26/02/2017 , 10:25:00,737,4.84
274,26/02/2017 , 10:30:00,737,4.84
275,26/02/2017 , 10:35:00,737,4.84
276,26/02/2017 , 10:40:00,737,4.84
277,26/02/2017 , 10:45:00,737,4.84
278,26/02/2017 , 10:50:00,737,4.84
279,26/02/2017 , 10:55:00,737,4.84
280,26/02/2017 , 11:00:00,737,4.84
281,26/02/2017 , 11:05:00,737,4.84
282,26/02/2017 , 11:10:00,737,4.84
283,26/02/2017 , 11:15:00,737,4.84
284,26/02/2017 , 11:20:00,737,4.84
285,26/02/2017 , 11:25:00,737,4.84
286,26/02/2017 , 11:30:00,737,4.84
287,26/02/2017 , 11:35:00,737,4.84
288,26/02/2017 , 11:40:00,737,4.84
289,26/02/2017 , 11:45:00,737,4.84
290,26/02/2017 , 11:50:00,737,4.84
291,26/02/2017 , 11:55:00,737,4.84
292,26/02/2017 , 12:00:00,737,4.84
293,26/02/2017 , 12:05:00,737,4.84
294,26/02/2017 , 12:10:00,737,4.84
295,26/02/2017 , 12:15:00,737,4.84
296,26/02/2017 , 12:20:00,737,4.84
297,26/02/2017 , 12:25:00,737,4.84
298,26/02/2017 , 12:30:00,737,4.84
299,26/02/2017 , 12:35:00,737,4.84
300,26/02/2017 , 12:40:00,737,4.84
301,26/02/2017 , 12:45:00,737,4.84
302,26/02/2017 , 12:50:00,737,4.84
303,26/02/2017 , 12:55:00,737,4.84
304,26/02/2017 , 13:00:00,737,4.84
305,26/02/2017 , 13:05:00,737,4.84
306,26/02/2017 , 13:10:00,737,4.84
307,26/02/2017 , 13:15:00,737,4.84
308,26/02/2017 , 13:20:00,737,4.84
309,26/02/2017 , 13:25:00,737,4.84
310,26/02/2017 , 13:30:00,737,4.84
311,26/02/2017 , 13:35:00,737,4.84
312,26/02/2017 , 13:40:00,737,4.84
313,26/02/2017 , 13:45:00,737,4.84
314,26/02/2017 , 13:50:00,737,4.84
315,26/02/2017 , 13:55:00,737,4.84
316,26/02/2017 , 14:00:00,737,4.84
317,26/02/2017 , 14:05:00,737,4.84
318,26/02/2017 , 14:10:00,737,4.84
319,26/02/2017 , 14:15:00,737,4.84
320,26/02/2017 , 14:20:00,736,4.77
321,26/02/2017 , 14:25:00,736,4.77
322,26/02/2017 , 14:30:00,736,4.77
323,26/02/2017 , 14:35:00,736,4.77
324,26/02/2017 , 14:40:00,736,4.77
325,26/02/2017 , 14:45:00,736,4.77
326,26/02/2017 , 14:50:00,736,4.77
327,26/02/2017 , 14:55:00,736,4.77
328,26/02/2017 , 15:00:00,736,4.77
329,26/02/2017 , 15:05:00,736,4.77
330,26/02/2017 , 15:10:00,736,4.77
331,26/02/2017 , 15:15:00,736,4.77
332,26/02/2017 , 15:20:00,736,4.77
333,26/02/2017 , 15:25:00,736,4.77
334,26/02/2017 , 15:30:00,736,4.77
335,26/02/2017 , 15:35:00,736,4.77
336,26/02/2017 , 15:40:00,736,4.77
337,26/02/2017 , 15:45:00,736,4.77
338,26/02/2017 , 15:50:00,736,4.77
339,26/02/2017 , 15:55:00,736,4.77
340,26/02/2017 , 16:00:00,735,4.71
341,26/02/2017 , 16:05:00,736,4.77
342,26/02/2017 , 16:10:00,735,4.71
343,26/02/2017 , 16:15:00,735,4.71
344,26/02/2017 , 16:20:00,735,4.71
345,26/02/2017 , 16:25:00,735,4.71
346,26/02/2017 , 16:30:00,735,4.71
347,26/02/2017 , 16:35:00,735,4.71
348,26/02/2017 , 16:40:00,735,4.71
349,26/02/2017 , 16:45:00,735,4.71
350,26/02/2017 , 16:50:00,735,4.71
351,26/02/2017 , 16:55:00,735,4.71
352,26/02/2017 , 17:00:00,735,4.71
353,26/02/2017 , 17:05:00,735,4.71
354,26/02/2017 , 17:10:00,735,4.71
355,26/02/2017 , 17:15:00,735,4.71
356,26/02/2017 , 17:20:00,735,4.71
357,26/02/2017 , 17:25:00,735,4.71
358,26/02/2017 , 17:30:00,735,4.71
359,26/02/2017 , 17:35:00,735,4.71
360,26/02/2017 , 17:40:00,735,4.71
361,26/02/2017 , 17:45:00,735,4.71
362,26/02/2017 , 17:50:00,735,4.71
363,26/02/2017 , 17:55:00,734,4.65
364,26/02/2017 , 18:00:00,735,4.71
365,26/02/2017 , 18:05:00,735,4.71
366,26/02/2017 , 18:10:00,734,4.65
367,26/02/2017 , 18:15:00,734,4.65
368,26/02/2017 , 18:20:00,734,4.65
369,26/02/2017 , 18:25:00,735,4.71
370,26/02/2017 , 18:30:00,735,4.71
371,26/02/2017 , 18:35:00,735,4.71
372,26/02/2017 , 18:40:00,734,4.65
373,26/02/2017 , 18:45:00,734,4.65
374,26/02/2017 , 18:50:00,734,4.65
375,26/02/2017 , 18:55:00,734,4.65
376,26/02/2017 , 19:00:00,734,4.65
377,26/02/2017 , 19:05:00,734,4.65
378,26/02/2017 , 19:10:00,734,4.65
379,26/02/2017 , 19:15:00,734,4.65
380,26/02/2017 , 19:20:00,734,4.65
381,26/02/2017 , 19:25:00,734,4.65
382,26/02/2017 , 19:30:00,735,4.71
383,26/02/2017 , 19:35:00,734,4.65
384,26/02/2017 , 19:40:00,735,4.71
385,26/02/2017 , 19:45:00,735,4.71
386,26/02/2017 , 19:50:00,734,4.65
387,26/02/2017 , 19:55:00,734,4.65
388,26/02/2017 , 20:00:00,734,4.65
389,26/02/2017 , 20:05:00,734,4.65
390,26/02/2017 , 20:10:00,734,4.65
391,26/02/2017 , 20:15:00,734,4.65
392,26/02/2017 , 20:20:00,735,4.71
393,26/02/2017 , 20:25:00,734,4.65
394,26/02/2017 , 20:30:00,734,4.65
395,26/02/2017 , 20:35:00,734,4.65
396,26/02/2017 , 20:40:00,735,4.71
397,26/02/2017 , 20:45:00,735,4.71
398,26/02/2017 , 20:50:00,735,4.71
399,26/02/2017 , 20:55:00,734,4.65
400,26/02/2017 , 21:00:00,735,4.71
401,26/02/2017 , 21:05:00,734,4.65
402,26/02/2017 , 21:10:00,735,4.71
403,26/02/2017 , 21:15:00,735,4.71
404,26/02/2017 , 21:20:00,735,4.71
405,26/02/2017 , 21:25:00,735,4.71
406,26/02/2017 , 21:30:00,735,4.71
407,26/02/2017 , 21:35:00,734,4.65
408,26/02/2017 , 21:40:00,734,4.65
409,26/02/2017 , 21:45:00,734,4.65
410,26/02/2017 , 21:50:00,734,4.65
411,26/02/2017 , 21:55:00,734,4.65
412,26/02/2017 , 22:00:00,734,4.65
413,26/02/2017 , 22:05:00,734,4.65
414,26/02/2017 , 22:10:00,735,4.71
415,26/02/2017 , 22:15:00,735,4.71
416,26/02/2017 , 22:20:00,735,4.71
417,26/02/2017 , 22:25:00,735,4.71
418,26/02/2017 , 22:30:00,735,4.71
419,26/02/2017 , 22:35:00,735,4.71
420,26/02/2017 , 22:40:00,734,4.65
421,26/02/2017 , 22:45:00,735,4.71
422,26/02/2017 , 22:50:00,735,4.71
423,26/02/2017 , 22:55:00,735,4.71
424,26/02/2017 , 23:00:00,735,4.71
425,26/02/2017 , 23:05:00,735,4.71
426,26/02/2017 , 23:10:00,735,4.71
427,26/02/2017 , 23:15:00,735,4.71
428,26/02/2017 , 23:20:00,735,4.71
429,26/02/2017 , 23:25:00,735,4.71
430,26/02/2017 , 23:30:00,735,4.71
431,26/02/2017 , 23:35:00,735,4.71
432,26/02/2017 , 23:40:00,735,4.71
433,26/02/2017 , 23:45:00,735,4.71
434,26/02/2017 , 23:50:00,735,4.71
435,26/02/2017 , 23:55:00,735,4.71
436,26/02/2017 , 24:00:00,735,4.71
437,27/02/2017 , 00:05:00,735,4.71
438,27/02/2017 , 00:10:00,735,4.71
439,27/02/2017 , 00:15:00,735,4.71
440,27/02/2017 , 00:20:00,735,4.71
441,27/02/2017 , 00:25:00,735,4.71
442,27/02/2017 , 00:30:00,735,4.71
443,27/02/2017 , 00:35:00,735,4.71
444,27/02/2017 , 00:40:00,735,4.71
445,27/02/2017 , 00:45:00,735,4.71
446,27/02/2017 , 00:50:00,735,4.71
447,27/02/2017 , 00:55:00,735,4.71
448,27/02/2017 , 01:00:00,735,4.71
449,27/02/2017 , 01:05:00,735,4.71
450,27/02/2017 , 01:10:00,735,4.71
451,27/02/2017 , 01:15:00,735,4.71
452,27/02/2017 , 01:20:00,735,4.71
453,27/02/2017 , 01:25:00,735,4.71
454,27/02/2017 , 01:30:00,735,4.71
455,27/02/2017 , 01:35:00,735,4.71
456,27/02/2017 , 01:40:00,735,4.71
457,27/02/2017 , 01:45:00,735,4.71
458,27/02/2017 , 01:50:00,735,4.71
459,27/02/2017 , 01:55:00,735,4.71
460,27/02/2017 , 02:00:00,735,4.71
461,27/02/2017 , 02:05:00,735,4.71
462,27/02/2017 , 02:10:00,735,4.71
463,27/02/2017 , 02:15:00,735,4.71
464,27/02/2017 , 02:20:00,735,4.71
465,27/02/2017 , 02:25:00,735,4.71
466,27/02/2017 , 02:30:00,736,4.77
467,27/02/2017 , 02:35:00,735,4.71
468,27/02/2017 , 02:40:00,735,4.71
469,27/02/2017 , 02:45:00,736,4.77
470,27/02/2017 , 02:50:00,736,4.77
471,27/02/2017 , 02:55:00,736,4.77
472,27/02/2017 , 03:00:00,736,4.77
473,27/02/2017 , 03:05:00,736,4.77
474,27/02/2017 , 03:10:00,736,4.77
475,27/02/2017 , 03:15:00,736,4.77
476,27/02/2017 , 03:20:00,736,4.77
477,27/02/2017 , 03:25:00,736,4.77
478,27/02/2017 , 03:30:00,736,4.77
479,27/02/2017 , 03:35:00,736,4.77
480,27/02/2017 , 03:40:00,736,4.77
481,27/02/2017 , 03:45:00,736,4.77
482,27/02/2017 , 03:50:00,736,4.77
483,27/02/2017 , 03:55:00,736,4.77
484,27/02/2017 , 04:00:00,736,4.77
485,27/02/2017 , 04:05:00,736,4.77
486,27/02/2017 , 04:10:00,736,4.77
487,27/02/2017 , 04:15:00,736,4.77
488,27/02/2017 , 04:20:00,736,4.77
489,27/02/2017 , 04:25:00,736,4.77
490,27/02/2017 , 04:30:00,736,4.77
491,27/02/2017 , 04:35:00,736,4.77
492,27/02/2017 , 04:40:00,736,4.77
493,27/02/2017 , 04:45:00,736,4.77
494,27/02/2017 , 04:50:00,736,4.77
495,27/02/2017 , 04:55:00,736,4.77
496,27/02/2017 , 05:00:00,736,4.77
497,27/02/2017 , 05:05:00,736,4.77
498,27/02/2017 , 05:10:00,736,4.77
499,27/02/2017 , 05:15:00,736,4.77
500,27/02/2017 , 05:20:00,736,4.77
501,27/02/2017 , 05:25:00,736,4.77
502,27/02/2017 , 05:30:00,736,4.77
503,27/02/2017 , 05:35:00,736,4.77
504,27/02/2017 , 05:40:00,736,4.77
505,27/02/2017 , 05:45:00,736,4.77
506,27/02/2017 , 05:50:00,736,4.77
507,27/02/2017 , 05:55:00,736,4.77
508,27/02/2017 , 06:00:00,736,4.77
509,27/02/2017 , 06:05:00,736,4.77
510,27/02/2017 , 06:10:00,736,4.77
511,27/02/2017 , 06:15:00,736,4.77
512,27/02/2017 , 06:20:00,736,4.77
513,27/02/2017 , 06:25:00,736,4.77
514,27/02/2017 , 06:30:00,736,4.77
515,27/02/2017 , 06:35:00,736,4.77
516,27/02/2017 , 06:40:00,736,4.77
517,27/02/2017 , 06:45:00,736,4.77
518,27/02/2017 , 06:50:00,736,4.77
519,27/02/2017 , 06:55:00,736,4.77
520,27/02/2017 , 07:00:00,736,4.77
521,27/02/2017 , 07:05:00,736,4.77
522,27/02/2017 , 07:10:00,736,4.77
523,27/02/2017 , 07:15:00,736,4.77
524,27/02/2017 , 07:20:00,736,4.77
525,27/02/2017 , 07:25:00,736,4.77
526,27/02/2017 , 07:30:00,736,4.77
527,27/02/2017 , 07:35:00,736,4.77
528,27/02/2017 , 07:40:00,736,4.77
529,27/02/2017 , 07:45:00,736,4.77
530,27/02/2017 , 07:50:00,736,4.77
531,27/02/2017 , 07:55:00,736,4.77
532,27/02/2017 , 08:00:00,736,4.77
533,27/02/2017 , 08:05:00,736,4.77
534,27/02/2017 , 08:10:00,736,4.77
535,27/02/2017 , 08:15:00,736,4.77
536,27/02/2017 , 08:20:00,736,4.77
537,27/02/2017 , 08:25:00,736,4.77
538,27/02/2017 , 08:30:00,736,4.77
539,27/02/2017 , 08:35:00,736,4.77
540,27/02/2017 , 08:40:00,736,4.77
541,27/02/2017 , 08:45:00,736,4.77
542,27/02/2017 , 08:50:00,736,4.77
543,27/02/2017 , 08:55:00,736,4.77
544,27/02/2017 , 09:00:00,736,4.77
545,27/02/2017 , 09:05:00,736,4.77
546,27/02/2017 , 09:10:00,736,4.77
547,27/02/2017 , 09:15:00,736,4.77
548,27/02/2017 , 09:20:00,736,4.77
549,27/02/2017 , 09:25:00,736,4.77
550,27/02/2017 , 09:30:00,736,4.77
551,27/02/2017 , 09:35:00,736,4.77
552,27/02/2017 , 09:40:00,736,4.77
553,27/02/2017 , 09:45:00,736,4.77
554,27/02/2017 , 09:50:00,736,4.77
555,27/02/2017 , 09:55:00,736,4.77
556,27/02/2017 , 10:00:00,736,4.77
557,27/02/2017 , 10:05:00,736,4.77
558,27/02/2017 , 10:10:00,736,4.77
559,27/02/2017 , 10:15:00,736,4.77
560,27/02/2017 , 10:20:00,736,4.77
561,27/02/2017 , 10:25:00,736,4.77
562,27/02/2017 , 10:30:00,736,4.77
563,27/02/2017 , 10:35:00,736,4.77
564,27/02/2017 , 10:40:00,736,4.77
565,27/02/2017 , 10:45:00,736,4.77
566,27/02/2017 , 10:50:00,736,4.77
567,27/02/2017 , 10:55:00,736,4.77
568,27/02/2017 , 11:00:00,736,4.77
569,27/02/2017 , 11:05:00,736,4.77
570,27/02/2017 , 11:10:00,736,4.77
571,27/02/2017 , 11:15:00,736,4.77
572,27/02/2017 , 11:20:00,736,4.77
573,27/02/2017 , 11:25:00,736,4.77
574,27/02/2017 , 11:30:00,737,4.84
575,27/02/2017 , 11:35:00,736,4.77
576,27/02/2017 , 11:40:00,736,4.77
577,27/02/2017 , 11:45:00,737,4.84
578,27/02/2017 , 11:50:00,736,4.77
579,27/02/2017 , 11:55:00,737,4.84
580,27/02/2017 , 12:00:00,737,4.84
581,27/02/2017 , 12:05:00,736,4.77
582,27/02/2017 , 12:10:00,736,4.77
583,27/02/2017 , 12:15:00,737,4.84
584,27/02/2017 , 12:20:00,737,4.84
585,27/02/2017 , 12:25:00,737,4.84
586,27/02/2017 , 12:30:00,737,4.84
587,27/02/2017 , 12:35:00,737,4.84
588,27/02/2017 , 12:40:00,737,4.84
589,27/02/2017 , 12:45:00,736,4.77
590,27/02/2017 , 12:50:00,736,4.77
591,27/02/2017 , 12:55:00,736,4.77
592,27/02/2017 , 13:00:00,736,4.77
593,27/02/2017 , 13:05:00,737,4.84
594,27/02/2017 , 13:10:00,737,4.84
595,27/02/2017 , 13:15:00,737,4.84
596,27/02/2017 , 13:20:00,737,4.84
597,27/02/2017 , 13:25:00,737,4.84
598,27/02/2017 , 13:30:00,737,4.84
