Site Name ,WLR110
Site Number ,110
Logger ,Capacitive Water Level
Logger Serial Number ,40023


Scan No ,Date and Time,       Capacitive Water Level,        ,
103,10/05/2016 , 18:50:00,731,4.45
104,10/05/2016 , 18:55:00,732,4.52
105,10/05/2016 , 19:00:00,732,4.52
106,10/05/2016 , 19:05:00,732,4.52
107,10/05/2016 , 19:10:00,732,4.52
108,10/05/2016 , 19:15:00,732,4.52
109,10/05/2016 , 19:20:00,732,4.52
110,10/05/2016 , 19:25:00,733,4.58
111,10/05/2016 , 19:30:00,733,4.58
112,10/05/2016 , 19:35:00,733,4.58
113,10/05/2016 , 19:40:00,733,4.58
114,10/05/2016 , 19:45:00,733,4.58
115,10/05/2016 , 19:50:00,733,4.58
116,10/05/2016 , 19:55:00,733,4.58
117,10/05/2016 , 20:00:00,733,4.58
118,10/05/2016 , 20:05:00,733,4.58
119,10/05/2016 , 20:10:00,733,4.58
120,10/05/2016 , 20:15:00,733,4.58
121,10/05/2016 , 20:20:00,734,4.65
122,10/05/2016 , 20:25:00,734,4.65
123,10/05/2016 , 20:30:00,734,4.65
124,10/05/2016 , 20:35:00,734,4.65
125,10/05/2016 , 20:40:00,734,4.65
126,10/05/2016 , 20:45:00,734,4.65
127,10/05/2016 , 20:50:00,734,4.65
128,10/05/2016 , 20:55:00,735,4.71
129,10/05/2016 , 21:00:00,735,4.71
130,10/05/2016 , 21:05:00,735,4.71
131,10/05/2016 , 21:10:00,735,4.71
132,10/05/2016 , 21:15:00,735,4.71
133,10/05/2016 , 21:20:00,736,4.77
134,10/05/2016 , 21:25:00,737,4.84
135,10/05/2016 , 21:30:00,737,4.84
136,10/05/2016 , 21:35:00,737,4.84
137,10/05/2016 , 21:40:00,738,4.9
138,10/05/2016 , 21:45:00,738,4.9
139,10/05/2016 , 21:50:00,738,4.9
140,10/05/2016 , 21:55:00,738,4.9
141,10/05/2016 , 22:00:00,738,4.9
142,10/05/2016 , 22:05:00,739,4.97
143,10/05/2016 , 22:10:00,739,4.97
144,10/05/2016 , 22:15:00,739,4.97
145,10/05/2016 , 22:20:00,739,4.97
146,10/05/2016 , 22:25:00,739,4.97
147,10/05/2016 , 22:30:00,739,4.97
148,10/05/2016 , 22:35:00,739,4.97
149,10/05/2016 , 22:40:00,739,4.97
150,10/05/2016 , 22:45:00,740,5.03
151,10/05/2016 , 22:50:00,740,5.03
152,10/05/2016 , 22:55:00,741,5.1
153,10/05/2016 , 23:00:00,741,5.1
154,10/05/2016 , 23:05:00,741,5.1
155,10/05/2016 , 23:10:00,741,5.1
156,10/05/2016 , 23:15:00,741,5.1
157,10/05/2016 , 23:20:00,741,5.1
158,10/05/2016 , 23:25:00,741,5.1
159,10/05/2016 , 23:30:00,741,5.1
160,10/05/2016 , 23:35:00,741,5.1
161,10/05/2016 , 23:40:00,742,5.16
162,10/05/2016 , 23:45:00,742,5.16
163,10/05/2016 , 23:50:00,743,5.23
164,10/05/2016 , 23:55:00,745,5.35
165,10/05/2016 , 24:00:00,746,5.42
166,11/05/2016 , 00:05:00,746,5.42
167,11/05/2016 , 00:10:00,747,5.48
168,11/05/2016 , 00:15:00,747,5.48
169,11/05/2016 , 00:20:00,747,5.48
170,11/05/2016 , 00:25:00,747,5.48
171,11/05/2016 , 00:30:00,747,5.48
172,11/05/2016 , 00:35:00,747,5.48
173,11/05/2016 , 00:40:00,747,5.48
174,11/05/2016 , 00:45:00,747,5.48
175,11/05/2016 , 00:50:00,746,5.42
176,11/05/2016 , 00:55:00,746,5.42
177,11/05/2016 , 01:00:00,746,5.42
178,11/05/2016 , 01:05:00,746,5.42
179,11/05/2016 , 01:10:00,746,5.42
180,11/05/2016 , 01:15:00,746,5.42
181,11/05/2016 , 01:20:00,746,5.42
182,11/05/2016 , 01:25:00,746,5.42
183,11/05/2016 , 01:30:00,746,5.42
184,11/05/2016 , 01:35:00,745,5.35
185,11/05/2016 , 01:40:00,745,5.35
186,11/05/2016 , 01:45:00,745,5.35
187,11/05/2016 , 01:50:00,745,5.35
188,11/05/2016 , 01:55:00,745,5.35
189,11/05/2016 , 02:00:00,745,5.35
190,11/05/2016 , 02:05:00,745,5.35
191,11/05/2016 , 02:10:00,745,5.35
192,11/05/2016 , 02:15:00,745,5.35
193,11/05/2016 , 02:20:00,744,5.29
194,11/05/2016 , 02:25:00,744,5.29
195,11/05/2016 , 02:30:00,744,5.29
196,11/05/2016 , 02:35:00,744,5.29
197,11/05/2016 , 02:40:00,744,5.29
198,11/05/2016 , 02:45:00,744,5.29
199,11/05/2016 , 02:50:00,744,5.29
200,11/05/2016 , 02:55:00,744,5.29
201,11/05/2016 , 03:00:00,744,5.29
202,11/05/2016 , 03:05:00,744,5.29
203,11/05/2016 , 03:10:00,743,5.23
204,11/05/2016 , 03:15:00,743,5.23
205,11/05/2016 , 03:20:00,743,5.23
206,11/05/2016 , 03:25:00,743,5.23
207,11/05/2016 , 03:30:00,743,5.23
208,11/05/2016 , 03:35:00,743,5.23
209,11/05/2016 , 03:40:00,743,5.23
210,11/05/2016 , 03:45:00,743,5.23
211,11/05/2016 , 03:50:00,743,5.23
212,11/05/2016 , 03:55:00,743,5.23
213,11/05/2016 , 04:00:00,743,5.23
214,11/05/2016 , 04:05:00,743,5.23
215,11/05/2016 , 04:10:00,743,5.23
216,11/05/2016 , 04:15:00,743,5.23
217,11/05/2016 , 04:20:00,743,5.23
218,11/05/2016 , 04:25:00,743,5.23
219,11/05/2016 , 04:30:00,742,5.16
220,11/05/2016 , 04:35:00,742,5.16
221,11/05/2016 , 04:40:00,743,5.23
222,11/05/2016 , 04:45:00,742,5.16
223,11/05/2016 , 04:50:00,742,5.16
224,11/05/2016 , 04:55:00,742,5.16
225,11/05/2016 , 05:00:00,742,5.16
226,11/05/2016 , 05:05:00,742,5.16
227,11/05/2016 , 05:10:00,742,5.16
228,11/05/2016 , 05:15:00,742,5.16
229,11/05/2016 , 05:20:00,742,5.16
230,11/05/2016 , 05:25:00,742,5.16
231,11/05/2016 , 05:30:00,742,5.16
232,11/05/2016 , 05:35:00,742,5.16
233,11/05/2016 , 05:40:00,742,5.16
234,11/05/2016 , 05:45:00,742,5.16
235,11/05/2016 , 05:50:00,742,5.16
236,11/05/2016 , 05:55:00,742,5.16
237,11/05/2016 , 06:00:00,742,5.16
238,11/05/2016 , 06:05:00,741,5.1
239,11/05/2016 , 06:10:00,742,5.16
240,11/05/2016 , 06:15:00,741,5.1
241,11/05/2016 , 06:20:00,741,5.1
242,11/05/2016 , 06:25:00,741,5.1
243,11/05/2016 , 06:30:00,741,5.1
244,11/05/2016 , 06:35:00,741,5.1
245,11/05/2016 , 06:40:00,741,5.1
246,11/05/2016 , 06:45:00,741,5.1
247,11/05/2016 , 06:50:00,741,5.1
248,11/05/2016 , 06:55:00,741,5.1
249,11/05/2016 , 07:00:00,741,5.1
250,11/05/2016 , 07:05:00,741,5.1
251,11/05/2016 , 07:10:00,741,5.1
252,11/05/2016 , 07:15:00,742,5.16
253,11/05/2016 , 07:20:00,742,5.16
254,11/05/2016 , 07:25:00,742,5.16
255,11/05/2016 , 07:30:00,742,5.16
256,11/05/2016 , 07:35:00,743,5.23
257,11/05/2016 , 07:40:00,742,5.16
258,11/05/2016 , 07:45:00,742,5.16
259,11/05/2016 , 07:50:00,742,5.16
260,11/05/2016 , 07:55:00,742,5.16
261,11/05/2016 , 08:00:00,742,5.16
262,11/05/2016 , 08:05:00,742,5.16
263,11/05/2016 , 08:10:00,742,5.16
264,11/05/2016 , 08:15:00,741,5.1
265,11/05/2016 , 08:20:00,741,5.1
266,11/05/2016 , 08:25:00,741,5.1
267,11/05/2016 , 08:30:00,741,5.1
268,11/05/2016 , 08:35:00,741,5.1
269,11/05/2016 , 08:40:00,741,5.1
270,11/05/2016 , 08:45:00,741,5.1
271,11/05/2016 , 08:50:00,741,5.1
272,11/05/2016 , 08:55:00,741,5.1
273,11/05/2016 , 09:00:00,741,5.1
274,11/05/2016 , 09:05:00,741,5.1
275,11/05/2016 , 09:10:00,741,5.1
276,11/05/2016 , 09:15:00,741,5.1
277,11/05/2016 , 09:20:00,741,5.1
278,11/05/2016 , 09:25:00,741,5.1
279,11/05/2016 , 09:30:00,741,5.1
280,11/05/2016 , 09:35:00,741,5.1
281,11/05/2016 , 09:40:00,741,5.1
282,11/05/2016 , 09:45:00,741,5.1
283,11/05/2016 , 09:50:00,741,5.1
284,11/05/2016 , 09:55:00,741,5.1
285,11/05/2016 , 10:00:00,741,5.1
286,11/05/2016 , 10:05:00,741,5.1
287,11/05/2016 , 10:10:00,741,5.1
288,11/05/2016 , 10:15:00,741,5.1
289,11/05/2016 , 10:20:00,741,5.1
290,11/05/2016 , 10:25:00,741,5.1
291,11/05/2016 , 10:30:00,740,5.03
292,11/05/2016 , 10:35:00,740,5.03
293,11/05/2016 , 10:40:00,740,5.03
294,11/05/2016 , 10:45:00,740,5.03
295,11/05/2016 , 10:50:00,740,5.03
296,11/05/2016 , 10:55:00,740,5.03
297,11/05/2016 , 11:00:00,740,5.03
298,11/05/2016 , 11:05:00,740,5.03
299,11/05/2016 , 11:10:00,740,5.03
300,11/05/2016 , 11:15:00,739,4.97
301,11/05/2016 , 11:20:00,739,4.97
302,11/05/2016 , 11:25:00,739,4.97
303,11/05/2016 , 11:30:00,739,4.97
304,11/05/2016 , 11:35:00,739,4.97
305,11/05/2016 , 11:40:00,739,4.97
306,11/05/2016 , 11:45:00,739,4.97
307,11/05/2016 , 11:50:00,739,4.97
308,11/05/2016 , 11:55:00,739,4.97
309,11/05/2016 , 12:00:00,738,4.9
310,11/05/2016 , 12:05:00,738,4.9
311,11/05/2016 , 12:10:00,739,4.97
312,11/05/2016 , 12:15:00,738,4.9
313,11/05/2016 , 12:20:00,739,4.97
314,11/05/2016 , 12:25:00,738,4.9
315,11/05/2016 , 12:30:00,738,4.9
316,11/05/2016 , 12:35:00,738,4.9
317,11/05/2016 , 12:40:00,738,4.9
318,11/05/2016 , 12:45:00,738,4.9
319,11/05/2016 , 12:50:00,738,4.9
320,11/05/2016 , 12:55:00,738,4.9
321,11/05/2016 , 13:00:00,738,4.9
322,11/05/2016 , 13:05:00,738,4.9
323,11/05/2016 , 13:10:00,737,4.84
324,11/05/2016 , 13:15:00,737,4.84
325,11/05/2016 , 13:20:00,737,4.84
326,11/05/2016 , 13:25:00,737,4.84
327,11/05/2016 , 13:30:00,737,4.84
328,11/05/2016 , 13:35:00,737,4.84
329,11/05/2016 , 13:40:00,736,4.77
330,11/05/2016 , 13:45:00,736,4.77
331,11/05/2016 , 13:50:00,736,4.77
332,11/05/2016 , 13:55:00,736,4.77
333,11/05/2016 , 14:00:00,736,4.77
334,11/05/2016 , 14:05:00,736,4.77
335,11/05/2016 , 14:10:00,736,4.77
336,11/05/2016 , 14:15:00,736,4.77
337,11/05/2016 , 14:20:00,735,4.71
338,11/05/2016 , 14:25:00,735,4.71
339,11/05/2016 , 14:30:00,735,4.71
340,11/05/2016 , 14:35:00,735,4.71
341,11/05/2016 , 14:40:00,735,4.71
342,11/05/2016 , 14:45:00,735,4.71
343,11/05/2016 , 14:50:00,735,4.71
344,11/05/2016 , 14:55:00,735,4.71
345,11/05/2016 , 15:00:00,735,4.71
346,11/05/2016 , 15:05:00,734,4.65
347,11/05/2016 , 15:10:00,734,4.65
348,11/05/2016 , 15:15:00,734,4.65
349,11/05/2016 , 15:20:00,734,4.65
350,11/05/2016 , 15:25:00,734,4.65
351,11/05/2016 , 15:30:00,734,4.65
352,11/05/2016 , 15:35:00,734,4.65
353,11/05/2016 , 15:40:00,734,4.65
354,11/05/2016 , 15:45:00,734,4.65
355,11/05/2016 , 15:50:00,734,4.65
356,11/05/2016 , 15:55:00,734,4.65
357,11/05/2016 , 16:00:00,734,4.65
358,11/05/2016 , 16:05:00,734,4.65
359,11/05/2016 , 16:10:00,734,4.65
360,11/05/2016 , 16:15:00,734,4.65
361,11/05/2016 , 16:20:00,734,4.65
362,11/05/2016 , 16:25:00,734,4.65
363,11/05/2016 , 16:30:00,734,4.65
364,11/05/2016 , 16:35:00,734,4.65
365,11/05/2016 , 16:40:00,733,4.58
366,11/05/2016 , 16:45:00,734,4.65
367,11/05/2016 , 16:50:00,738,4.9
368,11/05/2016 , 16:55:00,741,5.1
369,11/05/2016 , 17:00:00,743,5.23
370,11/05/2016 , 17:05:00,744,5.29
371,11/05/2016 , 17:10:00,745,5.35
372,11/05/2016 , 17:15:00,746,5.42
373,11/05/2016 , 17:20:00,747,5.48
374,11/05/2016 , 17:25:00,748,5.55
375,11/05/2016 , 17:30:00,748,5.55
376,11/05/2016 , 17:35:00,748,5.55
377,11/05/2016 , 17:40:00,748,5.55
378,11/05/2016 , 17:45:00,748,5.55
379,11/05/2016 , 17:50:00,748,5.55
380,11/05/2016 , 17:55:00,748,5.55
381,11/05/2016 , 18:00:00,749,5.61
382,11/05/2016 , 18:05:00,750,5.68
383,11/05/2016 , 18:10:00,751,5.74
384,11/05/2016 , 18:15:00,754,5.94
385,11/05/2016 , 18:20:00,756,6.06
386,11/05/2016 , 18:25:00,757,6.13
387,11/05/2016 , 18:30:00,757,6.13
388,11/05/2016 , 18:35:00,757,6.13
389,11/05/2016 , 18:40:00,757,6.13
390,11/05/2016 , 18:45:00,757,6.13
391,11/05/2016 , 18:50:00,757,6.13
392,11/05/2016 , 18:55:00,757,6.13
393,11/05/2016 , 19:00:00,757,6.13
394,11/05/2016 , 19:05:00,758,6.19
395,11/05/2016 , 19:10:00,759,6.26
396,11/05/2016 , 19:15:00,760,6.32
397,11/05/2016 , 19:20:00,762,6.45
398,11/05/2016 , 19:25:00,764,6.58
399,11/05/2016 , 19:30:00,764,6.58
400,11/05/2016 , 19:35:00,765,6.65
401,11/05/2016 , 19:40:00,765,6.65
402,11/05/2016 , 19:45:00,765,6.65
403,11/05/2016 , 19:50:00,765,6.65
404,11/05/2016 , 19:55:00,764,6.58
405,11/05/2016 , 20:00:00,764,6.58
406,11/05/2016 , 20:05:00,764,6.58
407,11/05/2016 , 20:10:00,764,6.58
408,11/05/2016 , 20:15:00,763,6.52
409,11/05/2016 , 20:20:00,763,6.52
410,11/05/2016 , 20:25:00,762,6.45
411,11/05/2016 , 20:30:00,762,6.45
412,11/05/2016 , 20:35:00,761,6.39
413,11/05/2016 , 20:40:00,760,6.32
414,11/05/2016 , 20:45:00,760,6.32
415,11/05/2016 , 20:50:00,759,6.26
416,11/05/2016 , 20:55:00,759,6.26
417,11/05/2016 , 21:00:00,758,6.19
418,11/05/2016 , 21:05:00,758,6.19
419,11/05/2016 , 21:10:00,757,6.13
420,11/05/2016 , 21:15:00,757,6.13
421,11/05/2016 , 21:20:00,757,6.13
422,11/05/2016 , 21:25:00,757,6.13
423,11/05/2016 , 21:30:00,756,6.06
424,11/05/2016 , 21:35:00,756,6.06
425,11/05/2016 , 21:40:00,756,6.06
426,11/05/2016 , 21:45:00,756,6.06
427,11/05/2016 , 21:50:00,756,6.06
428,11/05/2016 , 21:55:00,755,6
429,11/05/2016 , 22:00:00,755,6
430,11/05/2016 , 22:05:00,754,5.94
431,11/05/2016 , 22:10:00,754,5.94
432,11/05/2016 , 22:15:00,754,5.94
433,11/05/2016 , 22:20:00,753,5.87
434,11/05/2016 , 22:25:00,753,5.87
435,11/05/2016 , 22:30:00,753,5.87
436,11/05/2016 , 22:35:00,753,5.87
437,11/05/2016 , 22:40:00,753,5.87
438,11/05/2016 , 22:45:00,753,5.87
439,11/05/2016 , 22:50:00,753,5.87
440,11/05/2016 , 22:55:00,753,5.87
441,11/05/2016 , 23:00:00,752,5.81
442,11/05/2016 , 23:05:00,752,5.81
443,11/05/2016 , 23:10:00,752,5.81
444,11/05/2016 , 23:15:00,752,5.81
445,11/05/2016 , 23:20:00,753,5.87
446,11/05/2016 , 23:25:00,752,5.81
447,11/05/2016 , 23:30:00,751,5.74
448,11/05/2016 , 23:35:00,751,5.74
449,11/05/2016 , 23:40:00,751,5.74
450,11/05/2016 , 23:45:00,751,5.74
451,11/05/2016 , 23:50:00,751,5.74
452,11/05/2016 , 23:55:00,750,5.68
453,11/05/2016 , 24:00:00,750,5.68
454,12/05/2016 , 00:05:00,750,5.68
455,12/05/2016 , 00:10:00,750,5.68
456,12/05/2016 , 00:15:00,749,5.61
457,12/05/2016 , 00:20:00,749,5.61
458,12/05/2016 , 00:25:00,748,5.55
459,12/05/2016 , 00:30:00,749,5.61
460,12/05/2016 , 00:35:00,750,5.68
461,12/05/2016 , 00:40:00,749,5.61
462,12/05/2016 , 00:45:00,749,5.61
463,12/05/2016 , 00:50:00,748,5.55
464,12/05/2016 , 00:55:00,748,5.55
465,12/05/2016 , 01:00:00,748,5.55
466,12/05/2016 , 01:05:00,747,5.48
467,12/05/2016 , 01:10:00,747,5.48
468,12/05/2016 , 01:15:00,746,5.42
469,12/05/2016 , 01:20:00,746,5.42
470,12/05/2016 , 01:25:00,746,5.42
471,12/05/2016 , 01:30:00,746,5.42
472,12/05/2016 , 01:35:00,746,5.42
473,12/05/2016 , 01:40:00,746,5.42
474,12/05/2016 , 01:45:00,746,5.42
475,12/05/2016 , 01:50:00,747,5.48
476,12/05/2016 , 01:55:00,747,5.48
477,12/05/2016 , 02:00:00,747,5.48
478,12/05/2016 , 02:05:00,748,5.55
479,12/05/2016 , 02:10:00,747,5.48
480,12/05/2016 , 02:15:00,747,5.48
481,12/05/2016 , 02:20:00,746,5.42
482,12/05/2016 , 02:25:00,746,5.42
483,12/05/2016 , 02:30:00,746,5.42
484,12/05/2016 , 02:35:00,746,5.42
485,12/05/2016 , 02:40:00,746,5.42
486,12/05/2016 , 02:45:00,747,5.48
487,12/05/2016 , 02:50:00,747,5.48
488,12/05/2016 , 02:55:00,747,5.48
489,12/05/2016 , 03:00:00,747,5.48
490,12/05/2016 , 03:05:00,748,5.55
491,12/05/2016 , 03:10:00,748,5.55
492,12/05/2016 , 03:15:00,748,5.55
493,12/05/2016 , 03:20:00,748,5.55
494,12/05/2016 , 03:25:00,748,5.55
495,12/05/2016 , 03:30:00,747,5.48
496,12/05/2016 , 03:35:00,748,5.55
497,12/05/2016 , 03:40:00,748,5.55
498,12/05/2016 , 03:45:00,748,5.55
499,12/05/2016 , 03:50:00,747,5.48
500,12/05/2016 , 03:55:00,747,5.48
501,12/05/2016 , 04:00:00,747,5.48
502,12/05/2016 , 04:05:00,747,5.48
503,12/05/2016 , 04:10:00,747,5.48
504,12/05/2016 , 04:15:00,747,5.48
505,12/05/2016 , 04:20:00,747,5.48
506,12/05/2016 , 04:25:00,747,5.48
507,12/05/2016 , 04:30:00,747,5.48
508,12/05/2016 , 04:35:00,747,5.48
509,12/05/2016 , 04:40:00,747,5.48
510,12/05/2016 , 04:45:00,747,5.48
511,12/05/2016 , 04:50:00,747,5.48
512,12/05/2016 , 04:55:00,747,5.48
513,12/05/2016 , 05:00:00,746,5.42
514,12/05/2016 , 05:05:00,747,5.48
515,12/05/2016 , 05:10:00,746,5.42
516,12/05/2016 , 05:15:00,746,5.42
517,12/05/2016 , 05:20:00,746,5.42
518,12/05/2016 , 05:25:00,746,5.42
519,12/05/2016 , 05:30:00,746,5.42
520,12/05/2016 , 05:35:00,746,5.42
521,12/05/2016 , 05:40:00,746,5.42
522,12/05/2016 , 05:45:00,745,5.35
523,12/05/2016 , 05:50:00,746,5.42
524,12/05/2016 , 05:55:00,746,5.42
525,12/05/2016 , 06:00:00,745,5.35
526,12/05/2016 , 06:05:00,745,5.35
527,12/05/2016 , 06:10:00,745,5.35
528,12/05/2016 , 06:15:00,744,5.29
529,12/05/2016 , 06:20:00,745,5.35
530,12/05/2016 , 06:25:00,745,5.35
531,12/05/2016 , 06:30:00,745,5.35
532,12/05/2016 , 06:35:00,744,5.29
533,12/05/2016 , 06:40:00,743,5.23
534,12/05/2016 , 06:45:00,743,5.23
535,12/05/2016 , 06:50:00,743,5.23
536,12/05/2016 , 06:55:00,742,5.16
537,12/05/2016 , 07:00:00,742,5.16
538,12/05/2016 , 07:05:00,743,5.23
539,12/05/2016 , 07:10:00,743,5.23
540,12/05/2016 , 07:15:00,743,5.23
541,12/05/2016 , 07:20:00,744,5.29
542,12/05/2016 , 07:25:00,744,5.29
543,12/05/2016 , 07:30:00,744,5.29
544,12/05/2016 , 07:35:00,744,5.29
545,12/05/2016 , 07:40:00,745,5.35
546,12/05/2016 , 07:45:00,745,5.35
547,12/05/2016 , 07:50:00,745,5.35
548,12/05/2016 , 07:55:00,745,5.35
549,12/05/2016 , 08:00:00,745,5.35
550,12/05/2016 , 08:05:00,745,5.35
551,12/05/2016 , 08:10:00,745,5.35
552,12/05/2016 , 08:15:00,745,5.35
553,12/05/2016 , 08:20:00,745,5.35
554,12/05/2016 , 08:25:00,745,5.35
555,12/05/2016 , 08:30:00,745,5.35
556,12/05/2016 , 08:35:00,746,5.42
557,12/05/2016 , 08:40:00,745,5.35
558,12/05/2016 , 08:45:00,746,5.42
559,12/05/2016 , 08:50:00,745,5.35
560,12/05/2016 , 08:55:00,745,5.35
561,12/05/2016 , 09:00:00,745,5.35
562,12/05/2016 , 09:05:00,745,5.35
563,12/05/2016 , 09:10:00,745,5.35
564,12/05/2016 , 09:15:00,745,5.35
565,12/05/2016 , 09:20:00,745,5.35
566,12/05/2016 , 09:25:00,745,5.35
567,12/05/2016 , 09:30:00,745,5.35
568,12/05/2016 , 09:35:00,745,5.35
569,12/05/2016 , 09:40:00,745,5.35
570,12/05/2016 , 09:45:00,745,5.35
571,12/05/2016 , 09:50:00,745,5.35
572,12/05/2016 , 09:55:00,745,5.35
573,12/05/2016 , 10:00:00,745,5.35
574,12/05/2016 , 10:05:00,745,5.35
575,12/05/2016 , 10:10:00,745,5.35
576,12/05/2016 , 10:15:00,744,5.29
577,12/05/2016 , 10:20:00,745,5.35
578,12/05/2016 , 10:25:00,744,5.29
579,12/05/2016 , 10:30:00,744,5.29
580,12/05/2016 , 10:35:00,744,5.29
581,12/05/2016 , 10:40:00,744,5.29
582,12/05/2016 , 10:45:00,744,5.29
583,12/05/2016 , 10:50:00,744,5.29
584,12/05/2016 , 10:55:00,744,5.29
585,12/05/2016 , 11:00:00,744,5.29
586,12/05/2016 , 11:05:00,744,5.29
587,12/05/2016 , 11:10:00,743,5.23
588,12/05/2016 , 11:15:00,743,5.23
589,12/05/2016 , 11:20:00,743,5.23
590,12/05/2016 , 11:25:00,743,5.23
591,12/05/2016 , 11:30:00,743,5.23
592,12/05/2016 , 11:35:00,743,5.23
593,12/05/2016 , 11:40:00,743,5.23
594,12/05/2016 , 11:45:00,743,5.23
595,12/05/2016 , 11:50:00,743,5.23
596,12/05/2016 , 11:55:00,743,5.23
597,12/05/2016 , 12:00:00,742,5.16
598,12/05/2016 , 12:05:00,742,5.16
599,12/05/2016 , 12:10:00,742,5.16
600,12/05/2016 , 12:15:00,742,5.16
601,12/05/2016 , 12:20:00,742,5.16
