Site Name,WLR110,,,
98,13/02/2015,19:55:00,854,12.06
99,13/02/2015,20:00:00,854,12.06
100,13/02/2015,20:05:00,854,12.06
101,13/02/2015,20:10:00,854,12.06
102,13/02/2015,20:15:00,854,12.06
103,13/02/2015,20:20:00,853,12
104,13/02/2015,20:25:00,853,12
105,13/02/2015,20:30:00,853,12
106,13/02/2015,20:35:00,853,12
107,13/02/2015,20:40:00,853,12
108,13/02/2015,20:45:00,853,12
109,13/02/2015,20:50:00,853,12
110,13/02/2015,20:55:00,853,12
111,13/02/2015,21:00:00,853,12
112,13/02/2015,21:05:00,853,12
113,13/02/2015,21:10:00,853,12
114,13/02/2015,21:15:00,854,12.06
115,13/02/2015,21:20:00,854,12.06
116,13/02/2015,21:25:00,854,12.06
117,13/02/2015,21:30:00,854,12.06
118,13/02/2015,21:35:00,853,12
119,13/02/2015,21:40:00,852,11.94
120,13/02/2015,21:45:00,852,11.94
121,13/02/2015,21:50:00,852,11.94
122,13/02/2015,21:55:00,852,11.94
123,13/02/2015,22:00:00,852,11.94
124,13/02/2015,22:05:00,852,11.94
125,13/02/2015,22:10:00,852,11.94
126,13/02/2015,22:15:00,852,11.94
127,13/02/2015,22:20:00,852,11.94
128,13/02/2015,22:25:00,852,11.94
129,13/02/2015,22:30:00,852,11.94
130,13/02/2015,22:35:00,852,11.94
131,13/02/2015,22:40:00,852,11.94
132,13/02/2015,22:45:00,854,12.06
133,13/02/2015,22:50:00,853,12
134,13/02/2015,22:55:00,853,12
135,13/02/2015,23:00:00,855,12.13
136,13/02/2015,23:05:00,853,12
137,13/02/2015,23:10:00,853,12
138,13/02/2015,23:15:00,852,11.94
139,13/02/2015,23:20:00,853,12
140,13/02/2015,23:25:00,853,12
141,13/02/2015,23:30:00,852,11.94
142,13/02/2015,23:35:00,853,12
143,13/02/2015,23:40:00,853,12
144,13/02/2015,23:45:00,853,12
145,13/02/2015,23:50:00,854,12.06
146,13/02/2015,23:55:00,854,12.06
147,13/02/2015,24:00:00,854,12.06
148,14/02/2015,00:05:00,853,12
149,14/02/2015,00:10:00,852,11.94
150,14/02/2015,00:15:00,854,12.06
151,14/02/2015,00:20:00,855,12.13
152,14/02/2015,00:25:00,854,12.06
153,14/02/2015,00:30:00,854,12.06
154,14/02/2015,00:35:00,854,12.06
155,14/02/2015,00:40:00,854,12.06
156,14/02/2015,00:45:00,854,12.06
157,14/02/2015,00:50:00,854,12.06
158,14/02/2015,00:55:00,854,12.06
159,14/02/2015,01:00:00,854,12.06
160,14/02/2015,01:05:00,856,12.19
161,14/02/2015,01:10:00,854,12.06
162,14/02/2015,01:15:00,854,12.06
163,14/02/2015,01:20:00,854,12.06
164,14/02/2015,01:25:00,854,12.06
165,14/02/2015,01:30:00,854,12.06
166,14/02/2015,01:35:00,854,12.06
167,14/02/2015,01:40:00,854,12.06
168,14/02/2015,01:45:00,853,12
169,14/02/2015,01:50:00,853,12
170,14/02/2015,01:55:00,853,12
171,14/02/2015,02:00:00,853,12
172,14/02/2015,02:05:00,853,12
173,14/02/2015,02:10:00,853,12
174,14/02/2015,02:15:00,853,12
175,14/02/2015,02:20:00,853,12
176,14/02/2015,02:25:00,853,12
177,14/02/2015,02:30:00,852,11.94
178,14/02/2015,02:35:00,852,11.94
179,14/02/2015,02:40:00,852,11.94
180,14/02/2015,02:45:00,852,11.94
181,14/02/2015,02:50:00,852,11.94
182,14/02/2015,02:55:00,852,11.94
183,14/02/2015,03:00:00,854,12.06
184,14/02/2015,03:05:00,854,12.06
185,14/02/2015,03:10:00,854,12.06
186,14/02/2015,03:15:00,852,11.94
187,14/02/2015,03:20:00,853,12
188,14/02/2015,03:25:00,853,12
189,14/02/2015,03:30:00,853,12
190,14/02/2015,03:35:00,852,11.94
191,14/02/2015,03:40:00,853,12
192,14/02/2015,03:45:00,852,11.94
193,14/02/2015,03:50:00,852,11.94
194,14/02/2015,03:55:00,852,11.94
195,14/02/2015,04:00:00,852,11.94
196,14/02/2015,04:05:00,852,11.94
197,14/02/2015,04:10:00,852,11.94
198,14/02/2015,04:15:00,852,11.94
199,14/02/2015,04:20:00,852,11.94
200,14/02/2015,04:25:00,852,11.94
201,14/02/2015,04:30:00,852,11.94
202,14/02/2015,04:35:00,852,11.94
203,14/02/2015,04:40:00,852,11.94
204,14/02/2015,04:45:00,852,11.94
205,14/02/2015,04:50:00,852,11.94
206,14/02/2015,04:55:00,852,11.94
207,14/02/2015,05:00:00,852,11.94
208,14/02/2015,05:05:00,852,11.94
209,14/02/2015,05:10:00,852,11.94
210,14/02/2015,05:15:00,852,11.94
211,14/02/2015,05:20:00,852,11.94
212,14/02/2015,05:25:00,852,11.94
213,14/02/2015,05:30:00,852,11.94
214,14/02/2015,05:35:00,852,11.94
215,14/02/2015,05:40:00,852,11.94
216,14/02/2015,05:45:00,852,11.94
217,14/02/2015,05:50:00,852,11.94
218,14/02/2015,05:55:00,852,11.94
219,14/02/2015,06:00:00,852,11.94
220,14/02/2015,06:05:00,854,12.06
221,14/02/2015,06:10:00,852,11.94
222,14/02/2015,06:15:00,852,11.94
223,14/02/2015,06:20:00,852,11.94
224,14/02/2015,06:25:00,852,11.94
225,14/02/2015,06:30:00,852,11.94
226,14/02/2015,06:35:00,852,11.94
227,14/02/2015,06:40:00,851,11.87
228,14/02/2015,06:45:00,852,11.94
229,14/02/2015,06:50:00,852,11.94
230,14/02/2015,06:55:00,852,11.94
231,14/02/2015,07:00:00,852,11.94
232,14/02/2015,07:05:00,852,11.94
233,14/02/2015,07:10:00,852,11.94
234,14/02/2015,07:15:00,851,11.87
235,14/02/2015,07:20:00,852,11.94
236,14/02/2015,07:25:00,852,11.94
237,14/02/2015,07:30:00,852,11.94
238,14/02/2015,07:35:00,852,11.94
239,14/02/2015,07:40:00,853,12
240,14/02/2015,07:45:00,853,12
241,14/02/2015,07:50:00,853,12
242,14/02/2015,07:55:00,854,12.06
243,14/02/2015,08:00:00,854,12.06
244,14/02/2015,08:05:00,854,12.06
245,14/02/2015,08:10:00,854,12.06
246,14/02/2015,08:15:00,854,12.06
247,14/02/2015,08:20:00,854,12.06
248,14/02/2015,08:25:00,855,12.13
249,14/02/2015,08:30:00,857,12.26
250,14/02/2015,08:35:00,854,12.06
251,14/02/2015,08:40:00,856,12.19
252,14/02/2015,08:45:00,855,12.13
253,14/02/2015,08:50:00,854,12.06
254,14/02/2015,08:55:00,856,12.19
255,14/02/2015,09:00:00,853,12
256,14/02/2015,09:05:00,856,12.19
257,14/02/2015,09:10:00,859,12.39
258,14/02/2015,09:15:00,855,12.13
259,14/02/2015,09:20:00,853,12
260,14/02/2015,09:25:00,853,12
261,14/02/2015,09:30:00,853,12
262,14/02/2015,09:35:00,853,12
263,14/02/2015,09:40:00,855,12.13
264,14/02/2015,09:45:00,855,12.13
265,14/02/2015,09:50:00,854,12.06
266,14/02/2015,09:55:00,854,12.06
267,14/02/2015,10:00:00,853,12
268,14/02/2015,10:05:00,853,12
269,14/02/2015,10:10:00,856,12.19
270,14/02/2015,10:15:00,856,12.19
271,14/02/2015,10:20:00,855,12.13
272,14/02/2015,10:25:00,854,12.06
273,14/02/2015,10:30:00,856,12.19
274,14/02/2015,10:35:00,855,12.13
275,14/02/2015,10:40:00,856,12.19
276,14/02/2015,10:45:00,855,12.13
277,14/02/2015,10:50:00,854,12.06
278,14/02/2015,10:55:00,854,12.06
279,14/02/2015,11:00:00,853,12
280,14/02/2015,11:05:00,853,12
281,14/02/2015,11:10:00,854,12.06
282,14/02/2015,11:15:00,854,12.06
283,14/02/2015,11:20:00,854,12.06
284,14/02/2015,11:25:00,854,12.06
285,14/02/2015,11:30:00,854,12.06
286,14/02/2015,11:35:00,855,12.13
287,14/02/2015,11:40:00,855,12.13
288,14/02/2015,11:45:00,854,12.06
289,14/02/2015,11:50:00,854,12.06
290,14/02/2015,11:55:00,854,12.06
291,14/02/2015,12:00:00,854,12.06
292,14/02/2015,12:05:00,854,12.06
293,14/02/2015,12:10:00,854,12.06
294,14/02/2015,12:15:00,854,12.06
295,14/02/2015,12:20:00,854,12.06
296,14/02/2015,12:25:00,854,12.06
297,14/02/2015,12:30:00,853,12
298,14/02/2015,12:35:00,854,12.06
299,14/02/2015,12:40:00,854,12.06
300,14/02/2015,12:45:00,854,12.06
301,14/02/2015,12:50:00,852,11.94
302,14/02/2015,12:55:00,851,11.87
303,14/02/2015,13:00:00,851,11.87
304,14/02/2015,13:05:00,851,11.87
305,14/02/2015,13:10:00,851,11.87
306,14/02/2015,13:15:00,851,11.87
307,14/02/2015,13:20:00,850,11.81
308,14/02/2015,13:25:00,853,12
309,14/02/2015,13:30:00,849,11.74
310,14/02/2015,13:35:00,850,11.81
311,14/02/2015,13:40:00,848,11.68
312,14/02/2015,13:45:00,848,11.68
313,14/02/2015,13:50:00,848,11.68
314,14/02/2015,13:55:00,848,11.68
315,14/02/2015,14:00:00,847,11.61
316,14/02/2015,14:05:00,847,11.61
317,14/02/2015,14:10:00,848,11.68
318,14/02/2015,14:15:00,847,11.61
319,14/02/2015,14:20:00,847,11.61
320,14/02/2015,14:25:00,847,11.61
321,14/02/2015,14:30:00,848,11.68
322,14/02/2015,14:35:00,849,11.74
323,14/02/2015,14:40:00,848,11.68
324,14/02/2015,14:45:00,847,11.61
325,14/02/2015,14:50:00,848,11.68
326,14/02/2015,14:55:00,851,11.87
327,14/02/2015,15:00:00,848,11.68
328,14/02/2015,15:05:00,850,11.81
329,14/02/2015,15:10:00,847,11.61
330,14/02/2015,15:15:00,849,11.74
331,14/02/2015,15:20:00,851,11.87
332,14/02/2015,15:25:00,848,11.68
333,14/02/2015,15:30:00,852,11.94
334,14/02/2015,15:35:00,848,11.68
335,14/02/2015,15:40:00,847,11.61
336,14/02/2015,15:45:00,849,11.74
337,14/02/2015,15:50:00,848,11.68
338,14/02/2015,15:55:00,848,11.68
339,14/02/2015,16:00:00,849,11.74
340,14/02/2015,16:05:00,849,11.74
341,14/02/2015,16:10:00,848,11.68
342,14/02/2015,16:15:00,848,11.68
343,14/02/2015,16:20:00,848,11.68
344,14/02/2015,16:25:00,847,11.61
345,14/02/2015,16:30:00,847,11.61
346,14/02/2015,16:35:00,847,11.61
347,14/02/2015,16:40:00,847,11.61
348,14/02/2015,16:45:00,847,11.61
349,14/02/2015,16:50:00,848,11.68
350,14/02/2015,16:55:00,848,11.68
351,14/02/2015,17:00:00,848,11.68
352,14/02/2015,17:05:00,847,11.61
353,14/02/2015,17:10:00,847,11.61
354,14/02/2015,17:15:00,849,11.74
355,14/02/2015,17:20:00,847,11.61
356,14/02/2015,17:25:00,849,11.74
357,14/02/2015,17:30:00,847,11.61
358,14/02/2015,17:35:00,847,11.61
359,14/02/2015,17:40:00,846,11.55
360,14/02/2015,17:45:00,847,11.61
361,14/02/2015,17:50:00,847,11.61
362,14/02/2015,17:55:00,849,11.74
363,14/02/2015,18:00:00,847,11.61
364,14/02/2015,18:05:00,847,11.61
365,14/02/2015,18:10:00,847,11.61
366,14/02/2015,18:15:00,846,11.55
367,14/02/2015,18:20:00,849,11.74
368,14/02/2015,18:25:00,847,11.61
369,14/02/2015,18:30:00,847,11.61
370,14/02/2015,18:35:00,846,11.55
371,14/02/2015,18:40:00,848,11.68
372,14/02/2015,18:45:00,848,11.68
373,14/02/2015,18:50:00,849,11.74
374,14/02/2015,18:55:00,846,11.55
375,14/02/2015,19:00:00,846,11.55
376,14/02/2015,19:05:00,846,11.55
377,14/02/2015,19:10:00,846,11.55
378,14/02/2015,19:15:00,846,11.55
379,14/02/2015,19:20:00,846,11.55
380,14/02/2015,19:25:00,846,11.55
381,14/02/2015,19:30:00,846,11.55
382,14/02/2015,19:35:00,846,11.55
383,14/02/2015,19:40:00,846,11.55
384,14/02/2015,19:45:00,846,11.55
385,14/02/2015,19:50:00,846,11.55
386,14/02/2015,19:55:00,846,11.55
387,14/02/2015,20:00:00,846,11.55
388,14/02/2015,20:05:00,846,11.55
389,14/02/2015,20:10:00,848,11.68
390,14/02/2015,20:15:00,848,11.68
391,14/02/2015,20:20:00,848,11.68
392,14/02/2015,20:25:00,847,11.61
393,14/02/2015,20:30:00,847,11.61
394,14/02/2015,20:35:00,847,11.61
395,14/02/2015,20:40:00,847,11.61
396,14/02/2015,20:45:00,847,11.61
397,14/02/2015,20:50:00,847,11.61
398,14/02/2015,20:55:00,847,11.61
399,14/02/2015,21:00:00,846,11.55
400,14/02/2015,21:05:00,846,11.55
401,14/02/2015,21:10:00,846,11.55
402,14/02/2015,21:15:00,846,11.55
403,14/02/2015,21:20:00,846,11.55
404,14/02/2015,21:25:00,846,11.55
405,14/02/2015,21:30:00,846,11.55
406,14/02/2015,21:35:00,846,11.55
407,14/02/2015,21:40:00,846,11.55
408,14/02/2015,21:45:00,846,11.55
409,14/02/2015,21:50:00,846,11.55
410,14/02/2015,21:55:00,846,11.55
411,14/02/2015,22:00:00,847,11.61
412,14/02/2015,22:05:00,846,11.55
413,14/02/2015,22:10:00,846,11.55
414,14/02/2015,22:15:00,847,11.61
415,14/02/2015,22:20:00,848,11.68
416,14/02/2015,22:25:00,849,11.74
417,14/02/2015,22:30:00,846,11.55
418,14/02/2015,22:35:00,846,11.55
419,14/02/2015,22:40:00,846,11.55
420,14/02/2015,22:45:00,846,11.55
421,14/02/2015,22:50:00,846,11.55
422,14/02/2015,22:55:00,846,11.55
423,14/02/2015,23:00:00,846,11.55
424,14/02/2015,23:05:00,846,11.55
425,14/02/2015,23:10:00,846,11.55
426,14/02/2015,23:15:00,846,11.55
427,14/02/2015,23:20:00,846,11.55
428,14/02/2015,23:25:00,846,11.55
429,14/02/2015,23:30:00,846,11.55
430,14/02/2015,23:35:00,846,11.55
431,14/02/2015,23:40:00,846,11.55
432,14/02/2015,23:45:00,846,11.55
433,14/02/2015,23:50:00,846,11.55
434,14/02/2015,23:55:00,847,11.61
435,14/02/2015,24:00:00,846,11.55
436,15/02/2015,00:05:00,846,11.55
437,15/02/2015,00:10:00,847,11.61
438,15/02/2015,00:15:00,847,11.61
439,15/02/2015,00:20:00,847,11.61
440,15/02/2015,00:25:00,847,11.61
441,15/02/2015,00:30:00,847,11.61
442,15/02/2015,00:35:00,847,11.61
443,15/02/2015,00:40:00,847,11.61
444,15/02/2015,00:45:00,847,11.61
445,15/02/2015,00:50:00,847,11.61
446,15/02/2015,00:55:00,847,11.61
447,15/02/2015,01:00:00,847,11.61
448,15/02/2015,01:05:00,847,11.61
449,15/02/2015,01:10:00,850,11.81
450,15/02/2015,01:15:00,848,11.68
451,15/02/2015,01:20:00,848,11.68
452,15/02/2015,01:25:00,848,11.68
453,15/02/2015,01:30:00,848,11.68
454,15/02/2015,01:35:00,849,11.74
455,15/02/2015,01:40:00,851,11.87
456,15/02/2015,01:45:00,850,11.81
457,15/02/2015,01:50:00,850,11.81
458,15/02/2015,01:55:00,848,11.68
459,15/02/2015,02:00:00,848,11.68
460,15/02/2015,02:05:00,848,11.68
461,15/02/2015,02:10:00,848,11.68
462,15/02/2015,02:15:00,848,11.68
463,15/02/2015,02:20:00,848,11.68
464,15/02/2015,02:25:00,848,11.68
465,15/02/2015,02:30:00,848,11.68
466,15/02/2015,02:35:00,848,11.68
467,15/02/2015,02:40:00,848,11.68
468,15/02/2015,02:45:00,848,11.68
469,15/02/2015,02:50:00,848,11.68
470,15/02/2015,02:55:00,848,11.68
471,15/02/2015,03:00:00,848,11.68
472,15/02/2015,03:05:00,848,11.68
473,15/02/2015,03:10:00,848,11.68
474,15/02/2015,03:15:00,848,11.68
475,15/02/2015,03:20:00,848,11.68
476,15/02/2015,03:25:00,848,11.68
477,15/02/2015,03:30:00,848,11.68
478,15/02/2015,03:35:00,848,11.68
479,15/02/2015,03:40:00,848,11.68
480,15/02/2015,03:45:00,848,11.68
481,15/02/2015,03:50:00,849,11.74
482,15/02/2015,03:55:00,848,11.68
483,15/02/2015,04:00:00,849,11.74
484,15/02/2015,04:05:00,848,11.68
485,15/02/2015,04:10:00,848,11.68
486,15/02/2015,04:15:00,849,11.74
487,15/02/2015,04:20:00,848,11.68
488,15/02/2015,04:25:00,848,11.68
489,15/02/2015,04:30:00,848,11.68
490,15/02/2015,04:35:00,848,11.68
491,15/02/2015,04:40:00,848,11.68
492,15/02/2015,04:45:00,848,11.68
493,15/02/2015,04:50:00,852,11.94
494,15/02/2015,04:55:00,852,11.94
495,15/02/2015,05:00:00,852,11.94
496,15/02/2015,05:05:00,852,11.94
497,15/02/2015,05:10:00,852,11.94
498,15/02/2015,05:15:00,852,11.94
499,15/02/2015,05:20:00,849,11.74
500,15/02/2015,05:25:00,848,11.68
501,15/02/2015,05:30:00,848,11.68
502,15/02/2015,05:35:00,851,11.87
503,15/02/2015,05:40:00,848,11.68
504,15/02/2015,05:45:00,851,11.87
505,15/02/2015,05:50:00,850,11.81
506,15/02/2015,05:55:00,850,11.81
507,15/02/2015,06:00:00,850,11.81
508,15/02/2015,06:05:00,851,11.87
509,15/02/2015,06:10:00,851,11.87
510,15/02/2015,06:15:00,851,11.87
511,15/02/2015,06:20:00,851,11.87
512,15/02/2015,06:25:00,851,11.87
513,15/02/2015,06:30:00,851,11.87
514,15/02/2015,06:35:00,851,11.87
515,15/02/2015,06:40:00,852,11.94
516,15/02/2015,06:45:00,852,11.94
517,15/02/2015,06:50:00,852,11.94
518,15/02/2015,06:55:00,852,11.94
519,15/02/2015,07:00:00,852,11.94
520,15/02/2015,07:05:00,852,11.94
521,15/02/2015,07:10:00,852,11.94
522,15/02/2015,07:15:00,852,11.94
523,15/02/2015,07:20:00,852,11.94
524,15/02/2015,07:25:00,852,11.94
525,15/02/2015,07:30:00,852,11.94
526,15/02/2015,07:35:00,852,11.94
527,15/02/2015,07:40:00,852,11.94
528,15/02/2015,07:45:00,853,12
529,15/02/2015,07:50:00,852,11.94
530,15/02/2015,07:55:00,852,11.94
531,15/02/2015,08:00:00,852,11.94
532,15/02/2015,08:05:00,851,11.87
533,15/02/2015,08:10:00,853,12
534,15/02/2015,08:15:00,850,11.81
535,15/02/2015,08:20:00,850,11.81
536,15/02/2015,08:25:00,850,11.81
537,15/02/2015,08:30:00,850,11.81
538,15/02/2015,08:35:00,850,11.81
539,15/02/2015,08:40:00,851,11.87
540,15/02/2015,08:45:00,852,11.94
541,15/02/2015,08:50:00,853,12
542,15/02/2015,08:55:00,853,12
543,15/02/2015,09:00:00,852,11.94
544,15/02/2015,09:05:00,853,12
545,15/02/2015,09:10:00,852,11.94
546,15/02/2015,09:15:00,851,11.87
547,15/02/2015,09:20:00,851,11.87
548,15/02/2015,09:25:00,852,11.94
549,15/02/2015,09:30:00,853,12
550,15/02/2015,09:35:00,854,12.06
551,15/02/2015,09:40:00,851,11.87
552,15/02/2015,09:45:00,852,11.94
553,15/02/2015,09:50:00,851,11.87
554,15/02/2015,09:55:00,852,11.94
555,15/02/2015,10:00:00,852,11.94
556,15/02/2015,10:05:00,852,11.94
557,15/02/2015,10:10:00,852,11.94
558,15/02/2015,10:15:00,852,11.94
559,15/02/2015,10:20:00,852,11.94
560,15/02/2015,10:25:00,852,11.94
561,15/02/2015,10:30:00,852,11.94
562,15/02/2015,10:35:00,852,11.94
563,15/02/2015,10:40:00,852,11.94
564,15/02/2015,10:45:00,851,11.87
565,15/02/2015,10:50:00,851,11.87
566,15/02/2015,10:55:00,851,11.87
567,15/02/2015,11:00:00,851,11.87
568,15/02/2015,11:05:00,851,11.87
569,15/02/2015,11:10:00,851,11.87
570,15/02/2015,11:15:00,851,11.87
571,15/02/2015,11:20:00,850,11.81
572,15/02/2015,11:25:00,851,11.87
573,15/02/2015,11:30:00,850,11.81
574,15/02/2015,11:35:00,850,11.81
575,15/02/2015,11:40:00,850,11.81
576,15/02/2015,11:45:00,850,11.81
577,15/02/2015,11:50:00,850,11.81
578,15/02/2015,11:55:00,850,11.81
579,15/02/2015,12:00:00,849,11.74
580,15/02/2015,12:05:00,849,11.74
581,15/02/2015,12:10:00,849,11.74
582,15/02/2015,12:15:00,849,11.74
583,15/02/2015,12:20:00,850,11.81
584,15/02/2015,12:25:00,850,11.81
585,15/02/2015,12:30:00,849,11.74
586,15/02/2015,12:35:00,849,11.74
587,15/02/2015,12:40:00,849,11.74
588,15/02/2015,12:45:00,849,11.74
589,15/02/2015,12:50:00,851,11.87
590,15/02/2015,12:55:00,849,11.74
591,15/02/2015,13:00:00,848,11.68
592,15/02/2015,13:05:00,850,11.81
593,15/02/2015,13:10:00,850,11.81
594,15/02/2015,13:15:00,848,11.68
595,15/02/2015,13:20:00,849,11.74
596,15/02/2015,13:25:00,852,11.94
597,15/02/2015,13:30:00,848,11.68
598,15/02/2015,13:35:00,850,11.81
599,15/02/2015,13:40:00,850,11.81
600,15/02/2015,13:45:00,850,11.81
601,15/02/2015,13:50:00,850,11.81
602,15/02/2015,13:55:00,850,11.81
603,15/02/2015,14:00:00,850,11.81
604,15/02/2015,14:05:00,850,11.81
605,15/02/2015,14:10:00,850,11.81
606,15/02/2015,14:15:00,849,11.74
607,15/02/2015,14:20:00,849,11.74
608,15/02/2015,14:25:00,849,11.74
609,15/02/2015,14:30:00,848,11.68
610,15/02/2015,14:35:00,848,11.68
611,15/02/2015,14:40:00,849,11.74
612,15/02/2015,14:45:00,846,11.55
613,15/02/2015,14:50:00,847,11.61
614,15/02/2015,14:55:00,846,11.55
615,15/02/2015,15:00:00,846,11.55
616,15/02/2015,15:05:00,846,11.55
617,15/02/2015,15:10:00,846,11.55
618,15/02/2015,15:15:00,846,11.55
619,15/02/2015,15:20:00,846,11.55
620,15/02/2015,15:25:00,845,11.48
621,15/02/2015,15:30:00,846,11.55
622,15/02/2015,15:35:00,845,11.48
623,15/02/2015,15:40:00,845,11.48
624,15/02/2015,15:45:00,845,11.48
625,15/02/2015,15:50:00,845,11.48
626,15/02/2015,15:55:00,848,11.68
627,15/02/2015,16:00:00,845,11.48
628,15/02/2015,16:05:00,845,11.48
629,15/02/2015,16:10:00,844,11.42
630,15/02/2015,16:15:00,846,11.55
631,15/02/2015,16:20:00,847,11.61
632,15/02/2015,16:25:00,846,11.55
633,15/02/2015,16:30:00,844,11.42
634,15/02/2015,16:35:00,843,11.35
635,15/02/2015,16:40:00,844,11.42
636,15/02/2015,16:45:00,843,11.35
637,15/02/2015,16:50:00,845,11.48
638,15/02/2015,16:55:00,843,11.35
639,15/02/2015,17:00:00,843,11.35
640,15/02/2015,17:05:00,843,11.35
641,15/02/2015,17:10:00,842,11.29
642,15/02/2015,17:15:00,842,11.29
643,15/02/2015,17:20:00,843,11.35
644,15/02/2015,17:25:00,843,11.35
645,15/02/2015,17:30:00,842,11.29
646,15/02/2015,17:35:00,843,11.35
647,15/02/2015,17:40:00,842,11.29
648,15/02/2015,17:45:00,842,11.29
649,15/02/2015,17:50:00,842,11.29
650,15/02/2015,17:55:00,842,11.29
651,15/02/2015,18:00:00,842,11.29
652,15/02/2015,18:05:00,842,11.29
653,15/02/2015,18:10:00,842,11.29
654,15/02/2015,18:15:00,842,11.29
655,15/02/2015,18:20:00,842,11.29
656,15/02/2015,18:25:00,842,11.29
657,15/02/2015,18:30:00,842,11.29
658,15/02/2015,18:35:00,842,11.29
659,15/02/2015,18:40:00,842,11.29
660,15/02/2015,18:45:00,841,11.23
661,15/02/2015,18:50:00,841,11.23
662,15/02/2015,18:55:00,841,11.23
663,15/02/2015,19:00:00,841,11.23
664,15/02/2015,19:05:00,841,11.23
665,15/02/2015,19:10:00,841,11.23
666,15/02/2015,19:15:00,841,11.23
667,15/02/2015,19:20:00,841,11.23
668,15/02/2015,19:25:00,841,11.23
