Site Name ,WLR110,,,
96,10/01/2015,20:45:00,906,16.65
97,10/01/2015,20:50:00,907,16.71
98,10/01/2015,20:55:00,907,16.71
99,10/01/2015,21:00:00,907,16.71
100,10/01/2015,21:05:00,906,16.65
101,10/01/2015,21:10:00,907,16.71
102,10/01/2015,21:15:00,906,16.65
103,10/01/2015,21:20:00,907,16.71
104,10/01/2015,21:25:00,907,16.71
105,10/01/2015,21:30:00,907,16.71
106,10/01/2015,21:35:00,907,16.71
107,10/01/2015,21:40:00,907,16.71
108,10/01/2015,21:45:00,906,16.65
109,10/01/2015,21:50:00,907,16.71
110,10/01/2015,21:55:00,906,16.65
111,10/01/2015,22:00:00,906,16.65
112,10/01/2015,22:05:00,906,16.65
113,10/01/2015,22:10:00,906,16.65
114,10/01/2015,22:15:00,906,16.65
115,10/01/2015,22:20:00,906,16.65
116,10/01/2015,22:25:00,906,16.65
117,10/01/2015,22:30:00,906,16.65
118,10/01/2015,22:35:00,906,16.65
119,10/01/2015,22:40:00,906,16.65
120,10/01/2015,22:45:00,906,16.65
121,10/01/2015,22:50:00,906,16.65
122,10/01/2015,22:55:00,906,16.65
123,10/01/2015,23:00:00,906,16.65
124,10/01/2015,23:05:00,907,16.71
125,10/01/2015,23:10:00,907,16.71
126,10/01/2015,23:15:00,906,16.65
127,10/01/2015,23:20:00,906,16.65
128,10/01/2015,23:25:00,906,16.65
129,10/01/2015,23:30:00,906,16.65
130,10/01/2015,23:35:00,906,16.65
131,10/01/2015,23:40:00,906,16.65
132,10/01/2015,23:45:00,906,16.65
133,10/01/2015,23:50:00,906,16.65
134,10/01/2015,23:55:00,906,16.65
135,10/01/2015,24:00:00,906,16.65
136,11/01/2015,00:05:00,906,16.65
137,11/01/2015,00:10:00,906,16.65
138,11/01/2015,00:15:00,906,16.65
139,11/01/2015,00:20:00,906,16.65
140,11/01/2015,00:25:00,906,16.65
141,11/01/2015,00:30:00,906,16.65
142,11/01/2015,00:35:00,906,16.65
143,11/01/2015,00:40:00,906,16.65
144,11/01/2015,00:45:00,906,16.65
145,11/01/2015,00:50:00,906,16.65
146,11/01/2015,00:55:00,906,16.65
147,11/01/2015,01:00:00,906,16.65
148,11/01/2015,01:05:00,906,16.65
149,11/01/2015,01:10:00,906,16.65
150,11/01/2015,01:15:00,906,16.65
151,11/01/2015,01:20:00,905,16.58
152,11/01/2015,01:25:00,904,16.52
153,11/01/2015,01:30:00,904,16.52
154,11/01/2015,01:35:00,903,16.45
155,11/01/2015,01:40:00,903,16.45
156,11/01/2015,01:45:00,904,16.52
157,11/01/2015,01:50:00,904,16.52
158,11/01/2015,01:55:00,905,16.58
159,11/01/2015,02:00:00,905,16.58
160,11/01/2015,02:05:00,905,16.58
161,11/01/2015,02:10:00,906,16.65
162,11/01/2015,02:15:00,906,16.65
163,11/01/2015,02:20:00,906,16.65
164,11/01/2015,02:25:00,906,16.65
165,11/01/2015,02:30:00,906,16.65
166,11/01/2015,02:35:00,906,16.65
167,11/01/2015,02:40:00,906,16.65
168,11/01/2015,02:45:00,906,16.65
169,11/01/2015,02:50:00,906,16.65
170,11/01/2015,02:55:00,906,16.65
171,11/01/2015,03:00:00,906,16.65
172,11/01/2015,03:05:00,906,16.65
173,11/01/2015,03:10:00,906,16.65
174,11/01/2015,03:15:00,906,16.65
175,11/01/2015,03:20:00,906,16.65
176,11/01/2015,03:25:00,906,16.65
177,11/01/2015,03:30:00,906,16.65
178,11/01/2015,03:35:00,906,16.65
179,11/01/2015,03:40:00,906,16.65
180,11/01/2015,03:45:00,906,16.65
181,11/01/2015,03:50:00,906,16.65
182,11/01/2015,03:55:00,906,16.65
183,11/01/2015,04:00:00,906,16.65
184,11/01/2015,04:05:00,906,16.65
185,11/01/2015,04:10:00,906,16.65
186,11/01/2015,04:15:00,906,16.65
187,11/01/2015,04:20:00,906,16.65
188,11/01/2015,04:25:00,906,16.65
189,11/01/2015,04:30:00,906,16.65
190,11/01/2015,04:35:00,906,16.65
191,11/01/2015,04:40:00,906,16.65
192,11/01/2015,04:45:00,906,16.65
193,11/01/2015,04:50:00,906,16.65
194,11/01/2015,04:55:00,906,16.65
195,11/01/2015,05:00:00,906,16.65
196,11/01/2015,05:05:00,906,16.65
197,11/01/2015,05:10:00,906,16.65
198,11/01/2015,05:15:00,906,16.65
199,11/01/2015,05:20:00,906,16.65
200,11/01/2015,05:25:00,906,16.65
201,11/01/2015,05:30:00,906,16.65
202,11/01/2015,05:35:00,906,16.65
203,11/01/2015,05:40:00,906,16.65
204,11/01/2015,05:45:00,906,16.65
205,11/01/2015,05:50:00,906,16.65
206,11/01/2015,05:55:00,906,16.65
207,11/01/2015,06:00:00,906,16.65
208,11/01/2015,06:05:00,906,16.65
209,11/01/2015,06:10:00,906,16.65
210,11/01/2015,06:15:00,906,16.65
211,11/01/2015,06:20:00,906,16.65
212,11/01/2015,06:25:00,906,16.65
213,11/01/2015,06:30:00,906,16.65
214,11/01/2015,06:35:00,906,16.65
215,11/01/2015,06:40:00,906,16.65
216,11/01/2015,06:45:00,906,16.65
217,11/01/2015,06:50:00,906,16.65
218,11/01/2015,06:55:00,906,16.65
219,11/01/2015,07:00:00,906,16.65
220,11/01/2015,07:05:00,906,16.65
221,11/01/2015,07:10:00,906,16.65
222,11/01/2015,07:15:00,906,16.65
223,11/01/2015,07:20:00,906,16.65
224,11/01/2015,07:25:00,906,16.65
225,11/01/2015,07:30:00,907,16.71
226,11/01/2015,07:35:00,907,16.71
227,11/01/2015,07:40:00,907,16.71
228,11/01/2015,07:45:00,907,16.71
229,11/01/2015,07:50:00,908,16.77
230,11/01/2015,07:55:00,909,16.84
231,11/01/2015,08:00:00,907,16.71
232,11/01/2015,08:05:00,907,16.71
233,11/01/2015,08:10:00,907,16.71
234,11/01/2015,08:15:00,907,16.71
235,11/01/2015,08:20:00,907,16.71
236,11/01/2015,08:25:00,907,16.71
237,11/01/2015,08:30:00,907,16.71
238,11/01/2015,08:35:00,907,16.71
239,11/01/2015,08:40:00,907,16.71
240,11/01/2015,08:45:00,907,16.71
241,11/01/2015,08:50:00,907,16.71
242,11/01/2015,08:55:00,907,16.71
243,11/01/2015,09:00:00,907,16.71
244,11/01/2015,09:05:00,907,16.71
245,11/01/2015,09:10:00,907,16.71
246,11/01/2015,09:15:00,907,16.71
247,11/01/2015,09:20:00,907,16.71
248,11/01/2015,09:25:00,907,16.71
249,11/01/2015,09:30:00,907,16.71
250,11/01/2015,09:35:00,907,16.71
251,11/01/2015,09:40:00,907,16.71
252,11/01/2015,09:45:00,907,16.71
253,11/01/2015,09:50:00,907,16.71
254,11/01/2015,09:55:00,907,16.71
255,11/01/2015,10:00:00,907,16.71
256,11/01/2015,10:05:00,908,16.77
257,11/01/2015,10:10:00,908,16.77
258,11/01/2015,10:15:00,907,16.71
259,11/01/2015,10:20:00,907,16.71
260,11/01/2015,10:25:00,907,16.71
261,11/01/2015,10:30:00,908,16.77
262,11/01/2015,10:35:00,908,16.77
263,11/01/2015,10:40:00,908,16.77
264,11/01/2015,10:45:00,907,16.71
265,11/01/2015,10:50:00,907,16.71
266,11/01/2015,10:55:00,908,16.77
267,11/01/2015,11:00:00,908,16.77
268,11/01/2015,11:05:00,908,16.77
269,11/01/2015,11:10:00,908,16.77
270,11/01/2015,11:15:00,908,16.77
271,11/01/2015,11:20:00,908,16.77
272,11/01/2015,11:25:00,908,16.77
273,11/01/2015,11:30:00,908,16.77
274,11/01/2015,11:35:00,908,16.77
275,11/01/2015,11:40:00,908,16.77
276,11/01/2015,11:45:00,908,16.77
277,11/01/2015,11:50:00,908,16.77
278,11/01/2015,11:55:00,908,16.77
279,11/01/2015,12:00:00,908,16.77
280,11/01/2015,12:05:00,908,16.77
281,11/01/2015,12:10:00,908,16.77
282,11/01/2015,12:15:00,908,16.77
283,11/01/2015,12:20:00,908,16.77
284,11/01/2015,12:25:00,908,16.77
285,11/01/2015,12:30:00,908,16.77
286,11/01/2015,12:35:00,908,16.77
287,11/01/2015,12:40:00,908,16.77
288,11/01/2015,12:45:00,908,16.77
289,11/01/2015,12:50:00,908,16.77
290,11/01/2015,12:55:00,908,16.77
291,11/01/2015,13:00:00,908,16.77
292,11/01/2015,13:05:00,908,16.77
293,11/01/2015,13:10:00,908,16.77
294,11/01/2015,13:15:00,908,16.77
295,11/01/2015,13:20:00,908,16.77
296,11/01/2015,13:25:00,908,16.77
297,11/01/2015,13:30:00,908,16.77
298,11/01/2015,13:35:00,908,16.77
299,11/01/2015,13:40:00,908,16.77
300,11/01/2015,13:45:00,907,16.71
301,11/01/2015,13:50:00,907,16.71
302,11/01/2015,13:55:00,907,16.71
303,11/01/2015,14:00:00,907,16.71
304,11/01/2015,14:05:00,907,16.71
305,11/01/2015,14:10:00,907,16.71
306,11/01/2015,14:15:00,907,16.71
307,11/01/2015,14:20:00,907,16.71
308,11/01/2015,14:25:00,906,16.65
309,11/01/2015,14:30:00,906,16.65
310,11/01/2015,14:35:00,906,16.65
311,11/01/2015,14:40:00,906,16.65
312,11/01/2015,14:45:00,906,16.65
313,11/01/2015,14:50:00,906,16.65
314,11/01/2015,14:55:00,906,16.65
315,11/01/2015,15:00:00,906,16.65
316,11/01/2015,15:05:00,905,16.58
317,11/01/2015,15:10:00,905,16.58
318,11/01/2015,15:15:00,905,16.58
319,11/01/2015,15:20:00,906,16.65
320,11/01/2015,15:25:00,905,16.58
321,11/01/2015,15:30:00,905,16.58
322,11/01/2015,15:35:00,905,16.58
323,11/01/2015,15:40:00,905,16.58
324,11/01/2015,15:45:00,905,16.58
325,11/01/2015,15:50:00,905,16.58
326,11/01/2015,15:55:00,905,16.58
327,11/01/2015,16:00:00,904,16.52
328,11/01/2015,16:05:00,904,16.52
329,11/01/2015,16:10:00,904,16.52
330,11/01/2015,16:15:00,904,16.52
331,11/01/2015,16:20:00,905,16.58
332,11/01/2015,16:25:00,904,16.52
333,11/01/2015,16:30:00,903,16.45
334,11/01/2015,16:35:00,904,16.52
335,11/01/2015,16:40:00,904,16.52
336,11/01/2015,16:45:00,904,16.52
337,11/01/2015,16:50:00,903,16.45
338,11/01/2015,16:55:00,903,16.45
339,11/01/2015,17:00:00,904,16.52
340,11/01/2015,17:05:00,904,16.52
341,11/01/2015,17:10:00,904,16.52
342,11/01/2015,17:15:00,903,16.45
343,11/01/2015,17:20:00,903,16.45
344,11/01/2015,17:25:00,903,16.45
345,11/01/2015,17:30:00,903,16.45
346,11/01/2015,17:35:00,903,16.45
347,11/01/2015,17:40:00,903,16.45
348,11/01/2015,17:45:00,903,16.45
349,11/01/2015,17:50:00,903,16.45
350,11/01/2015,17:55:00,903,16.45
351,11/01/2015,18:00:00,903,16.45
352,11/01/2015,18:05:00,903,16.45
353,11/01/2015,18:10:00,903,16.45
354,11/01/2015,18:15:00,903,16.45
355,11/01/2015,18:20:00,903,16.45
356,11/01/2015,18:25:00,902,16.39
357,11/01/2015,18:30:00,902,16.39
358,11/01/2015,18:35:00,902,16.39
359,11/01/2015,18:40:00,902,16.39
360,11/01/2015,18:45:00,902,16.39
361,11/01/2015,18:50:00,902,16.39
362,11/01/2015,18:55:00,901,16.32
363,11/01/2015,19:00:00,902,16.39
364,11/01/2015,19:05:00,902,16.39
365,11/01/2015,19:10:00,902,16.39
366,11/01/2015,19:15:00,902,16.39
367,11/01/2015,19:20:00,901,16.32
368,11/01/2015,19:25:00,902,16.39
369,11/01/2015,19:30:00,902,16.39
370,11/01/2015,19:35:00,901,16.32
371,11/01/2015,19:40:00,901,16.32
372,11/01/2015,19:45:00,901,16.32
373,11/01/2015,19:50:00,901,16.32
374,11/01/2015,19:55:00,901,16.32
375,11/01/2015,20:00:00,901,16.32
376,11/01/2015,20:05:00,901,16.32
377,11/01/2015,20:10:00,901,16.32
378,11/01/2015,20:15:00,901,16.32
379,11/01/2015,20:20:00,901,16.32
380,11/01/2015,20:25:00,901,16.32
381,11/01/2015,20:30:00,901,16.32
382,11/01/2015,20:35:00,901,16.32
383,11/01/2015,20:40:00,901,16.32
384,11/01/2015,20:45:00,901,16.32
385,11/01/2015,20:50:00,901,16.32
386,11/01/2015,20:55:00,901,16.32
387,11/01/2015,21:00:00,901,16.32
388,11/01/2015,21:05:00,901,16.32
389,11/01/2015,21:10:00,902,16.39
390,11/01/2015,21:15:00,902,16.39
391,11/01/2015,21:20:00,902,16.39
392,11/01/2015,21:25:00,902,16.39
393,11/01/2015,21:30:00,902,16.39
394,11/01/2015,21:35:00,902,16.39
395,11/01/2015,21:40:00,902,16.39
396,11/01/2015,21:45:00,902,16.39
397,11/01/2015,21:50:00,902,16.39
398,11/01/2015,21:55:00,902,16.39
399,11/01/2015,22:00:00,902,16.39
400,11/01/2015,22:05:00,902,16.39
401,11/01/2015,22:10:00,902,16.39
402,11/01/2015,22:15:00,902,16.39
403,11/01/2015,22:20:00,902,16.39
404,11/01/2015,22:25:00,902,16.39
405,11/01/2015,22:30:00,902,16.39
406,11/01/2015,22:35:00,902,16.39
407,11/01/2015,22:40:00,902,16.39
408,11/01/2015,22:45:00,902,16.39
409,11/01/2015,22:50:00,902,16.39
410,11/01/2015,22:55:00,902,16.39
411,11/01/2015,23:00:00,902,16.39
412,11/01/2015,23:05:00,903,16.45
413,11/01/2015,23:10:00,902,16.39
414,11/01/2015,23:15:00,903,16.45
415,11/01/2015,23:20:00,903,16.45
416,11/01/2015,23:25:00,903,16.45
417,11/01/2015,23:30:00,903,16.45
418,11/01/2015,23:35:00,903,16.45
419,11/01/2015,23:40:00,903,16.45
420,11/01/2015,23:45:00,903,16.45
421,11/01/2015,23:50:00,903,16.45
422,11/01/2015,23:55:00,903,16.45
423,11/01/2015,24:00:00,903,16.45
424,12/01/2015,00:05:00,903,16.45
425,12/01/2015,00:10:00,903,16.45
426,12/01/2015,00:15:00,903,16.45
427,12/01/2015,00:20:00,903,16.45
428,12/01/2015,00:25:00,903,16.45
429,12/01/2015,00:30:00,903,16.45
430,12/01/2015,00:35:00,903,16.45
431,12/01/2015,00:40:00,903,16.45
432,12/01/2015,00:45:00,903,16.45
433,12/01/2015,00:50:00,903,16.45
434,12/01/2015,00:55:00,903,16.45
435,12/01/2015,01:00:00,903,16.45
436,12/01/2015,01:05:00,903,16.45
437,12/01/2015,01:10:00,903,16.45
438,12/01/2015,01:15:00,903,16.45
439,12/01/2015,01:20:00,903,16.45
440,12/01/2015,01:25:00,903,16.45
441,12/01/2015,01:30:00,903,16.45
442,12/01/2015,01:35:00,903,16.45
443,12/01/2015,01:40:00,903,16.45
444,12/01/2015,01:45:00,903,16.45
445,12/01/2015,01:50:00,903,16.45
446,12/01/2015,01:55:00,903,16.45
447,12/01/2015,02:00:00,903,16.45
448,12/01/2015,02:05:00,903,16.45
449,12/01/2015,02:10:00,903,16.45
450,12/01/2015,02:15:00,903,16.45
451,12/01/2015,02:20:00,903,16.45
452,12/01/2015,02:25:00,903,16.45
453,12/01/2015,02:30:00,904,16.52
454,12/01/2015,02:35:00,903,16.45
455,12/01/2015,02:40:00,903,16.45
456,12/01/2015,02:45:00,903,16.45
457,12/01/2015,02:50:00,903,16.45
458,12/01/2015,02:55:00,903,16.45
459,12/01/2015,03:00:00,903,16.45
460,12/01/2015,03:05:00,903,16.45
461,12/01/2015,03:10:00,903,16.45
462,12/01/2015,03:15:00,904,16.52
463,12/01/2015,03:20:00,904,16.52
464,12/01/2015,03:25:00,904,16.52
465,12/01/2015,03:30:00,904,16.52
466,12/01/2015,03:35:00,904,16.52
467,12/01/2015,03:40:00,904,16.52
468,12/01/2015,03:45:00,904,16.52
469,12/01/2015,03:50:00,904,16.52
470,12/01/2015,03:55:00,904,16.52
471,12/01/2015,04:00:00,904,16.52
472,12/01/2015,04:05:00,903,16.45
473,12/01/2015,04:10:00,904,16.52
474,12/01/2015,04:15:00,903,16.45
475,12/01/2015,04:20:00,903,16.45
476,12/01/2015,04:25:00,903,16.45
477,12/01/2015,04:30:00,903,16.45
478,12/01/2015,04:35:00,903,16.45
479,12/01/2015,04:40:00,903,16.45
480,12/01/2015,04:45:00,904,16.52
481,12/01/2015,04:50:00,903,16.45
482,12/01/2015,04:55:00,903,16.45
483,12/01/2015,05:00:00,904,16.52
484,12/01/2015,05:05:00,903,16.45
485,12/01/2015,05:10:00,903,16.45
486,12/01/2015,05:15:00,904,16.52
487,12/01/2015,05:20:00,903,16.45
488,12/01/2015,05:25:00,903,16.45
489,12/01/2015,05:30:00,903,16.45
490,12/01/2015,05:35:00,903,16.45
491,12/01/2015,05:40:00,903,16.45
492,12/01/2015,05:45:00,903,16.45
493,12/01/2015,05:50:00,903,16.45
494,12/01/2015,05:55:00,903,16.45
495,12/01/2015,06:00:00,903,16.45
496,12/01/2015,06:05:00,903,16.45
497,12/01/2015,06:10:00,903,16.45
498,12/01/2015,06:15:00,903,16.45
499,12/01/2015,06:20:00,903,16.45
500,12/01/2015,06:25:00,903,16.45
501,12/01/2015,06:30:00,903,16.45
502,12/01/2015,06:35:00,903,16.45
503,12/01/2015,06:40:00,903,16.45
504,12/01/2015,06:45:00,903,16.45
505,12/01/2015,06:50:00,903,16.45
506,12/01/2015,06:55:00,903,16.45
507,12/01/2015,07:00:00,903,16.45
508,12/01/2015,07:05:00,903,16.45
509,12/01/2015,07:10:00,903,16.45
510,12/01/2015,07:15:00,903,16.45
511,12/01/2015,07:20:00,903,16.45
512,12/01/2015,07:25:00,904,16.52
513,12/01/2015,07:30:00,904,16.52
514,12/01/2015,07:35:00,905,16.58
515,12/01/2015,07:40:00,905,16.58
516,12/01/2015,07:45:00,905,16.58
517,12/01/2015,07:50:00,905,16.58
518,12/01/2015,07:55:00,905,16.58
519,12/01/2015,08:00:00,905,16.58
520,12/01/2015,08:05:00,904,16.52
521,12/01/2015,08:10:00,904,16.52
522,12/01/2015,08:15:00,904,16.52
523,12/01/2015,08:20:00,904,16.52
524,12/01/2015,08:25:00,904,16.52
525,12/01/2015,08:30:00,904,16.52
526,12/01/2015,08:35:00,904,16.52
527,12/01/2015,08:40:00,904,16.52
528,12/01/2015,08:45:00,904,16.52
529,12/01/2015,08:50:00,904,16.52
530,12/01/2015,08:55:00,905,16.58
531,12/01/2015,09:00:00,905,16.58
532,12/01/2015,09:05:00,905,16.58
533,12/01/2015,09:10:00,905,16.58
534,12/01/2015,09:15:00,905,16.58
535,12/01/2015,09:20:00,905,16.58
536,12/01/2015,09:25:00,905,16.58
537,12/01/2015,09:30:00,905,16.58
538,12/01/2015,09:35:00,905,16.58
539,12/01/2015,09:40:00,905,16.58
540,12/01/2015,09:45:00,905,16.58
541,12/01/2015,09:50:00,905,16.58
542,12/01/2015,09:55:00,905,16.58
543,12/01/2015,10:00:00,905,16.58
544,12/01/2015,10:05:00,906,16.65
545,12/01/2015,10:10:00,906,16.65
546,12/01/2015,10:15:00,906,16.65
547,12/01/2015,10:20:00,906,16.65
548,12/01/2015,10:25:00,906,16.65
549,12/01/2015,10:30:00,906,16.65
550,12/01/2015,10:35:00,906,16.65
551,12/01/2015,10:40:00,906,16.65
552,12/01/2015,10:45:00,906,16.65
553,12/01/2015,10:50:00,906,16.65
554,12/01/2015,10:55:00,906,16.65
555,12/01/2015,11:00:00,906,16.65
556,12/01/2015,11:05:00,906,16.65
557,12/01/2015,11:10:00,906,16.65
558,12/01/2015,11:15:00,906,16.65
559,12/01/2015,11:20:00,906,16.65
560,12/01/2015,11:25:00,906,16.65
561,12/01/2015,11:30:00,906,16.65
562,12/01/2015,11:35:00,906,16.65
563,12/01/2015,11:40:00,906,16.65
564,12/01/2015,11:45:00,906,16.65
565,12/01/2015,11:50:00,906,16.65
566,12/01/2015,11:55:00,906,16.65
567,12/01/2015,12:00:00,906,16.65
568,12/01/2015,12:05:00,906,16.65
569,12/01/2015,12:10:00,906,16.65
570,12/01/2015,12:15:00,906,16.65
571,12/01/2015,12:20:00,906,16.65
572,12/01/2015,12:25:00,906,16.65
573,12/01/2015,12:30:00,906,16.65
574,12/01/2015,12:35:00,906,16.65
575,12/01/2015,12:40:00,906,16.65
576,12/01/2015,12:45:00,906,16.65
577,12/01/2015,12:50:00,906,16.65
578,12/01/2015,12:55:00,906,16.65
579,12/01/2015,13:00:00,906,16.65
580,12/01/2015,13:05:00,906,16.65
581,12/01/2015,13:10:00,905,16.58
582,12/01/2015,13:15:00,906,16.65
583,12/01/2015,13:20:00,906,16.65
584,12/01/2015,13:25:00,905,16.58
585,12/01/2015,13:30:00,905,16.58
586,12/01/2015,13:35:00,905,16.58
587,12/01/2015,13:40:00,904,16.52
588,12/01/2015,13:45:00,904,16.52
589,12/01/2015,13:50:00,904,16.52
590,12/01/2015,13:55:00,904,16.52
591,12/01/2015,14:00:00,903,16.45
592,12/01/2015,14:05:00,903,16.45
593,12/01/2015,14:10:00,903,16.45
594,12/01/2015,14:15:00,903,16.45
595,12/01/2015,14:20:00,902,16.39
596,12/01/2015,14:25:00,902,16.39
597,12/01/2015,14:30:00,902,16.39
598,12/01/2015,14:35:00,902,16.39
599,12/01/2015,14:40:00,901,16.32
600,12/01/2015,14:45:00,902,16.39
601,12/01/2015,14:50:00,902,16.39
602,12/01/2015,14:55:00,901,16.32
603,12/01/2015,15:00:00,901,16.32
604,12/01/2015,15:05:00,901,16.32
605,12/01/2015,15:10:00,901,16.32
606,12/01/2015,15:15:00,901,16.32
607,12/01/2015,15:20:00,901,16.32
608,12/01/2015,15:25:00,901,16.32
609,12/01/2015,15:30:00,900,16.26
610,12/01/2015,15:35:00,900,16.26
611,12/01/2015,15:40:00,900,16.26
612,12/01/2015,15:45:00,900,16.26
613,12/01/2015,15:50:00,900,16.26
614,12/01/2015,15:55:00,900,16.26
615,12/01/2015,16:00:00,900,16.26
616,12/01/2015,16:05:00,900,16.26
617,12/01/2015,16:10:00,900,16.26
618,12/01/2015,16:15:00,900,16.26
619,12/01/2015,16:20:00,900,16.26
620,12/01/2015,16:25:00,900,16.26
621,12/01/2015,16:30:00,899,16.19
622,12/01/2015,16:35:00,899,16.19
623,12/01/2015,16:40:00,899,16.19
624,12/01/2015,16:45:00,899,16.19
625,12/01/2015,16:50:00,899,16.19
626,12/01/2015,16:55:00,899,16.19
627,12/01/2015,17:00:00,899,16.19
628,12/01/2015,17:05:00,899,16.19
629,12/01/2015,17:10:00,898,16.13
630,12/01/2015,17:15:00,898,16.13
631,12/01/2015,17:20:00,898,16.13
632,12/01/2015,17:25:00,898,16.13
633,12/01/2015,17:30:00,898,16.13
634,12/01/2015,17:35:00,899,16.19
635,12/01/2015,17:40:00,899,16.19
636,12/01/2015,17:45:00,899,16.19
637,12/01/2015,17:50:00,899,16.19
638,12/01/2015,17:55:00,899,16.19
639,12/01/2015,18:00:00,899,16.19
640,12/01/2015,18:05:00,899,16.19
641,12/01/2015,18:10:00,899,16.19
642,12/01/2015,18:15:00,899,16.19
643,12/01/2015,18:20:00,898,16.13
644,12/01/2015,18:25:00,898,16.13
645,12/01/2015,18:30:00,898,16.13
646,12/01/2015,18:35:00,898,16.13
647,12/01/2015,18:40:00,898,16.13
648,12/01/2015,18:45:00,898,16.13
649,12/01/2015,18:50:00,898,16.13
650,12/01/2015,18:55:00,898,16.13
651,12/01/2015,19:00:00,898,16.13
652,12/01/2015,19:05:00,899,16.19
653,12/01/2015,19:10:00,899,16.19
654,12/01/2015,19:15:00,899,16.19
655,12/01/2015,19:20:00,899,16.19
656,12/01/2015,19:25:00,899,16.19
657,12/01/2015,19:30:00,899,16.19
658,12/01/2015,19:35:00,899,16.19
659,12/01/2015,19:40:00,899,16.19
