Site Name,WLR110,,,
96,24/02/2015,21:05:00,822,8.9
97,24/02/2015,21:10:00,822,8.9
98,24/02/2015,21:15:00,823,8.97
99,24/02/2015,21:20:00,823,8.97
100,24/02/2015,21:25:00,823,8.97
101,24/02/2015,21:30:00,823,8.97
102,24/02/2015,21:35:00,823,8.97
103,24/02/2015,21:40:00,822,8.9
104,24/02/2015,21:45:00,823,8.97
105,24/02/2015,21:50:00,823,8.97
106,24/02/2015,21:55:00,823,8.97
107,24/02/2015,22:00:00,824,9.03
108,24/02/2015,22:05:00,823,8.97
109,24/02/2015,22:10:00,823,8.97
110,24/02/2015,22:15:00,823,8.97
111,24/02/2015,22:20:00,823,8.97
112,24/02/2015,22:25:00,823,8.97
113,24/02/2015,22:30:00,823,8.97
114,24/02/2015,22:35:00,823,8.97
115,24/02/2015,22:40:00,823,8.97
116,24/02/2015,22:45:00,823,8.97
117,24/02/2015,22:50:00,823,8.97
118,24/02/2015,22:55:00,823,8.97
119,24/02/2015,23:00:00,823,8.97
120,24/02/2015,23:05:00,823,8.97
121,24/02/2015,23:10:00,823,8.97
122,24/02/2015,23:15:00,823,8.97
123,24/02/2015,23:20:00,823,8.97
124,24/02/2015,23:25:00,823,8.97
125,24/02/2015,23:30:00,822,8.9
126,24/02/2015,23:35:00,823,8.97
127,24/02/2015,23:40:00,823,8.97
128,24/02/2015,23:45:00,823,8.97
129,24/02/2015,23:50:00,823,8.97
130,24/02/2015,23:55:00,823,8.97
131,24/02/2015,24:00:00,823,8.97
132,25/02/2015,00:05:00,823,8.97
133,25/02/2015,00:10:00,823,8.97
134,25/02/2015,00:15:00,823,8.97
135,25/02/2015,00:20:00,823,8.97
136,25/02/2015,00:25:00,823,8.97
137,25/02/2015,00:30:00,823,8.97
138,25/02/2015,00:35:00,823,8.97
139,25/02/2015,00:40:00,823,8.97
140,25/02/2015,00:45:00,823,8.97
141,25/02/2015,00:50:00,823,8.97
142,25/02/2015,00:55:00,823,8.97
143,25/02/2015,01:00:00,823,8.97
144,25/02/2015,01:05:00,823,8.97
145,25/02/2015,01:10:00,823,8.97
146,25/02/2015,01:15:00,823,8.97
147,25/02/2015,01:20:00,823,8.97
148,25/02/2015,01:25:00,823,8.97
149,25/02/2015,01:30:00,823,8.97
150,25/02/2015,01:35:00,823,8.97
151,25/02/2015,01:40:00,823,8.97
152,25/02/2015,01:45:00,823,8.97
153,25/02/2015,01:50:00,823,8.97
154,25/02/2015,01:55:00,823,8.97
155,25/02/2015,02:00:00,823,8.97
156,25/02/2015,02:05:00,823,8.97
157,25/02/2015,02:10:00,823,8.97
158,25/02/2015,02:15:00,823,8.97
159,25/02/2015,02:20:00,823,8.97
160,25/02/2015,02:25:00,823,8.97
161,25/02/2015,02:30:00,823,8.97
162,25/02/2015,02:35:00,823,8.97
163,25/02/2015,02:40:00,823,8.97
164,25/02/2015,02:45:00,823,8.97
165,25/02/2015,02:50:00,823,8.97
166,25/02/2015,02:55:00,823,8.97
167,25/02/2015,03:00:00,823,8.97
168,25/02/2015,03:05:00,823,8.97
169,25/02/2015,03:10:00,823,8.97
170,25/02/2015,03:15:00,823,8.97
171,25/02/2015,03:20:00,823,8.97
172,25/02/2015,03:25:00,823,8.97
173,25/02/2015,03:30:00,823,8.97
174,25/02/2015,03:35:00,823,8.97
175,25/02/2015,03:40:00,823,8.97
176,25/02/2015,03:45:00,823,8.97
177,25/02/2015,03:50:00,823,8.97
178,25/02/2015,03:55:00,823,8.97
179,25/02/2015,04:00:00,823,8.97
180,25/02/2015,04:05:00,823,8.97
181,25/02/2015,04:10:00,823,8.97
182,25/02/2015,04:15:00,823,8.97
183,25/02/2015,04:20:00,823,8.97
184,25/02/2015,04:25:00,823,8.97
185,25/02/2015,04:30:00,823,8.97
186,25/02/2015,04:35:00,823,8.97
187,25/02/2015,04:40:00,823,8.97
188,25/02/2015,04:45:00,823,8.97
189,25/02/2015,04:50:00,823,8.97
190,25/02/2015,04:55:00,823,8.97
191,25/02/2015,05:00:00,823,8.97
192,25/02/2015,05:05:00,823,8.97
193,25/02/2015,05:10:00,823,8.97
194,25/02/2015,05:15:00,823,8.97
195,25/02/2015,05:20:00,823,8.97
196,25/02/2015,05:25:00,823,8.97
197,25/02/2015,05:30:00,824,9.03
198,25/02/2015,05:35:00,824,9.03
199,25/02/2015,05:40:00,824,9.03
200,25/02/2015,05:45:00,824,9.03
201,25/02/2015,05:50:00,824,9.03
202,25/02/2015,05:55:00,824,9.03
203,25/02/2015,06:00:00,824,9.03
204,25/02/2015,06:05:00,824,9.03
205,25/02/2015,06:10:00,824,9.03
206,25/02/2015,06:15:00,824,9.03
207,25/02/2015,06:20:00,824,9.03
208,25/02/2015,06:25:00,824,9.03
209,25/02/2015,06:30:00,824,9.03
210,25/02/2015,06:35:00,824,9.03
211,25/02/2015,06:40:00,824,9.03
212,25/02/2015,06:45:00,824,9.03
213,25/02/2015,06:50:00,824,9.03
214,25/02/2015,06:55:00,824,9.03
215,25/02/2015,07:00:00,823,8.97
216,25/02/2015,07:05:00,823,8.97
217,25/02/2015,07:10:00,823,8.97
218,25/02/2015,07:15:00,824,9.03
219,25/02/2015,07:20:00,824,9.03
220,25/02/2015,07:25:00,824,9.03
221,25/02/2015,07:30:00,824,9.03
222,25/02/2015,07:35:00,824,9.03
223,25/02/2015,07:40:00,824,9.03
224,25/02/2015,07:45:00,825,9.1
225,25/02/2015,07:50:00,825,9.1
226,25/02/2015,07:55:00,825,9.1
227,25/02/2015,08:00:00,825,9.1
228,25/02/2015,08:05:00,825,9.1
229,25/02/2015,08:10:00,826,9.16
230,25/02/2015,08:15:00,826,9.16
231,25/02/2015,08:20:00,826,9.16
232,25/02/2015,08:25:00,826,9.16
233,25/02/2015,08:30:00,826,9.16
234,25/02/2015,08:35:00,826,9.16
235,25/02/2015,08:40:00,826,9.16
236,25/02/2015,08:45:00,827,9.23
237,25/02/2015,08:50:00,827,9.23
238,25/02/2015,08:55:00,827,9.23
239,25/02/2015,09:00:00,826,9.16
240,25/02/2015,09:05:00,826,9.16
241,25/02/2015,09:10:00,826,9.16
242,25/02/2015,09:15:00,826,9.16
243,25/02/2015,09:20:00,826,9.16
244,25/02/2015,09:25:00,826,9.16
245,25/02/2015,09:30:00,826,9.16
246,25/02/2015,09:35:00,826,9.16
247,25/02/2015,09:40:00,826,9.16
248,25/02/2015,09:45:00,826,9.16
249,25/02/2015,09:50:00,826,9.16
250,25/02/2015,09:55:00,826,9.16
251,25/02/2015,10:00:00,826,9.16
252,25/02/2015,10:05:00,826,9.16
253,25/02/2015,10:10:00,826,9.16
254,25/02/2015,10:15:00,826,9.16
255,25/02/2015,10:20:00,826,9.16
256,25/02/2015,10:25:00,826,9.16
257,25/02/2015,10:30:00,826,9.16
258,25/02/2015,10:35:00,826,9.16
259,25/02/2015,10:40:00,826,9.16
260,25/02/2015,10:45:00,826,9.16
261,25/02/2015,10:50:00,826,9.16
262,25/02/2015,10:55:00,826,9.16
263,25/02/2015,11:00:00,826,9.16
264,25/02/2015,11:05:00,826,9.16
265,25/02/2015,11:10:00,826,9.16
266,25/02/2015,11:15:00,826,9.16
267,25/02/2015,11:20:00,826,9.16
268,25/02/2015,11:25:00,826,9.16
269,25/02/2015,11:30:00,826,9.16
270,25/02/2015,11:35:00,826,9.16
271,25/02/2015,11:40:00,826,9.16
272,25/02/2015,11:45:00,826,9.16
273,25/02/2015,11:50:00,825,9.1
274,25/02/2015,11:55:00,825,9.1
275,25/02/2015,12:00:00,826,9.16
276,25/02/2015,12:05:00,826,9.16
277,25/02/2015,12:10:00,826,9.16
278,25/02/2015,12:15:00,826,9.16
279,25/02/2015,12:20:00,826,9.16
280,25/02/2015,12:25:00,826,9.16
281,25/02/2015,12:30:00,826,9.16
282,25/02/2015,12:35:00,827,9.23
283,25/02/2015,12:40:00,826,9.16
284,25/02/2015,12:45:00,828,9.29
285,25/02/2015,12:50:00,826,9.16
286,25/02/2015,12:55:00,827,9.23
287,25/02/2015,13:00:00,827,9.23
288,25/02/2015,13:05:00,827,9.23
289,25/02/2015,13:10:00,826,9.16
290,25/02/2015,13:15:00,825,9.1
291,25/02/2015,13:20:00,826,9.16
292,25/02/2015,13:25:00,826,9.16
293,25/02/2015,13:30:00,827,9.23
294,25/02/2015,13:35:00,826,9.16
295,25/02/2015,13:40:00,828,9.29
296,25/02/2015,13:45:00,827,9.23
297,25/02/2015,13:50:00,827,9.23
298,25/02/2015,13:55:00,827,9.23
299,25/02/2015,14:00:00,828,9.29
300,25/02/2015,14:05:00,828,9.29
301,25/02/2015,14:10:00,828,9.29
302,25/02/2015,14:15:00,828,9.29
303,25/02/2015,14:20:00,827,9.23
304,25/02/2015,14:25:00,828,9.29
305,25/02/2015,14:30:00,828,9.29
306,25/02/2015,14:35:00,828,9.29
307,25/02/2015,14:40:00,828,9.29
308,25/02/2015,14:45:00,828,9.29
309,25/02/2015,14:50:00,828,9.29
310,25/02/2015,14:55:00,828,9.29
311,25/02/2015,15:00:00,828,9.29
312,25/02/2015,15:05:00,827,9.23
313,25/02/2015,15:10:00,827,9.23
314,25/02/2015,15:15:00,827,9.23
315,25/02/2015,15:20:00,826,9.16
316,25/02/2015,15:25:00,826,9.16
317,25/02/2015,15:30:00,826,9.16
318,25/02/2015,15:35:00,827,9.23
319,25/02/2015,15:40:00,828,9.29
320,25/02/2015,15:45:00,827,9.23
321,25/02/2015,15:50:00,827,9.23
322,25/02/2015,15:55:00,827,9.23
323,25/02/2015,16:00:00,827,9.23
324,25/02/2015,16:05:00,827,9.23
325,25/02/2015,16:10:00,827,9.23
326,25/02/2015,16:15:00,826,9.16
327,25/02/2015,16:20:00,826,9.16
328,25/02/2015,16:25:00,826,9.16
329,25/02/2015,16:30:00,826,9.16
330,25/02/2015,16:35:00,826,9.16
331,25/02/2015,16:40:00,826,9.16
332,25/02/2015,16:45:00,826,9.16
333,25/02/2015,16:50:00,826,9.16
334,25/02/2015,16:55:00,826,9.16
335,25/02/2015,17:00:00,826,9.16
336,25/02/2015,17:05:00,824,9.03
337,25/02/2015,17:10:00,824,9.03
338,25/02/2015,17:15:00,824,9.03
339,25/02/2015,17:20:00,824,9.03
340,25/02/2015,17:25:00,824,9.03
341,25/02/2015,17:30:00,825,9.1
342,25/02/2015,17:35:00,825,9.1
343,25/02/2015,17:40:00,825,9.1
344,25/02/2015,17:45:00,824,9.03
345,25/02/2015,17:50:00,824,9.03
346,25/02/2015,17:55:00,824,9.03
347,25/02/2015,18:00:00,824,9.03
348,25/02/2015,18:05:00,824,9.03
349,25/02/2015,18:10:00,824,9.03
350,25/02/2015,18:15:00,824,9.03
351,25/02/2015,18:20:00,824,9.03
352,25/02/2015,18:25:00,824,9.03
353,25/02/2015,18:30:00,824,9.03
354,25/02/2015,18:35:00,824,9.03
355,25/02/2015,18:40:00,824,9.03
356,25/02/2015,18:45:00,824,9.03
357,25/02/2015,18:50:00,824,9.03
358,25/02/2015,18:55:00,824,9.03
359,25/02/2015,19:00:00,824,9.03
360,25/02/2015,19:05:00,824,9.03
361,25/02/2015,19:10:00,824,9.03
362,25/02/2015,19:15:00,824,9.03
363,25/02/2015,19:20:00,824,9.03
364,25/02/2015,19:25:00,823,8.97
365,25/02/2015,19:30:00,824,9.03
366,25/02/2015,19:35:00,824,9.03
367,25/02/2015,19:40:00,824,9.03
368,25/02/2015,19:45:00,823,8.97
369,25/02/2015,19:50:00,823,8.97
370,25/02/2015,19:55:00,823,8.97
371,25/02/2015,20:00:00,823,8.97
372,25/02/2015,20:05:00,823,8.97
373,25/02/2015,20:10:00,823,8.97
374,25/02/2015,20:15:00,823,8.97
375,25/02/2015,20:20:00,823,8.97
376,25/02/2015,20:25:00,823,8.97
377,25/02/2015,20:30:00,823,8.97
378,25/02/2015,20:35:00,823,8.97
379,25/02/2015,20:40:00,823,8.97
380,25/02/2015,20:45:00,823,8.97
381,25/02/2015,20:50:00,823,8.97
382,25/02/2015,20:55:00,823,8.97
383,25/02/2015,21:00:00,822,8.9
384,25/02/2015,21:05:00,822,8.9
385,25/02/2015,21:10:00,822,8.9
386,25/02/2015,21:15:00,822,8.9
387,25/02/2015,21:20:00,822,8.9
388,25/02/2015,21:25:00,822,8.9
389,25/02/2015,21:30:00,822,8.9
390,25/02/2015,21:35:00,822,8.9
391,25/02/2015,21:40:00,822,8.9
392,25/02/2015,21:45:00,822,8.9
393,25/02/2015,21:50:00,822,8.9
394,25/02/2015,21:55:00,822,8.9
395,25/02/2015,22:00:00,822,8.9
396,25/02/2015,22:05:00,822,8.9
397,25/02/2015,22:10:00,822,8.9
398,25/02/2015,22:15:00,822,8.9
399,25/02/2015,22:20:00,822,8.9
400,25/02/2015,22:25:00,822,8.9
401,25/02/2015,22:30:00,822,8.9
402,25/02/2015,22:35:00,822,8.9
403,25/02/2015,22:40:00,822,8.9
404,25/02/2015,22:45:00,823,8.97
405,25/02/2015,22:50:00,822,8.9
406,25/02/2015,22:55:00,822,8.9
407,25/02/2015,23:00:00,823,8.97
408,25/02/2015,23:05:00,822,8.9
409,25/02/2015,23:10:00,822,8.9
410,25/02/2015,23:15:00,822,8.9
411,25/02/2015,23:20:00,822,8.9
412,25/02/2015,23:25:00,822,8.9
413,25/02/2015,23:30:00,822,8.9
414,25/02/2015,23:35:00,822,8.9
415,25/02/2015,23:40:00,822,8.9
416,25/02/2015,23:45:00,822,8.9
417,25/02/2015,23:50:00,822,8.9
418,25/02/2015,23:55:00,822,8.9
419,25/02/2015,24:00:00,823,8.97
420,26/02/2015,00:05:00,823,8.97
421,26/02/2015,00:10:00,823,8.97
422,26/02/2015,00:15:00,823,8.97
423,26/02/2015,00:20:00,823,8.97
424,26/02/2015,00:25:00,823,8.97
425,26/02/2015,00:30:00,823,8.97
426,26/02/2015,00:35:00,823,8.97
427,26/02/2015,00:40:00,823,8.97
428,26/02/2015,00:45:00,823,8.97
429,26/02/2015,00:50:00,823,8.97
430,26/02/2015,00:55:00,823,8.97
431,26/02/2015,01:00:00,823,8.97
432,26/02/2015,01:05:00,823,8.97
433,26/02/2015,01:10:00,822,8.9
434,26/02/2015,01:15:00,822,8.9
435,26/02/2015,01:20:00,823,8.97
436,26/02/2015,01:25:00,823,8.97
437,26/02/2015,01:30:00,823,8.97
438,26/02/2015,01:35:00,823,8.97
439,26/02/2015,01:40:00,823,8.97
440,26/02/2015,01:45:00,823,8.97
441,26/02/2015,01:50:00,823,8.97
442,26/02/2015,01:55:00,823,8.97
443,26/02/2015,02:00:00,823,8.97
444,26/02/2015,02:05:00,823,8.97
445,26/02/2015,02:10:00,823,8.97
446,26/02/2015,02:15:00,823,8.97
447,26/02/2015,02:20:00,823,8.97
448,26/02/2015,02:25:00,823,8.97
449,26/02/2015,02:30:00,823,8.97
450,26/02/2015,02:35:00,823,8.97
451,26/02/2015,02:40:00,823,8.97
452,26/02/2015,02:45:00,824,9.03
453,26/02/2015,02:50:00,824,9.03
454,26/02/2015,02:55:00,824,9.03
455,26/02/2015,03:00:00,824,9.03
456,26/02/2015,03:05:00,824,9.03
457,26/02/2015,03:10:00,824,9.03
458,26/02/2015,03:15:00,824,9.03
459,26/02/2015,03:20:00,824,9.03
460,26/02/2015,03:25:00,824,9.03
461,26/02/2015,03:30:00,824,9.03
462,26/02/2015,03:35:00,824,9.03
463,26/02/2015,03:40:00,824,9.03
464,26/02/2015,03:45:00,824,9.03
465,26/02/2015,03:50:00,825,9.1
466,26/02/2015,03:55:00,825,9.1
467,26/02/2015,04:00:00,825,9.1
468,26/02/2015,04:05:00,824,9.03
469,26/02/2015,04:10:00,824,9.03
470,26/02/2015,04:15:00,824,9.03
471,26/02/2015,04:20:00,825,9.1
472,26/02/2015,04:25:00,824,9.03
473,26/02/2015,04:30:00,824,9.03
474,26/02/2015,04:35:00,825,9.1
475,26/02/2015,04:40:00,825,9.1
476,26/02/2015,04:45:00,825,9.1
477,26/02/2015,04:50:00,825,9.1
478,26/02/2015,04:55:00,825,9.1
479,26/02/2015,05:00:00,825,9.1
480,26/02/2015,05:05:00,825,9.1
481,26/02/2015,05:10:00,825,9.1
482,26/02/2015,05:15:00,825,9.1
483,26/02/2015,05:20:00,825,9.1
484,26/02/2015,05:25:00,825,9.1
485,26/02/2015,05:30:00,825,9.1
486,26/02/2015,05:35:00,825,9.1
487,26/02/2015,05:40:00,825,9.1
488,26/02/2015,05:45:00,825,9.1
489,26/02/2015,05:50:00,825,9.1
490,26/02/2015,05:55:00,825,9.1
491,26/02/2015,06:00:00,825,9.1
492,26/02/2015,06:05:00,825,9.1
493,26/02/2015,06:10:00,825,9.1
494,26/02/2015,06:15:00,825,9.1
495,26/02/2015,06:20:00,825,9.1
496,26/02/2015,06:25:00,826,9.16
497,26/02/2015,06:30:00,826,9.16
498,26/02/2015,06:35:00,825,9.1
499,26/02/2015,06:40:00,825,9.1
500,26/02/2015,06:45:00,825,9.1
501,26/02/2015,06:50:00,824,9.03
502,26/02/2015,06:55:00,824,9.03
503,26/02/2015,07:00:00,825,9.1
504,26/02/2015,07:05:00,825,9.1
505,26/02/2015,07:10:00,825,9.1
506,26/02/2015,07:15:00,825,9.1
507,26/02/2015,07:20:00,825,9.1
508,26/02/2015,07:25:00,825,9.1
509,26/02/2015,07:30:00,825,9.1
510,26/02/2015,07:35:00,825,9.1
511,26/02/2015,07:40:00,826,9.16
512,26/02/2015,07:45:00,826,9.16
513,26/02/2015,07:50:00,826,9.16
514,26/02/2015,07:55:00,826,9.16
515,26/02/2015,08:00:00,826,9.16
516,26/02/2015,08:05:00,826,9.16
517,26/02/2015,08:10:00,826,9.16
518,26/02/2015,08:15:00,826,9.16
519,26/02/2015,08:20:00,826,9.16
520,26/02/2015,08:25:00,826,9.16
521,26/02/2015,08:30:00,826,9.16
522,26/02/2015,08:35:00,826,9.16
523,26/02/2015,08:40:00,826,9.16
524,26/02/2015,08:45:00,826,9.16
525,26/02/2015,08:50:00,826,9.16
526,26/02/2015,08:55:00,826,9.16
527,26/02/2015,09:00:00,827,9.23
528,26/02/2015,09:05:00,827,9.23
529,26/02/2015,09:10:00,828,9.29
530,26/02/2015,09:15:00,827,9.23
531,26/02/2015,09:20:00,828,9.29
532,26/02/2015,09:25:00,827,9.23
533,26/02/2015,09:30:00,827,9.23
534,26/02/2015,09:35:00,827,9.23
535,26/02/2015,09:40:00,827,9.23
536,26/02/2015,09:45:00,827,9.23
537,26/02/2015,09:50:00,827,9.23
538,26/02/2015,09:55:00,827,9.23
539,26/02/2015,10:00:00,827,9.23
540,26/02/2015,10:05:00,827,9.23
541,26/02/2015,10:10:00,828,9.29
542,26/02/2015,10:15:00,827,9.23
543,26/02/2015,10:20:00,827,9.23
544,26/02/2015,10:25:00,826,9.16
545,26/02/2015,10:30:00,827,9.23
546,26/02/2015,10:35:00,826,9.16
547,26/02/2015,10:40:00,828,9.29
548,26/02/2015,10:45:00,827,9.23
549,26/02/2015,10:50:00,827,9.23
550,26/02/2015,10:55:00,827,9.23
551,26/02/2015,11:00:00,827,9.23
552,26/02/2015,11:05:00,827,9.23
553,26/02/2015,11:10:00,827,9.23
554,26/02/2015,11:15:00,827,9.23
555,26/02/2015,11:20:00,827,9.23
556,26/02/2015,11:25:00,828,9.29
557,26/02/2015,11:30:00,828,9.29
558,26/02/2015,11:35:00,828,9.29
559,26/02/2015,11:40:00,828,9.29
560,26/02/2015,11:45:00,828,9.29
561,26/02/2015,11:50:00,828,9.29
562,26/02/2015,11:55:00,828,9.29
563,26/02/2015,12:00:00,828,9.29
564,26/02/2015,12:05:00,828,9.29
565,26/02/2015,12:10:00,828,9.29
566,26/02/2015,12:15:00,828,9.29
567,26/02/2015,12:20:00,828,9.29
568,26/02/2015,12:25:00,828,9.29
569,26/02/2015,12:30:00,828,9.29
570,26/02/2015,12:35:00,828,9.29
571,26/02/2015,12:40:00,828,9.29
572,26/02/2015,12:45:00,828,9.29
573,26/02/2015,12:50:00,827,9.23
574,26/02/2015,12:55:00,828,9.29
575,26/02/2015,13:00:00,828,9.29
576,26/02/2015,13:05:00,829,9.35
577,26/02/2015,13:10:00,827,9.23
578,26/02/2015,13:15:00,827,9.23
579,26/02/2015,13:20:00,827,9.23
580,26/02/2015,13:25:00,828,9.29
581,26/02/2015,13:30:00,828,9.29
582,26/02/2015,13:35:00,831,9.48
583,26/02/2015,13:40:00,828,9.29
584,26/02/2015,13:45:00,827,9.23
585,26/02/2015,13:50:00,828,9.29
586,26/02/2015,13:55:00,829,9.35
587,26/02/2015,14:00:00,827,9.23
588,26/02/2015,14:05:00,829,9.35
589,26/02/2015,14:10:00,827,9.23
590,26/02/2015,14:15:00,827,9.23
591,26/02/2015,14:20:00,826,9.16
592,26/02/2015,14:25:00,827,9.23
593,26/02/2015,14:30:00,826,9.16
594,26/02/2015,14:35:00,826,9.16
595,26/02/2015,14:40:00,827,9.23
596,26/02/2015,14:45:00,826,9.16
597,26/02/2015,14:50:00,826,9.16
598,26/02/2015,14:55:00,826,9.16
599,26/02/2015,15:00:00,827,9.23
600,26/02/2015,15:05:00,826,9.16
601,26/02/2015,15:10:00,826,9.16
602,26/02/2015,15:15:00,826,9.16
603,26/02/2015,15:20:00,829,9.35
604,26/02/2015,15:25:00,826,9.16
605,26/02/2015,15:30:00,828,9.29
606,26/02/2015,15:35:00,829,9.35
607,26/02/2015,15:40:00,827,9.23
608,26/02/2015,15:45:00,828,9.29
609,26/02/2015,15:50:00,828,9.29
610,26/02/2015,15:55:00,828,9.29
611,26/02/2015,16:00:00,828,9.29
612,26/02/2015,16:05:00,828,9.29
613,26/02/2015,16:10:00,828,9.29
614,26/02/2015,16:15:00,828,9.29
615,26/02/2015,16:20:00,828,9.29
616,26/02/2015,16:25:00,828,9.29
617,26/02/2015,16:30:00,826,9.16
618,26/02/2015,16:35:00,826,9.16
619,26/02/2015,16:40:00,828,9.29
620,26/02/2015,16:45:00,828,9.29
621,26/02/2015,16:50:00,828,9.29
622,26/02/2015,16:55:00,828,9.29
623,26/02/2015,17:00:00,828,9.29
624,26/02/2015,17:05:00,828,9.29
625,26/02/2015,17:10:00,828,9.29
626,26/02/2015,17:15:00,827,9.23
627,26/02/2015,17:20:00,827,9.23
628,26/02/2015,17:25:00,826,9.16
629,26/02/2015,17:30:00,828,9.29
630,26/02/2015,17:35:00,828,9.29
631,26/02/2015,17:40:00,828,9.29
632,26/02/2015,17:45:00,828,9.29
633,26/02/2015,17:50:00,827,9.23
634,26/02/2015,17:55:00,828,9.29
635,26/02/2015,18:00:00,826,9.16
636,26/02/2015,18:05:00,826,9.16
637,26/02/2015,18:10:00,827,9.23
638,26/02/2015,18:15:00,827,9.23
639,26/02/2015,18:20:00,827,9.23
640,26/02/2015,18:25:00,827,9.23
641,26/02/2015,18:30:00,826,9.16
642,26/02/2015,18:35:00,826,9.16
643,26/02/2015,18:40:00,826,9.16
644,26/02/2015,18:45:00,827,9.23
645,26/02/2015,18:50:00,827,9.23
646,26/02/2015,18:55:00,825,9.1
647,26/02/2015,19:00:00,826,9.16
648,26/02/2015,19:05:00,826,9.16
649,26/02/2015,19:10:00,826,9.16
650,26/02/2015,19:15:00,826,9.16
651,26/02/2015,19:20:00,826,9.16
652,26/02/2015,19:25:00,826,9.16
653,26/02/2015,19:30:00,826,9.16
654,26/02/2015,19:35:00,825,9.1
655,26/02/2015,19:40:00,826,9.16
656,26/02/2015,19:45:00,826,9.16
657,26/02/2015,19:50:00,826,9.16
658,26/02/2015,19:55:00,826,9.16
659,26/02/2015,20:00:00,826,9.16
660,26/02/2015,20:05:00,826,9.16
