Site Name,WLR110,,,
96,21/03/2015,19:05:00,814,10.58
97,21/03/2015,19:10:00,816,10.71
98,21/03/2015,19:15:00,815,10.65
99,21/03/2015,19:20:00,815,10.65
100,21/03/2015,19:25:00,813,10.52
101,21/03/2015,19:30:00,813,10.52
102,21/03/2015,19:35:00,813,10.52
103,21/03/2015,19:40:00,813,10.52
104,21/03/2015,19:45:00,812,10.45
105,21/03/2015,19:50:00,812,10.45
106,21/03/2015,19:55:00,812,10.45
107,21/03/2015,20:00:00,812,10.45
108,21/03/2015,20:05:00,812,10.45
109,21/03/2015,20:10:00,813,10.52
110,21/03/2015,20:15:00,813,10.52
111,21/03/2015,20:20:00,813,10.52
112,21/03/2015,20:25:00,813,10.52
113,21/03/2015,20:30:00,813,10.52
114,21/03/2015,20:35:00,813,10.52
115,21/03/2015,20:40:00,813,10.52
116,21/03/2015,20:45:00,813,10.52
117,21/03/2015,20:50:00,813,10.52
118,21/03/2015,20:55:00,814,10.58
119,21/03/2015,21:00:00,814,10.58
120,21/03/2015,21:05:00,813,10.52
121,21/03/2015,21:10:00,814,10.58
122,21/03/2015,21:15:00,814,10.58
123,21/03/2015,21:20:00,814,10.58
124,21/03/2015,21:25:00,814,10.58
125,21/03/2015,21:30:00,814,10.58
126,21/03/2015,21:35:00,814,10.58
127,21/03/2015,21:40:00,814,10.58
128,21/03/2015,21:45:00,814,10.58
129,21/03/2015,21:50:00,814,10.58
130,21/03/2015,21:55:00,814,10.58
131,21/03/2015,22:00:00,814,10.58
132,21/03/2015,22:05:00,814,10.58
133,21/03/2015,22:10:00,814,10.58
134,21/03/2015,22:15:00,814,10.58
135,21/03/2015,22:20:00,814,10.58
136,21/03/2015,22:25:00,814,10.58
137,21/03/2015,22:30:00,814,10.58
138,21/03/2015,22:35:00,814,10.58
139,21/03/2015,22:40:00,814,10.58
140,21/03/2015,22:45:00,814,10.58
141,21/03/2015,22:50:00,814,10.58
142,21/03/2015,22:55:00,814,10.58
143,21/03/2015,23:00:00,814,10.58
144,21/03/2015,23:05:00,814,10.58
145,21/03/2015,23:10:00,814,10.58
146,21/03/2015,23:15:00,814,10.58
147,21/03/2015,23:20:00,814,10.58
148,21/03/2015,23:25:00,814,10.58
149,21/03/2015,23:30:00,814,10.58
150,21/03/2015,23:35:00,814,10.58
151,21/03/2015,23:40:00,814,10.58
152,21/03/2015,23:45:00,814,10.58
153,21/03/2015,23:50:00,814,10.58
154,21/03/2015,23:55:00,814,10.58
155,21/03/2015,24:00:00,814,10.58
156,22/03/2015,00:05:00,814,10.58
157,22/03/2015,00:10:00,814,10.58
158,22/03/2015,00:15:00,814,10.58
159,22/03/2015,00:20:00,815,10.65
160,22/03/2015,00:25:00,815,10.65
161,22/03/2015,00:30:00,815,10.65
162,22/03/2015,00:35:00,815,10.65
163,22/03/2015,00:40:00,814,10.58
164,22/03/2015,00:45:00,814,10.58
165,22/03/2015,00:50:00,814,10.58
166,22/03/2015,00:55:00,814,10.58
167,22/03/2015,01:00:00,814,10.58
168,22/03/2015,01:05:00,814,10.58
169,22/03/2015,01:10:00,814,10.58
170,22/03/2015,01:15:00,814,10.58
171,22/03/2015,01:20:00,815,10.65
172,22/03/2015,01:25:00,815,10.65
173,22/03/2015,01:30:00,815,10.65
174,22/03/2015,01:35:00,815,10.65
175,22/03/2015,01:40:00,815,10.65
176,22/03/2015,01:45:00,815,10.65
177,22/03/2015,01:50:00,815,10.65
178,22/03/2015,01:55:00,815,10.65
179,22/03/2015,02:00:00,815,10.65
180,22/03/2015,02:05:00,815,10.65
181,22/03/2015,02:10:00,815,10.65
182,22/03/2015,02:15:00,815,10.65
183,22/03/2015,02:20:00,815,10.65
184,22/03/2015,02:25:00,815,10.65
185,22/03/2015,02:30:00,815,10.65
186,22/03/2015,02:35:00,814,10.58
187,22/03/2015,02:40:00,814,10.58
188,22/03/2015,02:45:00,814,10.58
189,22/03/2015,02:50:00,814,10.58
190,22/03/2015,02:55:00,814,10.58
191,22/03/2015,03:00:00,814,10.58
192,22/03/2015,03:05:00,814,10.58
193,22/03/2015,03:10:00,814,10.58
194,22/03/2015,03:15:00,814,10.58
195,22/03/2015,03:20:00,814,10.58
196,22/03/2015,03:25:00,814,10.58
197,22/03/2015,03:30:00,814,10.58
198,22/03/2015,03:35:00,814,10.58
199,22/03/2015,03:40:00,814,10.58
200,22/03/2015,03:45:00,814,10.58
201,22/03/2015,03:50:00,814,10.58
202,22/03/2015,03:55:00,814,10.58
203,22/03/2015,04:00:00,814,10.58
204,22/03/2015,04:05:00,814,10.58
205,22/03/2015,04:10:00,814,10.58
206,22/03/2015,04:15:00,814,10.58
207,22/03/2015,04:20:00,814,10.58
208,22/03/2015,04:25:00,814,10.58
209,22/03/2015,04:30:00,814,10.58
210,22/03/2015,04:35:00,814,10.58
211,22/03/2015,04:40:00,814,10.58
212,22/03/2015,04:45:00,814,10.58
213,22/03/2015,04:50:00,814,10.58
214,22/03/2015,04:55:00,814,10.58
215,22/03/2015,05:00:00,814,10.58
216,22/03/2015,05:05:00,815,10.65
217,22/03/2015,05:10:00,814,10.58
218,22/03/2015,05:15:00,814,10.58
219,22/03/2015,05:20:00,814,10.58
220,22/03/2015,05:25:00,814,10.58
221,22/03/2015,05:30:00,815,10.65
222,22/03/2015,05:35:00,814,10.58
223,22/03/2015,05:40:00,814,10.58
224,22/03/2015,05:45:00,814,10.58
225,22/03/2015,05:50:00,815,10.65
226,22/03/2015,05:55:00,815,10.65
227,22/03/2015,06:00:00,815,10.65
228,22/03/2015,06:05:00,815,10.65
229,22/03/2015,06:10:00,815,10.65
230,22/03/2015,06:15:00,815,10.65
231,22/03/2015,06:20:00,815,10.65
232,22/03/2015,06:25:00,815,10.65
233,22/03/2015,06:30:00,815,10.65
234,22/03/2015,06:35:00,815,10.65
235,22/03/2015,06:40:00,816,10.71
236,22/03/2015,06:45:00,815,10.65
237,22/03/2015,06:50:00,816,10.71
238,22/03/2015,06:55:00,816,10.71
239,22/03/2015,07:00:00,816,10.71
240,22/03/2015,07:05:00,816,10.71
241,22/03/2015,07:10:00,816,10.71
242,22/03/2015,07:15:00,816,10.71
243,22/03/2015,07:20:00,816,10.71
244,22/03/2015,07:25:00,816,10.71
245,22/03/2015,07:30:00,817,10.77
246,22/03/2015,07:35:00,817,10.77
247,22/03/2015,07:40:00,817,10.77
248,22/03/2015,07:45:00,817,10.77
249,22/03/2015,07:50:00,816,10.71
250,22/03/2015,07:55:00,816,10.71
251,22/03/2015,08:00:00,816,10.71
252,22/03/2015,08:05:00,817,10.77
253,22/03/2015,08:10:00,816,10.71
254,22/03/2015,08:15:00,816,10.71
255,22/03/2015,08:20:00,816,10.71
256,22/03/2015,08:25:00,816,10.71
257,22/03/2015,08:30:00,816,10.71
258,22/03/2015,08:35:00,816,10.71
259,22/03/2015,08:40:00,816,10.71
260,22/03/2015,08:45:00,816,10.71
261,22/03/2015,08:50:00,816,10.71
262,22/03/2015,08:55:00,816,10.71
263,22/03/2015,09:00:00,816,10.71
264,22/03/2015,09:05:00,816,10.71
265,22/03/2015,09:10:00,817,10.77
266,22/03/2015,09:15:00,817,10.77
267,22/03/2015,09:20:00,817,10.77
268,22/03/2015,09:25:00,817,10.77
269,22/03/2015,09:30:00,817,10.77
270,22/03/2015,09:35:00,817,10.77
271,22/03/2015,09:40:00,820,10.97
272,22/03/2015,09:45:00,817,10.77
273,22/03/2015,09:50:00,818,10.84
274,22/03/2015,09:55:00,819,10.9
275,22/03/2015,10:00:00,818,10.84
276,22/03/2015,10:05:00,817,10.77
277,22/03/2015,10:10:00,817,10.77
278,22/03/2015,10:15:00,818,10.84
279,22/03/2015,10:20:00,817,10.77
280,22/03/2015,10:25:00,817,10.77
281,22/03/2015,10:30:00,817,10.77
282,22/03/2015,10:35:00,817,10.77
283,22/03/2015,10:40:00,817,10.77
284,22/03/2015,10:45:00,816,10.71
285,22/03/2015,10:50:00,816,10.71
286,22/03/2015,10:55:00,816,10.71
287,22/03/2015,11:00:00,816,10.71
288,22/03/2015,11:05:00,816,10.71
289,22/03/2015,11:10:00,816,10.71
290,22/03/2015,11:15:00,816,10.71
291,22/03/2015,11:20:00,816,10.71
292,22/03/2015,11:25:00,816,10.71
293,22/03/2015,11:30:00,816,10.71
294,22/03/2015,11:35:00,817,10.77
295,22/03/2015,11:40:00,817,10.77
296,22/03/2015,11:45:00,817,10.77
297,22/03/2015,11:50:00,816,10.71
298,22/03/2015,11:55:00,817,10.77
299,22/03/2015,12:00:00,817,10.77
300,22/03/2015,12:05:00,816,10.71
301,22/03/2015,12:10:00,818,10.84
302,22/03/2015,12:15:00,815,10.65
303,22/03/2015,12:20:00,815,10.65
304,22/03/2015,12:25:00,815,10.65
305,22/03/2015,12:30:00,815,10.65
306,22/03/2015,12:35:00,815,10.65
307,22/03/2015,12:40:00,816,10.71
308,22/03/2015,12:45:00,816,10.71
309,22/03/2015,12:50:00,814,10.58
310,22/03/2015,12:55:00,814,10.58
311,22/03/2015,13:00:00,814,10.58
312,22/03/2015,13:05:00,814,10.58
313,22/03/2015,13:10:00,815,10.65
314,22/03/2015,13:15:00,814,10.58
315,22/03/2015,13:20:00,815,10.65
316,22/03/2015,13:25:00,814,10.58
317,22/03/2015,13:30:00,815,10.65
318,22/03/2015,13:35:00,816,10.71
319,22/03/2015,13:40:00,816,10.71
320,22/03/2015,13:45:00,815,10.65
321,22/03/2015,13:50:00,815,10.65
322,22/03/2015,13:55:00,815,10.65
323,22/03/2015,14:00:00,814,10.58
324,22/03/2015,14:05:00,814,10.58
325,22/03/2015,14:10:00,814,10.58
326,22/03/2015,14:15:00,814,10.58
327,22/03/2015,14:20:00,813,10.52
328,22/03/2015,14:25:00,814,10.58
329,22/03/2015,14:30:00,814,10.58
330,22/03/2015,14:35:00,813,10.52
331,22/03/2015,14:40:00,815,10.65
332,22/03/2015,14:45:00,812,10.45
333,22/03/2015,14:50:00,815,10.65
334,22/03/2015,14:55:00,813,10.52
335,22/03/2015,15:00:00,813,10.52
336,22/03/2015,15:05:00,812,10.45
337,22/03/2015,15:10:00,811,10.39
338,22/03/2015,15:15:00,811,10.39
339,22/03/2015,15:20:00,811,10.39
340,22/03/2015,15:25:00,811,10.39
341,22/03/2015,15:30:00,811,10.39
342,22/03/2015,15:35:00,811,10.39
343,22/03/2015,15:40:00,811,10.39
344,22/03/2015,15:45:00,811,10.39
345,22/03/2015,15:50:00,811,10.39
346,22/03/2015,15:55:00,811,10.39
347,22/03/2015,16:00:00,811,10.39
348,22/03/2015,16:05:00,811,10.39
349,22/03/2015,16:10:00,811,10.39
350,22/03/2015,16:15:00,811,10.39
351,22/03/2015,16:20:00,810,10.32
352,22/03/2015,16:25:00,810,10.32
353,22/03/2015,16:30:00,810,10.32
354,22/03/2015,16:35:00,810,10.32
355,22/03/2015,16:40:00,810,10.32
356,22/03/2015,16:45:00,810,10.32
357,22/03/2015,16:50:00,810,10.32
358,22/03/2015,16:55:00,810,10.32
359,22/03/2015,17:00:00,810,10.32
360,22/03/2015,17:05:00,810,10.32
361,22/03/2015,17:10:00,810,10.32
362,22/03/2015,17:15:00,809,10.26
363,22/03/2015,17:20:00,809,10.26
364,22/03/2015,17:25:00,809,10.26
365,22/03/2015,17:30:00,809,10.26
366,22/03/2015,17:35:00,808,10.19
367,22/03/2015,17:40:00,808,10.19
368,22/03/2015,17:45:00,808,10.19
369,22/03/2015,17:50:00,808,10.19
370,22/03/2015,17:55:00,808,10.19
371,22/03/2015,18:00:00,808,10.19
372,22/03/2015,18:05:00,808,10.19
373,22/03/2015,18:10:00,808,10.19
374,22/03/2015,18:15:00,808,10.19
375,22/03/2015,18:20:00,808,10.19
376,22/03/2015,18:25:00,808,10.19
377,22/03/2015,18:30:00,808,10.19
378,22/03/2015,18:35:00,808,10.19
379,22/03/2015,18:40:00,808,10.19
380,22/03/2015,18:45:00,808,10.19
381,22/03/2015,18:50:00,808,10.19
382,22/03/2015,18:55:00,808,10.19
383,22/03/2015,19:00:00,808,10.19
384,22/03/2015,19:05:00,808,10.19
385,22/03/2015,19:10:00,810,10.32
386,22/03/2015,19:15:00,810,10.32
387,22/03/2015,19:20:00,810,10.32
388,22/03/2015,19:25:00,810,10.32
389,22/03/2015,19:30:00,810,10.32
390,22/03/2015,19:35:00,810,10.32
391,22/03/2015,19:40:00,810,10.32
392,22/03/2015,19:45:00,810,10.32
393,22/03/2015,19:50:00,811,10.39
394,22/03/2015,19:55:00,811,10.39
395,22/03/2015,20:00:00,811,10.39
396,22/03/2015,20:05:00,811,10.39
397,22/03/2015,20:10:00,810,10.32
398,22/03/2015,20:15:00,810,10.32
399,22/03/2015,20:20:00,810,10.32
400,22/03/2015,20:25:00,811,10.39
401,22/03/2015,20:30:00,811,10.39
402,22/03/2015,20:35:00,811,10.39
403,22/03/2015,20:40:00,811,10.39
404,22/03/2015,20:45:00,811,10.39
405,22/03/2015,20:50:00,811,10.39
406,22/03/2015,20:55:00,811,10.39
407,22/03/2015,21:00:00,811,10.39
408,22/03/2015,21:05:00,811,10.39
409,22/03/2015,21:10:00,811,10.39
410,22/03/2015,21:15:00,811,10.39
411,22/03/2015,21:20:00,811,10.39
412,22/03/2015,21:25:00,811,10.39
413,22/03/2015,21:30:00,812,10.45
414,22/03/2015,21:35:00,812,10.45
415,22/03/2015,21:40:00,812,10.45
416,22/03/2015,21:45:00,812,10.45
417,22/03/2015,21:50:00,812,10.45
418,22/03/2015,21:55:00,812,10.45
419,22/03/2015,22:00:00,812,10.45
420,22/03/2015,22:05:00,812,10.45
421,22/03/2015,22:10:00,812,10.45
422,22/03/2015,22:15:00,812,10.45
423,22/03/2015,22:20:00,811,10.39
424,22/03/2015,22:25:00,811,10.39
425,22/03/2015,22:30:00,812,10.45
426,22/03/2015,22:35:00,811,10.39
427,22/03/2015,22:40:00,812,10.45
428,22/03/2015,22:45:00,812,10.45
429,22/03/2015,22:50:00,812,10.45
430,22/03/2015,22:55:00,812,10.45
431,22/03/2015,23:00:00,812,10.45
432,22/03/2015,23:05:00,812,10.45
433,22/03/2015,23:10:00,812,10.45
434,22/03/2015,23:15:00,812,10.45
435,22/03/2015,23:20:00,812,10.45
436,22/03/2015,23:25:00,812,10.45
437,22/03/2015,23:30:00,812,10.45
438,22/03/2015,23:35:00,812,10.45
439,22/03/2015,23:40:00,812,10.45
440,22/03/2015,23:45:00,812,10.45
441,22/03/2015,23:50:00,812,10.45
442,22/03/2015,23:55:00,812,10.45
443,22/03/2015,24:00:00,812,10.45
444,23/03/2015,00:05:00,812,10.45
445,23/03/2015,00:10:00,812,10.45
446,23/03/2015,00:15:00,812,10.45
447,23/03/2015,00:20:00,812,10.45
448,23/03/2015,00:25:00,813,10.52
449,23/03/2015,00:30:00,813,10.52
450,23/03/2015,00:35:00,813,10.52
451,23/03/2015,00:40:00,813,10.52
452,23/03/2015,00:45:00,813,10.52
453,23/03/2015,00:50:00,813,10.52
454,23/03/2015,00:55:00,813,10.52
455,23/03/2015,01:00:00,813,10.52
456,23/03/2015,01:05:00,813,10.52
457,23/03/2015,01:10:00,813,10.52
458,23/03/2015,01:15:00,813,10.52
459,23/03/2015,01:20:00,813,10.52
460,23/03/2015,01:25:00,813,10.52
461,23/03/2015,01:30:00,813,10.52
462,23/03/2015,01:35:00,814,10.58
463,23/03/2015,01:40:00,814,10.58
464,23/03/2015,01:45:00,814,10.58
465,23/03/2015,01:50:00,814,10.58
466,23/03/2015,01:55:00,814,10.58
467,23/03/2015,02:00:00,814,10.58
468,23/03/2015,02:05:00,814,10.58
469,23/03/2015,02:10:00,814,10.58
470,23/03/2015,02:15:00,814,10.58
471,23/03/2015,02:20:00,814,10.58
472,23/03/2015,02:25:00,814,10.58
473,23/03/2015,02:30:00,816,10.71
474,23/03/2015,02:35:00,816,10.71
475,23/03/2015,02:40:00,816,10.71
476,23/03/2015,02:45:00,816,10.71
477,23/03/2015,02:50:00,816,10.71
478,23/03/2015,02:55:00,816,10.71
479,23/03/2015,03:00:00,815,10.65
480,23/03/2015,03:05:00,815,10.65
481,23/03/2015,03:10:00,814,10.58
482,23/03/2015,03:15:00,816,10.71
483,23/03/2015,03:20:00,816,10.71
484,23/03/2015,03:25:00,816,10.71
485,23/03/2015,03:30:00,816,10.71
486,23/03/2015,03:35:00,816,10.71
487,23/03/2015,03:40:00,816,10.71
488,23/03/2015,03:45:00,816,10.71
489,23/03/2015,03:50:00,816,10.71
490,23/03/2015,03:55:00,816,10.71
491,23/03/2015,04:00:00,816,10.71
492,23/03/2015,04:05:00,816,10.71
493,23/03/2015,04:10:00,816,10.71
494,23/03/2015,04:15:00,816,10.71
495,23/03/2015,04:20:00,816,10.71
496,23/03/2015,04:25:00,816,10.71
497,23/03/2015,04:30:00,816,10.71
498,23/03/2015,04:35:00,816,10.71
499,23/03/2015,04:40:00,816,10.71
500,23/03/2015,04:45:00,816,10.71
501,23/03/2015,04:50:00,817,10.77
502,23/03/2015,04:55:00,817,10.77
503,23/03/2015,05:00:00,817,10.77
504,23/03/2015,05:05:00,816,10.71
505,23/03/2015,05:10:00,817,10.77
506,23/03/2015,05:15:00,817,10.77
507,23/03/2015,05:20:00,817,10.77
508,23/03/2015,05:25:00,817,10.77
509,23/03/2015,05:30:00,817,10.77
510,23/03/2015,05:35:00,817,10.77
511,23/03/2015,05:40:00,817,10.77
512,23/03/2015,05:45:00,817,10.77
513,23/03/2015,05:50:00,817,10.77
514,23/03/2015,05:55:00,817,10.77
515,23/03/2015,06:00:00,817,10.77
516,23/03/2015,06:05:00,817,10.77
517,23/03/2015,06:10:00,817,10.77
518,23/03/2015,06:15:00,817,10.77
519,23/03/2015,06:20:00,817,10.77
520,23/03/2015,06:25:00,817,10.77
521,23/03/2015,06:30:00,817,10.77
522,23/03/2015,06:35:00,817,10.77
523,23/03/2015,06:40:00,815,10.65
524,23/03/2015,06:45:00,816,10.71
525,23/03/2015,06:50:00,816,10.71
526,23/03/2015,06:55:00,816,10.71
527,23/03/2015,07:00:00,816,10.71
528,23/03/2015,07:05:00,816,10.71
529,23/03/2015,07:10:00,816,10.71
530,23/03/2015,07:15:00,816,10.71
531,23/03/2015,07:20:00,816,10.71
532,23/03/2015,07:25:00,816,10.71
533,23/03/2015,07:30:00,817,10.77
534,23/03/2015,07:35:00,817,10.77
535,23/03/2015,07:40:00,817,10.77
536,23/03/2015,07:45:00,817,10.77
537,23/03/2015,07:50:00,817,10.77
538,23/03/2015,07:55:00,818,10.84
539,23/03/2015,08:00:00,817,10.77
540,23/03/2015,08:05:00,817,10.77
541,23/03/2015,08:10:00,817,10.77
542,23/03/2015,08:15:00,817,10.77
543,23/03/2015,08:20:00,817,10.77
544,23/03/2015,08:25:00,817,10.77
545,23/03/2015,08:30:00,817,10.77
546,23/03/2015,08:35:00,817,10.77
547,23/03/2015,08:40:00,818,10.84
548,23/03/2015,08:45:00,818,10.84
549,23/03/2015,08:50:00,818,10.84
550,23/03/2015,08:55:00,818,10.84
551,23/03/2015,09:00:00,818,10.84
552,23/03/2015,09:05:00,818,10.84
553,23/03/2015,09:10:00,818,10.84
554,23/03/2015,09:15:00,818,10.84
555,23/03/2015,09:20:00,817,10.77
556,23/03/2015,09:25:00,817,10.77
557,23/03/2015,09:30:00,817,10.77
558,23/03/2015,09:35:00,817,10.77
559,23/03/2015,09:40:00,817,10.77
560,23/03/2015,09:45:00,818,10.84
561,23/03/2015,09:50:00,817,10.77
562,23/03/2015,09:55:00,817,10.77
563,23/03/2015,10:00:00,819,10.9
564,23/03/2015,10:05:00,816,10.71
565,23/03/2015,10:10:00,816,10.71
566,23/03/2015,10:15:00,816,10.71
567,23/03/2015,10:20:00,818,10.84
568,23/03/2015,10:25:00,818,10.84
569,23/03/2015,10:30:00,816,10.71
570,23/03/2015,10:35:00,817,10.77
571,23/03/2015,10:40:00,817,10.77
572,23/03/2015,10:45:00,817,10.77
573,23/03/2015,10:50:00,817,10.77
574,23/03/2015,10:55:00,817,10.77
575,23/03/2015,11:00:00,817,10.77
576,23/03/2015,11:05:00,817,10.77
577,23/03/2015,11:10:00,817,10.77
578,23/03/2015,11:15:00,817,10.77
579,23/03/2015,11:20:00,818,10.84
580,23/03/2015,11:25:00,818,10.84
581,23/03/2015,11:30:00,816,10.71
582,23/03/2015,11:35:00,816,10.71
583,23/03/2015,11:40:00,816,10.71
584,23/03/2015,11:45:00,818,10.84
585,23/03/2015,11:50:00,815,10.65
586,23/03/2015,11:55:00,817,10.77
587,23/03/2015,12:00:00,816,10.71
588,23/03/2015,12:05:00,815,10.65
589,23/03/2015,12:10:00,816,10.71
590,23/03/2015,12:15:00,815,10.65
591,23/03/2015,12:20:00,816,10.71
592,23/03/2015,12:25:00,816,10.71
593,23/03/2015,12:30:00,815,10.65
594,23/03/2015,12:35:00,816,10.71
595,23/03/2015,12:40:00,816,10.71
596,23/03/2015,12:45:00,816,10.71
597,23/03/2015,12:50:00,816,10.71
598,23/03/2015,12:55:00,816,10.71
599,23/03/2015,13:00:00,815,10.65
600,23/03/2015,13:05:00,814,10.58
601,23/03/2015,13:10:00,814,10.58
602,23/03/2015,13:15:00,814,10.58
603,23/03/2015,13:20:00,815,10.65
604,23/03/2015,13:25:00,815,10.65
605,23/03/2015,13:30:00,813,10.52
606,23/03/2015,13:35:00,813,10.52
607,23/03/2015,13:40:00,813,10.52
608,23/03/2015,13:45:00,813,10.52
609,23/03/2015,13:50:00,813,10.52
610,23/03/2015,13:55:00,813,10.52
611,23/03/2015,14:00:00,813,10.52
612,23/03/2015,14:05:00,814,10.58
613,23/03/2015,14:10:00,819,10.9
614,23/03/2015,14:15:00,817,10.77
615,23/03/2015,14:20:00,819,10.9
616,23/03/2015,14:25:00,816,10.71
617,23/03/2015,14:30:00,817,10.77
618,23/03/2015,14:35:00,818,10.84
619,23/03/2015,14:40:00,816,10.71
620,23/03/2015,14:45:00,817,10.77
621,23/03/2015,14:50:00,819,10.9
622,23/03/2015,14:55:00,818,10.84
623,23/03/2015,15:00:00,817,10.77
624,23/03/2015,15:05:00,814,10.58
625,23/03/2015,15:10:00,812,10.45
626,23/03/2015,15:15:00,811,10.39
627,23/03/2015,15:20:00,811,10.39
628,23/03/2015,15:25:00,811,10.39
629,23/03/2015,15:30:00,811,10.39
630,23/03/2015,15:35:00,811,10.39
631,23/03/2015,15:40:00,811,10.39
632,23/03/2015,15:45:00,811,10.39
633,23/03/2015,15:50:00,811,10.39
634,23/03/2015,15:55:00,811,10.39
635,23/03/2015,16:00:00,811,10.39
636,23/03/2015,16:05:00,811,10.39
637,23/03/2015,16:10:00,811,10.39
638,23/03/2015,16:15:00,811,10.39
639,23/03/2015,16:20:00,811,10.39
640,23/03/2015,16:25:00,811,10.39
641,23/03/2015,16:30:00,811,10.39
642,23/03/2015,16:35:00,811,10.39
643,23/03/2015,16:40:00,811,10.39
644,23/03/2015,16:45:00,810,10.32
645,23/03/2015,16:50:00,810,10.32
646,23/03/2015,16:55:00,810,10.32
647,23/03/2015,17:00:00,810,10.32
648,23/03/2015,17:05:00,810,10.32
649,23/03/2015,17:10:00,810,10.32
650,23/03/2015,17:15:00,810,10.32
651,23/03/2015,17:20:00,810,10.32
652,23/03/2015,17:25:00,810,10.32
653,23/03/2015,17:30:00,809,10.26
654,23/03/2015,17:35:00,809,10.26
655,23/03/2015,17:40:00,809,10.26
656,23/03/2015,17:45:00,812,10.45
657,23/03/2015,17:50:00,811,10.39
658,23/03/2015,17:55:00,813,10.52
659,23/03/2015,18:00:00,812,10.45
660,23/03/2015,18:05:00,813,10.52
