Site Name,WLR110,,,
96,21/01/2014,11:11:14,860,0.11
97,21/01/2014,11:26:14,860,0.11
98,21/01/2014,11:41:14,860,0.11
99,21/01/2014,11:56:14,860,0.11
100,21/01/2014,12:11:14,860,0.11
101,21/01/2014,12:26:14,859,0.11
102,21/01/2014,12:41:14,859,0.11
103,21/01/2014,12:56:14,858,0.11
104,21/01/2014,13:11:14,858,0.11
105,21/01/2014,13:26:14,858,0.11
106,21/01/2014,13:41:14,857,0.11
107,21/01/2014,13:56:14,857,0.11
108,21/01/2014,14:11:14,857,0.11
109,21/01/2014,14:26:14,856,0.11
110,21/01/2014,14:41:14,856,0.11
111,21/01/2014,14:56:14,856,0.11
112,21/01/2014,15:11:14,856,0.11
113,21/01/2014,15:26:14,856,0.11
114,21/01/2014,15:41:14,856,0.11
115,21/01/2014,15:56:14,856,0.11
116,21/01/2014,16:11:14,856,0.11
117,21/01/2014,16:26:14,856,0.11
118,21/01/2014,16:41:14,855,0.11
119,21/01/2014,16:56:14,855,0.11
120,21/01/2014,17:11:14,855,0.11
121,21/01/2014,17:26:14,856,0.11
122,21/01/2014,17:41:14,855,0.11
123,21/01/2014,17:56:14,855,0.11
124,21/01/2014,18:11:14,855,0.11
125,21/01/2014,18:26:14,855,0.11
126,21/01/2014,18:41:14,855,0.11
127,21/01/2014,18:56:14,856,0.11
128,21/01/2014,19:11:14,856,0.11
129,21/01/2014,19:26:14,856,0.11
130,21/01/2014,19:41:14,856,0.11
131,21/01/2014,19:56:14,856,0.11
132,21/01/2014,20:11:14,856,0.11
133,21/01/2014,20:26:14,856,0.11
134,21/01/2014,20:41:14,857,0.11
135,21/01/2014,20:56:14,856,0.11
136,21/01/2014,21:11:14,857,0.11
137,21/01/2014,21:26:14,858,0.11
138,21/01/2014,21:41:14,857,0.11
139,21/01/2014,21:56:14,857,0.11
140,21/01/2014,22:11:14,857,0.11
141,21/01/2014,22:26:14,858,0.11
142,21/01/2014,22:41:14,858,0.11
143,21/01/2014,22:56:14,858,0.11
144,21/01/2014,23:11:14,858,0.11
145,21/01/2014,23:26:14,858,0.11
146,21/01/2014,23:41:14,858,0.11
147,21/01/2014,23:56:14,858,0.11
148,22/01/2014,00:11:14,858,0.11
149,22/01/2014,00:26:14,858,0.11
150,22/01/2014,00:41:14,858,0.11
151,22/01/2014,00:56:14,858,0.11
152,22/01/2014,01:11:14,858,0.11
153,22/01/2014,01:26:14,858,0.11
154,22/01/2014,01:41:14,858,0.11
155,22/01/2014,01:56:14,858,0.11
156,22/01/2014,02:11:14,858,0.11
157,22/01/2014,02:26:14,858,0.11
158,22/01/2014,02:41:14,858,0.11
159,22/01/2014,02:56:14,859,0.11
160,22/01/2014,03:11:14,858,0.11
161,22/01/2014,03:26:14,858,0.11
162,22/01/2014,03:41:14,859,0.11
163,22/01/2014,03:56:14,858,0.11
164,22/01/2014,04:11:14,858,0.11
165,22/01/2014,04:26:14,858,0.11
166,22/01/2014,04:41:14,858,0.11
167,22/01/2014,04:56:14,858,0.11
168,22/01/2014,05:11:14,858,0.11
169,22/01/2014,05:26:14,858,0.11
170,22/01/2014,05:41:14,858,0.11
171,22/01/2014,05:56:14,858,0.11
172,22/01/2014,06:11:14,858,0.11
173,22/01/2014,06:26:14,858,0.11
174,22/01/2014,06:41:14,857,0.11
175,22/01/2014,06:56:14,857,0.11
176,22/01/2014,07:11:14,857,0.11
177,22/01/2014,07:26:14,857,0.11
178,22/01/2014,07:41:14,858,0.11
179,22/01/2014,07:56:14,859,0.11
180,22/01/2014,08:11:14,859,0.11
181,22/01/2014,08:26:14,859,0.11
182,22/01/2014,08:41:14,860,0.11
183,22/01/2014,08:56:14,860,0.11
184,22/01/2014,09:11:14,860,0.11
185,22/01/2014,09:26:14,860,0.11
186,22/01/2014,09:41:14,860,0.11
187,22/01/2014,09:56:14,860,0.11
188,22/01/2014,10:11:14,859,0.11
189,22/01/2014,10:26:14,859,0.11
190,22/01/2014,10:41:14,859,0.11
191,22/01/2014,10:56:14,859,0.11
192,22/01/2014,11:11:14,859,0.11
193,22/01/2014,11:26:14,859,0.11
194,22/01/2014,11:41:14,859,0.11
195,22/01/2014,11:56:14,858,0.11
196,22/01/2014,12:11:14,858,0.11
197,22/01/2014,12:26:14,857,0.11
198,22/01/2014,12:41:14,857,0.11
199,22/01/2014,12:56:14,856,0.11
200,22/01/2014,13:11:14,856,0.11
201,22/01/2014,13:26:14,856,0.11
202,22/01/2014,13:41:14,856,0.11
203,22/01/2014,13:56:14,855,0.11
204,22/01/2014,14:11:14,855,0.11
205,22/01/2014,14:26:14,855,0.11
206,22/01/2014,14:41:14,854,0.11
207,22/01/2014,14:56:14,854,0.11
208,22/01/2014,15:11:14,854,0.11
209,22/01/2014,15:26:14,853,0.11
210,22/01/2014,15:41:14,853,0.11
211,22/01/2014,15:56:14,853,0.11
212,22/01/2014,16:11:14,852,0.11
213,22/01/2014,16:26:14,853,0.11
214,22/01/2014,16:41:14,853,0.11
215,22/01/2014,16:56:14,853,0.11
216,22/01/2014,17:11:14,854,0.11
217,22/01/2014,17:26:14,854,0.11
218,22/01/2014,17:41:14,854,0.11
219,22/01/2014,17:56:14,853,0.11
220,22/01/2014,18:11:14,854,0.11
221,22/01/2014,18:26:14,854,0.11
222,22/01/2014,18:41:14,854,0.11
223,22/01/2014,18:56:14,854,0.11
224,22/01/2014,19:11:14,854,0.11
225,22/01/2014,19:26:14,854,0.11
226,22/01/2014,19:41:14,854,0.11
227,22/01/2014,19:56:14,854,0.11
228,22/01/2014,20:11:14,854,0.11
229,22/01/2014,20:26:14,854,0.11
230,22/01/2014,20:41:14,854,0.11
231,22/01/2014,20:56:14,854,0.11
232,22/01/2014,21:11:14,854,0.11
233,22/01/2014,21:26:14,854,0.11
234,22/01/2014,21:41:14,854,0.11
235,22/01/2014,21:56:14,854,0.11
236,22/01/2014,22:11:14,854,0.11
237,22/01/2014,22:26:14,854,0.11
238,22/01/2014,22:41:14,855,0.11
239,22/01/2014,22:56:14,856,0.11
240,22/01/2014,23:11:14,856,0.11
241,22/01/2014,23:26:14,857,0.11
242,22/01/2014,23:41:14,857,0.11
243,22/01/2014,23:56:14,857,0.11
244,23/01/2014,00:11:14,857,0.11
245,23/01/2014,00:26:14,858,0.11
246,23/01/2014,00:41:14,858,0.11
247,23/01/2014,00:56:14,858,0.11
248,23/01/2014,01:11:14,858,0.11
249,23/01/2014,01:26:14,858,0.11
250,23/01/2014,01:41:14,858,0.11
251,23/01/2014,01:56:14,858,0.11
252,23/01/2014,02:11:14,858,0.11
253,23/01/2014,02:26:14,858,0.11
254,23/01/2014,02:41:14,857,0.11
255,23/01/2014,02:56:14,857,0.11
256,23/01/2014,03:11:14,857,0.11
257,23/01/2014,03:26:14,857,0.11
258,23/01/2014,03:41:14,857,0.11
259,23/01/2014,03:56:14,857,0.11
260,23/01/2014,04:11:14,857,0.11
261,23/01/2014,04:26:14,857,0.11
262,23/01/2014,04:41:14,857,0.11
263,23/01/2014,04:56:14,856,0.11
264,23/01/2014,05:11:14,857,0.11
265,23/01/2014,05:26:14,856,0.11
266,23/01/2014,05:41:14,857,0.11
267,23/01/2014,05:56:14,857,0.11
268,23/01/2014,06:11:14,856,0.11
269,23/01/2014,06:26:14,856,0.11
270,23/01/2014,06:41:14,856,0.11
271,23/01/2014,06:56:14,856,0.11
272,23/01/2014,07:11:14,856,0.11
273,23/01/2014,07:26:14,856,0.11
274,23/01/2014,07:41:14,858,0.11
275,23/01/2014,07:56:14,859,0.11
276,23/01/2014,08:11:14,860,0.11
277,23/01/2014,08:26:14,861,0.11
278,23/01/2014,08:41:14,861,0.11
279,23/01/2014,08:56:14,861,0.11
280,23/01/2014,09:11:14,860,0.11
281,23/01/2014,09:26:14,860,0.11
282,23/01/2014,09:41:14,860,0.11
283,23/01/2014,09:56:14,860,0.11
284,23/01/2014,10:11:14,858,0.11
285,23/01/2014,10:26:14,857,0.11
286,23/01/2014,10:41:14,857,0.11
287,23/01/2014,10:56:14,856,0.11
288,23/01/2014,11:11:14,857,0.11
289,23/01/2014,11:26:14,857,0.11
290,23/01/2014,11:41:14,856,0.11
291,23/01/2014,11:56:14,856,0.11
292,23/01/2014,12:11:14,857,0.11
293,23/01/2014,12:26:14,856,0.11
294,23/01/2014,12:41:14,856,0.11
