Site Name ,WLR110
Site Number ,110
Logger ,Capacitive Water Level
Logger Serial Number ,40023


Scan No ,Date and Time,       Capacitive Water Level,        ,
103,19/02/2016 , 23:05:00,808,9.42
104,19/02/2016 , 23:10:00,808,9.42
105,19/02/2016 , 23:15:00,808,9.42
106,19/02/2016 , 23:20:00,808,9.42
107,19/02/2016 , 23:25:00,808,9.42
108,19/02/2016 , 23:30:00,809,9.48
109,19/02/2016 , 23:35:00,809,9.48
110,19/02/2016 , 23:40:00,809,9.48
111,19/02/2016 , 23:45:00,809,9.48
112,19/02/2016 , 23:50:00,809,9.48
113,19/02/2016 , 23:55:00,809,9.48
114,19/02/2016 , 24:00:00,809,9.48
115,20/02/2016 , 00:05:00,809,9.48
116,20/02/2016 , 00:10:00,809,9.48
117,20/02/2016 , 00:15:00,809,9.48
118,20/02/2016 , 00:20:00,808,9.42
119,20/02/2016 , 00:25:00,808,9.42
120,20/02/2016 , 00:30:00,808,9.42
121,20/02/2016 , 00:35:00,808,9.42
122,20/02/2016 , 00:40:00,808,9.42
123,20/02/2016 , 00:45:00,808,9.42
124,20/02/2016 , 00:50:00,809,9.48
125,20/02/2016 , 00:55:00,809,9.48
126,20/02/2016 , 01:00:00,809,9.48
127,20/02/2016 , 01:05:00,809,9.48
128,20/02/2016 , 01:10:00,809,9.48
129,20/02/2016 , 01:15:00,809,9.48
130,20/02/2016 , 01:20:00,809,9.48
131,20/02/2016 , 01:25:00,809,9.48
132,20/02/2016 , 01:30:00,809,9.48
133,20/02/2016 , 01:35:00,809,9.48
134,20/02/2016 , 01:40:00,809,9.48
135,20/02/2016 , 01:45:00,809,9.48
136,20/02/2016 , 01:50:00,809,9.48
137,20/02/2016 , 01:55:00,809,9.48
138,20/02/2016 , 02:00:00,809,9.48
139,20/02/2016 , 02:05:00,809,9.48
140,20/02/2016 , 02:10:00,809,9.48
141,20/02/2016 , 02:15:00,809,9.48
142,20/02/2016 , 02:20:00,809,9.48
143,20/02/2016 , 02:25:00,809,9.48
144,20/02/2016 , 02:30:00,809,9.48
145,20/02/2016 , 02:35:00,809,9.48
146,20/02/2016 , 02:40:00,809,9.48
147,20/02/2016 , 02:45:00,809,9.48
148,20/02/2016 , 02:50:00,809,9.48
149,20/02/2016 , 02:55:00,809,9.48
150,20/02/2016 , 03:00:00,809,9.48
151,20/02/2016 , 03:05:00,809,9.48
152,20/02/2016 , 03:10:00,809,9.48
153,20/02/2016 , 03:15:00,809,9.48
154,20/02/2016 , 03:20:00,809,9.48
155,20/02/2016 , 03:25:00,809,9.48
156,20/02/2016 , 03:30:00,809,9.48
157,20/02/2016 , 03:35:00,809,9.48
158,20/02/2016 , 03:40:00,809,9.48
159,20/02/2016 , 03:45:00,809,9.48
160,20/02/2016 , 03:50:00,809,9.48
161,20/02/2016 , 03:55:00,809,9.48
162,20/02/2016 , 04:00:00,809,9.48
163,20/02/2016 , 04:05:00,809,9.48
164,20/02/2016 , 04:10:00,809,9.48
165,20/02/2016 , 04:15:00,809,9.48
166,20/02/2016 , 04:20:00,809,9.48
167,20/02/2016 , 04:25:00,809,9.48
168,20/02/2016 , 04:30:00,809,9.48
169,20/02/2016 , 04:35:00,809,9.48
170,20/02/2016 , 04:40:00,809,9.48
171,20/02/2016 , 04:45:00,809,9.48
172,20/02/2016 , 04:50:00,809,9.48
173,20/02/2016 , 04:55:00,809,9.48
174,20/02/2016 , 05:00:00,809,9.48
175,20/02/2016 , 05:05:00,809,9.48
176,20/02/2016 , 05:10:00,809,9.48
177,20/02/2016 , 05:15:00,809,9.48
178,20/02/2016 , 05:20:00,809,9.48
179,20/02/2016 , 05:25:00,809,9.48
180,20/02/2016 , 05:30:00,809,9.48
181,20/02/2016 , 05:35:00,809,9.48
182,20/02/2016 , 05:40:00,809,9.48
183,20/02/2016 , 05:45:00,809,9.48
184,20/02/2016 , 05:50:00,809,9.48
185,20/02/2016 , 05:55:00,809,9.48
186,20/02/2016 , 06:00:00,809,9.48
187,20/02/2016 , 06:05:00,809,9.48
188,20/02/2016 , 06:10:00,809,9.48
189,20/02/2016 , 06:15:00,809,9.48
190,20/02/2016 , 06:20:00,809,9.48
191,20/02/2016 , 06:25:00,809,9.48
192,20/02/2016 , 06:30:00,809,9.48
193,20/02/2016 , 06:35:00,809,9.48
194,20/02/2016 , 06:40:00,809,9.48
195,20/02/2016 , 06:45:00,809,9.48
196,20/02/2016 , 06:50:00,809,9.48
197,20/02/2016 , 06:55:00,809,9.48
198,20/02/2016 , 07:00:00,809,9.48
199,20/02/2016 , 07:05:00,809,9.48
200,20/02/2016 , 07:10:00,809,9.48
201,20/02/2016 , 07:15:00,809,9.48
202,20/02/2016 , 07:20:00,809,9.48
203,20/02/2016 , 07:25:00,809,9.48
204,20/02/2016 , 07:30:00,809,9.48
205,20/02/2016 , 07:35:00,809,9.48
206,20/02/2016 , 07:40:00,810,9.55
207,20/02/2016 , 07:45:00,810,9.55
208,20/02/2016 , 07:50:00,811,9.61
209,20/02/2016 , 07:55:00,811,9.61
210,20/02/2016 , 08:00:00,811,9.61
211,20/02/2016 , 08:05:00,812,9.68
212,20/02/2016 , 08:10:00,812,9.68
213,20/02/2016 , 08:15:00,811,9.61
214,20/02/2016 , 08:20:00,811,9.61
215,20/02/2016 , 08:25:00,811,9.61
216,20/02/2016 , 08:30:00,811,9.61
217,20/02/2016 , 08:35:00,811,9.61
218,20/02/2016 , 08:40:00,811,9.61
219,20/02/2016 , 08:45:00,811,9.61
220,20/02/2016 , 08:50:00,811,9.61
221,20/02/2016 , 08:55:00,811,9.61
222,20/02/2016 , 09:00:00,811,9.61
223,20/02/2016 , 09:05:00,811,9.61
224,20/02/2016 , 09:10:00,810,9.55
225,20/02/2016 , 09:15:00,810,9.55
226,20/02/2016 , 09:20:00,810,9.55
227,20/02/2016 , 09:25:00,810,9.55
228,20/02/2016 , 09:30:00,810,9.55
229,20/02/2016 , 09:35:00,810,9.55
230,20/02/2016 , 09:40:00,810,9.55
231,20/02/2016 , 09:45:00,810,9.55
232,20/02/2016 , 09:50:00,810,9.55
233,20/02/2016 , 09:55:00,810,9.55
234,20/02/2016 , 10:00:00,810,9.55
235,20/02/2016 , 10:05:00,810,9.55
236,20/02/2016 , 10:10:00,810,9.55
237,20/02/2016 , 10:15:00,810,9.55
238,20/02/2016 , 10:20:00,810,9.55
239,20/02/2016 , 10:25:00,810,9.55
240,20/02/2016 , 10:30:00,810,9.55
241,20/02/2016 , 10:35:00,810,9.55
242,20/02/2016 , 10:40:00,810,9.55
243,20/02/2016 , 10:45:00,810,9.55
244,20/02/2016 , 10:50:00,810,9.55
245,20/02/2016 , 10:55:00,809,9.48
246,20/02/2016 , 11:00:00,810,9.55
247,20/02/2016 , 11:05:00,810,9.55
248,20/02/2016 , 11:10:00,810,9.55
249,20/02/2016 , 11:15:00,810,9.55
250,20/02/2016 , 11:20:00,810,9.55
251,20/02/2016 , 11:25:00,810,9.55
252,20/02/2016 , 11:30:00,810,9.55
253,20/02/2016 , 11:35:00,809,9.48
254,20/02/2016 , 11:40:00,809,9.48
255,20/02/2016 , 11:45:00,809,9.48
256,20/02/2016 , 11:50:00,809,9.48
257,20/02/2016 , 11:55:00,809,9.48
258,20/02/2016 , 12:00:00,809,9.48
259,20/02/2016 , 12:05:00,809,9.48
260,20/02/2016 , 12:10:00,809,9.48
261,20/02/2016 , 12:15:00,809,9.48
262,20/02/2016 , 12:20:00,809,9.48
263,20/02/2016 , 12:25:00,809,9.48
264,20/02/2016 , 12:30:00,809,9.48
265,20/02/2016 , 12:35:00,809,9.48
266,20/02/2016 , 12:40:00,809,9.48
267,20/02/2016 , 12:45:00,809,9.48
268,20/02/2016 , 12:50:00,809,9.48
269,20/02/2016 , 12:55:00,809,9.48
270,20/02/2016 , 13:00:00,809,9.48
271,20/02/2016 , 13:05:00,809,9.48
272,20/02/2016 , 13:10:00,809,9.48
273,20/02/2016 , 13:15:00,809,9.48
274,20/02/2016 , 13:20:00,809,9.48
275,20/02/2016 , 13:25:00,808,9.42
276,20/02/2016 , 13:30:00,808,9.42
277,20/02/2016 , 13:35:00,808,9.42
278,20/02/2016 , 13:40:00,808,9.42
279,20/02/2016 , 13:45:00,808,9.42
280,20/02/2016 , 13:50:00,807,9.35
281,20/02/2016 , 13:55:00,807,9.35
282,20/02/2016 , 14:00:00,807,9.35
283,20/02/2016 , 14:05:00,807,9.35
284,20/02/2016 , 14:10:00,807,9.35
285,20/02/2016 , 14:15:00,807,9.35
286,20/02/2016 , 14:20:00,807,9.35
287,20/02/2016 , 14:25:00,807,9.35
288,20/02/2016 , 14:30:00,806,9.29
289,20/02/2016 , 14:35:00,806,9.29
290,20/02/2016 , 14:40:00,806,9.29
291,20/02/2016 , 14:45:00,806,9.29
292,20/02/2016 , 14:50:00,806,9.29
293,20/02/2016 , 14:55:00,806,9.29
294,20/02/2016 , 15:00:00,806,9.29
295,20/02/2016 , 15:05:00,806,9.29
296,20/02/2016 , 15:10:00,805,9.23
297,20/02/2016 , 15:15:00,805,9.23
298,20/02/2016 , 15:20:00,805,9.23
299,20/02/2016 , 15:25:00,805,9.23
300,20/02/2016 , 15:30:00,805,9.23
301,20/02/2016 , 15:35:00,805,9.23
302,20/02/2016 , 15:40:00,805,9.23
303,20/02/2016 , 15:45:00,804,9.16
304,20/02/2016 , 15:50:00,804,9.16
305,20/02/2016 , 15:55:00,804,9.16
306,20/02/2016 , 16:00:00,804,9.16
307,20/02/2016 , 16:05:00,804,9.16
308,20/02/2016 , 16:10:00,804,9.16
309,20/02/2016 , 16:15:00,804,9.16
310,20/02/2016 , 16:20:00,804,9.16
311,20/02/2016 , 16:25:00,804,9.16
312,20/02/2016 , 16:30:00,804,9.16
313,20/02/2016 , 16:35:00,803,9.1
314,20/02/2016 , 16:40:00,803,9.1
315,20/02/2016 , 16:45:00,803,9.1
316,20/02/2016 , 16:50:00,803,9.1
317,20/02/2016 , 16:55:00,803,9.1
318,20/02/2016 , 17:00:00,803,9.1
319,20/02/2016 , 17:05:00,803,9.1
320,20/02/2016 , 17:10:00,803,9.1
321,20/02/2016 , 17:15:00,803,9.1
322,20/02/2016 , 17:20:00,803,9.1
323,20/02/2016 , 17:25:00,803,9.1
324,20/02/2016 , 17:30:00,803,9.1
325,20/02/2016 , 17:35:00,803,9.1
326,20/02/2016 , 17:40:00,803,9.1
327,20/02/2016 , 17:45:00,803,9.1
328,20/02/2016 , 17:50:00,803,9.1
329,20/02/2016 , 17:55:00,803,9.1
330,20/02/2016 , 18:00:00,803,9.1
331,20/02/2016 , 18:05:00,803,9.1
332,20/02/2016 , 18:10:00,803,9.1
333,20/02/2016 , 18:15:00,803,9.1
334,20/02/2016 , 18:20:00,803,9.1
335,20/02/2016 , 18:25:00,804,9.16
336,20/02/2016 , 18:30:00,804,9.16
337,20/02/2016 , 18:35:00,804,9.16
338,20/02/2016 , 18:40:00,804,9.16
339,20/02/2016 , 18:45:00,804,9.16
340,20/02/2016 , 18:50:00,804,9.16
341,20/02/2016 , 18:55:00,805,9.23
342,20/02/2016 , 19:00:00,805,9.23
343,20/02/2016 , 19:05:00,805,9.23
344,20/02/2016 , 19:10:00,805,9.23
345,20/02/2016 , 19:15:00,805,9.23
346,20/02/2016 , 19:20:00,804,9.16
347,20/02/2016 , 19:25:00,805,9.23
348,20/02/2016 , 19:30:00,805,9.23
349,20/02/2016 , 19:35:00,805,9.23
350,20/02/2016 , 19:40:00,805,9.23
351,20/02/2016 , 19:45:00,804,9.16
352,20/02/2016 , 19:50:00,804,9.16
353,20/02/2016 , 19:55:00,804,9.16
354,20/02/2016 , 20:00:00,804,9.16
355,20/02/2016 , 20:05:00,804,9.16
356,20/02/2016 , 20:10:00,804,9.16
357,20/02/2016 , 20:15:00,804,9.16
358,20/02/2016 , 20:20:00,804,9.16
359,20/02/2016 , 20:25:00,804,9.16
360,20/02/2016 , 20:30:00,804,9.16
361,20/02/2016 , 20:35:00,804,9.16
362,20/02/2016 , 20:40:00,805,9.23
363,20/02/2016 , 20:45:00,805,9.23
364,20/02/2016 , 20:50:00,804,9.16
365,20/02/2016 , 20:55:00,805,9.23
366,20/02/2016 , 21:00:00,804,9.16
367,20/02/2016 , 21:05:00,805,9.23
368,20/02/2016 , 21:10:00,805,9.23
369,20/02/2016 , 21:15:00,805,9.23
370,20/02/2016 , 21:20:00,805,9.23
371,20/02/2016 , 21:25:00,805,9.23
372,20/02/2016 , 21:30:00,805,9.23
373,20/02/2016 , 21:35:00,805,9.23
374,20/02/2016 , 21:40:00,806,9.29
375,20/02/2016 , 21:45:00,806,9.29
376,20/02/2016 , 21:50:00,806,9.29
377,20/02/2016 , 21:55:00,806,9.29
378,20/02/2016 , 22:00:00,806,9.29
379,20/02/2016 , 22:05:00,806,9.29
380,20/02/2016 , 22:10:00,806,9.29
381,20/02/2016 , 22:15:00,807,9.35
382,20/02/2016 , 22:20:00,807,9.35
383,20/02/2016 , 22:25:00,807,9.35
384,20/02/2016 , 22:30:00,807,9.35
385,20/02/2016 , 22:35:00,807,9.35
386,20/02/2016 , 22:40:00,807,9.35
387,20/02/2016 , 22:45:00,807,9.35
388,20/02/2016 , 22:50:00,807,9.35
389,20/02/2016 , 22:55:00,807,9.35
390,20/02/2016 , 23:00:00,806,9.29
391,20/02/2016 , 23:05:00,807,9.35
392,20/02/2016 , 23:10:00,807,9.35
393,20/02/2016 , 23:15:00,807,9.35
394,20/02/2016 , 23:20:00,807,9.35
395,20/02/2016 , 23:25:00,807,9.35
396,20/02/2016 , 23:30:00,807,9.35
397,20/02/2016 , 23:35:00,807,9.35
398,20/02/2016 , 23:40:00,807,9.35
399,20/02/2016 , 23:45:00,807,9.35
400,20/02/2016 , 23:50:00,807,9.35
401,20/02/2016 , 23:55:00,807,9.35
402,20/02/2016 , 24:00:00,807,9.35
403,21/02/2016 , 00:05:00,807,9.35
404,21/02/2016 , 00:10:00,807,9.35
405,21/02/2016 , 00:15:00,807,9.35
406,21/02/2016 , 00:20:00,807,9.35
407,21/02/2016 , 00:25:00,807,9.35
408,21/02/2016 , 00:30:00,808,9.42
409,21/02/2016 , 00:35:00,807,9.35
410,21/02/2016 , 00:40:00,807,9.35
411,21/02/2016 , 00:45:00,808,9.42
412,21/02/2016 , 00:50:00,808,9.42
413,21/02/2016 , 00:55:00,808,9.42
414,21/02/2016 , 01:00:00,808,9.42
415,21/02/2016 , 01:05:00,809,9.48
416,21/02/2016 , 01:10:00,809,9.48
417,21/02/2016 , 01:15:00,809,9.48
418,21/02/2016 , 01:20:00,809,9.48
419,21/02/2016 , 01:25:00,809,9.48
420,21/02/2016 , 01:30:00,809,9.48
421,21/02/2016 , 01:35:00,809,9.48
422,21/02/2016 , 01:40:00,809,9.48
423,21/02/2016 , 01:45:00,809,9.48
424,21/02/2016 , 01:50:00,809,9.48
425,21/02/2016 , 01:55:00,809,9.48
426,21/02/2016 , 02:00:00,809,9.48
427,21/02/2016 , 02:05:00,809,9.48
428,21/02/2016 , 02:10:00,809,9.48
429,21/02/2016 , 02:15:00,809,9.48
430,21/02/2016 , 02:20:00,809,9.48
431,21/02/2016 , 02:25:00,809,9.48
432,21/02/2016 , 02:30:00,809,9.48
433,21/02/2016 , 02:35:00,809,9.48
434,21/02/2016 , 02:40:00,809,9.48
435,21/02/2016 , 02:45:00,809,9.48
436,21/02/2016 , 02:50:00,809,9.48
437,21/02/2016 , 02:55:00,808,9.42
438,21/02/2016 , 03:00:00,808,9.42
439,21/02/2016 , 03:05:00,809,9.48
440,21/02/2016 , 03:10:00,809,9.48
441,21/02/2016 , 03:15:00,809,9.48
442,21/02/2016 , 03:20:00,808,9.42
443,21/02/2016 , 03:25:00,809,9.48
444,21/02/2016 , 03:30:00,809,9.48
445,21/02/2016 , 03:35:00,808,9.42
446,21/02/2016 , 03:40:00,809,9.48
447,21/02/2016 , 03:45:00,808,9.42
448,21/02/2016 , 03:50:00,808,9.42
449,21/02/2016 , 03:55:00,808,9.42
450,21/02/2016 , 04:00:00,808,9.42
451,21/02/2016 , 04:05:00,808,9.42
452,21/02/2016 , 04:10:00,808,9.42
453,21/02/2016 , 04:15:00,808,9.42
454,21/02/2016 , 04:20:00,809,9.48
455,21/02/2016 , 04:25:00,809,9.48
456,21/02/2016 , 04:30:00,809,9.48
457,21/02/2016 , 04:35:00,809,9.48
458,21/02/2016 , 04:40:00,809,9.48
459,21/02/2016 , 04:45:00,809,9.48
460,21/02/2016 , 04:50:00,809,9.48
461,21/02/2016 , 04:55:00,809,9.48
462,21/02/2016 , 05:00:00,809,9.48
463,21/02/2016 , 05:05:00,809,9.48
464,21/02/2016 , 05:10:00,810,9.55
465,21/02/2016 , 05:15:00,810,9.55
466,21/02/2016 , 05:20:00,810,9.55
467,21/02/2016 , 05:25:00,810,9.55
468,21/02/2016 , 05:30:00,810,9.55
469,21/02/2016 , 05:35:00,810,9.55
470,21/02/2016 , 05:40:00,810,9.55
471,21/02/2016 , 05:45:00,810,9.55
472,21/02/2016 , 05:50:00,810,9.55
473,21/02/2016 , 05:55:00,810,9.55
474,21/02/2016 , 06:00:00,810,9.55
475,21/02/2016 , 06:05:00,810,9.55
476,21/02/2016 , 06:10:00,809,9.48
477,21/02/2016 , 06:15:00,808,9.42
478,21/02/2016 , 06:20:00,807,9.35
479,21/02/2016 , 06:25:00,808,9.42
480,21/02/2016 , 06:30:00,809,9.48
481,21/02/2016 , 06:35:00,809,9.48
482,21/02/2016 , 06:40:00,810,9.55
483,21/02/2016 , 06:45:00,810,9.55
484,21/02/2016 , 06:50:00,810,9.55
485,21/02/2016 , 06:55:00,810,9.55
486,21/02/2016 , 07:00:00,810,9.55
487,21/02/2016 , 07:05:00,810,9.55
488,21/02/2016 , 07:10:00,810,9.55
489,21/02/2016 , 07:15:00,810,9.55
490,21/02/2016 , 07:20:00,811,9.61
491,21/02/2016 , 07:25:00,811,9.61
492,21/02/2016 , 07:30:00,811,9.61
493,21/02/2016 , 07:35:00,811,9.61
494,21/02/2016 , 07:40:00,810,9.55
495,21/02/2016 , 07:45:00,810,9.55
496,21/02/2016 , 07:50:00,811,9.61
497,21/02/2016 , 07:55:00,811,9.61
498,21/02/2016 , 08:00:00,811,9.61
499,21/02/2016 , 08:05:00,811,9.61
500,21/02/2016 , 08:10:00,811,9.61
501,21/02/2016 , 08:15:00,811,9.61
502,21/02/2016 , 08:20:00,812,9.68
503,21/02/2016 , 08:25:00,811,9.61
504,21/02/2016 , 08:30:00,811,9.61
505,21/02/2016 , 08:35:00,811,9.61
506,21/02/2016 , 08:40:00,811,9.61
507,21/02/2016 , 08:45:00,811,9.61
508,21/02/2016 , 08:50:00,810,9.55
509,21/02/2016 , 08:55:00,810,9.55
510,21/02/2016 , 09:00:00,810,9.55
511,21/02/2016 , 09:05:00,810,9.55
512,21/02/2016 , 09:10:00,810,9.55
513,21/02/2016 , 09:15:00,810,9.55
514,21/02/2016 , 09:20:00,810,9.55
515,21/02/2016 , 09:25:00,810,9.55
516,21/02/2016 , 09:30:00,810,9.55
517,21/02/2016 , 09:35:00,810,9.55
518,21/02/2016 , 09:40:00,810,9.55
519,21/02/2016 , 09:45:00,810,9.55
520,21/02/2016 , 09:50:00,810,9.55
521,21/02/2016 , 09:55:00,810,9.55
522,21/02/2016 , 10:00:00,810,9.55
523,21/02/2016 , 10:05:00,810,9.55
524,21/02/2016 , 10:10:00,810,9.55
525,21/02/2016 , 10:15:00,810,9.55
526,21/02/2016 , 10:20:00,810,9.55
527,21/02/2016 , 10:25:00,810,9.55
528,21/02/2016 , 10:30:00,810,9.55
529,21/02/2016 , 10:35:00,809,9.48
530,21/02/2016 , 10:40:00,809,9.48
531,21/02/2016 , 10:45:00,809,9.48
532,21/02/2016 , 10:50:00,809,9.48
533,21/02/2016 , 10:55:00,809,9.48
534,21/02/2016 , 11:00:00,809,9.48
535,21/02/2016 , 11:05:00,809,9.48
536,21/02/2016 , 11:10:00,809,9.48
537,21/02/2016 , 11:15:00,809,9.48
538,21/02/2016 , 11:20:00,809,9.48
539,21/02/2016 , 11:25:00,809,9.48
540,21/02/2016 , 11:30:00,808,9.42
541,21/02/2016 , 11:35:00,808,9.42
542,21/02/2016 , 11:40:00,808,9.42
543,21/02/2016 , 11:45:00,808,9.42
544,21/02/2016 , 11:50:00,808,9.42
545,21/02/2016 , 11:55:00,808,9.42
546,21/02/2016 , 12:00:00,808,9.42
547,21/02/2016 , 12:05:00,808,9.42
548,21/02/2016 , 12:10:00,807,9.35
549,21/02/2016 , 12:15:00,807,9.35
550,21/02/2016 , 12:20:00,807,9.35
551,21/02/2016 , 12:25:00,807,9.35
552,21/02/2016 , 12:30:00,807,9.35
553,21/02/2016 , 12:35:00,807,9.35
554,21/02/2016 , 12:40:00,807,9.35
555,21/02/2016 , 12:45:00,806,9.29
556,21/02/2016 , 12:50:00,806,9.29
557,21/02/2016 , 12:55:00,806,9.29
558,21/02/2016 , 13:00:00,806,9.29
559,21/02/2016 , 13:05:00,806,9.29
560,21/02/2016 , 13:10:00,806,9.29
561,21/02/2016 , 13:15:00,806,9.29
562,21/02/2016 , 13:20:00,805,9.23
563,21/02/2016 , 13:25:00,805,9.23
564,21/02/2016 , 13:30:00,805,9.23
565,21/02/2016 , 13:35:00,805,9.23
566,21/02/2016 , 13:40:00,805,9.23
567,21/02/2016 , 13:45:00,805,9.23
568,21/02/2016 , 13:50:00,805,9.23
569,21/02/2016 , 13:55:00,804,9.16
570,21/02/2016 , 14:00:00,804,9.16
571,21/02/2016 , 14:05:00,804,9.16
572,21/02/2016 , 14:10:00,804,9.16
573,21/02/2016 , 14:15:00,803,9.1
574,21/02/2016 , 14:20:00,803,9.1
575,21/02/2016 , 14:25:00,803,9.1
576,21/02/2016 , 14:30:00,803,9.1
577,21/02/2016 , 14:35:00,803,9.1
578,21/02/2016 , 14:40:00,803,9.1
579,21/02/2016 , 14:45:00,803,9.1
580,21/02/2016 , 14:50:00,802,9.03
581,21/02/2016 , 14:55:00,802,9.03
582,21/02/2016 , 15:00:00,802,9.03
583,21/02/2016 , 15:05:00,802,9.03
584,21/02/2016 , 15:10:00,802,9.03
585,21/02/2016 , 15:15:00,802,9.03
586,21/02/2016 , 15:20:00,802,9.03
587,21/02/2016 , 15:25:00,802,9.03
588,21/02/2016 , 15:30:00,802,9.03
589,21/02/2016 , 15:35:00,802,9.03
590,21/02/2016 , 15:40:00,802,9.03
591,21/02/2016 , 15:45:00,802,9.03
592,21/02/2016 , 15:50:00,802,9.03
593,21/02/2016 , 15:55:00,802,9.03
594,21/02/2016 , 16:00:00,802,9.03
595,21/02/2016 , 16:05:00,802,9.03
596,21/02/2016 , 16:10:00,802,9.03
597,21/02/2016 , 16:15:00,802,9.03
598,21/02/2016 , 16:20:00,802,9.03
599,21/02/2016 , 16:25:00,801,8.97
600,21/02/2016 , 16:30:00,801,8.97
601,21/02/2016 , 16:35:00,801,8.97
