"","tips","mm","dt.tm","Unit_ID","Rank","cat","Unit_ID","Installati","Lat","Long","elevation","slope","aspect","x","y","z","coords.x1","coords.x2"
"30365",0.72,18.828,2013-07-04 15:30:00,"TBRG 004",5,4,"TBRG 004","18/08/2012",14.42989,74.69007,540,2.167313,137.1215,466593.428126206,1595293.371479,0,466593.428126206,1595293.371479
"66222",0.39,10.1985,2014-07-13 11:15:00,"TBRG 004",6,4,"TBRG 004","18/08/2012",14.42989,74.69007,540,2.167313,137.1215,466593.428126206,1595293.371479,0,466593.428126206,1595293.371479
"106675",0.06,1.569,2015-09-07 20:30:00,"TBRG 004",7,4,"TBRG 004","18/08/2012",14.42989,74.69007,540,2.167313,137.1215,466593.428126206,1595293.371479,0,466593.428126206,1595293.371479
"2503",0,0,2012-09-13 12:00:00,"TBRG 004",8,4,"TBRG 004","18/08/2012",14.42989,74.69007,540,2.167313,137.1215,466593.428126206,1595293.371479,0,466593.428126206,1595293.371479
"60199",0.56,12.2024,2014-05-08 18:00:00,"TBRG 005",1,5,"TBRG 005","19/08/2012",14.45462,74.70042,531,8.230761,15.74946,467712.604404029,1598027.04196712,0,467712.604404029,1598027.04196712
"66610",0.71,15.4709,2014-07-14 12:45:00,"TBRG 005",2,5,"TBRG 005","19/08/2012",14.45462,74.70042,531,8.230761,15.74946,467712.604404029,1598027.04196712,0,467712.604404029,1598027.04196712
"28600",0.78,16.9962,2013-06-13 13:45:00,"TBRG 005",3,5,"TBRG 005","19/08/2012",14.45462,74.70042,531,8.230761,15.74946,467712.604404029,1598027.04196712,0,467712.604404029,1598027.04196712
"37859",0.95,20.7005,2013-09-18 00:30:00,"TBRG 005",4,5,"TBRG 005","19/08/2012",14.45462,74.70042,531,8.230761,15.74946,467712.604404029,1598027.04196712,0,467712.604404029,1598027.04196712
"30623",1.09,23.7511,2013-07-04 15:30:00,"TBRG 005",5,5,"TBRG 005","19/08/2012",14.45462,74.70042,531,8.230761,15.74946,467712.604404029,1598027.04196712,0,467712.604404029,1598027.04196712
"66508",1.03,22.4437,2014-07-13 11:15:00,"TBRG 005",6,5,"TBRG 005","19/08/2012",14.45462,74.70042,531,8.230761,15.74946,467712.604404029,1598027.04196712,0,467712.604404029,1598027.04196712
"106960",0.17,3.7043,2015-09-07 20:30:00,"TBRG 005",7,5,"TBRG 005","19/08/2012",14.45462,74.70042,531,8.230761,15.74946,467712.604404029,1598027.04196712,0,467712.604404029,1598027.04196712
"2385",0,0,2012-09-13 12:00:00,"TBRG 005",8,5,"TBRG 005","19/08/2012",14.45462,74.70042,531,8.230761,15.74946,467712.604404029,1598027.04196712,0,467712.604404029,1598027.04196712
"60102",0.87,22.7505,2014-05-08 18:00:00,"TBRG 006",1,6,"TBRG 006","20/08/2012",14.44658,74.68195,545,15.81594,111.161,465720.740925008,1597140.49050806,0,465720.740925008,1597140.49050806
"66513",0.75,19.6125,2014-07-14 12:45:00,"TBRG 006",2,6,"TBRG 006","20/08/2012",14.44658,74.68195,545,15.81594,111.161,465720.740925008,1597140.49050806,0,465720.740925008,1597140.49050806
"28517",0.67,17.5205,2013-06-13 13:45:00,"TBRG 006",3,6,"TBRG 006","20/08/2012",14.44658,74.68195,545,15.81594,111.161,465720.740925008,1597140.49050806,0,465720.740925008,1597140.49050806
"37762",0.88,23.012,2013-09-18 00:30:00,"TBRG 006",4,6,"TBRG 006","20/08/2012",14.44658,74.68195,545,15.81594,111.161,465720.740925008,1597140.49050806,0,465720.740925008,1597140.49050806
"30540",NA,NA,2013-07-04 15:30:00,"TBRG 006",5,6,"TBRG 006","20/08/2012",14.44658,74.68195,545,15.81594,111.161,465720.740925008,1597140.49050806,0,465720.740925008,1597140.49050806
"66411",0.69,18.0435,2014-07-13 11:15:00,"TBRG 006",6,6,"TBRG 006","20/08/2012",14.44658,74.68195,545,15.81594,111.161,465720.740925008,1597140.49050806,0,465720.740925008,1597140.49050806
"106864",0.58,15.167,2015-09-07 20:30:00,"TBRG 006",7,6,"TBRG 006","20/08/2012",14.44658,74.68195,545,15.81594,111.161,465720.740925008,1597140.49050806,0,465720.740925008,1597140.49050806
"2302",0,0,2012-09-13 12:00:00,"TBRG 006",8,6,"TBRG 006","20/08/2012",14.44658,74.68195,545,15.81594,111.161,465720.740925008,1597140.49050806,0,465720.740925008,1597140.49050806
"60195",0.64,16.9152,2014-05-08 18:00:00,"TBRG 007",1,7,"TBRG 007","19/08/2012",14.47729,74.66662,600,37.91584,169.8405,464073.401292532,1600539.38914982,0,464073.401292532,1600539.38914982
"66606",0.13,3.4359,2014-07-14 12:45:00,"TBRG 007",2,7,"TBRG 007","19/08/2012",14.47729,74.66662,600,37.91584,169.8405,464073.401292532,1600539.38914982,0,464073.401292532,1600539.38914982
"28596",0.44,11.6292,2013-06-13 13:45:00,"TBRG 007",3,7,"TBRG 007","19/08/2012",14.47729,74.66662,600,37.91584,169.8405,464073.401292532,1600539.38914982,0,464073.401292532,1600539.38914982
"37855",0.72,19.0296,2013-09-18 00:30:00,"TBRG 007",4,7,"TBRG 007","19/08/2012",14.47729,74.66662,600,37.91584,169.8405,464073.401292532,1600539.38914982,0,464073.401292532,1600539.38914982
"30619",0.27,7.1361,2013-07-04 15:30:00,"TBRG 007",5,7,"TBRG 007","19/08/2012",14.47729,74.66662,600,37.91584,169.8405,464073.401292532,1600539.38914982,0,464073.401292532,1600539.38914982
"66504",0.58,15.3294,2014-07-13 11:15:00,"TBRG 007",6,7,"TBRG 007","19/08/2012",14.47729,74.66662,600,37.91584,169.8405,464073.401292532,1600539.38914982,0,464073.401292532,1600539.38914982
"106957",0.06,1.5858,2015-09-07 20:30:00,"TBRG 007",7,7,"TBRG 007","19/08/2012",14.47729,74.66662,600,37.91584,169.8405,464073.401292532,1600539.38914982,0,464073.401292532,1600539.38914982
"2381",0,0,2012-09-13 12:00:00,"TBRG 007",8,7,"TBRG 007","19/08/2012",14.47729,74.66662,600,37.91584,169.8405,464073.401292532,1600539.38914982,0,464073.401292532,1600539.38914982
"60121",0.44,11.748,2014-05-08 18:00:00,"TBRG 008",1,8,"TBRG 008","20/08/2012",14.48196,74.69766,552,8.040162,165.3301,467419.128098341,1601051.25570349,0,467419.128098341,1601051.25570349
"NA",NA,NA,NA,"TBRG 008",2,8,"TBRG 008","20/08/2012",14.48196,74.69766,552,8.040162,165.3301,467419.128098341,1601051.25570349,0,467419.128098341,1601051.25570349
"28522",0.49,13.083,2013-06-13 13:45:00,"TBRG 008",3,8,"TBRG 008","20/08/2012",14.48196,74.69766,552,8.040162,165.3301,467419.128098341,1601051.25570349,0,467419.128098341,1601051.25570349
"37781",0.68,18.156,2013-09-18 00:30:00,"TBRG 008",4,8,"TBRG 008","20/08/2012",14.48196,74.69766,552,8.040162,165.3301,467419.128098341,1601051.25570349,0,467419.128098341,1601051.25570349
"30545",0.09,2.403,2013-07-04 15:30:00,"TBRG 008",5,8,"TBRG 008","20/08/2012",14.48196,74.69766,552,8.040162,165.3301,467419.128098341,1601051.25570349,0,467419.128098341,1601051.25570349
"NA.1",NA,NA,NA,"TBRG 008",6,8,"TBRG 008","20/08/2012",14.48196,74.69766,552,8.040162,165.3301,467419.128098341,1601051.25570349,0,467419.128098341,1601051.25570349
"104618",0.01,0.267,2015-09-07 20:30:00,"TBRG 008",7,8,"TBRG 008","20/08/2012",14.48196,74.69766,552,8.040162,165.3301,467419.128098341,1601051.25570349,0,467419.128098341,1601051.25570349
"2307",0,0,2012-09-13 12:00:00,"TBRG 008",8,8,"TBRG 008","20/08/2012",14.48196,74.69766,552,8.040162,165.3301,467419.128098341,1601051.25570349,0,467419.128098341,1601051.25570349
"59722",0.04,0.9744,2014-05-08 18:00:00,"TBRG 009",1,9,"TBRG 009","24/08/2012",14.41778,74.74668,523,35.79866,189.4619,472693.840953404,1593946.53262739,0,472693.840953404,1593946.53262739
"66133",0,0,2014-07-14 12:45:00,"TBRG 009",2,9,"TBRG 009","24/08/2012",14.41778,74.74668,523,35.79866,189.4619,472693.840953404,1593946.53262739,0,472693.840953404,1593946.53262739
"28123",0.36,8.7696,2013-06-13 13:45:00,"TBRG 009",3,9,"TBRG 009","24/08/2012",14.41778,74.74668,523,35.79866,189.4619,472693.840953404,1593946.53262739,0,472693.840953404,1593946.53262739
"37382",0.33,8.0388,2013-09-18 00:30:00,"TBRG 009",4,9,"TBRG 009","24/08/2012",14.41778,74.74668,523,35.79866,189.4619,472693.840953404,1593946.53262739,0,472693.840953404,1593946.53262739
"30146",0.34,8.2824,2013-07-04 15:30:00,"TBRG 009",5,9,"TBRG 009","24/08/2012",14.41778,74.74668,523,35.79866,189.4619,472693.840953404,1593946.53262739,0,472693.840953404,1593946.53262739
"66031",0.06,1.4616,2014-07-13 11:15:00,"TBRG 009",6,9,"TBRG 009","24/08/2012",14.41778,74.74668,523,35.79866,189.4619,472693.840953404,1593946.53262739,0,472693.840953404,1593946.53262739
"105453",0.03,0.7308,2015-09-07 20:30:00,"TBRG 009",7,9,"TBRG 009","24/08/2012",14.41778,74.74668,523,35.79866,189.4619,472693.840953404,1593946.53262739,0,472693.840953404,1593946.53262739
"1908",0.01,0.2436,2012-09-13 12:00:00,"TBRG 009",8,9,"TBRG 009","24/08/2012",14.41778,74.74668,523,35.79866,189.4619,472693.840953404,1593946.53262739,0,472693.840953404,1593946.53262739
"59702",0.05,1.2055,2014-05-08 18:00:00,"TBRG 010",1,10,"TBRG 010","24/08/2012",14.48399,74.75495,528,10.16504,311.4682,473593.110885984,1601268.39942146,0,473593.110885984,1601268.39942146
"66113",0.06,1.4466,2014-07-14 12:45:00,"TBRG 010",2,10,"TBRG 010","24/08/2012",14.48399,74.75495,528,10.16504,311.4682,473593.110885984,1601268.39942146,0,473593.110885984,1601268.39942146
"28111",0.37,8.9207,2013-06-13 13:45:00,"TBRG 010",3,10,"TBRG 010","24/08/2012",14.48399,74.75495,528,10.16504,311.4682,473593.110885984,1601268.39942146,0,473593.110885984,1601268.39942146
"37363",0.51,12.2961,2013-09-18 00:30:00,"TBRG 010",4,10,"TBRG 010","24/08/2012",14.48399,74.75495,528,10.16504,311.4682,473593.110885984,1601268.39942146,0,473593.110885984,1601268.39942146
"30134",0.03,0.7233,2013-07-04 15:30:00,"TBRG 010",5,10,"TBRG 010","24/08/2012",14.48399,74.75495,528,10.16504,311.4682,473593.110885984,1601268.39942146,0,473593.110885984,1601268.39942146
"66011",0.05,1.2055,2014-07-13 11:15:00,"TBRG 010",6,10,"TBRG 010","24/08/2012",14.48399,74.75495,528,10.16504,311.4682,473593.110885984,1601268.39942146,0,473593.110885984,1601268.39942146
"NA1",NA,NA,NA,"TBRG 010",7,10,"TBRG 010","24/08/2012",14.48399,74.75495,528,10.16504,311.4682,473593.110885984,1601268.39942146,0,473593.110885984,1601268.39942146
"1896",0,0,2012-09-13 12:00:00,"TBRG 010",8,10,"TBRG 010","24/08/2012",14.48399,74.75495,528,10.16504,311.4682,473593.110885984,1601268.39942146,0,473593.110885984,1601268.39942146
"58620",0.49,12.8135,2014-05-08 18:00:00,"TBRG 011",1,11,"TBRG 011","23/08/2012",14.45521,74.69583,517,19.88088,324.3355,467217.997094571,1598092.94692607,0,467217.997094571,1598092.94692607
"NA2",NA,NA,NA,"TBRG 011",2,11,"TBRG 011","23/08/2012",14.45521,74.69583,517,19.88088,324.3355,467217.997094571,1598092.94692607,0,467217.997094571,1598092.94692607
"28198",0.74,19.351,2013-06-13 13:45:00,"TBRG 011",3,11,"TBRG 011","23/08/2012",14.45521,74.69583,517,19.88088,324.3355,467217.997094571,1598092.94692607,0,467217.997094571,1598092.94692607
"37457",0.9,23.535,2013-09-18 00:30:00,"TBRG 011",4,11,"TBRG 011","23/08/2012",14.45521,74.69583,517,19.88088,324.3355,467217.997094571,1598092.94692607,0,467217.997094571,1598092.94692607
"30221",0.97,25.3655,2013-07-04 15:30:00,"TBRG 011",5,11,"TBRG 011","23/08/2012",14.45521,74.69583,517,19.88088,324.3355,467217.997094571,1598092.94692607,0,467217.997094571,1598092.94692607
"64929",0.93,24.3195,2014-07-13 11:15:00,"TBRG 011",6,11,"TBRG 011","23/08/2012",14.45521,74.69583,517,19.88088,324.3355,467217.997094571,1598092.94692607,0,467217.997094571,1598092.94692607
"105167",0.44,11.506,2015-09-07 20:30:00,"TBRG 011",7,11,"TBRG 011","23/08/2012",14.45521,74.69583,517,19.88088,324.3355,467217.997094571,1598092.94692607,0,467217.997094571,1598092.94692607
"1983",0,0,2012-09-13 12:00:00,"TBRG 011",8,11,"TBRG 011","23/08/2012",14.45521,74.69583,517,19.88088,324.3355,467217.997094571,1598092.94692607,0,467217.997094571,1598092.94692607
"59560",0.53,11.8561,2014-05-08 18:00:00,"TBRG 012",1,12,"TBRG 012","26/08/2012",14.44241,74.70259,533,11.94493,93.30605,467944.730147989,1596676.30582021,0,467944.730147989,1596676.30582021
"65971",0.54,12.0798,2014-07-14 12:45:00,"TBRG 012",2,12,"TBRG 012","26/08/2012",14.44241,74.70259,533,11.94493,93.30605,467944.730147989,1596676.30582021,0,467944.730147989,1596676.30582021
"27960",0.5,11.185,2013-06-13 13:45:00,"TBRG 012",3,12,"TBRG 012","26/08/2012",14.44241,74.70259,533,11.94493,93.30605,467944.730147989,1596676.30582021,0,467944.730147989,1596676.30582021
"37219",0.87,19.4619,2013-09-18 00:30:00,"TBRG 012",4,12,"TBRG 012","26/08/2012",14.44241,74.70259,533,11.94493,93.30605,467944.730147989,1596676.30582021,0,467944.730147989,1596676.30582021
"29983",0.9,20.133,2013-07-04 15:30:00,"TBRG 012",5,12,"TBRG 012","26/08/2012",14.44241,74.70259,533,11.94493,93.30605,467944.730147989,1596676.30582021,0,467944.730147989,1596676.30582021
"65869",0.58,12.9746,2014-07-13 11:15:00,"TBRG 012",6,12,"TBRG 012","26/08/2012",14.44241,74.70259,533,11.94493,93.30605,467944.730147989,1596676.30582021,0,467944.730147989,1596676.30582021
"NA3",NA,NA,NA,"TBRG 012",7,12,"TBRG 012","26/08/2012",14.44241,74.70259,533,11.94493,93.30605,467944.730147989,1596676.30582021,0,467944.730147989,1596676.30582021
"1745",0,0,2012-09-13 12:00:00,"TBRG 012",8,12,"TBRG 012","26/08/2012",14.44241,74.70259,533,11.94493,93.30605,467944.730147989,1596676.30582021,0,467944.730147989,1596676.30582021
"NA4",NA,NA,NA,"TBRG 013",1,13,"TBRG 013","26/08/2012",14.43881,74.69273,528,32.36462,270.0647,466881.464088716,1596279.54264748,0,466881.464088716,1596279.54264748
"61090",0.62,15.872,2014-07-14 12:45:00,"TBRG 013",2,13,"TBRG 013","26/08/2012",14.43881,74.69273,528,32.36462,270.0647,466881.464088716,1596279.54264748,0,466881.464088716,1596279.54264748
"279601",0.51,13.056,2013-06-13 13:45:00,"TBRG 013",3,13,"TBRG 013","26/08/2012",14.43881,74.69273,528,32.36462,270.0647,466881.464088716,1596279.54264748,0,466881.464088716,1596279.54264748
"372191",0.86,22.016,2013-09-18 00:30:00,"TBRG 013",4,13,"TBRG 013","26/08/2012",14.43881,74.69273,528,32.36462,270.0647,466881.464088716,1596279.54264748,0,466881.464088716,1596279.54264748
"299831",0.93,23.808,2013-07-04 15:30:00,"TBRG 013",5,13,"TBRG 013","26/08/2012",14.43881,74.69273,528,32.36462,270.0647,466881.464088716,1596279.54264748,0,466881.464088716,1596279.54264748
"60988",0.52,13.312,2014-07-13 11:15:00,"TBRG 013",6,13,"TBRG 013","26/08/2012",14.43881,74.69273,528,32.36462,270.0647,466881.464088716,1596279.54264748,0,466881.464088716,1596279.54264748
"97622",0.09,2.304,2015-09-07 20:30:00,"TBRG 013",7,13,"TBRG 013","26/08/2012",14.43881,74.69273,528,32.36462,270.0647,466881.464088716,1596279.54264748,0,466881.464088716,1596279.54264748
"17451",0,0,2012-09-13 12:00:00,"TBRG 013",8,13,"TBRG 013","26/08/2012",14.43881,74.69273,528,32.36462,270.0647,466881.464088716,1596279.54264748,0,466881.464088716,1596279.54264748
"59553",1,21.05,2014-05-08 18:00:00,"TBRG 014",1,14,"TBRG 014","15/09/2012",14.44063,74.68795,516,1.401188,17.75268,466366.529438034,1596481.52994209,0,466366.529438034,1596481.52994209
"65964",0.63,13.2615,2014-07-14 12:45:00,"TBRG 014",2,14,"TBRG 014","15/09/2012",14.44063,74.68795,516,1.401188,17.75268,466366.529438034,1596481.52994209,0,466366.529438034,1596481.52994209
"27954",0,0,2013-06-13 13:45:00,"TBRG 014",3,14,"TBRG 014","15/09/2012",14.44063,74.68795,516,1.401188,17.75268,466366.529438034,1596481.52994209,0,466366.529438034,1596481.52994209
"37213",1.12,23.576,2013-09-18 00:30:00,"TBRG 014",4,14,"TBRG 014","15/09/2012",14.44063,74.68795,516,1.401188,17.75268,466366.529438034,1596481.52994209,0,466366.529438034,1596481.52994209
"29977",1.09,22.9445,2013-07-04 15:30:00,"TBRG 014",5,14,"TBRG 014","15/09/2012",14.44063,74.68795,516,1.401188,17.75268,466366.529438034,1596481.52994209,0,466366.529438034,1596481.52994209
"65862",0.69,14.5245,2014-07-13 11:15:00,"TBRG 014",6,14,"TBRG 014","15/09/2012",14.44063,74.68795,516,1.401188,17.75268,466366.529438034,1596481.52994209,0,466366.529438034,1596481.52994209
"NA5",NA,NA,NA,"TBRG 014",7,14,"TBRG 014","15/09/2012",14.44063,74.68795,516,1.401188,17.75268,466366.529438034,1596481.52994209,0,466366.529438034,1596481.52994209
"17452",0,0,2012-09-13 12:00:00,"TBRG 014",8,14,"TBRG 014","15/09/2012",14.44063,74.68795,516,1.401188,17.75268,466366.529438034,1596481.52994209,0,466366.529438034,1596481.52994209
"56782",0.57,15.0936,2014-05-08 18:00:00,"TBRG 015",1,15,"TBRG 015","28/08/2012",14.49714,74.69141,586,1.909112,195.9165,466747.870164517,1602731.07650537,0,466747.870164517,1602731.07650537
"63193",0.03,0.7944,2014-07-14 12:45:00,"TBRG 015",2,15,"TBRG 015","28/08/2012",14.49714,74.69141,586,1.909112,195.9165,466747.870164517,1602731.07650537,0,466747.870164517,1602731.07650537
"26310",0.24,6.3552,2013-06-13 13:45:00,"TBRG 015",3,15,"TBRG 015","28/08/2012",14.49714,74.69141,586,1.909112,195.9165,466747.870164517,1602731.07650537,0,466747.870164517,1602731.07650537
"35569",0.68,18.0064,2013-09-18 00:30:00,"TBRG 015",4,15,"TBRG 015","28/08/2012",14.49714,74.69141,586,1.909112,195.9165,466747.870164517,1602731.07650537,0,466747.870164517,1602731.07650537
"28333",0.02,0.5296,2013-07-04 15:30:00,"TBRG 015",5,15,"TBRG 015","28/08/2012",14.49714,74.69141,586,1.909112,195.9165,466747.870164517,1602731.07650537,0,466747.870164517,1602731.07650537
"63091",0.01,0.2648,2014-07-13 11:15:00,"TBRG 015",6,15,"TBRG 015","28/08/2012",14.49714,74.69141,586,1.909112,195.9165,466747.870164517,1602731.07650537,0,466747.870164517,1602731.07650537
"103544",0.01,0.2648,2015-09-07 20:30:00,"TBRG 015",7,15,"TBRG 015","28/08/2012",14.49714,74.69141,586,1.909112,195.9165,466747.870164517,1602731.07650537,0,466747.870164517,1602731.07650537
"95",0,0,2012-09-13 12:00:00,"TBRG 015",8,15,"TBRG 015","28/08/2012",14.49714,74.69141,586,1.909112,195.9165,466747.870164517,1602731.07650537,0,466747.870164517,1602731.07650537
"59414",0.82,20.1556,2014-05-08 18:00:00,"TBRG 016",1,16,"TBRG 016","27/08/2012",14.48682,74.68964,545,0.6356081,41.67104,466555.594878677,1601589.93191481,0,466555.594878677,1601589.93191481
"65825",0.09,2.2122,2014-07-14 12:45:00,"TBRG 016",2,16,"TBRG 016","27/08/2012",14.48682,74.68964,545,0.6356081,41.67104,466555.594878677,1601589.93191481,0,466555.594878677,1601589.93191481
"27818",0.36,8.8488,2013-06-13 13:45:00,"TBRG 016",3,16,"TBRG 016","27/08/2012",14.48682,74.68964,545,0.6356081,41.67104,466555.594878677,1601589.93191481,0,466555.594878677,1601589.93191481
